match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_wonTackle,player_firstName,player_lastName,stat_keyPass,stat_accurateCross,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist
10389839,home,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,21.0,17.0,6.0,2.0,16.0,18.0,1.0,3.0,10.0,2.0,2.0,90.0,32.0,6.6,4.0,0.0,0.0,0.00015736,0,-0.4393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389839,home,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,D,3,3,False,51.0,42.0,2.0,1.0,16.0,17.0,26.0,35.0,8.0,,,90.0,75.0,6.7,14.0,0.0,0.0,0.0192368,0,,1.0,1.0,6.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
10389839,home,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,51.0,44.0,9.0,6.0,29.0,30.0,15.0,21.0,5.0,,,90.0,61.0,7.1,8.0,0.0,0.0,0.0068424,0,,,3.0,2.0,6.0,,,,,3.0,1.0,,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10389839,home,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,50.0,44.0,4.0,2.0,35.0,37.0,9.0,13.0,6.0,,,90.0,54.0,6.6,6.0,0.0,0.0,0.0735883,0,,,2.0,3.0,2.0,,,,,2.0,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
10389839,home,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,D,15,15,False,54.0,43.0,,,20.0,26.0,23.0,28.0,4.0,,,67.0,78.0,7.3,15.0,0.0457,0.0,0.0275126,0,,,1.0,2.0,8.0,,2.0,4.0,4.0,,,1.0,3.0,,,,,3.0,,,1.0,,,,,,,,,,,,,,,
10389839,home,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,69.0,61.0,11.0,8.0,26.0,28.0,35.0,41.0,14.0,,,90.0,76.0,6.9,9.0,0.0,0.0,0.0796083,0,,,1.0,4.0,2.0,2.0,1.0,,,1.0,,3.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,
10389839,home,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,False,64.0,52.0,15.0,10.0,15.0,17.0,40.0,55.0,4.0,,,90.0,90.0,7.2,22.0,0.0,0.0,0.101743,0,,8.0,,8.0,8.0,4.0,1.0,3.0,1.0,1.0,,1.0,7.0,2.0,,1.0,,5.0,,,,3.0,,,,,,,,,,,,,,
10389839,home,Toulouse,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,M,6,6,False,27.0,17.0,1.0,,2.0,3.0,15.0,27.0,5.0,,,77.0,46.0,6.3,17.0,0.515,0.0,0.253918,3,,3.0,,7.0,6.0,2.0,1.0,7.0,5.0,,,,1.0,1.0,,2.0,,1.0,,,1.0,,zakariaaboukhlal,1.0,3.0,,,,,,,,,,,
10389839,home,Toulouse,Brecht Dejaegere,brecht-dejaegere,B. Dejaegere,M,19,174,153,M,122859,EUR,675475200,M,10,10,False,25.0,19.0,3.0,2.0,4.0,4.0,15.0,22.0,2.0,,,60.0,35.0,7.1,9.0,0.0,0.0,0.186148,0,,1.0,,1.0,3.0,1.0,,,,1.0,,,2.0,1.0,1.0,,,1.0,,,2.0,,,,,True,,,,,,,,,,
10389839,home,Toulouse,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17753,M,1192318,EUR,1038441600,M,28,28,False,26.0,25.0,,,7.0,7.0,19.0,23.0,4.0,,,77.0,41.0,6.6,6.0,0.3722,0.0,0.186232,4,,4.0,,8.0,2.0,2.0,,3.0,1.0,,,,1.0,,,4.0,,,,,1.0,1.0,fareschaibi28,,3.0,,1.0,,,,,,,,,
10389839,home,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,27,27,False,12.0,7.0,,,1.0,2.0,6.0,10.0,3.0,,,59.0,17.0,6.8,5.0,0.0529,0.0,0.0087936,1,,,1.0,3.0,2.0,,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,
10389839,home,Toulouse,Said Hamulić,said-hamulic,S. Hamulić,F,9,188,431,M,1106808,EUR,973987200,F,29,29,True,3.0,2.0,1.0,,,,2.0,3.0,2.0,,,31.0,5.0,6.4,2.0,0.0,0.0,0.00083379,0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10389839,home,Toulouse,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,45,180,644,M,489180,EUR,815788800,F,7,7,True,14.0,10.0,2.0,1.0,3.0,4.0,8.0,11.0,3.0,,,30.0,19.0,6.8,5.0,0.0631,0.0,0.458801,1,,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,
10389839,home,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,True,8.0,7.0,1.0,,4.0,4.0,3.0,4.0,2.0,,,23.0,16.0,5.7,3.0,0.0,0.0,0.00254906,0,,,,5.0,,1.0,,1.0,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,
10389839,home,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184,461,M,794412,EUR,813110400,M,13,13,True,8.0,4.0,,,1.0,1.0,3.0,7.0,,,,13.0,10.0,6.3,5.0,0.0,0.0,0.00128852,0,,,,3.0,1.0,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
10389839,home,Toulouse,Veljko Birmančević,veljko-birmancevic,V. Birmančević,F,20,177,1581,M,831510,EUR,889056000,M,19,19,True,6.0,5.0,,,1.0,1.0,4.0,6.0,,,,13.0,8.0,6.5,3.0,0.0,0.0,0.010933,0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10389839,home,Toulouse,Kjetil Haug,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389839,home,Toulouse,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
