match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,stat_totalContest,stat_wonContest,stat_totalCross,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAGoal,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
11352370,home,Luton Town,Thomas Kaminski,thomas-kaminski,T. Kaminski,G,1,190,545,M,45959,EUR,719798400,G,24,24,False,38.0,17.0,29.0,8.0,11.0,13.0,6.0,25.0,12.0,5.0,7.0,90.0,48.0,7.7,21.0,0.00122639,0,0.5828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352370,home,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,15,183,754,M,979233,EUR,1020124800,D,15,15,False,26.0,18.0,7.0,2.0,11.0,12.0,7.0,14.0,3.0,,,90.0,46.0,7.7,12.0,0.00570065,1,,,,3.0,1.0,4.0,4.0,1.0,1.0,10.0,1.0,1.0,3.0,2.0,4.0,1.0,0.0681,0.556,,,,,,,,,,,,,,,,,,,
11352370,home,Luton Town,Tom Lockyer,tom-lockyer,T. Lockyer,D,12,183,189,M,197848,EUR,786412800,D,4,4,False,29.0,22.0,5.0,2.0,16.0,18.0,6.0,11.0,7.0,,,90.0,52.0,7.6,8.0,0.0775561,2,,,,,3.0,4.0,7.0,,,6.0,2.0,4.0,2.0,2.0,,2.0,0.2941,,True,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
11352370,home,Luton Town,Gabriel Osho,gabriel-osho,G. Osho,D,4,185,1150,M,920680,EUR,903052800,D,2,2,False,37.0,33.0,2.0,,25.0,27.0,8.0,10.0,4.0,,,90.0,52.0,6.8,5.0,0.00355187,0,,,,1.0,3.0,4.0,5.0,,,8.0,1.0,2.0,,,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
11352370,home,Luton Town,Alfie Doughty,alfie-doughty,A. Doughty,M,14,183,521,M,945792,EUR,945734400,M,45,45,False,29.0,24.0,4.0,2.0,10.0,11.0,16.0,29.0,4.0,,,79.0,62.0,7.1,17.0,0.101352,0,,,,1.0,,5.0,6.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,4.0,3.0,11.0,2.0,1.0,,,,,,,,,
11352370,home,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175,298,M,387116,EUR,742867200,M,17,17,False,28.0,23.0,3.0,2.0,9.0,11.0,14.0,17.0,1.0,,,61.0,35.0,6.7,7.0,0.0303289,0,,,,,1.0,2.0,3.0,,,,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
11352370,home,Luton Town,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,6,6,False,42.0,36.0,8.0,7.0,19.0,20.0,18.0,23.0,9.0,,,90.0,55.0,6.8,8.0,0.073241,1,,,,,1.0,5.0,7.0,,,2.0,,,3.0,,,1.0,0.0327,,,2.0,,,2.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,,
11352370,home,Luton Town,Amari'i Bell,amarii-bell,A. Bell,D,17,179,289,M,369674,EUR,768096000,M,29,29,False,28.0,21.0,4.0,,11.0,15.0,11.0,15.0,5.0,,,90.0,62.0,7.0,19.0,0.223371,1,,,,,1.0,6.0,4.0,1.0,,6.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0106,0.1385,,1.0,1.0,,,2.0,,2.0,1.0,2.0,,,,,,,,,
11352370,home,Luton Town,Andros Townsend,andros-townsend,A. Townsend,F,30,181,590,M,47992,EUR,679622400,F,30,30,False,14.0,10.0,2.0,1.0,,2.0,10.0,16.0,5.0,,,61.0,28.0,6.7,10.0,0.0124079,0,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,2.0,,2.0,,,4.0,,,,,,,,,,,
11352370,home,Luton Town,Chiedozie Ogbene,ogbene-chiedozie,C. Ogbene,M,19,181,757,M,849309,EUR,862444800,F,7,7,False,26.0,23.0,1.0,,10.0,10.0,14.0,20.0,9.0,,,90.0,53.0,7.3,13.0,0.3419,1,,,,,1.0,4.0,6.0,,,2.0,,1.0,1.0,,3.0,,0.0312,,,,1.0,,1.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,
11352370,home,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,9,185,1069,M,358222,EUR,819072000,F,9,9,False,19.0,11.0,,,5.0,6.0,6.0,13.0,,,,74.0,23.0,6.8,9.0,0.00562691,1,,,,5.0,2.0,7.0,2.0,,,,,,,,,1.0,0.0515,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,
11352370,home,Luton Town,Jordan Clark,jordan-clark,J. Clark,M,18,183,134,M,150477,EUR,748656000,M,18,18,True,11.0,7.0,2.0,2.0,3.0,4.0,4.0,7.0,2.0,,,29.0,18.0,6.5,6.0,0.00497048,0,,,,,,2.0,2.0,,,2.0,,,2.0,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,
