match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_unsuccessfulTouch,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,stat_totalContest,stat_totalOffside,stat_shotOffTarget,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_wonContest
12499268,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,21.0,20.0,2.0,1.0,0.0,20.0,20.0,1.0,1.0,1.0,1.0,13.0,1.0,2.0,4.0,1.0,90.0,37.0,7.9,2.0,7.868e-05,0,0.4312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,70.0,67.0,5.0,3.0,0.0,44.0,44.0,27.0,,,5.0,2.0,,,,,90.0,79.0,7.1,5.0,0.0358663,0,,23.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,78.0,75.0,3.0,1.0,0.0,49.0,49.0,29.0,4.0,7.0,2.0,4.0,,,,,90.0,90.0,7.5,5.0,0.0228361,0,,26.0,,,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,87.0,80.0,13.0,7.0,0.0,37.0,40.0,49.0,,1.0,,4.0,,,,,90.0,99.0,7.3,10.0,0.108672,0,,43.0,2.0,2.0,3.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,M,36,36,False,32.0,26.0,2.0,1.0,0.0,7.0,8.0,25.0,2.0,9.0,1.0,2.0,,,,,72.0,51.0,7.8,10.0,0.00931216,1,,19.0,1.0,1.0,3.0,1.0,1.0,,,4.0,3.0,3.0,1.0,,,1.0,1.0,0.4405,0.7826,,,,,,,,,,,,,,
12499268,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,43.0,37.0,4.0,2.0,0.0,15.0,15.0,30.0,,3.0,,6.0,,,,,72.0,58.0,7.2,13.0,0.514494,1,,23.0,2.0,,6.0,3.0,2.0,,,1.0,1.0,2.0,3.0,,,,,0.0842,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,
12499268,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,73.0,68.0,4.0,3.0,0.0,25.0,25.0,55.0,2.0,4.0,,4.0,,,,,82.0,87.0,8.0,13.0,0.334856,1,,44.0,7.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,0.7884,0.8462,,1.0,,1.0,,1.0,,,,,,,,
12499268,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,59.0,53.0,3.0,3.0,0.0,23.0,25.0,34.0,,,3.0,3.0,,,,,90.0,67.0,6.6,10.0,0.343497,0,,30.0,,,4.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,,,
12499268,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,38.0,35.0,2.0,1.0,0.0,11.0,12.0,33.0,,,,3.0,,,,,72.0,59.0,7.5,10.0,0.197049,4,,26.0,7.0,,,1.0,,,1.0,,,,,,,1.0,,0.1985,0.1496,,2.0,,,2.0,2.0,,1.0,1.0,,,,,
12499268,home,Inter,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,99,99,False,22.0,17.0,,,1.0,7.0,7.0,15.0,2.0,3.0,2.0,3.0,,,,,90.0,35.0,7.3,11.0,0.0510565,1,,10.0,,1.0,3.0,2.0,,,,,,1.0,,,,,,0.0916,,,,,1.0,,2.0,2.0,,1.0,,,,,
12499268,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,14.0,10.0,,,0.0,5.0,5.0,10.0,3.0,7.0,1.0,2.0,,,,,76.0,30.0,6.7,9.0,0.0567845,2,,5.0,1.0,,2.0,2.0,,,1.0,1.0,1.0,3.0,,,,,,0.4461,,,,,,,1.0,2.0,,2.0,2.0,1.0,,,
12499268,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,D,30,30,True,7.0,6.0,,,0.0,3.0,4.0,3.0,1.0,1.0,,1.0,,,,,18.0,7.0,6.5,1.0,0.00381761,0,,3.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,11.0,8.0,,,0.0,7.0,7.0,4.0,,1.0,,2.0,,,,,18.0,13.0,6.7,4.0,7.661e-05,0,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,D,2,2,True,11.0,10.0,1.0,1.0,0.0,8.0,8.0,4.0,,1.0,,,,,,,18.0,14.0,6.7,2.0,0.00106509,0,,2.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,5.0,4.0,,,0.0,1.0,1.0,4.0,,2.0,1.0,,,,,,14.0,10.0,6.5,2.0,0.0276933,1,,3.0,,,1.0,,1.0,,,2.0,2.0,,,,,,,0.3754,,,,,,,,,2.0,1.0,1.0,,,,
12499268,home,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,True,11.0,6.0,1.0,1.0,0.0,5.0,9.0,2.0,,1.0,,2.0,,,,,8.0,14.0,6.6,6.0,0.00140976,0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Alessandro Fontanarosa,alessandro-fontanarosa,A. Fontanarosa,D,63,185,518,M,,1000292,EUR,1044576000,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499268,home,Inter,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,tucocorrea,249929,EUR,776736000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499268,away,Lecce,Wladimiro Falcone,wladimiro-falcone,W. Falcone,G,30,195,839,M,,256667,EUR,797644800,G,30,30,False,20.0,11.0,12.0,3.0,0.0,9.0,10.0,10.0,,1.0,4.0,8.0,1.0,,1.0,2.0,90.0,33.0,6.7,9.0,0.00076652,0,-0.2216,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12499268,away,Lecce,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,,944899,EUR,961545600,D,17,17,False,21.0,19.0,,,0.0,9.0,9.0,12.0,,1.0,,1.0,,,,,90.0,33.0,6.6,3.0,0.00250798,1,,10.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,0.0229,,,,,,,,,,1.0,,,,,
12499268,away,Lecce,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,,1090374,EUR,875318400,D,4,4,False,37.0,32.0,5.0,1.0,0.0,22.0,23.0,14.0,3.0,3.0,7.0,2.0,,,,,90.0,49.0,6.3,6.0,0.00174548,0,,10.0,,1.0,2.0,1.0,,1.0,,,,,1.0,Kialonda Gaspar,,,,,,,,,,,,,,,,,,1.0,
12499268,away,Lecce,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,,786175,EUR,843177600,D,6,6,False,40.0,39.0,4.0,3.0,0.0,26.0,26.0,14.0,,1.0,1.0,3.0,,,,,90.0,47.0,6.8,1.0,0.0041482,1,,13.0,,2.0,4.0,,,1.0,,1.0,1.0,,2.0,,,1.0,,0.0323,0.1889,True,,,,,1.0,,,,,,,,
