match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_penaltyWon,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12499746,home,FC Bayern München,Harry Kane,harry-kane,H. Kane,F,9,188,299741,M,HurriKane,108579,EUR,743817600,F,9,9,False,,30.0,28.0,2.0,1.0,1.0,5.0,5.0,23.0,26.0,,,,90.0,39.0,9.7,4.0,0.513581,3,,,,1.0,4.0,,5.0,1.0,2.0,1.0,2.0,,,,,,,1.4736,1.8406,4.0,,,,,,,,1.0,,1.0,2.0,,,,
12499746,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,True,,26.0,25.0,,,0.0,5.0,5.0,20.0,21.0,2.0,,,21.0,26.0,6.8,1.0,0.0512775,0,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
12499746,home,FC Bayern München,Eric Dier,eric-dier,E. Dier,D,3,191,4303,M,ericdier,146101,EUR,758592000,D,15,15,True,,34.0,33.0,2.0,2.0,0.0,12.0,13.0,21.0,21.0,3.0,,,21.0,39.0,7.1,1.0,0.0220762,0,,,,,,1.0,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12499746,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,F,10,10,True,,16.0,14.0,,,0.0,1.0,1.0,13.0,15.0,,,,21.0,26.0,6.8,5.0,0.0276427,2,,,,,,,1.0,4.0,3.0,2.0,2.0,,,1.0,,2.0,1.0,0.3114,0.4232,,,,,,,,,,,,,,,,
12499746,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,F,25,25,True,,5.0,4.0,,,0.0,,,5.0,7.0,,,,16.0,9.0,6.7,3.0,0.0865634,0,,,,2.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,
12499746,home,FC Bayern München,Adam Aznou,adam-aznou,A. Aznou,D,39,178,13377,M,adamaznou,1466124,EUR,1149206400,D,49,49,True,,10.0,10.0,,,0.0,,,10.0,11.0,,,,10.0,13.0,6.6,2.0,0.00966389,0,,Adam Aznou,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499746,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499746,home,FC Bayern München,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,KonradLaimer,355492,EUR,864691200,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499746,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499746,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499746,away,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,,137692,EUR,712886400,G,1,1,False,,31.0,20.0,17.0,6.0,0.0,17.0,18.0,3.0,13.0,6.0,4.0,4.0,90.0,41.0,7.2,12.0,0.00139029,0,-0.1876,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,
12499746,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,,830803,EUR,899164800,D,5,5,False,,24.0,13.0,6.0,1.0,0.0,11.0,14.0,2.0,10.0,1.0,,,90.0,34.0,6.3,11.0,0.00193681,3,,,,,1.0,5.0,2.0,5.0,,,,1.0,4.0,,,,,0.16,,,1.0,,,1.0,,,,2.0,,,,,,,
12499746,away,1. FC Union Berlin,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,,48660,EUR,685584000,D,2,2,False,,36.0,30.0,4.0,1.0,0.0,26.0,27.0,4.0,9.0,4.0,,,80.0,43.0,6.1,7.0,0.00102592,0,,,,,,,1.0,,,,,,3.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,
12499746,away,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,,1086547,EUR,1071878400,D,14,14,False,,29.0,23.0,3.0,2.0,0.0,19.0,21.0,4.0,8.0,1.0,,,90.0,38.0,6.5,7.0,0.159738,1,,,,,,4.0,4.0,5.0,2.0,1.0,,1.0,2.0,,,,,0.0969,,1.0,2.0,,,2.0,1.0,,,,,,,,,,
12499746,away,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,,48557,EUR,541123200,M,28,28,False,True,12.0,8.0,2.0,1.0,0.0,4.0,5.0,6.0,9.0,1.0,,,90.0,34.0,6.8,6.0,0.113293,0,,,,2.0,2.0,1.0,3.0,4.0,,,,,5.0,3.0,,,,,,2.0,1.0,,3.0,,,,2.0,,,,,,,,
12499746,away,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,,1198074,EUR,1091404800,M,36,36,False,,19.0,12.0,2.0,2.0,0.0,8.0,10.0,6.0,11.0,5.0,,,69.0,28.0,6.4,8.0,0.0118291,0,,Aljoscha Kemlein,,2.0,,1.0,2.0,1.0,,,,,2.0,,,1.0,,,,,,,,1.0,2.0,,2.0,,,,,,,,
12499746,away,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,,149479,EUR,759628800,M,8,8,False,,16.0,10.0,4.0,1.0,0.0,9.0,10.0,1.0,6.0,1.0,,,90.0,22.0,6.2,8.0,0.00031297,0,,,,,,1.0,4.0,3.0,,,,,,2.0,,,,,,,1.0,,2.0,1.0,3.0,,,,,,,,,,
12499746,away,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,,855663,EUR,917049600,M,4,4,False,,22.0,14.0,2.0,1.0,0.0,8.0,14.0,6.0,8.0,3.0,,,90.0,43.0,6.8,10.0,0.292149,0,,,,,1.0,1.0,3.0,4.0,,,,,2.0,3.0,,1.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,
12499746,away,1. FC Union Berlin,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1574,M,,927405,EUR,937785600,F,11,11,False,,14.0,9.0,,,0.0,3.0,4.0,6.0,10.0,6.0,,,69.0,27.0,7.0,7.0,0.203018,0,,,,,1.0,,3.0,3.0,3.0,2.0,,,,,,,1.0,,,2.0,,1.0,,3.0,,1.0,,,,,,,,,
12499746,away,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,,975800,EUR,990057600,F,16,16,False,,9.0,6.0,1.0,1.0,0.0,4.0,6.0,2.0,5.0,4.0,,,60.0,21.0,6.1,10.0,0.000258,1,,,,2.0,1.0,1.0,7.0,2.0,,,,,,1.0,,3.0,,0.0242,,,3.0,,1.0,,1.0,2.0,,1.0,,,,,,,1.0
12499746,away,1. FC Union Berlin,Jordan Siebatcheu,jordan-siebatcheu,J. Siebatcheu,F,29,190,661,M,,788786,EUR,830476800,F,17,17,False,,13.0,11.0,1.0,,0.0,7.0,8.0,4.0,5.0,4.0,,,60.0,26.0,6.7,6.0,0.00250168,2,,,,,3.0,1.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,0.1509,0.4011,,,1.0,1.0,,,2.0,,,,,,2.0,,,
12499746,away,1. FC Union Berlin,Yorbe Vertessen,yorbe-vertessen,Y. Vertessen,F,11,176,940,M,,909958,EUR,978912000,F,7,7,True,,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,,,30.0,11.0,6.3,5.0,0.00877998,0,,,,,,,4.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,
12499746,away,1. FC Union Berlin,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,,800252,EUR,842054400,M,21,21,True,,7.0,5.0,,,0.0,4.0,4.0,1.0,3.0,1.0,,,30.0,13.0,6.5,6.0,0.00230675,1,,,,,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,3.0,,0.0595,,,,,,,,1.0,,,,,,,,,
12499746,away,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,,877302,EUR,923961600,M,13,13,True,,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,21.0,6.0,6.7,,0.0163102,0,,,,,,,1.0,2.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
12499746,away,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,,168985,EUR,765244800,M,19,19,True,,5.0,3.0,,,0.0,3.0,4.0,,1.0,1.0,,,21.0,6.0,6.5,2.0,7.828e-05,0,,,,,1.0,1.0,3.0,2.0,,,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,
12499746,away,1. FC Union Berlin,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,,146500,EUR,726278400,D,26,26,True,,3.0,1.0,,,0.0,,,1.0,3.0,,,,10.0,7.0,6.6,2.0,0.00011707,0,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12499746,away,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499746,away,1. FC Union Berlin,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,,327863,EUR,832550400,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499746,away,1. FC Union Berlin,László Bénes,laszlo-benes,L. Bénes,M,8,181,800,M,,354558,EUR,873763200,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499746,away,1. FC Union Berlin,Tom Rothe,rothe-tom,T. Rothe,M,15,192,809,M,,1210666,EUR,1099008000,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
