match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_lastName,stat_wonTackle,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_penaltyWon,stat_goals,stat_hitWoodwork,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12421033,home,Standard Liège,Soufiane Benjdida,Soufiane Benjdida,soufiane-benjdida,S. Benjdida,F,9,178.0,988,M,1168800,EUR,999561600,F,21,21,False,15.0,9.0,1.0,,0.0,2.0,3.0,7.0,12.0,1.0,3.0,,4.0,,,,,90.0,29.0,6.9,12.0,0.00844975,2,,,5.0,10.0,1.0,2.0,3.0,2.0,,,,3.0,,1.0,,,,1.0,5.0,1.0893,,,,,1.0,0.9905,,,1.0,,,,,
12421033,home,Standard Liège,Lucas Noubi,Lucas Noubi,lucas-noubi,L. Noubi,D,4,184.0,322,M,1127337,EUR,1105747200,D,51,51,True,32.0,28.0,6.0,4.0,0.0,23.0,23.0,5.0,9.0,1.0,3.0,3.0,4.0,,,,,46.0,41.0,6.8,6.0,0.00281931,0,,,1.0,2.0,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12421033,home,Standard Liège,Grejohn Kyei,,grejohn-kyei,G. Kyei,F,95,187.0,237,M,581146,EUR,808185600,F,11,11,True,10.0,5.0,1.0,,0.0,2.0,4.0,3.0,6.0,,,,3.0,,,,,27.0,14.0,7.3,7.0,0.570923,2,,,2.0,3.0,,1.0,,,,,,1.0,,,,,,,,0.101,2.0,1.0,,1.0,1.0,0.1089,,,,1.0,,,,
12421033,home,Standard Liège,Sotiris Alexandropoulos,,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186.0,870,M,947477,EUR,1006732800,M,6,6,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,,1.0,,1.0,,,,,14.0,10.0,6.6,,0.0188296,1,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,0.0335,,,,,,,,,,,,,,
12421033,home,Standard Liège,Matteo Godfroid,Matteo Godfroid,matteo-godfroid,M. Godfroid,G,45,190.0,43,M,1082355,EUR,1077580800,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421033,home,Standard Liège,Daan Dierckx,,dierckx-daan,D. Dierckx,D,29,192.0,200,M,1099368,EUR,1045958400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421033,home,Standard Liège,Hakim Sahabo,Hakim Sahabo,sahabo-hakim,H. Sahabo,M,6,183.0,470,M,1434757,EUR,1118880000,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421033,home,Standard Liège,Viktor Đukanović,,viktor-dukanovic,V. Đukanović,M,7,184.0,528,M,1086448,EUR,1075334400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421033,home,Standard Liège,Brahim Ghalidi,Brahim Ghalidi,brahim-ghalidi,B. Ghalidi,F,55,174.0,368,M,1149130,EUR,1107129600,F,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421033,home,Standard Liège,Abdoul Tapsoba,,abdoul-tapsoba,A. Tapsoba,F,15,177.0,1843,M,1000129,EUR,998524800,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Davor Matijaš,,davor-matijas,D. Matijaš,G,71,188.0,108,M,826029,EUR,935366400,G,71,71,False,46.0,32.0,18.0,5.0,0.0,29.0,35.0,3.0,11.0,1.0,2.0,4.0,13.0,,2.0,2.0,1.0,90.0,63.0,7.0,14.0,0.00061604,0,0.1486,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,
12421033,away,K. Beerschot V.A.,Brian Plat,,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,4,4,False,55.0,48.0,3.0,2.0,0.0,32.0,35.0,16.0,20.0,3.0,3.0,1.0,3.0,,,,,60.0,63.0,6.2,9.0,0.00491011,1,,,,1.0,,,,,,1.0,,2.0,,1.0,,,,,,0.1388,,,,,1.0,0.3193,,,,,,,,
12421033,away,K. Beerschot V.A.,Herve Matthys,,herve-matthys,H. Matthys,D,3,184.0,82,M,318637,EUR,822009600,D,3,3,False,85.0,76.0,5.0,1.0,0.0,64.0,66.0,12.0,21.0,2.0,2.0,3.0,4.0,,,,,90.0,97.0,6.9,12.0,0.00649196,0,,2.0,2.0,4.0,2.0,,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Katuku Derrick Tshimanga,,katuku-derrick-tshimanga,K. D. Tshimanga,D,26,176.0,30,M,46014,EUR,594777600,D,26,26,False,29.0,24.0,4.0,2.0,0.0,18.0,21.0,6.0,8.0,,3.0,1.0,2.0,,,,,45.0,37.0,6.7,5.0,0.00115917,0,,,1.0,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Simion Michez,,simion-michez,S. Michez,M,41,178.0,193,M,1126520,EUR,1013212800,M,75,75,False,30.0,23.0,4.0,1.0,0.0,10.0,15.0,13.0,15.0,1.0,4.0,2.0,5.0,,,,,90.0,44.0,6.5,9.0,0.0175029,1,,,,3.0,,,,,,1.0,2.0,2.0,1.0,3.0,,1.0,,1.0,,0.0363,,,,,,,,,,,,,,1.0
12421033,away,K. Beerschot V.A.,Ryan Sanusi,,ryan-sanusi,R. Sanusi,M,18,181.0,35,M,164025,EUR,694569600,M,18,18,False,87.0,75.0,6.0,2.0,0.0,41.0,45.0,34.0,43.0,4.0,8.0,,6.0,,,,,90.0,99.0,7.3,15.0,0.0287481,0,,1.0,,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,True,,,,,,,
12421033,away,K. Beerschot V.A.,Welat Cagro,,cagro-welat,W. Cagro,M,47,188.0,51,M,988579,EUR,928108800,M,47,47,False,55.0,49.0,5.0,4.0,0.0,32.0,32.0,17.0,23.0,,5.0,,4.0,,,,,80.0,69.0,6.8,12.0,0.0104645,0,,,,3.0,,1.0,,,,2.0,5.0,4.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Marco Weymans,,marco-weymans,M. Weymans,D,28,175.0,96,M,802065,EUR,868406400,M,28,28,False,33.0,29.0,3.0,1.0,0.0,21.0,23.0,9.0,11.0,2.0,4.0,1.0,4.0,,,,,67.0,48.0,6.9,6.0,0.0214199,1,,1.0,2.0,4.0,1.0,,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,0.041,2.0,,,1.0,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Ewan Henderson,,ewan-henderson,E. Henderson,M,20,186.0,63,M,862951,EUR,954115200,F,8,8,False,38.0,27.0,4.0,1.0,0.0,14.0,15.0,13.0,23.0,2.0,4.0,1.0,1.0,,,,,80.0,53.0,6.9,17.0,0.352185,2,,,,5.0,,3.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,,0.1876,2.0,1.0,1.0,2.0,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Thibaud Verlinden,,thibaud-verlinden,T. Verlinden,M,7,173.0,110,M,826172,EUR,931478400,F,10,10,False,26.0,22.0,1.0,1.0,0.0,10.0,11.0,13.0,19.0,,2.0,,5.0,,,,,90.0,45.0,6.8,14.0,0.0699844,4,,4.0,1.0,9.0,3.0,,3.0,,,,2.0,4.0,,2.0,,2.0,1.0,2.0,,0.2148,1.0,,,1.0,1.0,0.559,,,,,,,,
12421033,away,K. Beerschot V.A.,Charly Keita,,keita-charly,C. Keita,F,99,192.0,56,M,1137495,EUR,929491200,F,27,27,False,12.0,8.0,,,0.0,4.0,4.0,4.0,8.0,5.0,7.0,,1.0,,,,,67.0,20.0,6.4,7.0,0.0202176,1,,,3.0,6.0,,1.0,1.0,,,,,1.0,2.0,1.0,,,,,1.0,0.4019,,,1.0,1.0,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Apostolos Konstantopoulos,,konstantopoulos-apostolos,A. Konstantopoulos,D,44,188.0,197,M,1033264,EUR,1028246400,D,66,66,True,32.0,30.0,1.0,,0.0,22.0,22.0,8.0,10.0,,1.0,,2.0,,,,,45.0,36.0,6.7,2.0,0.00161,1,,,,,,,,,,1.0,1.0,,,,,1.0,,,,0.0334,,,,1.0,,,,,,,,,,
12421033,away,K. Beerschot V.A.,ArJany Martha,,martha-arjany,A. Martha,D,11,180.0,259,M,1004277,EUR,1062633600,D,42,42,True,26.0,20.0,5.0,1.0,0.0,14.0,15.0,6.0,12.0,,2.0,2.0,3.0,,,,,23.0,40.0,6.6,8.0,0.00218539,0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Ayouba Kosiah,,ayouba-kosiah,A. Kosiah,F,92,188.0,256,M,1046939,EUR,995760000,F,9,9,True,4.0,2.0,,,0.0,,,2.0,4.0,1.0,1.0,,,,,,,23.0,4.0,6.5,2.0,0.00088003,0,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Dean Huiberts,,huiberts-dean,D. Huiberts,M,30,186.0,75,M,990922,EUR,958435200,M,30,30,True,8.0,8.0,1.0,1.0,0.0,6.0,6.0,2.0,2.0,,,,1.0,,,,,10.0,9.0,6.6,,0.00093061,0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12421033,away,K. Beerschot V.A.,D'Margio Wright-Phillips,,dmargio-wright-phillips,D. Wright-Phillips,F,32,170.0,82,M,1018367,EUR,1001289600,F,32,32,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,2.0,,,,,10.0,10.0,6.1,5.0,0.00068128,0,,,1.0,5.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Nick Shinton,,nick-shinton,N. Shinton,G,33,196.0,117,M,909962,EUR,989452800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Cheick Thiam,,cheick-thiam,C. Thiam,D,,192.0,70,,1457538,EUR,1064620800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Oscar Vargas,Oscar Vargas,oscar-vargas,O. Vargas,M,41,,47,M,1897378,EUR,1138665600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421033,away,K. Beerschot V.A.,Tom Reyners,,tom-reyners,T. Reyners,F,10,169.0,57,M,965779,EUR,956188800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
