match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,player_lastName,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_totalClearance,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_totalOffside,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_errorLeadToAShot,stat_hitWoodwork,stat_penaltyConceded
14288964,home,Gil Vicente,Lucão,lucao,Lucão,G,30,190,223,M,981586,EUR,983145600,G,30,30,False,21.0,19.0,3.0,1.0,0.0,19.0,20.0,1.0,10.0,2.0,2.0,2.0,90.0,30.0,6.7,2.0,0.00012797,16.360798952559,3.0,6.2412355816854,0,0.04,-0.01,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288964,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,20.0,18.0,1.0,1.0,0.0,7.0,7.0,13.0,1.0,,,,82.0,39.0,6.8,7.0,0.0100247,43.121615513849,7.0,19.571324804212,1,0.08,-0.5,0.23,Zé,Carlos,True,11.0,2.0,2.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,0.016,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288964,home,Gil Vicente,Marvin Elimbi,marvin-elimbi,M. Elimbi,D,4,186,83,M,1114164,EUR,1045699200,D,4,4,False,56.0,53.0,6.0,3.0,0.0,40.0,40.0,16.0,2.0,,,,66.0,58.0,6.9,3.0,0.00418447,175.5524446996,20.0,137.10765817965,0,0.26,0.11,0.14,Marvin,Elimbi,,13.0,,,1.0,,,,,,1.0,,,1.0,,,1.0,28.415883439381,54.437525729957,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14288964,home,Gil Vicente,Jonathan Buatu,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,False,84.0,81.0,4.0,2.0,0.0,73.0,74.0,10.0,2.0,,,,90.0,89.0,7.8,3.0,0.0166413,105.14814916041,15.0,59.350026437865,2,0.19,0.03,-0.04,,,,8.0,,,3.0,2.0,,,,,,1.0,,3.0,0.4131,0.48,1.0,22.081308609451,23.132405322404,1.0,1.0,1.0,1.0,1.0,1.0,0.9119,,,,,,,,,,,,,,,,,,
14288964,home,Gil Vicente,Ghislain Konan,ghislain-konan,G. Konan,D,3,176,2821,M,831781,EUR,820022400,D,3,3,False,56.0,50.0,6.0,2.0,0.0,24.0,24.0,32.0,3.0,,,,90.0,84.0,6.8,18.0,0.017248,104.32782121319,16.0,45.045591291725,1,0.25,-0.33,0.13,Ghislain,Konan,,26.0,2.0,,6.0,5.0,7.0,2.0,,,,1.0,1.0,,0.0139,0.01,1.0,,,,1.0,,,1.0,,0.0457,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
14288964,home,Gil Vicente,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,False,31.0,31.0,1.0,1.0,0.0,22.0,22.0,9.0,4.0,,,,66.0,36.0,6.7,1.0,0.00414834,85.671025409962,9.0,25.704682637886,0,0.07,0.03,0.14,,,,9.0,,,3.0,1.0,,,,,1.0,,1.0,3.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14288964,home,Gil Vicente,Luís Esteves,luis-esteves,L. Esteves,M,10,171,237,M,1097527,EUR,892080000,M,10,10,False,51.0,44.0,7.0,5.0,1.0,23.0,25.0,26.0,10.0,,,,90.0,64.0,8.2,10.0,0.548436,67.077452440526,11.0,-2.8261438235227,2,0.79,0.1,0.0,Luís,Esteves,,21.0,4.0,,1.0,3.0,,,1.0,,1.0,3.0,,,0.1179,-0.2,,,,,,,1.0,,,,,2.0,1.0,5.0,3.0,1.0,3.0,,,,,,,,,,,
14288964,home,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,M,77,77,False,28.0,23.0,,,0.0,7.0,8.0,20.0,2.0,,,,90.0,47.0,7.4,15.0,0.0251869,182.97614812959,15.0,93.123284365922,1,0.17,0.14,0.13,,,,16.0,3.0,,4.0,5.0,5.0,3.0,,,,2.0,,1.0,0.7884,0.32,,35.626629231781,69.291373680521,2.0,,,,1.0,1.0,0.959,1.0,1.0,4.0,,1.0,,,1.0,,,,,,,,,,
14288964,home,Gil Vicente,Santi García,santi-garcia,S. García,M,95,184,131,M,1084746,EUR,999043200,M,95,95,False,32.0,29.0,,,0.0,17.0,17.0,15.0,1.0,,,,90.0,54.0,8.2,11.0,0.00567993,67.913386014857,9.0,22.287636120026,4,-0.36,0.11,-0.03,,,,12.0,,1.0,4.0,10.0,2.0,2.0,1.0,,,3.0,4.0,3.0,0.198,0.53,,16.43323600411,25.780119770478,2.0,2.0,,1.0,2.0,1.0,0.8521,,1.0,7.0,,,,,,1.0,,,,,,,,,
14288964,home,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,M,7,7,False,27.0,26.0,,,0.0,15.0,15.0,12.0,1.0,,,,76.0,49.0,6.8,10.0,0.0213254,117.77018241306,12.0,57.441092697294,1,0.15,0.22,-0.06,,,,11.0,3.0,,6.0,5.0,4.0,3.0,,,,1.0,1.0,1.0,0.0268,-0.1,1.0,19.872842007906,19.946932094936,1.0,,,,1.0,,0.0356,2.0,,1.0,2.0,,2.0,,,,,,,,,,,,
14288964,home,Gil Vicente,Carlos Eduardo,eduardo-carlos,C. Eduardo,F,29,192,180,M,1404790,EUR,1028937600,F,29,29,False,6.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,,,67.0,17.0,6.1,4.0,0.0145315,7.399420517723,2.0,3.8441305460033,1,0.06,-0.06,0.17,Carlos,Eduardo,,2.0,,1.0,7.0,3.0,1.0,,,,1.0,1.0,,3.0,0.2035,-0.53,2.0,,,,2.0,1.0,1.0,,,,2.0,,1.0,1.0,,,,2.0,,,,,,,,,,
14288964,home,Gil Vicente,Antonio Espigares,espigares-antonio,A. Espigares,D,48,187,60,M,1142261,EUR,1094342400,D,48,48,True,20.0,19.0,6.0,5.0,0.0,10.0,10.0,10.0,1.0,,,,24.0,20.0,7.1,1.0,0.0131442,120.57518063611,12.0,101.0104322755,0,0.28,0.16,0.13,,,,9.0,,1.0,1.0,,,,,,,,,,,,,28.320658240945,28.828256988587,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14288964,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,6,6,True,14.0,11.0,2.0,,0.0,6.0,7.0,7.0,1.0,,,,24.0,20.0,6.7,3.0,0.013792,10.957793418193,3.0,2.629655992285,1,0.16,0.02,-0.01,Zé Carlos,,,5.0,,,1.0,2.0,,,1.0,,1.0,1.0,1.0,,0.0089,-0.03,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14288964,home,Gil Vicente,Gustavo Varela,gustavo-varela,G. Varela,F,89,184,562,M,1146305,EUR,1107043200,F,89,89,True,2.0,2.0,,,0.0,2.0,2.0,,2.0,,,,23.0,10.0,8.6,2.0,3.126e-05,49.035068685585,1.0,-40.492606331263,3,0.01,0.0,0.13,Gustavo,Varela,,,,,3.0,,,,,,,,,1.0,0.9055,0.91,,,,,,,,3.0,2.0,1.3846,2.0,,,,,,,,,,,,,,,,,
14288964,home,Gil Vicente,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,474,M,1032547,EUR,1046390400,F,11,11,True,9.0,8.0,1.0,1.0,1.0,2.0,2.0,7.0,1.0,,,,14.0,15.0,7.2,3.0,0.411921,43.934768301376,7.0,2.1721995681406,0,0.43,0.05,0.13,Joelson Mendes,,,6.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,7.976054505719,8.0314073486532,1.0,,,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,
14288964,home,Gil Vicente,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,20,20,True,2.0,1.0,,,0.0,,,2.0,1.0,,,,8.0,6.0,6.8,1.0,0.0223314,4.0867537239232,1.0,3.8591227432971,0,0.05,0.05,0.13,,,,1.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,
14288964,home,Gil Vicente,Daniel Figueira,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288964,home,Gil Vicente,Sergio Bermejo,sergio-bermejo,S. Bermejo,M,17,170,42,M,949449,EUR,871776000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,Sergio,Bermejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288964,home,Gil Vicente,Agustín Moreira,moreira-agustin,A. Moreira,M,27,174,68,M,1799336,EUR,991008000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,Agustín,Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288964,home,Gil Vicente,Héctor Hernández,hector-hernandez,H. Hernández,F,23,180,2876,M,352448,EUR,811036800,F,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288964,away,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,44.0,42.0,4.0,2.0,0.0,42.0,42.0,2.0,9.0,1.0,,,90.0,54.0,6.2,2.0,0.00013444,56.369371494582,10.0,40.664439388778,0,0.04,0.01,-0.4,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,0.0303,-0.8111,0.04,,,
14288964,away,Famalicão,Gustavo García,gustavo-garcia,G. García,D,2,175,678,M,1002443,EUR,1010102400,D,2,2,False,36.0,29.0,4.0,1.0,0.0,22.0,26.0,10.0,2.0,,,,90.0,60.0,5.6,12.0,0.00235445,28.155532290141,4.0,19.934251603724,0,0.02,0.01,-0.98,,,,7.0,1.0,,5.0,8.0,1.0,1.0,,,,6.0,1.0,1.0,,,1.0,,,,,,,,,,2.0,2.0,1.0,,,2.0,,,,,,,,,,1.0,,
14288964,away,Famalicão,Ibrahima Ba,ibrahima-ba,I. Ba,D,55,190,178,M,1595506,EUR,1117065600,D,55,55,False,55.0,44.0,8.0,4.0,0.0,37.0,44.0,11.0,4.0,,,,90.0,68.0,5.9,13.0,0.00417522,132.06438433979,21.0,68.468761833511,0,0.02,0.05,-0.73,Ibrahima Ba,,,7.0,,1.0,2.0,3.0,,,,2.0,3.0,2.0,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,
14288964,away,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,58.0,51.0,6.0,1.0,0.0,44.0,45.0,13.0,3.0,,,,90.0,68.0,5.5,8.0,0.00165486,180.73246996246,24.0,103.99881510914,1,0.05,0.06,-0.83,,,,7.0,,1.0,4.0,3.0,,,,1.0,1.0,2.0,1.0,,0.0589,0.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,1.0,
14288964,away,Famalicão,Pedro Bondo,pedro-bondo,P. Bondo,D,28,178,481,M,1102988,EUR,1100563200,D,28,28,False,22.0,12.0,6.0,,0.0,8.0,13.0,9.0,2.0,,,,90.0,42.0,5.6,14.0,0.00066463,135.43397096195,8.0,86.343730540652,0,-0.03,0.1,-0.93,Pedro,Bondo Francisco,,4.0,1.0,1.0,4.0,9.0,2.0,1.0,,,1.0,2.0,5.0,2.0,,,3.0,36.095137478859,99.74556192256,3.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
14288964,away,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,False,40.0,37.0,5.0,3.0,0.0,25.0,25.0,15.0,2.0,,,,78.0,44.0,6.7,3.0,0.0103495,120.15663632033,18.0,54.109938433851,1,0.16,0.1,-0.08,,,,12.0,,1.0,2.0,2.0,,,,,1.0,1.0,,2.0,0.0124,-0.08,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14288964,away,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,False,12.0,9.0,,,0.0,4.0,6.0,6.0,2.0,,,,42.0,18.0,5.1,4.0,0.00159363,29.624390290901,6.0,3.7699674823973,0,-0.1,0.1,-0.37,,,,5.0,,,3.0,3.0,,,,,1.0,,2.0,3.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0
14288964,away,Famalicão,Gil Dias,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,M,23,23,False,25.0,19.0,2.0,1.0,0.0,10.0,11.0,14.0,1.0,,,,78.0,38.0,6.4,11.0,0.00885616,140.83747125343,12.0,96.759478861481,0,0.0,0.21,-0.27,,,,9.0,2.0,,7.0,5.0,3.0,2.0,,1.0,1.0,3.0,,1.0,,,,34.093951450474,87.213012978115,3.0,,,,,,,1.0,2.0,1.0,1.0,,4.0,,,,,,,,,,,,
