match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyWon,player_sofascoreId,stat_accurateCross,stat_goals,stat_keyPass,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceCreated
14035976,home,RSC Anderlecht,Mihajlo Cvetković,Mihajlo Cvetkovic,,mihajlo-cvetkovic,M. Cvetković,F,9,175,2686,M,1427166,EUR,1168387200,F,9,9,False,,9.0,7.0,1.0,1.0,0.0,5.0,5.0,2.0,4.0,1.0,,,64.0,15.0,7.2,3.0,0.169631,5.0856661313932,1.0,-5.04,-5.04,,1,,0.48,-0.01,-0.04,,,2.0,2.0,3.0,,,,,,,,,1.0,1.0,1.0,0.033,,,-0.02,1.0,,,,1.0,0.1994,,,,,2.0,1.0,,,
14035976,home,RSC Anderlecht,Tristan Degreef,,,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,M,83,83,True,,12.0,11.0,,,0.0,2.0,2.0,9.0,10.0,3.0,,,26.0,19.0,6.6,5.0,0.0466362,58.073855869831,5.0,6.825,17.22,,0,,0.07,-0.09,0.13,,,,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14035976,home,RSC Anderlecht,Yari Verschaeren,,,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,True,,17.0,14.0,1.0,,0.0,5.0,5.0,9.0,12.0,1.0,,,26.0,23.0,7.0,5.0,0.0174844,61.806734479008,8.0,15.96,14.805,,1,,0.1,0.09,0.27,,1.0,,,2.0,,,,1.0,,,2.0,2.0,1.0,,,0.0168,14.887381267369,1.0,-0.08,,,,,,,,,,,,,,,
14035976,home,RSC Anderlecht,Ibrahim Kanate,Ibrahim Kanate,,ibrahim-kanate,I. Kanate,F,99,172,549,M,1542745,EUR,1161561600,M,99,99,True,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,,14.0,12.0,6.7,4.0,0.00167287,15.565028284493,2.0,3.465,8.82,,0,,-0.02,-0.04,0.15,,1.0,,2.0,3.0,2.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
14035976,home,RSC Anderlecht,Luis Vázquez,,,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,True,,,,,,0.0,,,,,,,,10.0,1.0,6.8,,,,,,,,1,,,,0.0,,,1.0,,1.0,,,,,,,,,,,,0.0561,,,0.09,,,,,1.0,0.282,,,,,,,,,
14035976,home,RSC Anderlecht,Mads Juhl Kikkenborg,,,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035976,home,RSC Anderlecht,Yasin Özcan,,,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035976,home,RSC Anderlecht,Mihajlo Ilić,,,mihajlo-ilic,M. Ilić,D,15,192,610,M,1193085,EUR,1054684800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035976,home,RSC Anderlecht,Anas Tajaouart,,,anas-tajaouart,A. Tajaouart,M,78,167,711,M,1473182,EUR,1126051200,M,78,78,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035976,home,RSC Anderlecht,Enric Llansana,,,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035976,away,RC Sporting Charleroi,Martin Delavallée,,,martin-delavalee,M. Delavallée,G,55,185,123,M,1141106,EUR,1079568000,G,55,55,False,,29.0,13.0,25.0,10.0,0.0,6.0,12.0,7.0,17.0,10.0,3.0,3.0,90.0,37.0,7.5,18.0,0.00078856,25.329670551154,5.0,13.02,5.04,0.4489,0,0.4532,0.08,0.02,-0.11,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14035976,away,RC Sporting Charleroi,Lewin Blum,,,lewin-blum,L. Blum,D,27,181,164,M,966670,EUR,996192000,D,27,27,False,,24.0,14.0,5.0,,0.0,8.0,10.0,6.0,14.0,2.0,,,90.0,55.0,6.2,20.0,0.172077,27.212759985177,3.0,16.485,6.72,,0,,0.28,0.03,-0.13,,3.0,,8.0,5.0,1.0,,,,,2.0,5.0,4.0,2.0,,5.0,,,,,2.0,5.0,,,,,,,2.0,,2.0,,,,
14035976,away,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186,1246,M,965265,EUR,947376000,D,4,4,False,True,27.0,21.0,7.0,4.0,0.0,13.0,17.0,8.0,10.0,3.0,,,90.0,46.0,7.3,8.0,0.00407263,37.679317436782,6.0,-5.775,6.09,,1,,0.1,0.04,0.42,,,3.0,1.0,5.0,,,,,,2.0,1.0,1.0,2.0,1.0,,0.0857,,,-0.15,1.0,9.0,1.0,,1.0,0.0951,,,,,,,,,
14035976,away,RC Sporting Charleroi,Cheick Keita,Cheick Keita,,cheick-keita,C. Keita,D,95,185,229,M,1407973,EUR,1049241600,D,95,95,False,,15.0,13.0,1.0,1.0,0.0,13.0,15.0,,,1.0,,,90.0,28.0,6.6,5.0,0.00016119,35.654329279414,6.0,5.355,7.77,,0,,0.01,0.02,-0.04,,,,1.0,1.0,,,,,,,1.0,1.0,3.0,,,,,,,1.0,8.0,1.0,,,,,,,,,,,,
14035976,away,RC Sporting Charleroi,Jules Gaudin,,,jules-gaudin,J. Gaudin,D,23,180,64,M,1119498,EUR,957830400,D,23,23,False,,29.0,25.0,5.0,5.0,0.0,11.0,12.0,14.0,17.0,4.0,,,76.0,51.0,7.1,7.0,0.210974,60.897167408288,8.0,21.735,13.755,,0,,0.49,0.06,-0.09,,2.0,,4.0,3.0,,,,,,,2.0,2.0,1.0,1.0,3.0,,,,,1.0,6.0,,,,,,,1.0,,1.0,,,,
14035976,away,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170,2454,M,1094538,EUR,1059177600,M,22,22,False,,36.0,28.0,4.0,2.0,0.0,14.0,15.0,14.0,21.0,4.0,,,90.0,55.0,6.0,13.0,0.0645489,158.49288862244,12.0,100.8,35.595,,2,,0.11,0.3,-0.41,,1.0,1.0,7.0,6.0,2.0,1.0,,2.0,,2.0,5.0,2.0,1.0,,3.0,0.1173,71.588397882044,2.0,-0.52,,,1.0,1.0,,,,,,,3.0,,,1.0,
14035976,away,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190,290,M,1097542,EUR,1048982400,M,5,5,False,,33.0,24.0,6.0,2.0,0.0,15.0,17.0,9.0,16.0,2.0,,,90.0,52.0,7.5,13.0,0.00926714,55.874054380299,5.0,-9.87,9.975,,2,,0.26,0.01,0.14,,1.0,2.0,4.0,3.0,1.0,,,,1.0,4.0,1.0,,2.0,,3.0,0.4357,,,0.49,,2.0,2.0,,1.0,0.8129,,,,1.0,,,,,
14035976,away,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170,106,M,834261,EUR,873849600,M,17,17,False,,11.0,10.0,1.0,1.0,1.0,2.0,2.0,8.0,9.0,2.0,,,67.0,23.0,6.5,5.0,0.0979648,89.621231349636,8.0,79.695,30.66,,0,,0.01,0.24,-0.16,,1.0,,5.0,5.0,1.0,2.0,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,,46.658703813668,2.0,,2.0,,,,,,,,,,3.0,1.0,,,
14035976,away,RC Sporting Charleroi,Patrick Pflücke,,,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,M,14,14,False,,25.0,17.0,2.0,1.0,1.0,6.0,9.0,11.0,16.0,3.0,,,76.0,34.0,7.2,12.0,0.0698342,20.518026973241,5.0,2.625,4.095,,1,,0.27,0.05,-0.09,,1.0,,1.0,2.0,,,,,,,2.0,1.0,1.0,,,0.1612,,,-0.31,,,,1.0,1.0,0.2875,,,,,3.0,,,,1.0
14035976,away,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169,1096,M,1030459,EUR,982800000,M,10,10,False,,24.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,18.0,7.0,,,89.0,43.0,7.3,16.0,0.0182043,149.42510100901,12.0,72.87,40.95,,4,,-0.31,0.35,-0.02,,,,10.0,3.0,4.0,3.0,,1.0,1.0,,2.0,2.0,2.0,1.0,,0.3392,83.597043479822,3.0,0.48,1.0,3.0,,2.0,2.0,0.3967,,,,1.0,,,,,
14035976,away,RC Sporting Charleroi,Aurélien Scheidler,,,aurelien-scheidler,A. Scheidler,F,21,192,170,M,915567,EUR,896918400,F,21,21,False,,17.0,9.0,2.0,,0.0,5.0,6.0,4.0,11.0,2.0,,,76.0,24.0,6.5,11.0,0.00058622,42.905760799238,5.0,38.22,13.44,,1,,-0.2,0.04,-0.01,,,5.0,2.0,6.0,,,,1.0,,,,,3.0,1.0,,0.1573,,,-0.59,2.0,,,,,,,,,,,1.0,,,
14035976,away,RC Sporting Charleroi,Kevin Van Den Kerkhof,,,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190,2107,M,1130602,EUR,826675200,D,3,3,True,,10.0,7.0,,,0.0,2.0,4.0,5.0,6.0,3.0,,,23.0,18.0,6.8,5.0,0.063284,33.601867464765,5.0,22.26,7.14,,1,,0.03,0.23,-0.02,,2.0,,1.0,3.0,,3.0,3.0,1.0,,,,,1.0,,,0.1104,11.048901483858,1.0,-0.37,,1.0,,1.0,,,,,1.0,,1.0,,,,
14035976,away,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178,111,M,990726,EUR,951350400,D,24,24,True,,6.0,5.0,1.0,,0.0,4.0,4.0,1.0,2.0,3.0,,,14.0,12.0,6.7,1.0,0.00190375,9.5379544976897,1.0,7.14,7.14,,0,,0.04,0.0,0.2,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,
14035976,away,RC Sporting Charleroi,Jakob Napoleon Romsaas,Jakob Napoleon Romsaas,,jakob-napoleon-romsaas,J. N. Romsaas,F,8,187,202,M,1198306,EUR,1084665600,M,8,8,True,,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,1.0,,,14.0,9.0,6.4,1.0,0.00303303,11.278625625492,1.0,10.71,10.71,,0,,-0.03,0.04,0.16,,,,3.0,,,,,,,1.0,,,,,,,11.278625625492,1.0,,3.0,2.0,,,,,,,,,,,,,
14035976,away,RC Sporting Charleroi,Antoine Colassin,,,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,F,25,25,True,,6.0,4.0,2.0,1.0,0.0,,,4.0,6.0,2.0,,,14.0,16.0,6.5,9.0,0.0317086,75.072168835837,7.0,32.235,10.815,,1,,0.09,0.3,-0.04,,,2.0,8.0,3.0,3.0,1.0,,1.0,,1.0,,,3.0,1.0,1.0,0.0696,11.167023999258,1.0,-0.47,2.0,,,1.0,,,,,,,,,,,
14035976,away,RC Sporting Charleroi,Nikoloz Chikovani,,,nikoloz-chikovani,N. Chikovani,F,71,188,75,M,1567333,EUR,1182384000,F,71,71,True,,,,,,0.0,,,,,,,,1.0,2.0,,1.0,,,,,,,0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
14035976,away,RC Sporting Charleroi,Nicolas Closset,,,nicolas-closset,N. Closset,G,60,185,39,M,1396501,EUR,1089417600,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035976,away,RC Sporting Charleroi,Mehdi Boukamir,Mehdi Boukamir,,mehdi-boukamir,M. Boukamir,D,32,188,1014,M,1131463,EUR,1075075200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035976,away,RC Sporting Charleroi,Amine Boukamir,Amine Boukamir,,amine-boukamir,A. Boukamir,M,56,172,456,M,1469056,EUR,1161475200,M,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035976,away,RC Sporting Charleroi,Yassine Khalifi,Yassine Khalifi,,yassine-khalifi,Y. Khalifi,M,40,175,1779,M,1126852,EUR,1123545600,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
