match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialWon,player_sofascoreId,stat_outfielderBlock,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_goalAssist,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross
10388454,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,True,14.0,9.0,10.0,5.0,8.0,8.0,1.0,6.0,6.0,1.0,1.0,1.0,90.0,22.0,6.1,5.0,0.0,0.0,0.00033769,0,-0.4951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,,44.0,31.0,6.0,1.0,24.0,31.0,7.0,14.0,8.0,,,,90.0,67.0,6.2,18.0,0.0176,0.0,0.00478654,1,,1.0,1.0,5.0,5.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,D,6,6,False,,31.0,21.0,6.0,1.0,20.0,26.0,1.0,5.0,4.0,,,,64.0,38.0,6.3,10.0,0.0,0.0,0.00085146,0,,,,1.0,3.0,1.0,,,2.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9201,M,848287,EUR,935107200,D,2,2,False,,66.0,54.0,11.0,4.0,41.0,47.0,13.0,19.0,8.0,,,,90.0,84.0,6.9,12.0,0.0,0.0,0.00286761,0,,,1.0,2.0,3.0,,,,6.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,evanndicka,2.0,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,False,,24.0,18.0,2.0,1.0,10.0,14.0,8.0,11.0,3.0,,,,89.0,43.0,7.0,12.0,0.6416,0.5718,0.646545,2,,1.0,,5.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10388454,home,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6899,M,794338,EUR,839203200,M,15,15,False,,70.0,62.0,6.0,4.0,37.0,39.0,25.0,33.0,6.0,,,,90.0,87.0,6.9,15.0,0.6311,0.0,0.0672666,1,,2.0,2.0,7.0,6.0,,2.0,1.0,,,2.0,1.0,2.0,3.0,2.0,,,,kamadadaichi,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,
10388454,home,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1940,M,799054,EUR,855187200,M,8,8,False,,69.0,57.0,3.0,1.0,29.0,33.0,28.0,36.0,9.0,,,,90.0,80.0,7.5,13.0,0.3237,0.4913,0.036563,1,,,1.0,5.0,7.0,1.0,,,,3.0,1.0,,1.0,3.0,3.0,,,2.0,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,
10388454,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,M,36,36,False,,36.0,26.0,2.0,,14.0,18.0,12.0,18.0,3.0,,,,81.0,67.0,7.2,17.0,0.1572,0.1004,0.130896,3,,,,2.0,6.0,1.0,,1.0,2.0,3.0,2.0,1.0,3.0,3.0,,,,1.0,,,,,1.0,,1.0,,1.0,,,1.0,,,,
10388454,home,Eintracht Frankfurt,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2675,M,947929,EUR,951782400,F,29,29,False,,28.0,22.0,1.0,1.0,7.0,7.0,15.0,22.0,5.0,,,,81.0,50.0,7.8,13.0,0.9494,1.0672,0.260485,5,,1.0,1.0,5.0,6.0,1.0,2.0,1.0,3.0,,1.0,1.0,2.0,3.0,,,,,,,1.0,,3.0,1.0,2.0,,3.0,2.0,,1.0,,,,
10388454,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,F,27,27,False,,76.0,67.0,4.0,2.0,35.0,39.0,32.0,39.0,8.0,,,,90.0,86.0,6.7,14.0,0.0,0.0,0.325134,0,,2.0,,6.0,1.0,3.0,,,,1.0,,,1.0,,1.0,,,,MarioGotze,,,,,,2.0,,3.0,1.0,,,,,,
10388454,home,Eintracht Frankfurt,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23574,M,871706,EUR,912816000,F,9,9,False,,28.0,21.0,,,7.0,8.0,14.0,20.0,3.0,,,,89.0,46.0,8.6,15.0,0.1182,0.1008,0.339534,1,,,2.0,7.0,7.0,,3.0,,,,2.0,2.0,2.0,3.0,,,,1.0,RKM,,2.0,,1.0,1.0,4.0,2.0,3.0,1.0,,,2.0,,,
10388454,home,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,,16.0,13.0,2.0,2.0,11.0,14.0,2.0,2.0,3.0,,,,26.0,19.0,6.8,3.0,0.0,0.0,0.00087993,0,,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1348,M,826186,EUR,920764800,D,33,33,True,,4.0,3.0,,,2.0,3.0,1.0,3.0,,,,,9.0,10.0,7.1,3.0,0.0,0.0,0.00020288,0,,2.0,,,1.0,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Rafael Borré,rafael-borre,R. Borré,F,19,174,5880,M,560116,EUR,811123200,F,19,19,True,,6.0,6.0,,,4.0,4.0,2.0,2.0,1.0,,,,9.0,10.0,6.7,1.0,0.0,0.0,0.00042714,0,,,,,2.0,,,,,,2.0,2.0,1.0,,,,,,rafaelsantosborre,,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Almamy Touré,almamy-toure,A. Touré,D,,182,276,M,580952,EUR,830649600,D,18,18,True,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,0.0,0.0,0.0,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Lucas Alario,lucas-alario,L. Alario,F,27,184,1106,M,249893,EUR,718502400,F,21,21,True,,2.0,2.0,,,2.0,2.0,,,,,,,1.0,2.0,,,0.0,0.0,7.962e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Marcel Wenig,marcel-wenig,M. Wenig,M,6,188,117,M,1130114,EUR,1083628800,M,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388454,home,Eintracht Frankfurt,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,F,11,11,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388454,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,True,35.0,30.0,7.0,2.0,30.0,32.0,,3.0,10.0,2.0,,3.0,90.0,47.0,5.9,5.0,0.0,0.0,0.00015973,0,-1.6685,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
10388454,away,TSG Hoffenheim,Eduardo Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2180,M,989841,EUR,1015027200,D,26,26,False,,26.0,22.0,3.0,1.0,15.0,17.0,7.0,9.0,4.0,,,,45.0,35.0,6.6,5.0,0.0,0.0,0.00395029,0,,,1.0,3.0,4.0,1.0,,,3.0,,3.0,1.0,1.0,,1.0,Eduardo,Quaresma,1.0,,2.0,,,,,,,,,,,,,,
10388454,away,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,22,22,False,,82.0,74.0,14.0,10.0,49.0,51.0,25.0,31.0,7.0,,,,90.0,94.0,6.7,10.0,0.0,0.0,0.0540684,0,,,,5.0,5.0,1.0,1.0,,2.0,4.0,3.0,3.0,,,3.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,
10388454,away,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,,66.0,57.0,12.0,5.0,43.0,44.0,14.0,22.0,4.0,,,,90.0,78.0,7.8,10.0,0.143,0.4895,0.755897,2,,,,3.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,,,3.0,,,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,
10388454,away,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,M,3,3,False,,18.0,10.0,1.0,,5.0,7.0,5.0,11.0,2.0,,,,45.0,28.0,6.2,10.0,0.0,0.0,0.00351698,0,,,1.0,3.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,,,,,,
10388454,away,TSG Hoffenheim,Muhammed Damar,muhammed-damar,M. Damar,M,10,185,484,M,1128638,EUR,1081468800,M,35,35,False,,10.0,6.0,,,4.0,5.0,2.0,5.0,2.0,,,,45.0,21.0,6.3,10.0,0.0,0.0,0.00091374,0,,,1.0,5.0,4.0,,,,,,3.0,2.0,5.0,,3.0,,,1.0,,,,,,,,,1.0,,,,,,,
10388454,away,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,False,,48.0,39.0,3.0,2.0,21.0,24.0,19.0,26.0,5.0,,,,90.0,63.0,6.7,13.0,0.0,0.0,0.178849,0,,2.0,1.0,7.0,5.0,2.0,2.0,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,3.0,,1.0,1.0,,,,,,1.0
10388454,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,M,27,27,False,,34.0,23.0,5.0,1.0,7.0,9.0,17.0,28.0,3.0,,,,90.0,56.0,6.1,17.0,0.0988,0.0826,0.0774043,1,,3.0,,4.0,4.0,,1.0,,1.0,,,,,3.0,,,,,andrejkramaric,,,,1.0,,1.0,,4.0,1.0,,,,,,1.0
