match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_keyPass,captain,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goalAssist,stat_errorLeadToAShot,stat_goodHighClaim,stat_hitWoodwork,stat_totalOffside
11391271,home,RC Strasbourg,Aboubacar Ali Abdallah,Aboubacar Ali Abdallah,,aboubacar-ali-abdallah,A. A. Abdallah,F,10,182,117,M,1807613,EUR,1143936000,F,33,33,False,12.0,10.0,,,1.0,1.0,9.0,13.0,,,,60.0,20.0,6.7,5.0,0.00512243,0,,2.0,,,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11391271,home,RC Strasbourg,Jeremy Sebas,Jeremy Sebas,,sebas-jeremy,J. Sebas,F,14,187,144,M,1498433,EUR,1050278400,F,40,40,True,14.0,10.0,,,2.0,2.0,8.0,12.0,1.0,,,30.0,21.0,6.9,7.0,0.01697,0,,,,1.0,3.0,,1.0,1.0,,,,,1.0,,2.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,
11391271,home,RC Strasbourg,Kévin Gameiro,,,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,True,21.0,19.0,,,3.0,3.0,16.0,19.0,3.0,,,30.0,26.0,6.9,5.0,0.283125,0,,1.0,,2.0,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,,,,
11391271,home,RC Strasbourg,Ibrahima Sissoko,,,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,True,14.0,11.0,,,3.0,3.0,8.0,11.0,2.0,,,11.0,18.0,6.6,4.0,0.0117112,0,,,,2.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11391271,home,RC Strasbourg,Rabby Nzingoula,,,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,41,41,True,,,,,,,,,,,,1.0,,,,,0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11391271,home,RC Strasbourg,Alexandre Pierre,Alexandre Pierre,,alexandre-pierre,A. Pierre,G,16,190,1367,M,1091596,EUR,983059200,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391271,home,RC Strasbourg,Lucas Perrin,,,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391271,home,RC Strasbourg,Karol Fila,,,karol-fila,K. Fila,D,4,183,367,M,871041,EUR,897696000,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391271,home,RC Strasbourg,Saïdou Sow,Saïdou,Sow,saidou-sow,S. Sow,D,4,185,2742,M,1063237,EUR,1025740800,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391271,home,RC Strasbourg,Thomas Delaine,,,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391271,away,Metz,Alexandre Oukidja,,,alexandre-oukidja,A. Oukidja,G,90,185,3337,M,32668,EUR,585273600,G,16,16,False,17.0,9.0,14.0,6.0,5.0,6.0,4.0,11.0,3.0,,,90.0,22.0,6.0,8.0,0.00060996,0,-0.6902,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
11391271,away,Metz,Maxime Colin,,,maxime-colin,M. Colin,D,2,179,51,M,128285,EUR,690163200,D,2,2,False,20.0,16.0,3.0,2.0,8.0,10.0,8.0,12.0,3.0,,,90.0,40.0,6.5,7.0,0.00367957,1,,2.0,,1.0,,,,,,2.0,,2.0,,,,,,0.008,,1.0,1.0,,,,,,,,,,,,,,,
11391271,away,Metz,Ismaël Traoré,,,ismael-traore,I. Traore,D,,184,129,M,25506,EUR,524707200,D,8,8,False,19.0,15.0,5.0,2.0,11.0,12.0,4.0,7.0,2.0,,,90.0,24.0,6.4,4.0,0.00125717,0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,
11391271,away,Metz,Sadibou Sané,Sadibou Sané,,sane-sadibou,S. Sané,D,38,185,730,M,1471683,EUR,1086825600,D,38,38,False,29.0,19.0,7.0,2.0,12.0,17.0,7.0,12.0,6.0,,,90.0,43.0,6.8,10.0,0.0389956,0,,,1.0,3.0,6.0,,,,,5.0,2.0,,4.0,4.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,
11391271,away,Metz,Fali Candé,,,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,False,23.0,13.0,7.0,1.0,7.0,12.0,6.0,13.0,6.0,,,89.0,54.0,6.1,21.0,0.00435476,0,,2.0,,7.0,3.0,3.0,,,,4.0,1.0,1.0,3.0,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
11391271,away,Metz,Kevin Van Den Kerkhof,,,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190,2115,M,1130602,EUR,826675200,M,22,22,False,16.0,11.0,3.0,2.0,8.0,8.0,4.0,11.0,6.0,,,89.0,38.0,6.8,14.0,0.104962,3,,3.0,1.0,7.0,4.0,1.0,2.0,,,3.0,,2.0,2.0,2.0,4.0,1.0,1.0,0.2344,2.0,1.0,3.0,1.0,,1.0,,,,,,,,,,,,
11391271,away,Metz,Danley Jean Jacques,,,jean-jacques-danley,D. J. Jacques,M,21,180,4507,M,1173167,EUR,958780800,M,27,27,False,18.0,12.0,3.0,1.0,4.0,6.0,8.0,12.0,2.0,,,90.0,31.0,6.6,7.0,0.0039728,1,,,2.0,4.0,5.0,1.0,1.0,,1.0,3.0,,2.0,2.0,1.0,,2.0,1.0,0.0148,1.0,,,,,,,,,,,,,,,,,
11391271,away,Metz,Kévin N'Doram,,,kevin-ndoram,K. N'Doram,M,96,184,91,M,823476,EUR,822268800,M,6,6,False,33.0,26.0,4.0,1.0,15.0,16.0,11.0,18.0,4.0,,,90.0,41.0,6.5,9.0,0.00650306,0,,1.0,1.0,3.0,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
11391271,away,Metz,Lamine Camara,Lamine Camara,,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,18,18,False,26.0,21.0,5.0,3.0,13.0,15.0,10.0,16.0,8.0,,,67.0,35.0,6.8,9.0,0.07992,0,,5.0,1.0,4.0,3.0,2.0,,,,,,,2.0,2.0,,,,,1.0,1.0,,,,2.0,,lamine_camara_5,,,,,,,,,,
11391271,away,Metz,Papa Amadou Diallo,Pape Diallo,,pape-diallo,P. Diallo,M,19,182,921,M,1463508,EUR,1088121600,M,7,7,False,25.0,18.0,1.0,,5.0,6.0,13.0,20.0,4.0,,,89.0,41.0,7.4,9.0,0.111363,2,,1.0,4.0,9.0,11.0,2.0,2.0,1.0,,1.0,,1.0,4.0,1.0,,2.0,,0.3604,6.0,,1.0,3.0,,,,,1.0,,,0.0871,,1.0,,,,
11391271,away,Metz,Georges Mikautadze,,,mikautadze-georges,G. Mikautadze,F,9,176,13076,M,1009372,EUR,972950400,F,10,10,False,19.0,13.0,,,2.0,5.0,11.0,15.0,5.0,,,90.0,44.0,7.6,16.0,0.0311878,4,,1.0,3.0,9.0,8.0,1.0,5.0,2.0,1.0,,,,1.0,,2.0,2.0,,0.5023,2.0,3.0,2.0,2.0,,,,georgesmkd,1.0,1.0,,0.255,,,,,1.0,
11391271,away,Metz,Aboubacar Lô,,,aboubacar-lo,A. Lô,D,28,187,198,M,991692,EUR,946771200,D,15,15,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,23.0,8.0,6.3,3.0,7.19e-06,0,,,,2.0,2.0,,1.0,,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11391271,away,Metz,Koffi Kouao,,,kouao-koffi,K. Kouao,D,39,173,315,M,867575,EUR,895622400,D,39,39,True,2.0,1.0,1.0,,,,2.0,3.0,,,,1.0,5.0,,1.0,0.0386883,0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11391271,away,Metz,Ibou Sane,Ibou,Sane,sane-ibou,I. Sane,F,29,180,636,M,1470032,EUR,1111968000,F,37,37,True,1.0,1.0,,,,,2.0,3.0,,,,1.0,3.0,,1.0,0.0372642,0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0
11391271,away,Metz,Cheick Tidiane Sabaly,,,cheick-tidiane-sabaly,C. T. Sabaly,F,14,168,3796,M,942834,EUR,920505600,M,14,14,True,2.0,2.0,,,,,2.0,2.0,,,,1.0,2.0,,,0.00240608,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391271,away,Metz,Guillaume Dietsch,,,guillaume-dietsch,G. Dietsch,G,30,184,78,M,986770,EUR,987465600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391271,away,Metz,Christophe Herelle,,,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391271,away,Metz,Arthur Atta,,,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,M,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391271,away,Metz,Ablie Jallow,,,ablie-jallow,A. Jallow,M,30,160,681,M,886534,EUR,911001600,M,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391271,away,Metz,Didier Lamkel Zé,,,didier-lamkel-ze,D. L. Zé,F,60,193,627,M,845272,EUR,842918400,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
