match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,stat_shotOffTarget,stat_totalCross,stat_bigChanceMissed,captain,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyWon,stat_accurateCross,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded,stat_errorLeadToAShot,stat_totalOffside,player_sofascoreId
12448238,home,Heracles Almelo,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193.0,109,M,856743,EUR,957916800,G,1,1,False,36.0,19.0,31.0,14.0,0.0,6.0,8.0,13.0,28.0,2.0,1.0,1.0,90.0,37.0,6.6,17.0,0.0267331,1.0,0,-0.6891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188.0,36,M,984880,EUR,965174400,D,3,3,False,28.0,19.0,1.0,,0.0,11.0,14.0,8.0,14.0,3.0,,,90.0,53.0,6.3,16.0,0.212233,1.0,0,,,,1.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Damon Mirani,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,D,4,4,False,58.0,46.0,10.0,4.0,0.0,31.0,34.0,15.0,24.0,5.0,,,90.0,73.0,6.2,16.0,0.00852865,,1,,,,,3.0,2.0,6.0,,1.0,,,6.0,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0505,,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Ivan Mesík,ivan-mesik,I. Mesík,D,24,187.0,163,M,918484,EUR,991353600,D,24,24,False,47.0,41.0,7.0,3.0,0.0,34.0,35.0,7.0,12.0,4.0,,,90.0,61.0,6.6,7.0,0.0132055,,1,,,,1.0,,2.0,3.0,,,,,4.0,2.0,1.0,1.0,1.0,2.0,,,1.0,0.0537,1.0,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Mats Rots,mats-rots,M. Rots,D,39,185.0,370,M,1387012,EUR,1142035200,D,39,39,False,22.0,16.0,3.0,1.0,0.0,11.0,14.0,5.0,9.0,5.0,,,90.0,50.0,6.2,15.0,0.0545892,,1,,,,1.0,,8.0,3.0,2.0,2.0,2.0,,1.0,2.0,3.0,2.0,2.0,,1.0,,1.0,0.027,,1.0,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Sem Scheperman,scheperman-sem,S. Scheperman,M,32,188.0,82,M,1189738,EUR,1024790400,M,32,32,False,26.0,21.0,3.0,2.0,0.0,15.0,17.0,6.0,9.0,5.0,,,90.0,41.0,6.7,5.0,0.00427038,1.0,1,,,,2.0,,4.0,6.0,1.0,,,,,3.0,4.0,2.0,,2.0,,,1.0,0.5006,1.0,,1.0,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Brian De Keersmaecker,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182.0,235,M,981222,EUR,957571200,M,14,14,False,40.0,33.0,4.0,3.0,0.0,10.0,13.0,23.0,28.0,9.0,,,89.0,63.0,7.9,12.0,0.0443245,,3,,,,,,7.0,8.0,1.0,,3.0,,2.0,3.0,5.0,2.0,3.0,1.0,,,5.0,0.8302,2.0,1.0,,True,2.0,1.0,1.0,1.0,0.6888,,,,,,,,,,
12448238,home,Heracles Almelo,Juho Talvitie,juho-talvitie,J. Talvitie,M,32,183.0,251,M,1149147,EUR,1111708800,M,23,23,False,14.0,11.0,2.0,2.0,0.0,3.0,3.0,8.0,11.0,4.0,,,60.0,33.0,7.2,14.0,0.0256972,1.0,1,,Juho Talvitie,,1.0,,10.0,2.0,1.0,2.0,7.0,,,,,,2.0,1.0,,,,0.3071,,,,,1.0,1.0,,1.0,0.3097,1.0,,,,,,,,,
12448238,home,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177.0,36,M,146401,EUR,694742400,M,17,17,False,18.0,13.0,1.0,,0.0,6.0,7.0,12.0,22.0,1.0,,,77.0,56.0,8.4,16.0,0.345965,3.0,4,,,,1.0,,5.0,9.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,,,3.0,0.3719,2.0,11.0,,,4.0,2.0,,1.0,0.7446,,5.0,,,,,,,,
12448238,home,Heracles Almelo,Suf Podgoreanu,suf-podgoreanu,S. Podgoreanu,M,17,193.0,150,M,1010062,EUR,1011484800,M,29,29,False,22.0,17.0,2.0,1.0,1.0,5.0,6.0,13.0,19.0,5.0,,,89.0,42.0,6.9,13.0,0.858233,1.0,3,,,,,,8.0,4.0,1.0,1.0,3.0,1.0,,,3.0,2.0,2.0,1.0,3.0,,3.0,0.3184,,3.0,1.0,,,,,,,,1.0,,,,,,,,
12448238,home,Heracles Almelo,Jizz Hornkamp,jizz-hornkamp,J. Hornkamp,F,19,180.0,683,M,914392,EUR,889228800,F,9,9,False,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,3.0,,,76.0,22.0,7.1,6.0,0.00292382,,1,,,,5.0,3.0,9.0,5.0,1.0,,1.0,,1.0,,,,2.0,2.0,,,2.0,0.398,,,,,,1.0,,1.0,0.5719,,,,,,,,,,
12448238,home,Heracles Almelo,Mario Engels,mario-engels,M. Engels,M,8,183.0,72,M,132674,EUR,751248000,M,8,8,True,7.0,4.0,1.0,1.0,1.0,,,5.0,9.0,2.0,,,30.0,13.0,7.2,6.0,0.265666,2.0,0,,,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,
12448238,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172.0,160,M,996988,EUR,989798400,F,7,7,True,7.0,4.0,,,0.0,1.0,3.0,3.0,5.0,2.0,,,14.0,11.0,6.7,5.0,0.044747,,0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Diego van Oorschot,van-oorschot-diego,D. v. Oorschot,F,8,173.0,57,M,1482511,EUR,1128211200,F,20,20,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,1.0,,,13.0,10.0,6.6,6.0,0.00024406,,0,,Diego van Oorschot,,1.0,,2.0,1.0,,,,,,,1.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Mimeirhel Benita,mimeirhel-benita,M. Benita,D,2,176.0,216,M,1130308,EUR,1069027200,D,2,2,True,,,,,0.0,,,,1.0,,,,1.0,1.0,,1.0,,,0,,Mimeirhel Benita,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Daniel van Kaam,daniel-van-kaam,D. v. Kaam,M,8,175.0,86,M,876257,EUR,961718400,M,26,26,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,1.0,,,0.00067377,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197.0,38,M,1189737,EUR,1047772800,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Jonah te Fruchte,jonah-te-fruchte,J. t. Fruchte,G,31,,4,M,1923976,EUR,1143244800,G,36,36,True,,,,,,,,,,,,,,,,,,,0,,Jonah te Fruchte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Stijn Bultman,bultman-stijn,S. Bultman,D,18,185.0,61,M,1486433,EUR,1106956800,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,Stijn Bultman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Kelvin Leerdam,kelvin-leerdam,K. Leerdam,D,,178.0,76,,44220,EUR,646185600,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Jop Tijink,jop-tijink,J. Tijink,D,27,188.0,33,M,1862924,EUR,1107043200,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,Jop Tijink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Justin Hoogma,justin-hoogma,J. Hoogma,D,4,190.0,87,M,833246,EUR,897523200,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448238,home,Heracles Almelo,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170.0,76,M,825278,EUR,838080000,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
