match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_duelWon,stat_totalTackle,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_challengeLost,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_goalAssist
11407405,home,Cagliari,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,295973,EUR,804470400,F,32,32,False,19.0,14.0,2.0,1.0,6.0,6.0,13.0,,1.0,,,,68.0,28.0,7.1,7.0,0.1306,0.2156,0.0531461,2,,,,8.0,5.0,,1.0,2.0,4.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,
11407405,home,Cagliari,Zito Luvumbo,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,F,77,77,True,17.0,13.0,2.0,1.0,,1.0,18.0,,3.0,,,,51.0,27.0,7.4,6.0,0.0,0.0,0.0473987,0,,,,13.0,7.0,,,,,,,,,4.0,,2.0,,,1.0,,3.0,3.0,,,,,,,LuvumboZito,,,,,,
11407405,home,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,True,43.0,34.0,6.0,2.0,12.0,13.0,34.0,2.0,3.0,,,,45.0,54.0,6.4,13.0,0.057,0.0,0.0636774,1,,,,23.0,,,,,3.0,1.0,,,,,2.0,4.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,
11407405,home,Cagliari,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,4,4,True,19.0,18.0,1.0,1.0,9.0,9.0,10.0,,4.0,,,,22.0,20.0,6.7,1.0,0.0,0.0,0.0050445,0,,,,9.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407405,home,Cagliari,Leonardo Pavoletti,leonardo-pavoletti,L. Pavoletti,F,30,188,554,M,132704,EUR,596505600,F,30,30,True,7.0,4.0,,,,,7.0,,,,,,22.0,12.0,6.7,4.0,0.1587,0.0,0.0495669,2,,,,4.0,3.0,,,2.0,1.0,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,
11407405,home,Cagliari,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,61,61,True,5.0,3.0,,,,,6.0,,,,,,16.0,9.0,6.7,3.0,0.0,0.0,0.0828673,0,,,,4.0,,,1.0,,3.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,
11407405,home,Cagliari,Boris Radunović,boris-radunovic,B. Radunović,G,22,193,193,M,795926,EUR,833068800,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,home,Cagliari,Simone Aresti,simone-aresti,S. Aresti,G,,189,18,M,17756,EUR,511228800,G,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,home,Cagliari,Edoardo Goldaniga,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,home,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,home,Cagliari,Alessandro Di Pardo,alessandro-di-pardo,A. D. Pardo,M,29,182,158,M,928814,EUR,932256000,D,99,99,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,home,Cagliari,Jakub Jankto,jakub-jankto,J. Jankto,M,,180,320,M,569556,EUR,822009600,M,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,home,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,home,Cagliari,Gastón Pereiro,gaston-pereiro,G. Pereiro,F,20,188,417,M,311396,EUR,802828800,F,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,home,Cagliari,Nicolas Viola,nicolas-viola,N. Viola,F,10,180,280,M,21608,EUR,624153600,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,home,Cagliari,Jacopo Desogus,jacopo-desogus,J. Desogus,F,70,174,63,M,1009805,EUR,1033430400,F,38,38,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,away,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,1,1,False,22.0,11.0,18.0,7.0,5.0,6.0,16.0,,8.0,1.0,1.0,,90.0,31.0,7.0,11.0,0.0,0.0,0.00153149,0,0.1385,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,3.0,1.0,,
11407405,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,44.0,33.0,7.0,2.0,23.0,26.0,18.0,1.0,,,,,90.0,47.0,6.2,11.0,0.0,0.0,0.00355123,0,,,,10.0,2.0,,1.0,1.0,5.0,,,,,1.0,2.0,,,,,True,,,,,,,2.0,,,,,,,,
11407405,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,D,4,4,False,33.0,28.0,5.0,4.0,19.0,21.0,12.0,6.0,7.0,,,,90.0,42.0,6.3,6.0,0.0,0.0,0.00204934,0,,,,9.0,2.0,,3.0,1.0,5.0,,,,,,3.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,
11407405,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,38.0,34.0,3.0,2.0,25.0,27.0,11.0,6.0,3.0,,,,90.0,47.0,7.1,4.0,0.0,0.0,0.107134,0,,,,9.0,2.0,,2.0,2.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,evanndicka,,1.0,,,,
11407405,away,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182,705,M,363792,EUR,792460800,M,2,2,False,32.0,23.0,1.0,,16.0,20.0,13.0,,4.0,,,,69.0,45.0,7.1,9.0,0.0,0.0,0.510161,0,,,,8.0,2.0,2.0,,,3.0,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,3.0,,,,1.0,,,,1.0
11407405,away,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,52,52,False,33.0,25.0,6.0,4.0,11.0,13.0,20.0,1.0,5.0,,,,90.0,47.0,6.8,9.0,0.0275,0.0,0.054858,1,,,,14.0,8.0,5.0,2.0,2.0,6.0,,,,2.0,2.0,2.0,,,,,,,,,1.0,,1.0,2.0,,,,,,,,
11407405,away,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,255389,EUR,772848000,M,16,16,False,43.0,35.0,8.0,4.0,18.0,22.0,23.0,2.0,6.0,,,,79.0,55.0,8.0,12.0,0.0155,0.0,0.144971,1,,,,18.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,,2.0,,,,,,,3.0,1.0,,LeoParedes,,2.0,,,,2.0
11407405,away,Roma,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175,14575,M,846081,EUR,899164800,M,22,22,False,14.0,12.0,1.0,,9.0,9.0,5.0,,3.0,,,,69.0,25.0,7.2,5.0,0.3104,0.7637,0.00288371,1,,,,3.0,5.0,1.0,,,4.0,,,,1.0,3.0,2.0,,,1.0,,,2.0,1.0,1.0,,1.0,1.0,,,houssem_aouar,,,,,,
11407405,away,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,M,37,37,False,35.0,27.0,3.0,1.0,19.0,22.0,15.0,1.0,7.0,,,,90.0,54.0,7.4,11.0,0.0069,0.0,0.396109,1,,,,9.0,3.0,2.0,,,2.0,,,,2.0,1.0,1.0,2.0,1.0,,2.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,1.0
11407405,away,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177,117714,M,256219,EUR,753321600,F,21,21,False,18.0,17.0,,,7.0,8.0,11.0,1.0,3.0,,,,40.0,28.0,6.5,4.0,0.3048,0.1551,0.0094635,2,,,,10.0,2.0,,,,1.0,,,,,2.0,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,LaJoya,1.0,,,,,
11407405,away,Roma,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,90,90,False,16.0,11.0,1.0,1.0,3.0,5.0,11.0,,2.0,,,,90.0,28.0,8.3,9.0,1.5303,1.6946,0.0956512,4,,,,8.0,4.0,,1.0,3.0,4.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,2.0,1.0,2.0,1.0,,,RLukaku,1.0,1.0,,,,
11407405,away,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181,3521,M,220223,EUR,756345600,F,11,11,True,15.0,8.0,,,,2.0,13.0,,1.0,,,,50.0,27.0,7.5,9.0,0.3799,0.7743,0.0108904,1,,,,8.0,9.0,,1.0,4.0,4.0,,,,,4.0,1.0,,,1.0,,,2.0,2.0,1.0,,1.0,,1.0,1.0,gallobelotti,,,,,,
11407405,away,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,921789,EUR,868579200,D,43,43,True,10.0,2.0,3.0,,2.0,5.0,5.0,2.0,1.0,,,,21.0,16.0,6.3,8.0,0.0,0.0,2.598e-05,0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,away,Roma,Riccardo Pagano,pagano-riccardo,R. Pagano,M,8,175,302,M,1105138,EUR,1101600000,M,60,60,True,5.0,2.0,1.0,,,,5.0,1.0,1.0,,,,21.0,10.0,6.2,4.0,0.0,0.0,0.00617714,0,,,,2.0,,,1.0,,7.0,,2.0,,,,1.0,,,,,,,,,,,1.0,5.0,,,,,,,,
11407405,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,True,2.0,2.0,,,1.0,1.0,1.0,,1.0,,,,11.0,4.0,6.4,1.0,0.0,0.0,0.00042335,0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
11407405,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,away,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195,243,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,away,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nico_zale,,,,,,
11407405,away,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stewel92,,,,,,
11407405,away,Roma,João Costa,joao-costa,J. Costa,F,18,178,618,M,1397478,EUR,1111968000,F,67,67,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407405,away,Roma,Sardar Azmoun,sardar-azmoun,S. Azmoun,F,20,186,7717,M,150998,EUR,788918400,F,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sardarazmoun,,,,,,
