match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_keyPass,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,captain,stat_clearanceOffLine,stat_goalAssist,stat_goals,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
10382273,home,NEC Nijmegen,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185,507,M,826944,EUR,873072000,F,19,19,False,13.0,11.0,,,6.0,6.0,5.0,7.0,3.0,6.0,,1.0,,,,,,,90.0,19.0,6.6,4.0,0,2.0,,,,,,1.0,3.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,
10382273,home,NEC Nijmegen,Ibrahim Cissoko,Ibrahim Cissoko,,ibrahim-cissoko,I. Cissoko,M,20,188,378,M,1128902,EUR,1048636800,F,21,21,True,8.0,6.0,,,1.0,3.0,5.0,6.0,,4.0,,,,,,,,,22.0,15.0,6.8,4.0,1,,,1.0,1.0,,,1.0,3.0,,,,,,,,1.0,,,1.0,,,,,,,,
10382273,home,NEC Nijmegen,Pedro Marques,,,pedro-marques,P. Marques,F,43,181,203,M,846039,EUR,893462400,F,9,9,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,2.0,,,,,,,,,22.0,10.0,6.8,2.0,1,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10382273,home,NEC Nijmegen,Joris Kramer,,,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,5,5,True,6.0,4.0,,,4.0,5.0,,1.0,1.0,1.0,,2.0,,,,,,,12.0,8.0,6.8,2.0,1,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10382273,home,NEC Nijmegen,Jordy Bruijn,,,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,6,6,True,,,,,,,,,,,,,,,,,,,8.0,1.0,6.7,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10382273,home,NEC Nijmegen,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382273,home,NEC Nijmegen,Rijk Janse,,,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382273,home,NEC Nijmegen,Terry Sanniez,,,terry-sanniez,T. Sanniez,D,25,174,16,M,787978,EUR,839635200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382273,home,NEC Nijmegen,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185,69,M,899644,EUR,863222400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382273,home,NEC Nijmegen,Andri Baldursson,,,andri-baldursson,A. Baldursson,M,16,187,235,M,932856,EUR,1010620800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382273,home,NEC Nijmegen,Anthony Musaba,,,anthony-musaba,A. Musaba,F,20,182,2509,M,979473,EUR,976060800,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382273,away,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,False,22.0,15.0,10.0,3.0,14.0,16.0,1.0,6.0,,,,7.0,,1.0,4.0,,,,90.0,30.0,6.6,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382273,away,PSV Eindhoven,Phillipp Mwene,,,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,D,29,29,False,29.0,22.0,4.0,1.0,8.0,9.0,15.0,22.0,,,,1.0,,,,,,,45.0,40.0,6.8,9.0,0,1.0,1.0,,,,,1.0,,,,,2.0,,,,2.0,1.0,,,,,,,,,,
10382273,away,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,False,58.0,53.0,8.0,4.0,38.0,41.0,15.0,17.0,2.0,3.0,4.0,9.0,,,,,,,90.0,71.0,6.9,5.0,3,4.0,,,,1.0,2.0,,,2.0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,
10382273,away,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,61.0,55.0,13.0,9.0,34.0,35.0,22.0,27.0,,1.0,2.0,11.0,,,,,,,90.0,72.0,7.3,6.0,1,4.0,2.0,,,1.0,2.0,,1.0,2.0,,,,,,,1.0,1.0,,,,,,1.0,,,,
10382273,away,PSV Eindhoven,Patrick van Aanholt,,,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,30,30,False,42.0,37.0,1.0,,22.0,25.0,15.0,18.0,,1.0,2.0,7.0,,,,,,,90.0,55.0,6.7,10.0,1,4.0,1.0,1.0,,,1.0,2.0,,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,
10382273,away,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,22.0,17.0,1.0,,3.0,4.0,14.0,19.0,,3.0,1.0,3.0,,,,,,,90.0,35.0,6.5,8.0,2,3.0,2.0,,,,,2.0,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,
10382273,away,PSV Eindhoven,Érick Gutiérrez,,,erick-gutierrez,É. Gutiérrez,M,15,181,915,M,590700,EUR,803174400,M,15,15,False,48.0,43.0,5.0,2.0,25.0,27.0,18.0,21.0,2.0,6.0,,9.0,,,,,,,90.0,60.0,7.0,5.0,1,6.0,1.0,,,1.0,3.0,,1.0,4.0,1.0,,,,3.0,2.0,,,,,,,,,,,,
10382273,away,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,47.0,44.0,7.0,6.0,16.0,17.0,31.0,35.0,,1.0,,6.0,,,,,,,65.0,61.0,8.2,7.0,2,1.0,1.0,,,1.0,2.0,1.0,,,,,5.0,1.0,1.0,1.0,5.0,3.0,,,,,,1.0,,,,
10382273,away,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,27,27,False,27.0,23.0,,,2.0,3.0,22.0,29.0,,6.0,1.0,4.0,,,,,,,89.0,54.0,7.2,15.0,4,4.0,1.0,4.0,4.0,2.0,1.0,3.0,,1.0,,,,2.0,2.0,1.0,5.0,1.0,2.0,,,,,,1.0,,johanbakayoko,
10382273,away,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,24.0,19.0,,,10.0,11.0,9.0,13.0,3.0,7.0,2.0,,,,,,,,83.0,40.0,8.9,8.0,4,6.0,,2.0,2.0,3.0,1.0,1.0,1.0,,4.0,,3.0,,1.0,1.0,,,2.0,1.0,True,,1.0,2.0,1.0,,luukdejong9,1.0
10382273,away,PSV Eindhoven,Xavi Simons,,,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,F,7,7,False,27.0,21.0,2.0,2.0,5.0,5.0,16.0,22.0,,3.0,,2.0,,,,,,,65.0,43.0,7.3,11.0,3,2.0,1.0,1.0,1.0,1.0,,4.0,2.0,2.0,,1.0,2.0,,,,,,,2.0,,,,,,,XaviSimons,
10382273,away,PSV Eindhoven,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,True,27.0,26.0,1.0,,14.0,14.0,12.0,13.0,,,,3.0,,,,,,,45.0,28.0,6.2,2.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10382273,away,PSV Eindhoven,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10131,M,843754,EUR,881020800,M,6,6,True,18.0,18.0,,,6.0,6.0,12.0,14.0,,1.0,,1.0,,,,,,,25.0,24.0,6.8,2.0,2,,,1.0,1.0,1.0,,,,,,,2.0,,,,2.0,,,1.0,,,,,,,ibrahim_sangare,
10382273,away,PSV Eindhoven,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,F,11,11,True,14.0,13.0,,,5.0,5.0,9.0,11.0,,1.0,,,,,,,,,25.0,23.0,6.8,5.0,1,4.0,2.0,,,,,1.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,1.0,THazard,
10382273,away,PSV Eindhoven,Fábio Silva,,,fabio-silva,F. Silva,F,21,185,5315,M,954076,EUR,1027036800,F,10,10,True,6.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,,1.0,,,,,,,,,14.0,9.0,6.7,2.0,1,2.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,fabio.silva,
10382273,away,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,F,28,28,True,6.0,5.0,,,4.0,5.0,1.0,1.0,,,,1.0,,,,,,,1.0,6.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,ismaelsaibari,
10382273,away,PSV Eindhoven,Boy Waterman,,,boy-waterman,B. Waterman,G,,188,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382273,away,PSV Eindhoven,Kjell Peersman,Kjell Peersman,,kjell-peersman,K. Peersman,G,30,194,177,M,1119871,EUR,1085097600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382273,away,PSV Eindhoven,Jenson Seelt,Jenson Seelt,,jenson-seelt,J. Seelt,D,14,192,601,M,1088897,EUR,1053648000,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382273,away,PSV Eindhoven,Fedde Leysen,Fedde Leysen,,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382273,away,PSV Eindhoven,Savinho,,,savio,Savinho,M,26,176,52313,M,1046795,EUR,1081555200,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Savinho,
10382273,away,PSV Eindhoven,Anwar El Ghazi,,,anwar-el-ghazi,A. E. Ghazi,M,27,188,868,M,362470,EUR,799459200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
