match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_interceptionWon,stat_wonTackle,stat_totalOffside,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_savedShotsFromInsideTheBox,stat_lastManTackle
12513699,home,Sporting CP,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,24,24,False,27.0,19.0,12.0,4.0,0.0,16.0,16.0,3.0,11.0,4.0,2.0,1.0,1.0,90.0,31.0,6.7,8.0,0.00155295,0,0.1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513699,home,Sporting CP,Eduardo Quaresma,Eduardo,Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,False,55.0,48.0,3.0,2.0,0.0,33.0,36.0,15.0,19.0,4.0,,,,90.0,65.0,6.6,8.0,0.00781755,0,,1.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12513699,home,Sporting CP,Ousmane Diomande,Ousmane,Diomande,diomande-ousmane,O. Diomande,D,26,190,4976,M,1394342,EUR,1070496000,D,26,26,False,56.0,49.0,5.0,2.0,0.0,44.0,45.0,5.0,11.0,6.0,,,,90.0,65.0,6.7,7.0,0.0019263,0,,3.0,4.0,6.0,,,,3.0,,1.0,,,2.0,,,ousdiomande,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12513699,home,Sporting CP,Gonçalo Inácio,Gonçalo,Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,56.0,51.0,4.0,1.0,0.0,36.0,39.0,15.0,17.0,6.0,,,,90.0,71.0,6.9,6.0,0.00810068,0,,1.0,2.0,4.0,,,,7.0,1.0,1.0,,1.0,2.0,1.0,,goncaloinacio_25,1.0,1.0,1.0,,,,,,,,,,,,,,,
12513699,home,Sporting CP,Geovany Quenda,Geovany,Quenda,geovany-quenda,G. Quenda,M,7,172,12851,M,1403165,EUR,1177891200,M,57,57,False,33.0,23.0,3.0,,0.0,10.0,11.0,14.0,27.0,5.0,,,,90.0,67.0,7.5,20.0,0.0583754,2,,,2.0,6.0,,5.0,4.0,1.0,,1.0,,1.0,1.0,,3.0,GeoQuenda07,,,,,5.0,1.0,1.0,1.0,1.0,1.0,0.0593,0.0989,,,,,,
12513699,home,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,61.0,56.0,2.0,1.0,0.0,34.0,35.0,22.0,26.0,5.0,,,,90.0,73.0,6.9,7.0,0.0331232,0,,,4.0,6.0,,1.0,1.0,1.0,,2.0,,2.0,3.0,4.0,1.0,,,2.0,,,,,,,,,,,True,,,,,
12513699,home,Sporting CP,Zeno Debast,,,zeno-debast,Z. Debast,D,6,191,3313,M,1126512,EUR,1066867200,M,6,6,False,41.0,33.0,2.0,,0.0,17.0,17.0,17.0,25.0,2.0,,,,74.0,50.0,6.4,11.0,0.0284706,1,,,3.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,0.0369,,,1.0,,,,
12513699,home,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,M,2,2,False,28.0,20.0,2.0,1.0,0.0,14.0,18.0,6.0,12.0,6.0,,,,89.0,55.0,7.0,16.0,0.00819748,0,,3.0,2.0,7.0,,2.0,2.0,3.0,,1.0,,2.0,1.0,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,
12513699,home,Sporting CP,Francisco Trincão,Francisco,Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,27.0,23.0,2.0,2.0,0.0,8.0,8.0,15.0,20.0,5.0,,,,90.0,47.0,7.9,8.0,0.0593238,4,,,,7.0,,4.0,4.0,1.0,,2.0,,3.0,1.0,,3.0,trincao,,2.0,,,1.0,,,,2.0,1.0,0.1547,0.2063,,1.0,,,,
12513699,home,Sporting CP,Geny Catamo,,,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,F,21,21,False,13.0,9.0,1.0,,0.0,1.0,2.0,9.0,13.0,4.0,,,,74.0,32.0,6.9,11.0,0.108078,1,,1.0,6.0,8.0,,4.0,1.0,1.0,,1.0,,1.0,5.0,,2.0,,1.0,,1.0,,2.0,1.0,2.0,,,,0.0273,,,1.0,,,,
