match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_goalAssist,stat_totalOffside,stat_hitWoodwork,stat_penaltyWon,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_errorLeadToAShot,stat_penaltyConceded
10411599,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180.0,827,M,,838907,EUR,894067200,F,47,47,False,26.0,21.0,,,8.0,9.0,20.0,,84.0,43.0,7.7,15.0,0.161,0.3429,0.366258,2,13.0,1.0,2.0,6.0,6.0,1.0,,,,3.0,,,4.0,,,2.0,3.0,,4.0,,2.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,
10411599,home,Monza,Filippo Ranocchia,,,filippo-ranocchia,F. Ranocchia,M,10,186.0,410,M,,934238,EUR,989798400,M,22,22,True,18.0,16.0,4.0,3.0,5.0,5.0,13.0,1.0,24.0,21.0,6.6,2.0,0.4535,0.0,0.052952,2,11.0,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,
10411599,home,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175.0,231,M,,856729,EUR,932342400,D,19,19,True,8.0,6.0,,,2.0,3.0,6.0,1.0,13.0,17.0,6.7,5.0,0.231,0.3246,0.091241,1,5.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
10411599,home,Monza,Andrea Petagna,,,andrea-petagna,A. Petagna,F,37,190.0,474,M,,295973,EUR,804470400,F,37,37,True,3.0,3.0,1.0,1.0,,,3.0,,13.0,5.0,6.5,2.0,0.0,0.0,0.0040321,0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
10411599,home,Monza,Marco D'Alessandro,,,marco-dalessandro,M. D'Alessandro,M,77,173.0,92,M,,55119,EUR,666748800,M,77,77,True,8.0,8.0,,,2.0,2.0,6.0,1.0,10.0,9.0,6.4,1.0,0.0,0.0,0.0142478,0,6.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,home,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170.0,526,M,,1119364,EUR,1077580800,M,80,80,True,8.0,8.0,1.0,1.0,4.0,4.0,5.0,,10.0,10.0,6.7,,0.0,0.0,0.0114395,0,5.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10411599,home,Monza,Alessio Cragno,,,alessio-cragno,A. Cragno,G,22,184.0,263,M,,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,home,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190.0,65,M,,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,home,Monza,Valentin Antov,,,valentin-antov,V. Antov,D,26,185.0,687,M,,827640,EUR,973728000,D,26,26,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,home,Monza,Andrea Carboni,,,andrea-carboni,A. Carboni,D,44,185.0,201,M,,970978,EUR,981244800,D,44,44,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,home,Monza,Giulio Donati,,,giulio-donati,G. Donati,D,2,178.0,48,M,,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,home,Monza,Andrea Barberis,,,andrea-barberis,A. Barberis,M,5,177.0,41,M,,152910,EUR,755568000,M,8,8,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,home,Monza,José Machín,,,jose-machin,J. Machín,M,28,184.0,178,M,,792308,EUR,839980800,M,7,7,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,home,Monza,Mattia Valoti,,,mattia-valoti,M. Valoti,M,5,181.0,99,M,,139397,EUR,747273600,M,10,10,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,home,Monza,Warren Bondo,,,warren-bondo,W. Bondo,M,38,177.0,2004,M,,1000366,EUR,1063584000,M,38,38,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,home,Monza,Christian Gytkjær,,,christian-gytkjaer,C. Gytkjær,F,9,185.0,437,M,,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Luigi Sepe,,,luigi-sepe,L. Sepe,G,,185.0,170,M,,46714,EUR,673660800,G,33,33,False,30.0,28.0,8.0,6.0,27.0,27.0,3.0,8.0,90.0,38.0,6.4,2.0,0.0,0.0,0.00071993,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,4.0,1.0,1.0,-0.9331,,
10411599,away,Salernitana,Dylan Bronn,,,dylan-bronn,D. Bronn,D,25,186.0,1740,M,,845271,EUR,803520000,D,2,2,False,50.0,42.0,6.0,4.0,26.0,27.0,23.0,3.0,45.0,57.0,6.5,10.0,0.0174,0.0,0.0114394,1,16.0,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
10411599,away,Salernitana,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186.0,441,M,,901885,EUR,988329600,D,5,5,False,56.0,52.0,12.0,10.0,32.0,33.0,23.0,3.0,90.0,62.0,6.9,5.0,0.0,0.0,0.0189531,0,20.0,3.0,2.0,5.0,3.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
10411599,away,Salernitana,Lorenzo Pirola,,,lorenzo-pirola,L. Pirola,D,5,185.0,996,M,,965014,EUR,1014163200,D,98,98,False,54.0,45.0,3.0,2.0,30.0,33.0,21.0,1.0,90.0,70.0,6.4,13.0,0.0,0.0,0.00854925,0,15.0,2.0,,6.0,3.0,,3.0,2.0,1.0,,,1.0,,,2.0,1.0,,1.0,,,3.0,1.0,,,,2.0,,,,,,,,,,,,,,
10411599,away,Salernitana,Pasquale Mazzocchi,,,pasquale-mazzocchi,P. Mazzocchi,M,30,183.0,1368,M,,377512,EUR,806803200,M,30,30,False,30.0,26.0,2.0,1.0,13.0,14.0,23.0,3.0,60.0,55.0,6.7,16.0,0.0,0.0,0.0940286,0,14.0,,1.0,5.0,7.0,,,1.0,,7.0,1.0,2.0,,,1.0,2.0,2.0,2.0,2.0,True,4.0,3.0,,,,,,,,,,,,,,,,,1.0,
10411599,away,Salernitana,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183.0,2761,M,,804621,EUR,829094400,M,18,18,False,26.0,23.0,1.0,1.0,10.0,10.0,16.0,2.0,72.0,44.0,6.3,10.0,0.0469,0.0,0.0105252,1,13.0,,,6.0,4.0,,1.0,2.0,1.0,,,,2.0,,1.0,2.0,2.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,
10411599,away,Salernitana,Ivan Radovanović,,,ivan-radovanovic,I. Radovanović,D,7,186.0,66,M,,19394,EUR,588816000,M,16,16,False,27.0,23.0,5.0,2.0,16.0,17.0,10.0,4.0,90.0,37.0,6.7,4.0,0.0,0.0,0.00181841,0,7.0,,1.0,1.0,3.0,,3.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,
10411599,away,Salernitana,Giulio Maggiore,,,giulio-maggiore,G. Maggiore,M,18,184.0,222,M,,848185,EUR,889660800,M,25,25,False,16.0,13.0,1.0,,10.0,12.0,4.0,2.0,45.0,24.0,6.7,5.0,0.0,0.0,0.022889,0,3.0,,1.0,,2.0,,2.0,1.0,2.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178.0,1470,M,,897594,EUR,944784000,M,3,3,False,33.0,25.0,4.0,1.0,15.0,19.0,20.0,4.0,90.0,50.0,6.6,14.0,0.0456,0.0,0.030794,1,12.0,,1.0,,3.0,,,,1.0,6.0,2.0,,,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Erik Botheim,,,erik-botheim,E. Botheim,F,20,187.0,1101,M,,844292,EUR,947462400,F,11,11,False,7.0,4.0,1.0,,1.0,3.0,4.0,,45.0,7.0,6.4,3.0,0.0,0.0,0.00734154,0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Boulaye Dia,,,dia-boulaye,B. Dia,F,19,180.0,11046,M,boulaye_dia,960080,EUR,848102400,F,29,29,False,15.0,11.0,,,2.0,2.0,14.0,3.0,90.0,26.0,6.6,11.0,0.0,0.0,0.0170442,0,9.0,,1.0,2.0,2.0,,2.0,,,1.0,,,1.0,,,5.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Emil Bohinen,,,emil-bohinen,E. Bohinen,M,37,185.0,230,M,,824584,EUR,921196800,M,8,8,True,30.0,28.0,,,10.0,11.0,19.0,8.0,45.0,34.0,6.6,3.0,0.0,0.0,0.0140365,0,18.0,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Diego Valencia,,,diego-valencia,D. Valencia,M,30,183.0,500,M,,906110,EUR,947808000,F,14,14,True,11.0,6.0,1.0,1.0,3.0,5.0,6.0,2.0,45.0,24.0,6.7,8.0,0.0,0.0,0.01276,0,3.0,,1.0,4.0,6.0,,,3.0,,,,1.0,2.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Krzysztof Piątek,,,krzysztof-piatek,K. Piątek,F,9,183.0,13210,M,pjona_9,558738,EUR,804556800,F,99,99,True,8.0,8.0,2.0,2.0,2.0,2.0,7.0,,45.0,15.0,6.7,3.0,0.1096,0.0,0.00421547,2,6.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,2.0,,1.0,,,,,,,2.0,,,1.0,,,,,,,,,,,,
10411599,away,Salernitana,Antonio Candreva,,,antonio-candreva,A. Candreva,F,87,180.0,936,M,,27982,EUR,541468800,M,87,87,True,11.0,8.0,,,4.0,4.0,8.0,,14.0,14.0,4.1,5.0,0.0,0.0,0.00179272,0,4.0,,,2.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
10411599,away,Salernitana,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179.0,526,M,,791566,EUR,886118400,M,20,20,True,12.0,10.0,2.0,1.0,7.0,7.0,5.0,1.0,18.0,18.0,6.7,4.0,0.0,0.0,0.00101882,0,3.0,,,,2.0,,,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
10411599,away,Salernitana,Alessandro Micai,,,alessandro-micai,A. Micai,G,1,186.0,58,M,,267703,EUR,743472000,G,12,12,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Vincenzo Fiorillo,,,vincenzo-fiorillo,V. Fiorillo,G,99,190.0,54,M,,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Federico Fazio,,,federico-fazio,F. Fazio,D,,195.0,373,M,,27569,EUR,542937600,D,17,17,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Andrei Moțoc,,,andrei-motoc,A. Moțoc,D,23,195.0,97,M,,1092563,EUR,1018569600,D,35,35,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Antonio Iervolino,Antonio Iervolino,,antonio-iervolino,A. Iervolino,M,39,,60,M,,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Junior Sambia,,,junior-sambia,J. Sambia,M,,185.0,154,M,,603738,EUR,842054400,M,6,6,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Leonardo Capezzi,,,leonardo-capezzi,L. Capezzi,M,28,178.0,27,M,,800373,EUR,796348800,M,28,28,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Tonny Vilhena,,,tonny-vilhena,T. Vilhena,M,52,175.0,505,M,,149659,EUR,789091200,M,10,10,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411599,away,Salernitana,Federico Bonazzoli,,,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,,284363,EUR,864172800,F,9,9,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
