match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_fouls,player_firstName,player_lastName,captain,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_penaltyWon,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
12764100,home,Benfica,Anatoliy Trubin,anatoliy-trubin,A. Trubin,G,1,200,9685,M,anatoliytrubin81,966616,EUR,996624000,G,1,1,False,26.0,18.0,15.0,8.0,0.0,12.0,14.0,6.0,12.0,6.0,1.0,2.0,2.0,6.0,90.0,34.0,6.5,8.0,0.00254834,0,-1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764100,home,Benfica,Tomás Araújo,tomas-araujo,T. Araújo,D,44,186,2798,M,,983542,EUR,1021507200,D,44,44,False,21.0,12.0,4.0,1.0,0.0,10.0,18.0,3.0,4.0,4.0,,,,,90.0,53.0,5.7,16.0,0.0118047,0,,1.0,1.0,1.0,1.0,9.0,8.0,4.0,2.0,2.0,1.0,6.0,1.0,1.0,6.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12764100,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8185,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,False,20.0,17.0,4.0,3.0,0.0,14.0,15.0,3.0,5.0,4.0,,,,,90.0,35.0,6.1,6.0,0.00249495,0,,,,,,2.0,,1.0,1.0,,,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764100,home,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,18023,M,Notamendi30,74915,EUR,571622400,D,30,30,False,21.0,16.0,5.0,,0.0,13.0,14.0,3.0,7.0,2.0,,,,,90.0,38.0,6.0,6.0,0.00105838,0,,,,1.0,1.0,4.0,6.0,1.0,,,,7.0,,1.0,4.0,2.0,,2.0,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,
12764100,home,Benfica,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,80889,M,,1085081,EUR,1048377600,D,3,3,False,31.0,25.0,8.0,3.0,1.0,15.0,18.0,11.0,14.0,10.0,,,,,90.0,54.0,6.7,9.0,0.36584,0,,1.0,1.0,2.0,,7.0,5.0,2.0,,,,2.0,1.0,4.0,3.0,1.0,1.0,3.0,,,,2.0,2.0,,2.0,2.0,,,,,,,,,,,,
12764100,home,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,4054,M,,228364,EUR,818553600,M,8,8,False,16.0,11.0,2.0,1.0,0.0,5.0,7.0,6.0,9.0,2.0,,,,,61.0,23.0,6.4,7.0,0.27728,3,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,0.8156,0.12,,,,,,
12764100,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3596,M,,855845,EUR,935020800,M,61,61,False,26.0,22.0,4.0,3.0,0.0,17.0,19.0,5.0,7.0,3.0,,,,,90.0,41.0,6.8,6.0,0.418676,0,,,,,2.0,4.0,7.0,1.0,1.0,1.0,,4.0,,3.0,5.0,4.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,
12764100,home,Benfica,Orkun Kökçü,orkun-kokcu,O. Kökçü,M,10,175,13536,M,orkunkokcu,907461,EUR,978048000,M,10,10,False,20.0,12.0,5.0,2.0,0.0,9.0,13.0,3.0,9.0,1.0,,,,,80.0,31.0,6.2,14.0,0.0422723,0,,2.0,,,1.0,2.0,2.0,2.0,,,,2.0,,1.0,1.0,,,,,,,4.0,,,,2.0,,,,,,,1.0,,,,,
12764100,home,Benfica,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,F,17,17,False,12.0,9.0,2.0,,0.0,6.0,7.0,3.0,6.0,3.0,,,,,71.0,21.0,7.2,4.0,0.123784,0,,1.0,,1.0,,2.0,3.0,1.0,,,,2.0,,2.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,
12764100,home,Benfica,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15282,M,vangelis_pavlidis,795236,EUR,911606400,F,14,14,False,19.0,14.0,1.0,,0.0,9.0,11.0,5.0,9.0,3.0,,,,,80.0,32.0,8.7,10.0,0.00307001,4,,1.0,,5.0,2.0,12.0,5.0,3.0,2.0,2.0,,,,,1.0,1.0,,,,,,,2.0,1.0,,,,,3.0,1.0,2.0543,2.6124,,,3.0,,,
