match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_outfielderBlock,player_firstName,stat_blockedScoringAttempt,stat_fouls,stat_unsuccessfulTouch,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_keyPass,captain,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_goalAssist,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11204743,home,Nashville SC,Elliot Panicco,elliot-panicco,E. Panicco,G,196.0,14,M,1015187,EUR,848275200,G,30,30,False,19.0,11.0,18.0,10.0,3.0,7.0,8.0,12.0,1.0,1.0,1.0,11.0,3.0,3.0,5.0,1.0,90.0,34.0,8.2,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204743,home,Nashville SC,Laurence Wyke,laurence-wyke,L. Wyke,D,185.0,7,M,1022104,EUR,843177600,D,16,16,False,19.0,11.0,6.0,2.0,7.0,8.0,5.0,12.0,2.0,5.0,,7.0,,,,,90.0,31.0,7.2,10.0,1,27,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11204743,home,Nashville SC,Jack Maher,maher-jack,J. Maher,D,191.0,86,M,1126378,EUR,941068800,D,5,5,False,9.0,5.0,3.0,1.0,5.0,7.0,,2.0,1.0,2.0,2.0,,,,,,45.0,16.0,6.7,5.0,0,5,,,3.0,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11204743,home,Nashville SC,Josh Bauer,josh-bauer,J. Bauer,D,185.0,44,M,1049597,EUR,901065600,D,22,22,False,22.0,10.0,3.0,1.0,9.0,15.0,1.0,7.0,6.0,6.0,4.0,6.0,,,,,90.0,31.0,6.9,12.0,1,22,,,6.0,7.0,,,,,,,,1.0,Josh Bauer,1.0,1.0,,,,,,,,,,,,,,
11204743,home,Nashville SC,Alex Muyl,alex-muyl,A. Muyl,M,180.0,50,M,829568,EUR,812419200,M,19,19,False,9.0,5.0,2.0,,1.0,1.0,4.0,9.0,2.0,3.0,,1.0,,,,,45.0,22.0,6.5,9.0,1,19,1.0,,2.0,4.0,,,,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,,
11204743,home,Nashville SC,Luke Haakenson,luke-haakenson,L. Haakenson,M,178.0,9,M,1015185,EUR,873849600,M,26,26,False,26.0,18.0,5.0,2.0,4.0,4.0,15.0,25.0,2.0,6.0,,6.0,,,,,82.0,45.0,6.5,16.0,2,7,3.0,1.0,1.0,7.0,,2.0,1.0,,,2.0,1.0,,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
11204743,home,Nashville SC,Ján Greguš,jan-gregus,J. Greguš,M,189.0,89,,72903,EUR,665107200,M,24,24,False,26.0,20.0,4.0,3.0,9.0,12.0,11.0,24.0,1.0,4.0,,7.0,,,,,90.0,47.0,6.9,19.0,2,,10.0,,,2.0,,1.0,,,1.0,3.0,2.0,,,2.0,1.0,2.0,,,,,,True,,,,,,,
11204743,home,Nashville SC,Tah Anunga,tah-anunga,T. Anunga,M,180.0,84,M,881501,EUR,839635200,M,27,27,False,27.0,16.0,5.0,2.0,5.0,9.0,11.0,18.0,,7.0,,10.0,,,,,90.0,43.0,7.1,15.0,2,27,,,1.0,4.0,1.0,1.0,1.0,,1.0,6.0,5.0,,,1.0,1.0,3.0,1.0,,1.0,,,,,,,,,,
11204743,home,Nashville SC,Taylor Washington,taylor-washington,T. Washington,D,178.0,19,M,829661,EUR,745459200,M,23,23,False,34.0,21.0,6.0,1.0,7.0,12.0,15.0,28.0,5.0,7.0,2.0,1.0,,,,,90.0,66.0,6.4,24.0,0,23,6.0,1.0,1.0,5.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,3.0,,,1.0,,,,,,,,,
11204743,home,Nashville SC,Jacob Shaffelburg,shaffelburg-jacob,J. Shaffelburg,M,178.0,427,M,976313,EUR,943574400,F,14,14,False,12.0,8.0,2.0,1.0,2.0,3.0,7.0,12.0,,2.0,,1.0,,,,,62.0,19.0,7.0,7.0,1,14,3.0,1.0,,1.0,,2.0,1.0,,,,,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,
11204743,home,Nashville SC,Ethan Zubak,ethan-zubak,E. Zubak,F,188.0,29,M,937124,EUR,892598400,F,11,11,False,23.0,19.0,1.0,1.0,6.0,7.0,14.0,17.0,1.0,3.0,,2.0,,,,,82.0,37.0,7.4,10.0,3,9,1.0,1.0,3.0,6.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,4.0,,,1.0,1.0,,,,1.0,2.0,,,,
11204743,home,Nashville SC,Daniel Lovitz,daniel-lovitz,D. Lovitz,D,178.0,67,M,558698,EUR,683251200,D,2,2,True,18.0,13.0,7.0,4.0,6.0,7.0,8.0,15.0,1.0,3.0,,6.0,,,,,45.0,27.0,7.0,9.0,0,2,4.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,
11204743,home,Nashville SC,Fafà Picault,fafa-picault,F. Picault,F,173.0,9926,M,787689,EUR,667267200,M,7,7,True,12.0,9.0,2.0,1.0,2.0,3.0,7.0,10.0,1.0,3.0,,4.0,,,,,45.0,23.0,6.9,10.0,0,,1.0,,,4.0,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,4.0,,,,1.0,1.0,,1.0,,,1.0,,,
11204743,home,Nashville SC,Teal Bunbury,teal-bunbury,T. Bunbury,F,188.0,52,M,111293,EUR,636076800,F,12,12,True,13.0,10.0,,,4.0,4.0,6.0,9.0,1.0,2.0,,1.0,,,,,28.0,17.0,6.5,5.0,0,,,,1.0,4.0,,2.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,
