match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_keyPass,captain,stat_unsuccessfulTouch,stat_clearanceOffLine,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,stat_punches,stat_totalOffside
12764901,home,Djurgårdens IF,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188,92,M,289025,EUR,740534400,G,35,35,False,29.0,8.0,24.0,3.0,0.0,5.0,7.0,3.0,22.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,90.0,39.0,6.5,21.0,0.00034411,0,0.1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764901,home,Djurgårdens IF,Adam Stahl,,,stahl-adam,A. Stahl,D,18,185,111,M,860615,EUR,781574400,D,18,18,False,39.0,32.0,4.0,3.0,0.0,13.0,16.0,19.0,23.0,3.0,,,,,,,90.0,59.0,7.2,8.0,0.0224133,0,,3.0,2.0,8.0,1.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12764901,home,Djurgårdens IF,Jacob Une Larsson,,,jacob-une-larsson,J. U. Larsson,D,4,179,45,M,138549,EUR,765763200,D,4,4,False,45.0,39.0,6.0,2.0,0.0,22.0,23.0,17.0,22.0,4.0,,,,,,,90.0,55.0,6.9,6.0,0.0045759,0,,4.0,3.0,5.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
12764901,home,Djurgårdens IF,Marcus Danielson,,,marcus-danielson,M. Danielson,D,,192,141,M,143286,EUR,607996800,D,3,3,False,62.0,52.0,6.0,1.0,0.0,34.0,37.0,18.0,25.0,8.0,3.0,,,,,,90.0,75.0,6.9,11.0,0.00790464,0,,3.0,3.0,4.0,,,1.0,,,2.0,1.0,1.0,2.0,,True,1.0,,,,,,,,,,,,,
12764901,home,Djurgårdens IF,Keita Kosugi,,,kosugi-keita,K. Kosugi,D,26,172,1310,M,1501641,EUR,1142640000,D,27,27,False,33.0,25.0,3.0,1.0,0.0,8.0,12.0,17.0,21.0,7.0,5.0,,,,,,90.0,67.0,7.8,10.0,0.0218665,0,,3.0,1.0,7.0,,3.0,1.0,,3.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
12764901,home,Djurgårdens IF,Daniel Stensson,,,daniel-stensson,D. Stensson,M,13,178,49,M,791929,EUR,859161600,M,13,13,False,54.0,50.0,3.0,2.0,2.0,19.0,23.0,32.0,36.0,1.0,7.0,,,,,,88.0,74.0,7.9,10.0,0.237622,0,,1.0,7.0,6.0,,1.0,5.0,2.0,,2.0,3.0,2.0,1.0,2.0,,1.0,,5.0,1.0,,,,,,,,,,
12764901,home,Djurgårdens IF,Besard Sabović,,,besard-sabovic,B. Sabović,M,14,186,77,M,810536,EUR,883958400,M,14,14,False,60.0,50.0,8.0,4.0,0.0,20.0,23.0,30.0,40.0,2.0,4.0,,,,,,90.0,76.0,7.3,14.0,0.0276187,1,,3.0,1.0,9.0,,,4.0,1.0,2.0,,1.0,,,,,1.0,,3.0,,1.0,1.0,1.0,0.0262,0.1925,,,,,
12764901,home,Djurgårdens IF,Gustav Wikheim,,,gustav-wikheim,G. Wikheim,M,80,180,66,M,147634,EUR,732412800,M,23,23,False,9.0,7.0,,,0.0,2.0,2.0,6.0,10.0,,,,,,,,89.0,26.0,6.2,11.0,0.0364362,1,,,9.0,5.0,4.0,,1.0,,2.0,,1.0,3.0,,,,2.0,,3.0,1.0,3.0,2.0,,0.0268,,1.0,,,,
12764901,home,Djurgårdens IF,Tobias Fjeld Gulliksen,,,gulliksen-tobias-fjeld,T. F. Gulliksen,M,17,177,672,M,996734,EUR,1057708800,M,16,16,False,15.0,10.0,2.0,1.0,0.0,2.0,3.0,8.0,12.0,,2.0,,,,,,62.0,28.0,6.9,10.0,0.0107268,1,,1.0,4.0,5.0,2.0,,4.0,3.0,1.0,,1.0,,,,,2.0,,,,1.0,,1.0,0.0229,0.0187,,,,,
12764901,home,Djurgårdens IF,Tokmac Nguen,,,tokmac-nguen,T. Nguen,M,93,174,631,M,164645,EUR,751075200,M,20,20,False,31.0,18.0,3.0,2.0,1.0,7.0,7.0,11.0,25.0,,6.0,,,,,,89.0,60.0,8.4,25.0,0.197398,4,,,11.0,9.0,2.0,,4.0,2.0,1.0,2.0,5.0,2.0,,2.0,,7.0,,1.0,,5.0,4.0,2.0,0.2004,0.2634,1.0,1.0,1.0,,
12764901,home,Djurgårdens IF,Deniz Hümmet,,,deniz-hummet,D. Hümmet,F,23,187,430,M,604928,EUR,842572800,F,11,11,False,16.0,12.0,,,0.0,7.0,7.0,5.0,9.0,,3.0,,,,,,89.0,31.0,7.1,11.0,0.00937499,4,,,13.0,2.0,2.0,1.0,1.0,,1.0,4.0,5.0,,,1.0,,3.0,,,,2.0,,1.0,0.2031,0.2099,1.0,2.0,1.0,,
12764901,home,Djurgårdens IF,Patric Åslund,,,patric-aslund,P. Åslund,M,22,183,48,M,998465,EUR,1028160000,M,22,22,True,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,,3.0,,,,,,28.0,13.0,6.9,4.0,0.00233041,1,,,4.0,,1.0,,,,,1.0,,,,,,,,,,2.0,,1.0,0.074,0.157,,,1.0,,
12764901,home,Djurgårdens IF,Rasmus Schüller,,,rasmus-schuller,R. Schüller,M,6,180,171,M,36270,EUR,677203200,M,6,6,True,5.0,1.0,3.0,,0.0,,1.0,1.0,4.0,1.0,,,,,,,8.0,7.0,6.5,4.0,0.00014514,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12764901,home,Djurgårdens IF,Haris Radetinac,,,haris-radetinac,H. Radetinac,M,,186,43,M,22633,EUR,499305600,M,9,9,True,1.0,,1.0,,0.0,,,,1.0,,1.0,,,,,,1.0,5.0,,2.0,,0,,,1.0,2.0,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12764901,home,Djurgårdens IF,Santeri Haarala,,,haarala-santeri,S. Haarala,F,29,180,156,M,909505,EUR,945388800,F,29,29,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764901,home,Djurgårdens IF,Oskar Fallenius,,,fallenius-oskar,O. Fallenius,F,15,173,98,M,978194,EUR,1004572800,F,15,15,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
