match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,stat_fouls,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_goodHighClaim
14053830,home,PEC Zwolle,Tom de Graaff,Tom,de Graaff,tom-de-graaff,T. d. Graaff,G,16,193.0,177,M,1145525,EUR,1102636800,G,16,16,False,38.0,26.0,22.0,10.0,0.0,20.0,23.0,6.0,15.0,1.0,2.0,1.0,2.0,2.0,6.0,7.0,7.0,2.0,90.0,51.0,8.3,12.0,0.00080677,43.51741793629,6.0,1.2481866509,1.0755,0,1.3392,0.07,-0.08,-0.15,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053830,home,PEC Zwolle,Tristan Gooijer,Tristan,Gooijer,tristan-gooijer,T. Gooijer,D,6,185.0,452,M,1142572,EUR,1094083200,D,6,6,False,42.0,38.0,3.0,2.0,0.0,26.0,27.0,12.0,15.0,1.0,,1.0,5.0,1.0,2.0,,,,90.0,59.0,7.4,5.0,0.0184727,151.26709697505,13.0,-19.10890843675,,1,,-0.06,0.12,-0.08,,1.0,2.0,2.0,1.0,1.0,3.0,3.0,0.7882,0.8749,11.677858356253,31.594814958978,2.0,1.0,0.32,,,,,,,,,,,,,,,,,,
14053830,home,PEC Zwolle,Simon Graves,,,simon-graves-jensen,S. G. Jensen,D,28,191.0,126,M,927155,EUR,922060800,D,28,28,False,67.0,58.0,8.0,4.0,1.0,30.0,32.0,28.0,35.0,2.0,5.0,3.0,5.0,16.0,6.0,,,,90.0,94.0,8.3,13.0,0.573567,117.53322270322,15.0,45.258591884483,,0,,0.81,0.05,0.3,,,1.0,,,,,,,,,,,2.0,,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,
14053830,home,PEC Zwolle,Anselmo Garcia McNulty,,,anselmo-garcia-mcnulty,A. G. McNulty,D,4,187.0,281,M,1005693,EUR,1045612800,D,4,4,False,68.0,63.0,11.0,8.0,0.0,39.0,42.0,24.0,26.0,1.0,1.0,2.0,4.0,5.0,6.0,,,,90.0,81.0,7.4,5.0,0.0220319,127.63305537876,13.0,75.411881288014,,3,,0.27,0.44,-0.18,,,1.0,1.0,1.0,,,,0.2298,0.1554,25.740670822311,26.693811192859,1.0,1.0,-0.52,,1.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,
14053830,home,PEC Zwolle,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,D,2,2,False,51.0,40.0,6.0,3.0,0.0,21.0,26.0,19.0,25.0,1.0,1.0,3.0,4.0,3.0,4.0,,,,90.0,77.0,7.2,13.0,0.275286,128.28945824209,16.0,60.538818516243,,0,,0.39,0.2,-0.08,,2.0,,,,,3.0,2.0,,,20.489815994252,20.736045162952,1.0,2.0,,1.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,,,,,,,,
14053830,home,PEC Zwolle,Thijs Oosting,,,thijs-oosting,T. Oosting,M,25,176.0,133,M,876233,EUR,957225600,M,25,25,False,30.0,22.0,3.0,2.0,0.0,14.0,16.0,8.0,14.0,1.0,1.0,7.0,1.0,,4.0,,,,87.0,39.0,6.0,13.0,0.0169915,63.810441804458,10.0,7.9115485493055,,3,,-0.07,0.28,-0.05,,,2.0,,3.0,,,,0.2397,0.1151,4.2158240354296,4.4848585261968,1.0,,-0.36,,1.0,1.0,,1.0,2.0,,,2.0,,1.0,,,,,,,
14053830,home,PEC Zwolle,Nick Fichtinger,Nick,Fichtinger,fichtinger-nick,N. Fichtinger,M,34,178.0,50,M,1509752,EUR,1081209600,M,34,34,False,37.0,29.0,5.0,3.0,0.0,15.0,19.0,14.0,18.0,1.0,,3.0,9.0,6.0,5.0,,,,88.0,61.0,7.5,9.0,0.0219589,19.475821434087,3.0,3.6209247929548,,0,,0.12,0.03,0.38,,,,,,,7.0,6.0,,,,,,,,,3.0,1.0,2.0,,,,,,1.0,2.0,,,,,,,
14053830,home,PEC Zwolle,Jamiro Monteiro,Jamiro,Monteiro,monteiro-jamiro,J. Monteiro,M,35,175.0,308,M,815080,EUR,754444800,M,35,35,False,19.0,14.0,3.0,1.0,0.0,8.0,9.0,6.0,10.0,,,4.0,2.0,,5.0,,,,45.0,27.0,6.4,9.0,0.00424988,74.229146330497,9.0,-2.503140987209,,0,,-0.05,0.02,0.14,,,2.0,,,,,,,,15.494507811579,16.380141147133,1.0,,,,1.0,2.0,2.0,,,,,,,2.0,,,,,,,
14053830,home,PEC Zwolle,Younes Namli,,,younes-namli,Y. Namli,M,9,180.0,239,M,235538,EUR,772070400,F,9,9,False,31.0,21.0,5.0,3.0,0.0,6.0,8.0,15.0,23.0,,,4.0,4.0,,4.0,,,,88.0,59.0,7.2,22.0,0.201082,260.18285103859,23.0,185.43192797859,,3,,0.32,0.37,-0.03,,10.0,7.0,3.0,1.0,,,,0.1377,0.0536,32.961934442878,127.75079397233,6.0,5.0,-0.3,2.0,,1.0,1.0,,,1.0,3.0,,,,True,1.0,,,,,
14053830,home,PEC Zwolle,Koen Kostons,Koen,Kostons,koen-kostons,K. Kostons,F,10,185.0,334,M,847073,EUR,937612800,F,10,10,False,28.0,18.0,1.0,1.0,1.0,5.0,9.0,13.0,19.0,1.0,6.0,5.0,6.0,,2.0,,,,90.0,43.0,10.0,18.0,0.640969,102.01407464673,9.0,33.142392916421,,4,,0.42,0.36,-0.03,,1.0,1.0,,2.0,2.0,,,0.8929,1.5489,14.148598076582,49.024003399202,3.0,2.0,0.88,1.0,,4.0,,,1.0,1.0,,1.0,,2.0,,1.0,1.0,,,,
14053830,home,PEC Zwolle,Shola Shoretire,,,shola-shoretire,S. Shoretire,F,7,170.0,2231,M,966655,EUR,1075680000,F,7,7,False,24.0,20.0,1.0,1.0,0.0,5.0,6.0,15.0,18.0,1.0,1.0,8.0,6.0,,,,,,76.0,40.0,7.2,10.0,0.0241227,129.63650827966,14.0,49.957488267836,,2,,0.05,-0.12,-0.03,,,,,1.0,1.0,2.0,1.0,0.3994,0.6675,17.233620070629,47.106289206217,3.0,,0.33,,1.0,1.0,3.0,1.0,,,,4.0,,2.0,,1.0,,,,,
14053830,home,PEC Zwolle,Kaj de Rooij,Kaj,de Rooij,kaj-de-rooij,K. d. Rooij,F,22,184.0,124,M,927605,EUR,975110400,F,22,22,True,13.0,11.0,1.0,,1.0,4.0,4.0,7.0,9.0,1.0,1.0,5.0,4.0,,3.0,,,,45.0,25.0,7.1,6.0,0.148497,153.21192773614,8.0,56.23967859656,,0,,0.26,0.31,0.13,,2.0,2.0,1.0,,,,,,,30.38180776678,66.09454505319,2.0,2.0,,,,1.0,2.0,,,,1.0,1.0,,2.0,,,1.0,,,,
14053830,home,PEC Zwolle,Jadiel Pereira da Gama,Jadiel,Pereira da Gama,jadiel-pereira-da-gama,J. P. d. Gama,M,26,182.0,201,M,2195123,EUR,1260835200,M,26,26,True,5.0,4.0,,,0.0,4.0,4.0,,1.0,1.0,,1.0,2.0,,1.0,,,,14.0,9.0,6.6,3.0,9.185e-05,11.243292444831,1.0,2.505738026768,,0,,0.02,0.01,-0.01,,,,,,,1.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,
