match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_hitWoodwork,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_challengeLost,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_punches
11409166,home,Gil Vicente,Andrew,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,15.0,14.0,3.0,2.0,14.0,15.0,8.0,1.0,1.0,90.0,22.0,7.0,1.0,0.0,0.0,0.00010311,0,0.0179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409166,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,59.0,55.0,4.0,2.0,31.0,31.0,5.0,,,90.0,82.0,8.2,11.0,0.0923,0.1301,0.0431901,1,,Zé,Carlos,25.0,33.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
11409166,home,Gil Vicente,Gabriel Pereira,gabriel-pereira,G. Pereira,D,5,188,592,M,992652,EUR,957657600,D,13,13,False,96.0,93.0,8.0,8.0,77.0,77.0,6.0,,,90.0,106.0,8.1,4.0,0.115,0.0219,0.00900424,3,,,,16.0,19.0,,,3.0,2.0,5.0,,1.0,,2.0,,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
11409166,home,Gil Vicente,Rúben Fernandes,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,81.0,76.0,7.0,2.0,58.0,58.0,5.0,,,90.0,87.0,7.0,7.0,0.0,0.0,0.00750265,0,,,,18.0,23.0,,,2.0,2.0,2.0,,,,1.0,2.0,,,,2.0,,,1.0,1.0,,True,,,,,,,,,,
11409166,home,Gil Vicente,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,23,23,False,58.0,54.0,2.0,2.0,24.0,25.0,2.0,,,90.0,73.0,7.8,8.0,0.0243,0.0595,0.030044,1,,,,30.0,34.0,1.0,,1.0,1.0,5.0,,1.0,,,,1.0,,,,,,1.0,3.0,1.0,,1.0,,,,,,,,,
11409166,home,Gil Vicente,Pedro Tiba,pedro-tiba,P. Tiba,M,,174,70,M,138700,EUR,588988800,M,25,25,False,75.0,61.0,5.0,4.0,27.0,28.0,11.0,,,90.0,96.0,7.9,20.0,0.0246,0.0596,0.18204,1,,,,36.0,53.0,6.0,2.0,,4.0,7.0,1.0,1.0,,,1.0,4.0,2.0,1.0,,,,,1.0,2.0,,,3.0,2.0,1.0,,,,,,
11409166,home,Gil Vicente,Martim Neto,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,False,42.0,35.0,5.0,3.0,9.0,10.0,4.0,,,76.0,51.0,7.2,8.0,0.0295,0.1691,0.0287117,1,,,,26.0,32.0,,,,2.0,2.0,,1.0,,,1.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,
11409166,home,Gil Vicente,Murilo Souza,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,M,77,77,False,34.0,27.0,2.0,2.0,5.0,5.0,5.0,,,84.0,45.0,7.4,10.0,0.0,0.0,0.095489,0,,,,22.0,29.0,,,,3.0,7.0,,,,,,,,2.0,,,,1.0,2.0,,,,7.0,5.0,,1.0,,,,,
11409166,home,Gil Vicente,Maxime Dominguez,maxime-dominguez,M. Dominguez,M,10,172,688,M,282233,EUR,823132800,M,8,8,False,23.0,19.0,2.0,1.0,5.0,6.0,1.0,,,64.0,40.0,6.5,12.0,0.0,0.0,0.0714426,0,,,,15.0,19.0,2.0,1.0,,7.0,4.0,2.0,,,,,1.0,1.0,2.0,,,,3.0,2.0,2.0,,,3.0,1.0,,1.0,,,,,
11409166,home,Gil Vicente,Félix Correia,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,M,70,70,False,24.0,19.0,1.0,1.0,2.0,2.0,4.0,,,76.0,36.0,7.6,9.0,0.0807,0.066,0.0640931,2,,,,17.0,22.0,,,,,6.0,,1.0,,,,2.0,1.0,1.0,,,,3.0,3.0,,,,1.0,1.0,,,1.0,1.0,1.0,,
