match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_outfielderBlock,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_goalAssist,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,captain,stat_bigChanceMissed,stat_penaltyWon,stat_errorLeadToAShot,stat_hitWoodwork,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_errorLeadToAGoal
10434124,home,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196.0,4070,M,39573,EUR,604713600,G,34,34,False,33.0,19.0,22.0,8.0,15.0,19.0,4.0,14.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,90.0,41.0,7.6,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180.0,459,M,255957,EUR,726710400,D,88,88,False,57.0,51.0,1.0,1.0,28.0,30.0,24.0,29.0,7.0,9.0,,2.0,,,,90.0,81.0,7.4,13.0,2,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Welinton,welinton,Welinton,D,,181.0,86,M,76529,EUR,608169600,D,23,23,False,70.0,66.0,8.0,7.0,42.0,44.0,24.0,26.0,3.0,9.0,,1.0,,,,90.0,85.0,7.3,4.0,0,,,2.0,1.0,6.0,,,,,,9.0,1.0,,1.0,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188.0,911,M,851909,EUR,945388800,D,3,3,False,62.0,55.0,7.0,3.0,37.0,39.0,18.0,23.0,4.0,5.0,,1.0,,,,90.0,74.0,7.6,8.0,1,,,,3.0,2.0,,,,1.0,,3.0,1.0,1.0,,2.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179.0,10350,M,174975,EUR,752630400,D,25,25,False,86.0,71.0,7.0,2.0,29.0,33.0,46.0,65.0,3.0,10.0,,,,,,90.0,119.0,7.6,27.0,1,12.0,4.0,,,1.0,2.0,2.0,,,1.0,1.0,,2.0,1.0,5.0,,1.0,,,,,masuaku26,1.0,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182.0,1367,M,135695,EUR,757814400,M,8,8,False,49.0,42.0,5.0,3.0,18.0,21.0,24.0,28.0,2.0,9.0,,2.0,,,,64.0,55.0,7.0,8.0,0,,,,,7.0,,,1.0,,,1.0,2.0,,,1.0,3.0,2.0,3.0,,,,,1.0,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184.0,5232,M,862055,EUR,915840000,M,83,83,False,62.0,58.0,2.0,1.0,21.0,22.0,37.0,40.0,9.0,8.0,,5.0,,,,90.0,81.0,8.1,8.0,1,,,,1.0,5.0,,,,,1.0,,3.0,3.0,3.0,2.0,3.0,2.0,2.0,,,,gedson_83,,1.0,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180.0,3687,M,927649,EUR,938995200,M,40,40,False,23.0,15.0,1.0,,4.0,5.0,11.0,18.0,6.0,7.0,,2.0,,,,75.0,42.0,6.5,16.0,3,,,2.0,2.0,10.0,5.0,1.0,,2.0,,,,1.0,1.0,,,1.0,2.0,,,,,3.0,,1.0,1.0,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Dele Alli,dele-alli,D. Alli,M,,188.0,9921,M,198028,EUR,829180800,M,11,11,False,54.0,45.0,3.0,1.0,22.0,22.0,24.0,33.0,9.0,14.0,,5.0,,,,85.0,72.0,8.5,13.0,2,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,5.0,2.0,,1.0,1.0,,,,,,dele,,,1.0,,1.0,,,,,,,,,,,
10434124,home,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183.0,2904,M,72127,EUR,676252800,M,9,9,False,23.0,18.0,,,5.0,6.0,13.0,19.0,7.0,4.0,,,,,,90.0,46.0,8.3,14.0,5,2.0,,,3.0,8.0,1.0,,,2.0,,,,4.0,4.0,2.0,3.0,,3.0,,,,,2.0,,3.0,2.0,2.0,True,1.0,1.0,,,,,,,,
10434124,home,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184.0,11201,M,116869,EUR,696038400,F,10,10,False,21.0,13.0,,,3.0,4.0,10.0,17.0,6.0,2.0,,,,,,85.0,38.0,6.2,17.0,3,,,5.0,2.0,10.0,3.0,2.0,,,1.0,,,4.0,2.0,,,,,,,,aboubakarvincent,4.0,,2.0,,,,1.0,,1.0,,,,,,,
10434124,home,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180.0,1751,M,43394,EUR,664675200,D,20,20,True,16.0,16.0,2.0,2.0,7.0,7.0,9.0,9.0,2.0,3.0,,2.0,,,,26.0,20.0,7.0,,1,,,,,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
10434124,home,Beşiktaş JK,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,M,7,7,True,24.0,21.0,1.0,,6.0,6.0,15.0,18.0,2.0,1.0,,,,,,15.0,28.0,7.2,3.0,1,,,,,,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Atiba Hutchinson,atiba-hutchinson,A. Hutchinson,M,,187.0,229,M,7721,EUR,413510400,M,13,13,True,12.0,12.0,,,4.0,4.0,8.0,8.0,,1.0,,,,,,13.0,12.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Kerem Atakan Kesgin,kerem-atakan-kesgin,K. A. Kesgin,M,17,174.0,132,M,857745,EUR,973382400,M,17,17,True,18.0,18.0,1.0,1.0,4.0,4.0,14.0,14.0,1.0,,,,,,,12.0,21.0,6.4,1.0,1,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,
10434124,home,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195.0,1609,M,913656,EUR,978307200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Umut Meraş,umut-meras,U. Meraş,D,77,178.0,154,M,609746,EUR,819417600,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189.0,228,M,997684,EUR,983145600,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Berkay Vardar,vardar-berkay,B. Vardar,M,,188.0,82,M,1144933,EUR,1042502400,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Oğuzhan Akgün,oguzhan-akgun,O. Akgün,F,11,178.0,85,M,902034,EUR,994982400,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434124,home,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178.0,11924,M,1142606,EUR,1124064000,F,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,semihkilicsoy9,,,,,,,,,,,,,,,,
10434124,away,Alanyaspor,Rúnar Alex Rúnarsson,runar-alex-runarsson,R. Rúnarsson,G,31,185.0,415,M,187023,EUR,793065600,G,13,13,False,28.0,21.0,9.0,2.0,20.0,22.0,1.0,6.0,,9.0,,,,3.0,4.0,90.0,42.0,6.0,7.0,0,,,,,2.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,
10434124,away,Alanyaspor,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188.0,77,M,1003161,EUR,950054400,D,4,4,False,40.0,30.0,4.0,1.0,23.0,29.0,7.0,11.0,3.0,9.0,,,,,,90.0,56.0,6.3,14.0,0,,,2.0,1.0,5.0,1.0,1.0,,,,3.0,,2.0,1.0,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0
10434124,away,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,8,188.0,136,M,31821,EUR,631497600,D,8,8,False,53.0,46.0,3.0,2.0,37.0,41.0,9.0,12.0,12.0,16.0,,5.0,,,,90.0,74.0,6.9,11.0,0,,,1.0,3.0,5.0,4.0,3.0,,,,5.0,4.0,3.0,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
10434124,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,20,189.0,69,M,827922,EUR,878774400,D,20,20,False,57.0,44.0,5.0,1.0,34.0,41.0,10.0,16.0,5.0,8.0,,3.0,,,,90.0,71.0,6.3,17.0,0,,,3.0,1.0,6.0,1.0,,,,,1.0,3.0,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,
10434124,away,Alanyaspor,Daniel Candeias,daniel-candeias,D. Candeias,M,21,177.0,77,M,41835,EUR,572745600,M,21,21,False,43.0,30.0,5.0,2.0,16.0,25.0,15.0,21.0,3.0,7.0,,2.0,,,,86.0,62.0,6.8,23.0,0,3.0,1.0,1.0,1.0,7.0,2.0,,2.0,,,2.0,1.0,5.0,,2.0,2.0,,2.0,1.0,Daniel,Candeias,,,,,,,,,,,,,,,,,
10434124,away,Alanyaspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177.0,131,M,876782,EUR,953164800,M,6,6,False,48.0,38.0,3.0,,24.0,29.0,14.0,20.0,5.0,5.0,,2.0,,,,90.0,59.0,6.7,13.0,0,1.0,,1.0,,1.0,2.0,2.0,,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10434124,away,Alanyaspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,11,180.0,284,M,361342,EUR,852336000,M,97,97,False,36.0,28.0,2.0,1.0,19.0,23.0,9.0,13.0,6.0,3.0,,,,,,58.0,49.0,6.2,12.0,0,,,1.0,2.0,6.0,5.0,2.0,,,,2.0,,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10434124,away,Alanyaspor,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,8,183.0,1371,M,842400,EUR,730944000,M,10,10,False,49.0,40.0,1.0,,24.0,28.0,16.0,23.0,5.0,6.0,,4.0,,,,90.0,68.0,7.0,12.0,1,2.0,,4.0,1.0,7.0,,,,1.0,,1.0,3.0,1.0,,1.0,2.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
