match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialWon,stat_interceptionWon,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_goals,stat_wasFouled,stat_fouls,stat_totalOffside,captain,stat_goalAssist,stat_unsuccessfulTouch,stat_outfielderBlock,stat_ownGoals
10721348,home,NEC Nijmegen,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,152,M,146871,EUR,757296000,G,1,1,False,26.0,19.0,14.0,7.0,16.0,16.0,3.0,10.0,1.0,11.0,2.0,4.0,1.0,1.0,90.0,37.0,6.8,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721348,home,NEC Nijmegen,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,345,M,946506,EUR,990835200,D,28,28,False,44.0,38.0,2.0,2.0,15.0,17.0,24.0,28.0,,5.0,,,,,90.0,56.0,6.3,10.0,1,,,1.0,1.0,1.0,6.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10721348,home,NEC Nijmegen,Terry Sanniez,terry-sanniez,T. Sanniez,D,25,174,16,M,787978,EUR,839635200,D,34,34,False,45.0,43.0,2.0,1.0,34.0,34.0,9.0,11.0,5.0,6.0,,,,,90.0,52.0,6.6,2.0,0,,,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
10721348,home,NEC Nijmegen,Philippe Sandler,philippe-sandler,P. Sandler,D,3,188,233,M,842275,EUR,855532800,D,3,3,False,34.0,32.0,5.0,3.0,18.0,18.0,14.0,16.0,1.0,3.0,,,,,36.0,36.0,6.6,2.0,0,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10721348,home,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174,14351,M,361780,EUR,862012800,D,24,24,False,83.0,74.0,9.0,4.0,38.0,42.0,36.0,42.0,3.0,12.0,,,,,90.0,100.0,7.2,11.0,1,,,1.0,,,,4.0,,,,,,,3.0,2.0,,1.0,2.0,c.verdonk,1.0,1.0,,,,,,,,,,
10721348,home,NEC Nijmegen,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3584,M,991679,EUR,971913600,D,16,16,False,51.0,46.0,2.0,2.0,25.0,27.0,21.0,29.0,2.0,3.0,,,,,90.0,80.0,7.3,14.0,2,,,5.0,,1.0,7.0,6.0,,3.0,2.0,1.0,,,2.0,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,
10721348,home,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178,571,M,10077,EUR,517536000,M,20,20,False,69.0,62.0,3.0,3.0,27.0,28.0,36.0,44.0,3.0,10.0,,,,,90.0,82.0,6.8,11.0,1,,,3.0,1.0,,4.0,,2.0,1.0,1.0,,,,,,2.0,,1.0,,,,1.0,,,,,True,,,,
10721348,home,NEC Nijmegen,Oussama Tannane,oussama-tannane,O. Tannane,F,14,178,2914,M,249435,EUR,764380800,M,14,14,False,50.0,36.0,9.0,4.0,6.0,7.0,31.0,49.0,,4.0,,,,,84.0,70.0,7.3,25.0,4,,,6.0,1.0,,5.0,2.0,,3.0,4.0,2.0,1.0,,,,2.0,,,,,2.0,2.0,,,,,,1.0,,,
10721348,home,NEC Nijmegen,Mikkel Duelund,mikkel-duelund,M. Duelund,F,10,178,148,M,770075,EUR,867542400,M,10,10,False,32.0,25.0,1.0,,5.0,5.0,21.0,28.0,,3.0,,,,,71.0,45.0,6.5,9.0,4,,,1.0,1.0,1.0,3.0,1.0,,1.0,,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,
10721348,home,NEC Nijmegen,Magnus Mattsson,magnus-mattsson,M. Mattsson,M,8,174,792,M,896117,EUR,919900800,F,11,11,False,51.0,43.0,,,10.0,12.0,33.0,39.0,,8.0,,,,,90.0,72.0,7.7,15.0,1,,,,,,3.0,9.0,1.0,1.0,5.0,4.0,1.0,,3.0,2.0,5.0,,1.0,,1.0,,1.0,,2.0,,1.0,,,5.0,,
