match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_accurateCross,stat_shotOffTarget,captain,player_firstName,player_lastName,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,player_sofascoreId,stat_bigChanceMissed
11396367,home,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,F,19,19,False,11.0,9.0,,,2.0,2.0,7.0,10.0,2.0,,,,,84.0,23.0,6.8,9.0,0.063262,1,,2.0,,8.0,,3.0,,,,,,,,1.0,0.5742,,2.0,,,,1.0,,,,,,,,1.0,1.0,,0.8181,1.0,,,,,,
11396367,home,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,16.0,12.0,2.0,1.0,9.0,13.0,3.0,3.0,,,,,,36.0,20.0,6.5,4.0,0.0111303,0,,,1.0,,3.0,,,1.0,,,2.0,1.0,,,,,,,,,,,,,Fabio Chiarodia,,,,,,,,,,,,,,
11396367,home,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,23,23,True,12.0,9.0,2.0,1.0,2.0,3.0,7.0,9.0,1.0,,,,,22.0,19.0,6.9,3.0,0.00768841,0,,,,1.0,1.0,,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11396367,home,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,True,2.0,,,,,1.0,,2.0,1.0,,,,,13.0,9.0,6.9,5.0,,1,,,,1.0,3.0,1.0,,,,,,,3.0,,0.035,,,,1.0,,1.0,,,,,,,,1.0,,,0.4266,,,,,,,
11396367,home,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,2.0,2.0,,,,,2.0,2.0,,,,,,13.0,3.0,6.4,1.0,0.00277626,0,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,Grant-Leon Ranos,,,,,,,,,,,,,,
11396367,home,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,4.0,3.0,1.0,1.0,,,3.0,4.0,,,,,,13.0,7.0,6.8,1.0,0.00209449,0,,,,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11396367,home,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396367,home,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396367,home,Borussia M'gladbach,Simon Walde,walde-simon,S. Walde,D,45,184,35,M,1152500,EUR,1104796800,D,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Simon Walde,,,,,,,,,,,,,,
11396367,home,Borussia M'gladbach,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175,442,M,1123613,EUR,1085356800,F,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Yvandro Borges Sanches,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,40244,EUR,644284800,G,1,1,False,27.0,20.0,12.0,5.0,16.0,17.0,4.0,10.0,3.0,,,,1.0,90.0,29.0,6.6,7.0,0.0109569,0,0.2308,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,1.0,1.0,1.0,,,
11396367,away,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,857740,EUR,953942400,D,5,5,False,61.0,56.0,3.0,,27.0,28.0,29.0,33.0,3.0,,,,,84.0,76.0,6.7,6.0,0.010818,1,,,2.0,3.0,7.0,1.0,,3.0,,2.0,5.0,3.0,,2.0,0.1122,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,
11396367,away,TSG Hoffenheim,Kevin Vogt,kevin-vogt,K. Vogt,D,7,194,163,M,48660,EUR,685584000,D,22,22,False,95.0,86.0,15.0,11.0,39.0,40.0,47.0,55.0,7.0,,,,,90.0,99.0,7.0,9.0,0.0741151,0,,,1.0,1.0,3.0,,,1.0,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,False,61.0,50.0,7.0,2.0,28.0,32.0,22.0,29.0,5.0,,,,,90.0,73.0,6.5,13.0,0.0140321,0,,,1.0,2.0,2.0,,,3.0,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,16,16,False,47.0,41.0,4.0,3.0,19.0,20.0,24.0,31.0,9.0,,,,,90.0,74.0,7.7,11.0,0.136961,5,,,,3.0,3.0,1.0,1.0,5.0,,4.0,2.0,1.0,1.0,1.0,0.2487,,1.0,,1.0,1.0,4.0,2.0,2.0,,,,,,2.0,,,0.2337,,,,,,,
11396367,away,TSG Hoffenheim,Pavel Kadeřábek,pavel-kaderabek,P. Kadeřábek,M,3,182,266,M,109296,EUR,704160000,M,3,3,False,28.0,23.0,3.0,1.0,8.0,10.0,16.0,23.0,3.0,,,,,84.0,46.0,7.4,10.0,0.159935,2,,3.0,,3.0,3.0,,,1.0,,1.0,1.0,,2.0,,0.1811,,,,1.0,3.0,5.0,1.0,1.0,,,,,1.0,1.0,,,0.0437,,,,,,,
11396367,away,TSG Hoffenheim,Finn Ole Becker,becker-finn-ole,F. O. Becker,M,25,177,144,M,979821,EUR,960422400,M,20,20,False,23.0,21.0,,,9.0,9.0,12.0,14.0,3.0,,,,,59.0,31.0,6.4,7.0,0.016326,1,,1.0,1.0,6.0,3.0,1.0,,,,,2.0,2.0,,,0.0413,1.0,3.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,40,40,False,35.0,32.0,1.0,,15.0,16.0,18.0,20.0,5.0,,,,,74.0,46.0,7.1,5.0,0.542881,1,,,,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,0.0273,1.0,1.0,,1.0,2.0,1.0,1.0,,,Umut Tohumcu,,1.0,1.0,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Robert Skov,robert-skov,R. Skov,M,24,183,755,M,327863,EUR,832550400,M,29,29,False,20.0,16.0,3.0,3.0,6.0,8.0,10.0,16.0,4.0,,,,,59.0,44.0,6.9,10.0,0.0182522,2,,,1.0,2.0,4.0,1.0,1.0,,,1.0,,,2.0,1.0,0.0361,,1.0,1.0,1.0,,4.0,,1.0,,,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6772,M,252215,EUR,713145600,F,10,10,False,20.0,18.0,,,7.0,8.0,11.0,12.0,3.0,,,,,90.0,36.0,7.7,7.0,0.11639,3,,4.0,4.0,7.0,7.0,1.0,1.0,2.0,,,,,2.0,1.0,0.5626,,2.0,1.0,2.0,2.0,,,,,,,,,2.0,1.0,,1.1126,1.0,,,,,wout.weghorst,
11396367,away,TSG Hoffenheim,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,980628,EUR,1034812800,F,14,14,False,10.0,8.0,,,3.0,4.0,6.0,9.0,3.0,,,,,90.0,31.0,6.5,10.0,0.0576801,2,,,,6.0,6.0,1.0,2.0,,,,4.0,2.0,,3.0,0.0721,,4.0,2.0,3.0,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,1.0
11396367,away,TSG Hoffenheim,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,21,21,True,12.0,10.0,1.0,,2.0,3.0,10.0,12.0,2.0,,,,,31.0,18.0,6.5,3.0,0.0715409,1,,,,,,,1.0,,,,,,,,0.0164,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Andrej Kramarić,andrej-kramaric,A. Kramarić,F,27,177,7591,M,67647,EUR,677289600,F,27,27,True,24.0,21.0,,,3.0,3.0,19.0,24.0,1.0,,,,,31.0,36.0,6.8,9.0,0.120273,1,,,,3.0,2.0,3.0,,,,,1.0,,1.0,,0.1088,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,andrejkramaric,
11396367,away,TSG Hoffenheim,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,755,M,186719,EUR,807753600,M,11,11,True,16.0,13.0,,,2.0,2.0,11.0,14.0,2.0,,,,,16.0,18.0,6.6,3.0,0.00616818,0,,,1.0,2.0,1.0,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Tom Bischof,tom-bischof,T. Bischof,M,20,176,6361,M,1129935,EUR,1119916800,M,39,39,True,4.0,3.0,,,,,3.0,4.0,1.0,,,,,13.0,5.0,6.6,1.0,0.00711399,0,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Ihlas Bebou,ihlas-bebou,I. Bebou,F,9,183,465,M,254297,EUR,767059200,F,9,9,True,3.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,13.0,5.0,6.4,3.0,0.00051556,0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Nahuel Noll,nahuel-noll,N. Noll,G,1,188,135,M,1048651,EUR,1047859200,G,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Attila Szalai,attila-szalai,A. Szalai,D,41,192,2460,M,823092,EUR,885254400,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,John Brooks,john-brooks,J. Brooks,D,25,193,355,M,132149,EUR,728179200,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396367,away,TSG Hoffenheim,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1706,M,796358,EUR,821318400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
