match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_totalCross,stat_bigChanceMissed,stat_keyPass,player_firstName,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,player_lastName,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
14065172,home,Hamburger SV,Daniel Heuer Fernandes,daniel-heuer-fernandes,D. H. Fernandes,G,1,188,402,M,113442,EUR,721612800,G,1,1,False,50.0,43.0,15.0,8.0,0.0,38.0,39.0,5.0,11.0,2.0,9.0,1.0,2.0,90.0,57.0,6.5,7.0,0.0026326,127.39058783339,19.0,74.97,12.6,0.1295,0,-0.735,0.1,0.02,-0.17,-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065172,home,Hamburger SV,Nicolás Capaldo,nicolas-capaldo,N. Capaldo,M,24,178,897,M,973564,EUR,905731200,D,24,24,False,34.0,29.0,2.0,1.0,0.0,14.0,17.0,15.0,17.0,4.0,2.0,,,90.0,60.0,6.4,7.0,0.0434576,146.8439106136,20.0,75.39,37.59,,2,,0.33,0.18,-0.49,,True,4.0,1.0,6.0,8.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0799,52.537093503356,2.0,-0.22,,,,,,,,,,,,,,,,,
14065172,home,Hamburger SV,Luka Vušković,luka-vuskovic,L. Vušković,D,44,193,11576,M,1405212,EUR,1172275200,D,44,44,False,65.0,53.0,9.0,2.0,0.0,40.0,42.0,13.0,23.0,7.0,5.0,,,90.0,82.0,7.3,14.0,0.0145127,135.53812545637,22.0,39.27,9.87,,1,,0.24,0.08,-0.28,,,1.0,2.0,3.0,3.0,,,,1.0,1.0,,,,2.0,1.0,2.0,,0.0792,,,0.52,lukavuskovic,1.0,1.0,0.7122,,,,,,,,,,,,,
14065172,home,Hamburger SV,Jordan Torunarigha,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,25,25,False,44.0,40.0,1.0,,0.0,33.0,36.0,7.0,8.0,3.0,1.0,,,90.0,63.0,6.7,5.0,0.00448306,117.56140847873,12.0,85.89,44.835,,0,,0.01,0.1,-0.22,,,1.0,2.0,3.0,7.0,1.0,1.0,,1.0,4.0,4.0,3.0,,1.0,,,,,45.421552164143,1.0,,,,,,2.0,,,,,,,,,,,,
14065172,home,Hamburger SV,Bakery Jatta,bakery-jatta,B. Jatta,M,18,184,436,M,842526,EUR,897091200,M,18,18,False,26.0,22.0,,,0.0,8.0,9.0,14.0,17.0,1.0,2.0,,,83.0,42.0,7.2,7.0,0.163726,74.469333033217,12.0,29.82,11.025,,1,,0.18,0.16,-0.04,,,1.0,,1.0,6.0,2.0,2.0,,,,3.0,1.0,,1.0,1.0,,,0.1864,,,0.07,,1.0,,0.6872,,2.0,1.0,,,,,,,,,,
14065172,home,Hamburger SV,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3617,M,901892,EUR,940550400,M,6,6,False,61.0,54.0,2.0,1.0,0.0,23.0,27.0,31.0,34.0,2.0,5.0,,,90.0,80.0,8.0,10.0,0.044486,147.28099615895,18.0,40.11,8.925,,2,,0.11,0.18,-0.21,,,,3.0,7.0,9.0,4.0,2.0,,,1.0,3.0,,,1.0,1.0,2.0,,0.2158,,,0.52,,2.0,1.0,0.7143,3.0,,,2.0,,,,,,,,,
14065172,home,Hamburger SV,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,21,21,False,43.0,42.0,,,0.0,25.0,26.0,17.0,17.0,8.0,3.0,,,90.0,66.0,7.5,4.0,0.0119618,184.89262576837,21.0,71.4,38.535,,0,,0.08,0.19,0.23,,,,5.0,2.0,11.0,3.0,1.0,,,2.0,3.0,1.0,,1.0,2.0,1.0,,,38.592614435925,1.0,,,,,,,,,,,,,,,,,,
14065172,home,Hamburger SV,Aboubaka Soumahoro,soumahoro-aboubaka,A. Soumahoro,D,22,184,245,M,1605225,EUR,1107475200,M,22,22,False,28.0,26.0,1.0,,0.0,14.0,16.0,12.0,12.0,2.0,1.0,,,59.0,38.0,6.3,7.0,0.165287,40.350337978211,7.0,20.685,12.81,,0,,-0.15,0.13,-0.04,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,Aboubaka Soumahoro,2.0,,,,,,,
14065172,home,Hamburger SV,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6625,M,904835,EUR,959644800,F,20,20,False,44.0,40.0,6.0,4.0,1.0,11.0,11.0,29.0,33.0,,7.0,,,83.0,57.0,7.2,8.0,0.150149,123.48502611463,19.0,12.81,12.39,,2,,0.36,-0.51,0.19,,,,,2.0,3.0,2.0,1.0,,,1.0,,,,1.0,2.0,,,0.138,,,-0.39,fabiodfvieira,1.0,,0.0304,,2.0,,2.0,,1.0,1.0,1.0,,,,,
14065172,home,Hamburger SV,Rayan Philippe,rayan-philippe,R. Philippe,F,14,177,575,M,991824,EUR,972000000,F,14,14,False,11.0,9.0,,,0.0,2.0,3.0,7.0,8.0,1.0,2.0,,,59.0,25.0,6.5,8.0,0.0166383,71.780306592136,5.0,59.22,20.37,,2,,-0.15,0.3,0.15,,,2.0,1.0,5.0,4.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,0.3808,44.960739593307,3.0,-0.52,,,,,,2.0,1.0,,,2.0,,1.0,,,,,
14065172,home,Hamburger SV,Jean-Luc Dompé,jean-luc-dompe,J. Dompé,F,7,170,649,M,789192,EUR,808185600,F,7,7,False,27.0,22.0,2.0,1.0,0.0,6.0,7.0,16.0,20.0,,1.0,,,89.0,45.0,7.7,11.0,0.77894,108.92578117989,14.0,51.24,17.955,,1,,0.62,0.27,0.13,,,,,,3.0,3.0,3.0,,,,,,,,,,,0.0529,56.014281271368,3.0,-0.14,,,,,,10.0,,5.0,,,4.0,1.0,,2.0,,,
14065172,home,Hamburger SV,Miro Muheim,miro-muheim,M. Muheim,D,28,182,740,M,798303,EUR,890697600,D,28,28,True,13.0,11.0,,,1.0,5.0,5.0,6.0,8.0,2.0,1.0,,,31.0,25.0,6.9,5.0,0.101786,29.848971070279,4.0,27.615,9.555,,0,,0.35,0.02,-0.16,,,,,1.0,2.0,2.0,2.0,,,2.0,,,,1.0,,1.0,,,,,,,,,,,3.0,,1.0,,,1.0,,,1.0,,,
14065172,home,Hamburger SV,Ransford Yeboah Königsdörffer,ransford-yeboah-konigsdorffer,R. Y. Königsdörffer,F,11,182,1619,M,1012235,EUR,1000339200,F,11,11,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,1.0,,,,31.0,15.0,6.5,5.0,0.00387015,27.305725802315,3.0,6.615,10.185,,0,,-0.02,-0.06,0.15,,,1.0,,2.0,2.0,1.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
14065172,home,Hamburger SV,Giorgi Gocholeishvili,giorgi-gocholeishvili,G. Gocholeishvili,D,16,178,1317,M,1035752,EUR,982108800,D,16,16,True,,,,,0.0,,,,,,2.0,,,14.0,6.0,6.9,2.0,,32.560012692331,2.0,29.295,22.155,,0,,,0.07,0.32,,,1.0,,3.0,3.0,2.0,2.0,,1.0,,,,,,1.0,1.0,,,22.170022124482,1.0,,,,,,,,,,,1.0,,,,,,,
14065172,home,Hamburger SV,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,15,15,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,14.0,8.0,7.7,3.0,0.00115019,11.19031189377,2.0,4.725,6.3,,1,,-0.03,0.08,,,,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,1.0,,,,0.1802,,,0.51,,1.0,1.0,0.7502,,1.0,,,,,,,,,,,
14065172,home,Hamburger SV,Fabio Baldé,balde-fabio,F. Baldé,F,45,182,331,M,1546267,EUR,1121817600,F,45,45,True,1.0,,,,0.0,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065172,home,Hamburger SV,Daniel Peretz,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065172,home,Hamburger SV,Guilherme Ramos,guilherme-ramos,G. Ramos,D,13,191,216,M,827192,EUR,871257600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065172,home,Hamburger SV,William Mikelbrencis,william-mikelbrencis,W. Mikelbrencis,D,2,176,203,M,1102528,EUR,1077667200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065172,home,Hamburger SV,Jonas Meffert,jonas-meffert,J. Meffert,M,28,179,117,M,148256,EUR,778636800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065172,away,SV Werder Bremen,Mio Backhaus,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,False,21.0,16.0,10.0,5.0,0.0,13.0,14.0,3.0,7.0,,7.0,3.0,,90.0,30.0,6.6,5.0,0.00278743,32.475948234079,6.0,19.74,8.505,0.3419,0,-0.1058,0.13,0.01,-0.25,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mio Backhaus,,,,,,1.0,1.0,1.0
14065172,away,SV Werder Bremen,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,3,3,False,36.0,26.0,5.0,2.0,0.0,6.0,6.0,20.0,30.0,1.0,2.0,,,90.0,55.0,5.9,16.0,0.0944748,7.7125207015157,2.0,6.51,3.885,,0,,0.39,-0.38,-0.71,,,,,6.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,,2.0,,,,,,
