match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,captain,stat_outfielderBlock,stat_blockedScoringAttempt,stat_goals,stat_totalCross,stat_dispossessed,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAShot
12924411,home,BVV Barendrecht,Jomar Gomes,gomes-jomar,J. Gomes,G,196.0,5,M,959501,EUR,959212800.0,G,20,20,False,40.0,27.0,24.0,11.0,0.0,21.0,21.0,6.0,19.0,1.0,1.0,3.0,11.0,1.0,4.0,5.0,2.0,1.0,1.0,90.0,53.0,8.1,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924411,home,BVV Barendrecht,Constantijn Schop,constantijn-schop,C. Schop,D,,2,M,1066317,EUR,1023321600.0,D,12,12,False,16.0,12.0,2.0,,0.0,6.0,8.0,6.0,8.0,,1.0,,2.0,,,,,,,81.0,29.0,5.8,8.0,0,,,12,9.0,6.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12924411,home,BVV Barendrecht,Timo de Graaf,timo-de-graaf,T. d. Graaf,D,,1,M,1521416,EUR,958435200.0,D,3,3,False,36.0,25.0,12.0,6.0,0.0,18.0,20.0,7.0,16.0,3.0,9.0,4.0,3.0,,,,,,,90.0,55.0,6.9,12.0,2,Timo,de Graaf,3,5.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,6.0,3.0,,,,,,,,,,,,,
12924411,home,BVV Barendrecht,Danny Monster,danny-monster,D. Monster,D,,1,M,867107,EUR,674352000.0,D,7,7,False,34.0,27.0,6.0,3.0,0.0,23.0,25.0,4.0,9.0,1.0,3.0,3.0,1.0,,,,,,,90.0,46.0,6.8,9.0,0,Danny,Monster,7,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,True,3.0,,,,,,,,,,,
12924411,home,BVV Barendrecht,Wouter  Vermeer,wouter-vermeer,W. Vermeer,D,,2,M,1915466,EUR,949449600.0,D,4,4,False,36.0,30.0,7.0,2.0,0.0,27.0,28.0,3.0,8.0,2.0,6.0,5.0,9.0,,,,,,,90.0,51.0,7.8,6.0,3,Wouter ,Vermeer,4,4.0,1.0,,1.0,,,,3.0,,,1.0,4.0,3.0,,1.0,2.0,1.0,,,,,,,,,
12924411,home,BVV Barendrecht,Kevin Rook,kevin-rook,K. Rook,D,186.0,4,M,1167597,EUR,1021593600.0,D,15,15,False,21.0,14.0,2.0,1.0,0.0,8.0,9.0,6.0,13.0,1.0,5.0,2.0,5.0,,,,,,,64.0,39.0,6.6,13.0,0,Kevin Rook,,15,5.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,
12924411,home,BVV Barendrecht,Olek Mrowicki,olek-mrowicki,O. Mrowicki,M,178.0,4,M,1155087,EUR,1030320000.0,M,21,21,False,10.0,5.0,1.0,,0.0,2.0,3.0,4.0,9.0,,5.0,,4.0,,,,,,,89.0,24.0,6.8,11.0,1,Olek Mrowicki,,21,4.0,,1.0,,3.0,3.0,2.0,1.0,,,,2.0,,,,1.0,,2.0,,,1.0,1.0,1.0,,,
12924411,home,BVV Barendrecht,Joey Jongman,joey-jongman,J. Jongman,M,192.0,4,M,867114,EUR,640137600.0,M,8,8,False,36.0,31.0,5.0,1.0,0.0,18.0,19.0,13.0,18.0,2.0,4.0,5.0,5.0,,,,,,,90.0,55.0,6.9,11.0,2,Joey,Jongman,8,4.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,2.0,2.0,,,1.0,,1.0,1.0,,,,1.0,,,
12924411,home,BVV Barendrecht,Taner  Bayram,taner-bayram,T. Bayram,M,,4,M,1915464,EUR,1018137600.0,M,6,6,False,23.0,15.0,6.0,1.0,0.0,7.0,10.0,8.0,13.0,1.0,4.0,2.0,3.0,,,,,,,90.0,35.0,6.3,8.0,0,Taner ,Bayram,6,6.0,2.0,,2.0,,1.0,2.0,2.0,,,,2.0,,,,,,,,,,,,,,
12924411,home,BVV Barendrecht,Bram de Bruin,bram-de-bruin,B. d. Bruin,M,,10,M,865198,EUR,865900800.0,M,18,18,False,32.0,23.0,3.0,,0.0,11.0,12.0,16.0,28.0,,5.0,1.0,3.0,,,,,,,90.0,58.0,7.6,22.0,1,,,18,6.0,,1.0,,3.0,1.0,1.0,,,1.0,,4.0,1.0,,,,,8.0,4.0,,4.0,,5.0,1.0,,
