match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_wonTackle,stat_dispossessed,captain,stat_aerialLost,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_accurateCross,stat_errorLeadToAGoal,stat_goalAssist,stat_hitWoodwork
10389774,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,False,48.0,25.0,31.0,8.0,23.0,29.0,2.0,19.0,1.0,13.0,1.0,1.0,3.0,1.0,1.0,90.0,63.0,6.1,24.0,0.0,0.0,0.00061998,0,-1.0995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389774,home,Stade Rennais,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,D,90,90,False,29.0,25.0,1.0,1.0,19.0,20.0,6.0,10.0,,4.0,,,,,,84.0,57.0,6.9,11.0,0.1719,0.0,0.00207055,1,,,,1.0,1.0,4.0,7.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10389774,home,Stade Rennais,Joe Rodon,rodon-joe,J. Rodon,D,6,193,1190,M,828640,EUR,877478400,D,2,2,False,44.0,32.0,6.0,1.0,28.0,34.0,4.0,10.0,3.0,3.0,,,,,,90.0,53.0,6.3,12.0,0.0,0.0,0.0011753,0,,,,,3.0,3.0,7.0,,,,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10389774,home,Stade Rennais,Arthur Theate,arthur-theate,A. Theate,D,3,186,2210,M,965778,EUR,959212800,D,5,5,False,46.0,39.0,8.0,6.0,26.0,31.0,13.0,15.0,4.0,6.0,,,,,,90.0,58.0,6.2,8.0,0.0,0.0,0.00599333,0,,,,,1.0,4.0,3.0,,,,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,
10389774,home,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,D,3,3,False,25.0,18.0,5.0,3.0,11.0,12.0,7.0,14.0,4.0,,,,,,,90.0,44.0,6.4,11.0,0.0,0.0,0.0045059,0,,,,1.0,,2.0,4.0,2.0,1.0,,,,3.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,
10389774,home,Stade Rennais,Benjamin Bourigeaud,benjamin-bourigeaud,B. Bourigeaud,M,19,178,962,M,324399,EUR,758505600,M,14,14,False,31.0,23.0,2.0,2.0,12.0,16.0,11.0,19.0,1.0,7.0,,,,,,84.0,51.0,7.5,14.0,0.0,0.0,0.111444,0,,,,4.0,,1.0,4.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,1.0,,True,1.0,1.0,1.0,1.0,,,,,,,,,
10389774,home,Stade Rennais,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,8,8,False,39.0,30.0,6.0,4.0,18.0,22.0,12.0,17.0,4.0,13.0,,,,,,90.0,53.0,6.5,13.0,0.0,0.0,0.0211961,0,,,,,3.0,6.0,5.0,2.0,,,1.0,1.0,2.0,2.0,,1.0,2.0,1.0,,,2.0,,,1.0,,,,,,,,,
10389774,home,Stade Rennais,Flavien Tait,flavien-tait,F. Tait,M,,175,102,M,312388,EUR,728611200,M,20,20,False,22.0,14.0,1.0,1.0,7.0,9.0,7.0,13.0,,,,,,,,62.0,30.0,6.4,12.0,0.0,0.0,0.0162768,0,,,,,,4.0,,,,,,2.0,,3.0,,3.0,,,1.0,,,,,1.0,,,,,,,,,
10389774,home,Stade Rennais,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183,3852,M,842931,EUR,716428800,M,17,17,False,17.0,11.0,,,3.0,5.0,8.0,12.0,,6.0,,,,,,70.0,25.0,7.0,8.0,0.1461,0.0862,0.0070101,2,,,,,2.0,5.0,3.0,3.0,1.0,1.0,,2.0,,,,,,,,,3.0,1.0,,1.0,karltokoekambi,1.0,,,,,,,
10389774,home,Stade Rennais,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,F,33,33,False,12.0,10.0,1.0,1.0,5.0,6.0,5.0,6.0,,2.0,,,,,,62.0,31.0,6.7,10.0,0.0421,0.0,0.0137101,1,,Désiré Doué,,,3.0,9.0,9.0,1.0,1.0,,,,2.0,6.0,3.0,5.0,,1.0,2.0,,3.0,,,,DD14,,1.0,,,,,,
10389774,home,Stade Rennais,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,859026,EUR,950659200,F,19,19,False,16.0,14.0,,,4.0,4.0,10.0,13.0,,2.0,,,,,,90.0,34.0,6.7,9.0,1.2258,2.0073,0.037066,4,,,,1.0,,7.0,3.0,5.0,2.0,,,,,3.0,1.0,,1.0,,,,3.0,,,1.0,amine_gouiri,4.0,,2.0,1.0,,,,
10389774,home,Stade Rennais,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,1048916,EUR,1080259200,M,6,6,True,8.0,6.0,1.0,1.0,4.0,5.0,2.0,3.0,,1.0,,,,,,28.0,18.0,6.8,4.0,0.0913,0.0248,0.00225344,1,,,,,,4.0,3.0,1.0,1.0,,1.0,2.0,2.0,1.0,,2.0,,,1.0,,1.0,,,,l.ugochukwu8,1.0,,,,,,,
