match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_fouls,stat_wonTackle,stat_totalOffside,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_shotOffTarget,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_goodHighClaim
10408554,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,13,13,False,17.0,11.0,8.0,2.0,9.0,12.0,2.0,5.0,6.0,1.0,1.0,90.0,21.0,6.1,6.0,0.0,0.0,0.00047715,0,-1.0462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408554,home,Celta Vigo,Hugo Mallo,hugo-mallo,H. Mallo,D,,174,280,M,83506,EUR,677548800,D,2,2,False,72.0,56.0,7.0,3.0,24.0,27.0,33.0,49.0,6.0,,,90.0,109.0,7.3,23.0,0.1213,0.0,0.552068,2,,True,4.0,1.0,1.0,4.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,
10408554,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,15,15,False,71.0,63.0,6.0,5.0,38.0,42.0,25.0,29.0,8.0,,,90.0,76.0,6.5,8.0,0.0,0.0,0.00952453,0,,,,,2.0,1.0,4.0,2.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
10408554,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,68.0,60.0,9.0,6.0,32.0,35.0,28.0,33.0,9.0,,,90.0,83.0,7.1,9.0,0.0,0.0,0.00865085,0,,,,,,1.0,1.0,10.0,1.0,,2.0,2.0,,,3.0,,1.0,5.0,1.0,2.0,,,4.0,,,,,,,,,,,,
10408554,home,Celta Vigo,Javi Galán,javi-galan,J. Galán,D,20,172,2472,M,825133,EUR,785203200,D,17,17,False,42.0,36.0,3.0,1.0,10.0,11.0,29.0,39.0,8.0,,,90.0,75.0,7.6,14.0,0.0,0.0,0.305598,0,,,8.0,3.0,,1.0,2.0,7.0,1.0,,3.0,2.0,,,2.0,1.0,1.0,2.0,2.0,2.0,5.0,,2.0,2.0,,,,,,,,,,,
10408554,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,M,7,7,False,18.0,17.0,,,5.0,5.0,13.0,15.0,4.0,,,66.0,30.0,7.3,3.0,0.3196,0.576,0.0801033,4,,,2.0,1.0,,,2.0,3.0,1.0,,1.0,1.0,,2.0,,,,,1.0,2.0,,1.0,,,,,2.0,1.0,,,,,,,
10408554,home,Celta Vigo,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184,5203,M,1010505,EUR,1022457600,M,24,24,False,19.0,16.0,1.0,,4.0,4.0,12.0,15.0,2.0,,,84.0,30.0,6.8,7.0,0.039,0.0,0.550439,1,,,,,,,7.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,2.0,1.0,3.0,4.0,,,,,,,1.0,1.0,,,,,
10408554,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,False,66.0,62.0,4.0,4.0,27.0,28.0,36.0,41.0,6.0,,,90.0,84.0,7.2,8.0,0.1324,0.0673,0.0461666,3,,,3.0,1.0,1.0,,6.0,4.0,2.0,1.0,1.0,1.0,,1.0,,,2.0,3.0,,,1.0,2.0,2.0,,,,1.0,,,1.0,,,,,
10408554,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,23,23,False,29.0,26.0,2.0,,5.0,6.0,21.0,24.0,2.0,,,57.0,34.0,6.6,6.0,0.0,0.0,0.0170121,0,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,
10408554,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,40.0,32.0,3.0,2.0,8.0,9.0,24.0,31.0,4.0,,,90.0,53.0,7.5,9.0,0.7184,0.7365,0.537688,5,,,,,,1.0,3.0,5.0,,1.0,2.0,2.0,,2.0,,,,1.0,,1.0,2.0,2.0,,,,,1.0,,,2.0,i.aspas10,1.0,1.0,,
