match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_interceptionWon,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_lastManTackle,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_bigChanceCreated,stat_goals,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_crossNotClaimed,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_hitWoodwork
12618497,home,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200,G,1,1,False,23.0,18.0,9.0,4.0,0.0,15.0,15.0,3.0,8.0,1.0,5.0,1.0,2.0,3.0,2.0,2.0,90.0,32.0,7.6,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,False,13.0,10.0,1.0,,0.0,1.0,3.0,9.0,12.0,1.0,1.0,,,,,,59.0,26.0,6.8,9.0,0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,62.0,60.0,4.0,4.0,0.0,40.0,40.0,20.0,22.0,1.0,9.0,,,,,,90.0,68.0,7.0,3.0,0,,4.0,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,3,3,False,58.0,56.0,3.0,3.0,0.0,46.0,48.0,10.0,10.0,3.0,2.0,,,,,,90.0,65.0,7.5,2.0,0,,1.0,3.0,,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,False,35.0,29.0,5.0,4.0,0.0,11.0,12.0,18.0,24.0,,5.0,,,,,,90.0,50.0,7.0,11.0,0,1.0,5.0,4.0,1.0,2.0,,1.0,2.0,1.0,,,,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Seko Fofana,seko-fofana,S. Fofana,M,42,184.0,12170,M,191188,EUR,799804800,M,75,75,False,40.0,36.0,5.0,3.0,0.0,19.0,20.0,17.0,21.0,,1.0,,,,,,86.0,46.0,6.9,6.0,2,1.0,3.0,2.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,1.0,,,sekofofana,1.0,1.0,,,,,,,,,,,
12618497,home,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,8,8,False,39.0,36.0,2.0,1.0,0.0,17.0,19.0,19.0,20.0,,3.0,,,,,,90.0,45.0,7.5,3.0,1,,,3.0,,2.0,1.0,,,1.0,,,,,,,,1.0,1.0,,1.0,gwijnaldum,1.0,,True,1.0,,,,,,,,,
12618497,home,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,False,34.0,29.0,3.0,1.0,0.0,13.0,15.0,16.0,23.0,,4.0,,,,,,59.0,45.0,7.2,10.0,0,4.0,,5.0,,2.0,2.0,1.0,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,F,14,14,False,27.0,18.0,3.0,2.0,0.0,5.0,7.0,13.0,22.0,,2.0,,,,,,68.0,47.0,7.1,19.0,1,2.0,3.0,3.0,,,,3.0,1.0,1.0,,,,1.0,,2.0,,2.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,False,16.0,10.0,,,0.0,5.0,6.0,5.0,10.0,,,,,,,,86.0,26.0,8.0,9.0,2,,1.0,5.0,,1.0,1.0,2.0,,,,,,1.0,1.0,,,2.0,2.0,1.0,3.0,,,2.0,,,1.0,,,,,,,,
12618497,home,Al-Ettifaq,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800,F,7,7,False,30.0,28.0,,,0.0,8.0,8.0,21.0,25.0,,6.0,,,,,,90.0,51.0,6.4,11.0,2,3.0,6.0,2.0,2.0,,,1.0,,3.0,1.0,,,,,,,5.0,2.0,,,karltokoekambi,,1.0,,,,1.0,1.0,1.0,1.0,,,,
12618497,home,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,True,9.0,6.0,,,0.0,4.0,5.0,2.0,4.0,1.0,1.0,,,,,,31.0,17.0,6.7,4.0,0,,4.0,4.0,,2.0,2.0,,2.0,,2.0,Mohammed Abdulrahman,,,,,,2.0,2.0,,,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,11,11,True,5.0,3.0,,,0.0,,1.0,3.0,6.0,,,,,,,,31.0,10.0,6.5,6.0,0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,818840,EUR,781833600,M,88,88,True,13.0,11.0,2.0,1.0,0.0,6.0,7.0,5.0,6.0,1.0,4.0,,,,,,22.0,20.0,6.5,4.0,1,,2.0,,1.0,,,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177.0,40,M,1156413,EUR,986947200,D,87,87,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,13.0,2.0,6.5,,0,,2.0,,,,,,,1.0,1.0,Meshal Ali Khayrallah,,1.0,,,,,,,,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Thamer Al Khaibri,thamer-al-khaibri,T. A. Khaibri,F,90,187.0,70,M,1536875,EUR,1133568000,F,20,20,True,1.0,,,,0.0,,,,1.0,,2.0,,,,,,13.0,8.0,6.6,4.0,0,,2.0,1.0,,,,2.0,,,,Thamer Al Khaibri,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600,F,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Khalid Al-Ghannam,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12618497,home,Al-Ettifaq,Hassan Murtadh Al-Musallam,hassan-murtadh-al-musallam,H. M. Al-Musallam,M,,,16,M,1797659,EUR,1127088000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Hassan Murtadh Al-Musallam,,,,,,,,,,,,,,,,,,,,,,,
