match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_wonContest,stat_interceptionWon,player_sofascoreId,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_penaltyWon,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
11067422,home,Cruzeiro,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,F,9,9,False,,14.0,9.0,1.0,,4.0,5.0,5.0,9.0,1.0,,,85.0,28.0,6.9,7.0,0.016946,0,,,2.0,1.0,3.0,7.0,,1.0,1.0,,3.0,2.0,,,,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,,,,
11067422,home,Cruzeiro,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,F,11,11,True,,5.0,4.0,,,2.0,2.0,2.0,3.0,,1.0,,45.0,18.0,6.4,7.0,0.00037555,2,,,2.0,,6.0,2.0,,1.0,1.0,1.0,1.0,,2.0,0.0587,,3.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,
11067422,home,Cruzeiro,Nikão,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,10,10,True,,15.0,14.0,1.0,1.0,1.0,1.0,13.0,21.0,,2.0,,21.0,30.0,7.2,9.0,0.0401303,3,,7.0,,,1.0,2.0,,1.0,,,2.0,1.0,,0.0588,1.0,,,,0.06,2.0,,1.0,,,,,,,,,,,,,,
11067422,home,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,True,,16.0,15.0,2.0,2.0,1.0,1.0,15.0,17.0,,2.0,,21.0,19.0,6.9,2.0,0.0603403,1,,2.0,1.0,,1.0,,,,,1.0,,,,0.0082,,,,,,,,2.0,,,1.0,,,,,,,,,,,
11067422,home,Cruzeiro,Luis Fernando,fernando,L. Fernando,F,26,175,500,M,1459634,EUR,1113264000,F,26,26,True,,4.0,2.0,,,,2.0,2.0,3.0,1.0,2.0,,13.0,12.0,7.0,3.0,0.00314189,0,,1.0,1.0,,1.0,2.0,,,,,2.0,1.0,,,,,,,,,,1.0,Luis,Fernando,,,1.0,,1.0,,,,,,,
11067422,home,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,home,Cruzeiro,Wesley Gasolina,wesley-gasolina,Wesley Gasolina,D,52,170,312,M,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,home,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,978638,EUR,960854400,D,43,43,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,home,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,home,Cruzeiro,Fernando Henrique,fernando-henrique,F. Henrique,M,30,182,169,M,1067634,EUR,991353600,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Fernando Henrique,,,,,,,,,,,,,
11067422,home,Cruzeiro,Stênio Zanetti,stenio,S. Zanetti,M,17,180,226,M,1046740,EUR,1049500800,F,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,home,Cruzeiro,Henrique Rodrigues,henrique-cardoso,H. Rodrigues,M,,180,33,M,1459625,EUR,1045872000,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,home,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177,1249,M,1459623,EUR,1073001600,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,away,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,17,17,False,,30.0,20.0,18.0,8.0,14.0,17.0,6.0,13.0,3.0,7.0,,90.0,41.0,8.1,10.0,0.000605,0,0.6419,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,AgustinRossi,,3.0,5.0,1.0,,,,
11067422,away,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,D,43,43,False,,47.0,43.0,1.0,,20.0,20.0,23.0,28.0,5.0,4.0,,90.0,80.0,7.2,13.0,0.0262633,0,,1.0,1.0,4.0,6.0,10.0,1.0,1.0,3.0,,1.0,1.0,,,,1.0,,5.0,,,1.0,,,,,,,WesleyFranca03,,,,,1.0,,,
11067422,away,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,,77.0,68.0,9.0,4.0,50.0,56.0,18.0,21.0,6.0,7.0,,90.0,86.0,7.2,9.0,0.0351356,1,,,3.0,2.0,3.0,2.0,,,,,,,1.0,0.0233,,,,,,1.0,,2.0,,,,,,fabriciobruno96,,,,,,,,
11067422,away,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,21300,EUR,546048000,D,23,23,False,,39.0,36.0,3.0,1.0,29.0,30.0,7.0,9.0,1.0,,,55.0,41.0,6.6,3.0,0.00335906,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,davidluiz23,,,,,,,,
11067422,away,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,D,6,6,False,,60.0,51.0,7.0,3.0,36.0,40.0,15.0,21.0,5.0,4.0,,90.0,81.0,7.9,13.0,0.00716297,1,,1.0,1.0,1.0,3.0,5.0,,,3.0,,2.0,1.0,1.0,0.6787,1.0,1.0,,,0.9672,,,,,,,2.0,,AyrtonLucas,,,,,,1.0,,
11067422,away,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,590262,EUR,758592000,M,5,5,False,,48.0,42.0,1.0,,20.0,23.0,23.0,30.0,1.0,5.0,,90.0,69.0,7.4,12.0,0.341877,0,,5.0,,2.0,6.0,7.0,2.0,1.0,,,4.0,2.0,3.0,,,1.0,,1.0,,,,2.0,,,1.0,,,erick05,,,,,,,,
11067422,away,Flamengo,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,8,8,False,,57.0,52.0,3.0,1.0,36.0,38.0,16.0,19.0,2.0,6.0,,90.0,67.0,6.9,6.0,0.00839075,0,,,,1.0,5.0,4.0,1.0,1.0,1.0,,1.0,,3.0,,,,,1.0,,,2.0,,,,,1.0,2.0,,,,,,,,,
11067422,away,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,611876,EUR,864086400,M,20,20,False,,46.0,33.0,3.0,3.0,12.0,16.0,21.0,30.0,1.0,7.0,,90.0,67.0,6.7,20.0,0.0231948,1,,,1.0,1.0,8.0,9.0,,3.0,7.0,,3.0,,,0.0209,,,,2.0,,1.0,,,,,,3.0,,gerson_santos,,,,,,,,
11067422,away,Flamengo,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174,5845,M,145063,EUR,608169600,F,7,7,False,True,43.0,35.0,3.0,2.0,17.0,20.0,18.0,25.0,,9.0,,79.0,59.0,6.9,14.0,0.0525062,1,,2.0,2.0,1.0,6.0,4.0,1.0,1.0,2.0,,,,1.0,0.0578,,2.0,,2.0,,1.0,,1.0,,,,1.0,1.0,evertonri,,,,,,,,
11067422,away,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,840219,EUR,866764800,F,9,9,False,,13.0,9.0,,,4.0,5.0,5.0,8.0,2.0,5.0,,79.0,28.0,7.0,9.0,0.00285037,4,,,,3.0,2.0,5.0,,2.0,,1.0,1.0,,,0.9537,1.0,3.0,,1.0,0.9853,2.0,,,,,,,1.0,pedroguilherme,,,,,,1.0,1.0,
11067422,away,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,795291,EUR,662515200,F,27,27,False,,19.0,15.0,,,6.0,8.0,11.0,14.0,,3.0,,79.0,39.0,7.2,14.0,0.347128,0,,3.0,1.0,4.0,8.0,11.0,,3.0,4.0,,1.0,1.0,1.0,,,3.0,,5.0,,,,2.0,,,2.0,1.0,,B.henrique,,,,,,,,1.0
11067422,away,Flamengo,Pablo,pablo,Pablo,D,4,188,2294,M,243735,EUR,677462400,D,30,30,True,,11.0,10.0,,,8.0,9.0,2.0,2.0,6.0,1.0,,35.0,18.0,6.9,1.0,0.00063196,0,,,,3.0,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,away,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,333587,EUR,770428800,M,14,14,True,,11.0,11.0,,,4.0,4.0,7.0,7.0,,1.0,,11.0,14.0,6.5,1.0,0.00587682,0,,,2.0,,2.0,2.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,G10DeArrascaeta,,,,,,,,
11067422,away,Flamengo,Everton,everton,Everton,M,11,174,12386,M,386198,EUR,827452800,F,11,11,True,,7.0,7.0,1.0,1.0,3.0,3.0,4.0,4.0,,1.0,,11.0,12.0,6.6,3.0,0.00267555,0,,,,,2.0,2.0,,2.0,,,1.0,1.0,,,,1.0,,1.0,,,,,Everton,,,,,Evertons,1.0,,,,,,,
11067422,away,Flamengo,Gabriel Barbosa,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,10,10,True,,5.0,5.0,,,,,5.0,6.0,,,,11.0,7.0,6.7,1.0,0.00143517,1,,1.0,,,,,,,,,,,,0.1044,,,,,,1.0,,,,,,,,Gabigol,,,,,,,,
11067422,away,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Matheus Cunha,,,,,,,,,,,,,
11067422,away,Flamengo,Santos,santos,Santos,G,23,188,1020,M,166491,EUR,637632000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,away,Flamengo,Guillermo Varela,guillermo-varela,G. Varela,D,2,171,7450,M,311456,EUR,732931200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,away,Flamengo,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,away,Flamengo,Matheuzinho,matheuzinho,Matheuzinho,D,2,171,7286,M,931540,EUR,968371200,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,mateuzinhoo,,,,,,,,
11067422,away,Flamengo,Filipe Luís,filipe-luis,F. Luís,D,,181,1780,,26029,EUR,492393600,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,away,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067422,away,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,840451,EUR,833673600,F,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,l_araujo11ofi,,,,,,,,
