match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_fouls,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_errorLeadToAShot,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_wonTackle,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goals,stat_punches,player_sofascoreId
12499464,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,24.0,13.0,18.0,7.0,0.0,8.0,9.0,5.0,15.0,1.0,2.0,2.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,90.0,34.0,7.4,11.0,0.00189328,0,0.2533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499464,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,19.0,18.0,2.0,1.0,0.0,10.0,11.0,8.0,9.0,3.0,3.0,14.0,2.0,,,,,,,90.0,38.0,7.1,2.0,0.0279746,0,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499464,home,1. FC Union Berlin,Leopold Querfeld,querfeld-leopold,L. Querfeld,D,14,190,1226,M,1086547,EUR,1071878400,D,14,14,False,30.0,25.0,8.0,6.0,1.0,16.0,18.0,9.0,12.0,6.0,7.0,7.0,2.0,,,,,,,90.0,45.0,7.9,5.0,0.101714,2,,,,,4.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0,0.0534,1.0,,,,,,,,,,,,,,,,
12499464,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,43.0,33.0,9.0,4.0,0.0,19.0,24.0,14.0,20.0,4.0,6.0,6.0,1.0,1.0,,,,,,90.0,61.0,7.6,11.0,0.0132673,0,,,,1.0,4.0,7.0,1.0,2.0,,,,2.0,1.0,,,,4.0,1.0,,,,,,,,,,,,,,
12499464,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,M,28,28,False,22.0,14.0,6.0,2.0,0.0,6.0,8.0,9.0,23.0,,1.0,2.0,3.0,,,,,,,79.0,43.0,6.7,20.0,0.201321,0,,,,9.0,,2.0,,2.0,,,,1.0,,,,,,,True,1.0,1.0,1.0,,,,,,,,,,
12499464,home,1. FC Union Berlin,András Schäfer,andras-schafer,A. Schäfer,M,13,179,2407,M,877302,EUR,923961600,M,13,13,False,30.0,20.0,3.0,1.0,0.0,11.0,15.0,11.0,17.0,3.0,10.0,1.0,7.0,3.0,,,,,,90.0,52.0,7.3,11.0,0.0557505,2,,,,2.0,,4.0,1.0,2.0,,,,,4.0,,0.0559,,2.0,2.0,,2.0,2.0,1.0,2.0,,,,,,,,,
12499464,home,1. FC Union Berlin,Rani Khedira,rani-khedira,R. Khedira,M,8,188,962,M,149479,EUR,759628800,M,8,8,False,22.0,14.0,2.0,,0.0,5.0,6.0,9.0,16.0,2.0,5.0,3.0,1.0,1.0,,,,,,90.0,39.0,6.9,11.0,0.0118352,1,,,,,2.0,3.0,,1.0,,,,,2.0,,0.6865,3.0,,2.0,,,,,1.0,1.0,3.0,,,,,,,
12499464,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,False,38.0,32.0,4.0,1.0,0.0,12.0,14.0,20.0,25.0,2.0,7.0,,4.0,2.0,,,,,,89.0,61.0,7.2,13.0,0.0605162,3,,,,1.0,2.0,5.0,1.0,1.0,,1.0,,,3.0,,0.1996,,2.0,2.0,,,1.0,1.0,1.0,,5.0,1.0,1.0,1.0,0.7077,,,
12499464,home,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,M,18,18,False,36.0,27.0,5.0,2.0,0.0,13.0,18.0,16.0,24.0,,7.0,2.0,5.0,4.0,,,,,,90.0,70.0,7.7,22.0,0.114245,1,,,,6.0,,1.0,,,,,,,1.0,,0.0389,3.0,,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,,,,,,
12499464,home,1. FC Union Berlin,Andrej Ilić,andrej-ilic,A. Ilić,F,23,189,856,M,953767,EUR,954720000,F,23,23,False,9.0,6.0,,,0.0,2.0,3.0,4.0,6.0,3.0,3.0,,,,,,,,,38.0,14.0,6.7,4.0,0.0119839,1,,,,,3.0,5.0,,1.0,,,,,,,0.0206,,,,,,,,,,,1.0,1.0,,0.0705,,,
