match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,stat_wonTackle,stat_wasFouled,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_onTargetScoringAttempt,captain,stat_clearanceOffLine,stat_outfielderBlock,stat_accurateCross,stat_hitWoodwork,stat_totalOffside,stat_punches,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated
10411673,home,Monza,Andrea Petagna,,,andrea-petagna,A. Petagna,F,37,190,474,M,,295973,EUR,804470400,F,37,37,False,11.0,9.0,,,5.0,5.0,4.0,6.0,5.0,,1.0,5.0,,,,59.0,24.0,6.8,8.0,0.0996,0.2266,0.014191,2,,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,4.0,,,2.0,,,,,,,,,,
10411673,home,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,True,25.0,22.0,1.0,,8.0,9.0,14.0,16.0,2.0,,,4.0,,,,31.0,33.0,6.9,4.0,0.0229,0.0844,0.0332602,1,,1.0,,2.0,1.0,1.0,2.0,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
10411673,home,Monza,Franco Carboni,,,carboni-franco,F. Carboni,M,29,190,965,M,,1086199,EUR,1049414400,D,11,11,True,14.0,12.0,1.0,1.0,8.0,9.0,5.0,13.0,4.0,1.0,,4.0,,,,31.0,34.0,6.5,13.0,0.0,0.0,0.0202771,0,,,1.0,2.0,4.0,1.0,1.0,,,,,,,8.0,,,1.0,,,,,1.0,,,,,,
10411673,home,Monza,Stefano Sensi,,,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,12,12,True,28.0,24.0,2.0,1.0,6.0,8.0,19.0,23.0,2.0,1.0,,2.0,,,,20.0,37.0,6.8,7.0,0.0,0.0,0.0334554,0,,,,3.0,,,,1.0,,,,1.0,2.0,3.0,1.0,,1.0,,,,,1.0,,,,,,
10411673,home,Monza,Christian Gytkjær,,,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,,78939,EUR,641952000,F,9,9,True,4.0,3.0,,,,,3.0,4.0,3.0,,,,,,,19.0,8.0,6.4,4.0,0.0,0.0,0.00303157,0,,2.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
10411673,home,Monza,Mattia Valoti,,,mattia-valoti,M. Valoti,M,5,181,99,M,,139397,EUR,747273600,M,10,10,True,7.0,6.0,1.0,,3.0,3.0,3.0,4.0,2.0,,,,,,,12.0,7.0,6.4,1.0,0.0,0.0,0.0117234,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,home,Monza,Alessio Cragno,,,alessio-cragno,A. Cragno,G,22,184,263,M,,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,home,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,home,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189,134,M,,100565,EUR,665366400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,home,Monza,Valentin Antov,,,valentin-antov,V. Antov,D,26,185,687,M,,827640,EUR,973728000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,home,Monza,Giulio Donati,,,giulio-donati,G. Donati,D,2,178,48,M,,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,home,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,home,Monza,Marco D'Alessandro,,,marco-dalessandro,M. D'Alessandro,M,77,173,92,M,,55119,EUR,666748800,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,home,Monza,Andrea Barberis,,,andrea-barberis,A. Barberis,M,5,177,41,M,,152910,EUR,755568000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,home,Monza,Filippo Ranocchia,,,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,,934238,EUR,989798400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,away,Milan,Ciprian Tătărușanu,,,ciprian-tatarusanu,C. Tătărușanu,G,,198,630,M,,44453,EUR,508291200,G,1,1,False,33.0,21.0,20.0,8.0,14.0,18.0,7.0,15.0,,,1.0,10.0,,4.0,5.0,90.0,43.0,8.3,12.0,0.0,0.0,0.00223494,0,0.5602,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
10411673,away,Milan,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6630,M,Kalulujr_,965330,EUR,960163200,D,20,20,False,37.0,33.0,2.0,2.0,22.0,23.0,12.0,16.0,3.0,,2.0,5.0,,,,90.0,56.0,7.5,5.0,0.0,0.0,0.0169864,0,,1.0,5.0,9.0,,,2.0,3.0,,2.0,,2.0,1.0,2.0,,,,,,,,1.0,,,,,,
10411673,away,Milan,Malick Thiaw,,,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,28,28,False,25.0,18.0,2.0,,14.0,18.0,4.0,7.0,3.0,1.0,8.0,5.0,,,,90.0,38.0,7.0,7.0,0.3544,0.0,0.00350401,1,,1.0,5.0,7.0,,,1.0,2.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,
10411673,away,Milan,Fikayo Tomori,,,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,58.0,44.0,10.0,4.0,30.0,33.0,14.0,25.0,4.0,1.0,,8.0,,,,90.0,66.0,7.1,14.0,0.0567,0.017,0.00218062,1,,2.0,,2.0,,,,2.0,,1.0,,1.0,,,,,,1.0,,,2.0,,,,,,,
10411673,away,Milan,Junior Messias,,,junior-messias,J. Messias,F,10,179,1230,M,,888219,EUR,674092800,M,30,30,False,23.0,19.0,1.0,,10.0,11.0,9.0,12.0,3.0,,2.0,7.0,,,,64.0,45.0,7.9,4.0,0.0632,0.3709,0.039666,2,,,1.0,7.0,2.0,2.0,,3.0,,3.0,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,
10411673,away,Milan,Rade Krunić,,,rade-krunic,R. Krunić,M,33,184,2486,M,,155449,EUR,749952000,M,33,33,False,54.0,46.0,2.0,2.0,21.0,23.0,25.0,31.0,6.0,3.0,1.0,8.0,,,,83.0,62.0,6.8,8.0,0.0,0.0,0.0541416,0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,2.0,,,,,,,,,,,
10411673,away,Milan,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,51.0,43.0,3.0,1.0,30.0,32.0,13.0,21.0,4.0,1.0,,6.0,,,,90.0,66.0,6.8,15.0,0.1151,0.5159,0.0110827,1,,1.0,,4.0,,,1.0,2.0,4.0,2.0,,2.0,2.0,2.0,,,,1.0,,,,,,,,,,
10411673,away,Milan,Theo Hernández,,,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,M,19,19,False,42.0,34.0,3.0,2.0,22.0,25.0,14.0,20.0,3.0,2.0,,6.0,,,,90.0,61.0,7.1,11.0,0.3443,0.0,0.161703,1,,1.0,1.0,3.0,1.0,1.0,,1.0,,,,,,3.0,,1.0,3.0,,True,,,2.0,,,,1.0,,1.0
10411673,away,Milan,Brahim Díaz,,,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,F,10,10,False,16.0,11.0,,,2.0,5.0,9.0,11.0,6.0,1.0,,5.0,,,,64.0,33.0,6.4,12.0,0.5548,1.8671,0.0144376,2,,,,6.0,6.0,4.0,,,2.0,,,,2.0,,3.0,,,2.0,,,,,,,,1.0,,
10411673,away,Milan,Rafael Leão,,,rafael-leao,R. Leão,M,10,188,75751,M,RLeão,851284,EUR,928972800,F,17,17,False,9.0,6.0,,,5.0,5.0,1.0,5.0,11.0,,3.0,1.0,,,,79.0,38.0,7.1,14.0,0.1663,0.5425,0.00306335,3,,3.0,1.0,6.0,7.0,3.0,2.0,1.0,2.0,,,1.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,1.0,2.0,,,,1.0
10411673,away,Milan,Divock Origi,,,divock-origi,D. Origi,F,,189,3653,M,divockorigi,190399,EUR,798163200,F,27,27,False,5.0,1.0,,,,,1.0,7.0,7.0,1.0,,3.0,,,,64.0,21.0,6.6,12.0,0.1494,0.0,0.00067153,1,,3.0,,3.0,2.0,1.0,,1.0,4.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
10411673,away,Milan,Alexis Saelemaekers,,,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,M,56,56,True,6.0,4.0,,,2.0,3.0,2.0,3.0,4.0,,,1.0,,,,26.0,21.0,7.2,5.0,0.0,0.0,0.234439,0,,1.0,,6.0,4.0,2.0,,4.0,1.0,1.0,,4.0,,,,,1.0,,,,,,,,,,,1.0
10411673,away,Milan,Charles De Ketelaere,,,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,M,90,90,True,11.0,8.0,,,2.0,4.0,6.0,7.0,8.0,2.0,3.0,1.0,,,,26.0,28.0,6.5,8.0,0.5237,0.0,0.00490904,2,,,,4.0,4.0,3.0,,1.0,2.0,3.0,,1.0,,,2.0,1.0,,1.0,,,1.0,,,,,1.0,,
10411673,away,Milan,Olivier Giroud,,,olivier-giroud,O. Giroud,F,9,192,23426,M,OGiroud,39070,EUR,528422400,F,9,9,True,12.0,5.0,,,,1.0,5.0,11.0,3.0,,1.0,,,,,26.0,14.0,6.6,7.0,0.0,0.0,0.0644199,0,,1.0,2.0,2.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,
10411673,away,Milan,Ante Rebić,,,ante-rebic,A. Rebić,F,9,185,4196,M,_anterebic,152769,EUR,748569600,F,12,12,True,2.0,1.0,,,1.0,1.0,,1.0,2.0,,,1.0,,,,11.0,4.0,6.3,2.0,0.0,0.0,3.29e-06,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411673,away,Milan,Tiemoué Bakayoko,,,tiemoue-bakayoko,T. Bakayoko,M,14,188,1233,M,,149735,EUR,777081600,M,14,14,True,3.0,2.0,1.0,,,,2.0,3.0,1.0,,,1.0,,,,12.0,7.0,6.5,3.0,0.0,0.0,0.00184945,0,,,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10411673,away,Milan,Devis Vásquez,,,devis-vasquez,D. Vásquez,G,32,195,2465,M,,925285,EUR,894931200,G,77,77,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,away,Milan,Antonio Mirante,,,antonio-mirante,A. Mirante,G,,193,328,M,,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,away,Milan,Matteo Gabbia,,,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,46,46,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,away,Milan,Fodé Ballo-Touré,,,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,,788170,EUR,852249600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,away,Milan,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6149,M,sergino,906021,EUR,973209600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,away,Milan,Simon Kjær,,,simon-kjaer,S. Kjær,D,24,189,1458,M,,21535,EUR,606873600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,away,Milan,Tommaso Pobega,,,tommaso-pobega,T. Pobega,M,4,188,1344,M,,928796,EUR,931996800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,away,Milan,Aster Vranckx,,,vranckx-aster,A. Vranckx,M,40,183,1108,M,,989371,EUR,1033689600,M,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,away,Milan,Yacine Adli,,,yacine-adli,Y. Adli,M,29,187,3790,M,adliyacine,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411673,away,Milan,Zlatan Ibrahimović,,,zlatan-ibrahimovic,Z. Ibrahimović,F,,195,34835,,Ibra,2089,EUR,370915200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
