match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_challengeLost,stat_fouls,stat_totalOffside,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goodHighClaim,stat_punches
10438165,home,Vizela,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,79,79,False,24.0,15.0,6.0,3.0,2.0,3.0,14.0,24.0,3.0,,,,,87.0,50.0,7.2,15.0,4,,3.0,1.0,1.0,,3.0,6.0,1.0,1.0,1.0,,8.0,,,2.0,5.0,,1.0,,,,,2.0,,,1.0,,1.0,,,
10438165,home,Vizela,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,8,8,True,43.0,37.0,4.0,3.0,17.0,18.0,20.0,28.0,7.0,,,,,70.0,50.0,7.0,10.0,0,,3.0,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,
10438165,home,Vizela,Milutin Osmajić,,,milutin-osmajic,M. Osmajić,F,28,186,445,M,928047,EUR,932860800,F,9,9,True,8.0,5.0,,,2.0,2.0,3.0,6.0,3.0,,,,,31.0,13.0,6.5,5.0,1,,,,3.0,1.0,4.0,1.0,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,
10438165,home,Vizela,Carlos Isaac,,,isaac-carlos,C. Isaac,D,2,184,69,M,913214,EUR,893894400,D,7,7,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,11.0,4.0,6.4,,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10438165,home,Vizela,Osama Rashid,,,osama-rashid,O. Rashid,M,20,180,711,M,786038,EUR,695260800,M,23,23,True,5.0,5.0,,,2.0,2.0,3.0,3.0,1.0,,,,,11.0,6.0,6.7,,1,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,
10438165,home,Vizela,Kévin Zohi,,,kevin-zohi,K. Zohi,F,9,177,150,M,891793,EUR,850953600,F,22,22,True,3.0,2.0,,,,,2.0,3.0,,,,,,11.0,5.0,6.5,2.0,0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
10438165,home,Vizela,Manuel Baldé,,,manuel-balde,M. Baldé,G,31,194,137,M,1091675,EUR,1037232000,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438165,home,Vizela,Mohamed Aidara,,,mohamed-aidara,M. Aidara,D,45,186,19,M,913162,EUR,847238400,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438165,home,Vizela,Diego Rosa,,,diego-rosa,D. Rosa,M,33,180,531,M,1002415,EUR,1034380800,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438165,home,Vizela,Andrés Sarmiento,,,andres-sarmiento,A. Sarmiento,M,29,170,296,M,842663,EUR,884822400,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438165,away,Portimonense SAD,Kosuke Nakamura,,,kosuke-nakamura,K. Nakamura,G,23,185,357,M,155775,EUR,793843200,G,32,32,False,36.0,20.0,27.0,11.0,12.0,13.0,8.0,23.0,14.0,1.0,6.0,1.0,1.0,90.0,55.0,7.6,16.0,0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,1.0
10438165,away,Portimonense SAD,Fahd Moufi,,,fahd-moufi,F. Moufi,D,18,179,913,M,801066,EUR,831254400,D,18,18,False,36.0,26.0,8.0,4.0,12.0,12.0,16.0,31.0,3.0,,,,,90.0,71.0,7.1,22.0,0,,7.0,2.0,,3.0,2.0,8.0,,2.0,1.0,,1.0,1.0,1.0,4.0,3.0,1.0,,,1.0,,,,True,,1.0,,,,,
10438165,away,Portimonense SAD,Pedrão,,,pedrao,Pedrão,D,44,194,152,M,931811,EUR,862617600,D,44,44,False,81.0,66.0,17.0,9.0,43.0,51.0,23.0,30.0,11.0,,,,,90.0,85.0,6.8,15.0,0,,,,1.0,6.0,3.0,7.0,,,,,1.0,,,,1.0,1.0,,,,2.0,,,,,3.0,,,,,
10438165,away,Portimonense SAD,Filipe Relvas,,,filipe-relvas,F. Relvas,D,44,192,529,M,1131931,EUR,937785600,D,22,22,False,65.0,58.0,8.0,2.0,41.0,44.0,17.0,21.0,5.0,,,,,81.0,75.0,6.7,8.0,0,,,,,3.0,2.0,4.0,,1.0,,,5.0,1.0,1.0,,,,,,,2.0,,,,,1.0,,,,,
10438165,away,Portimonense SAD,Gonçalo Costa,,,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,19,19,False,24.0,16.0,1.0,,10.0,12.0,7.0,18.0,6.0,,,,,72.0,44.0,6.4,15.0,0,,6.0,1.0,,1.0,3.0,2.0,,,,,1.0,1.0,,2.0,,1.0,,,,,,,,2.0,1.0,1.0,,,,
10438165,away,Portimonense SAD,Paulo Estrela,Paulo,Estrela,paulo-estrela,P. Estrela,M,20,167,55,M,855664,EUR,919468800,M,38,38,False,37.0,31.0,7.0,3.0,12.0,14.0,24.0,30.0,2.0,,,,,72.0,53.0,7.7,8.0,1,,7.0,5.0,2.0,,3.0,2.0,,,,,1.0,1.0,1.0,,1.0,3.0,1.0,,,4.0,,,,1.0,,,,,,
10438165,away,Portimonense SAD,Henrique Jocu,,,henrique-jocu,H. Jocu,M,28,171,83,M,976408,EUR,999993600,M,6,6,False,10.0,8.0,2.0,2.0,4.0,6.0,4.0,4.0,1.0,,,,,33.0,11.0,6.5,2.0,0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,
10438165,away,Portimonense SAD,Luquinha,,,luquinha,Luquinha,M,18,167,71,M,981444,EUR,970531200,M,20,20,False,41.0,32.0,1.0,,11.0,13.0,23.0,31.0,5.0,,,,,90.0,52.0,7.1,11.0,2,,3.0,2.0,1.0,1.0,3.0,2.0,,,,,1.0,1.0,1.0,1.0,,3.0,,,,,,2.0,,1.0,1.0,,,,,
10438165,away,Portimonense SAD,Ewerton,,,ewerton,Ewerton,M,8,175,46,M,592588,EUR,723168000,M,8,8,False,33.0,29.0,,,10.0,10.0,19.0,23.0,5.0,,,,,72.0,41.0,7.0,4.0,1,,,,1.0,1.0,2.0,5.0,,1.0,1.0,,,2.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,
10438165,away,Portimonense SAD,Rui Gomes,,,gomes-rui,R. Gomes,M,12,172,41,M,993246,EUR,873331200,M,70,70,False,25.0,20.0,2.0,,11.0,12.0,10.0,19.0,7.0,,,,,90.0,57.0,6.6,19.0,4,,6.0,1.0,2.0,2.0,10.0,5.0,4.0,4.0,2.0,,,1.0,,2.0,,1.0,2.0,,,,,1.0,,,2.0,,1.0,,,
10438165,away,Portimonense SAD,Bryan Róchez,,,bryan-rochez,B. Róchez,F,35,181,256,M,796395,EUR,788918400,F,35,35,False,19.0,15.0,2.0,1.0,3.0,3.0,12.0,17.0,,,,,,90.0,28.0,7.4,7.0,4,,1.0,,3.0,1.0,4.0,2.0,1.0,,,1.0,,,,1.0,1.0,4.0,1.0,,,,,3.0,,,,,,,,
10438165,away,Portimonense SAD,Yago Cariello,,,yago-cariello,Yago,F,99,185,310,M,1019266,EUR,933033600,F,99,99,True,12.0,7.0,,,1.0,2.0,6.0,10.0,6.0,,,,,57.0,26.0,6.9,8.0,5,,,,8.0,1.0,10.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,2.0,,,,,,,,
10438165,away,Portimonense SAD,Mohamed Diaby,,,mohamed-diaby,M. Diaby,M,,188,46,M,892208,EUR,841708800,M,24,24,True,13.0,10.0,1.0,1.0,6.0,6.0,4.0,7.0,2.0,,,,,18.0,20.0,6.9,4.0,2,,,,1.0,2.0,2.0,3.0,,,,,1.0,,,1.0,1.0,,,,,,,2.0,,,1.0,1.0,,,,
10438165,away,Portimonense SAD,Gustavo Klismahn,Klismahn,,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,M,27,27,True,12.0,8.0,2.0,,6.0,7.0,2.0,5.0,,,,,,18.0,15.0,6.6,5.0,0,,,,,1.0,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10438165,away,Portimonense SAD,Adewale Sapara,,,adewale-sapara,A. Sapara,F,,175,19,M,1066142,EUR,791164800,F,77,77,True,9.0,8.0,2.0,2.0,2.0,2.0,8.0,9.0,1.0,,,,,18.0,12.0,6.9,1.0,0,,2.0,2.0,1.0,,2.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,,,
10438165,away,Portimonense SAD,Zié Ouattara,,,zie-ouattara,Z. Ouattara,D,24,178,133,M,1005407,EUR,947376000,D,3,3,True,4.0,3.0,,,,,3.0,4.0,,,,,,9.0,8.0,6.6,2.0,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
10438165,away,Portimonense SAD,Berke Özer,,,berke-ozer,B. Özer,G,1,191,3024,M,847494,EUR,959212800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438165,away,Portimonense SAD,Vinícius Szeuczuk,,,vinicius-szeuczuk,V. Szeuczuk,D,,191,9,M,880178,EUR,870739200,D,78,78,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438165,away,Portimonense SAD,Bruno Reis,,,bruno-reis,Bruninho,M,8,176,19,M,976064,EUR,932428800,M,85,85,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438165,away,Portimonense SAD,Ricardo Matos,,,ricardo-matos,R. Matos,F,17,181,151,M,976416,EUR,953942400,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
