match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,player_sofascoreId,stat_dispossessed,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_bigChanceCreated
11407466,home,Genoa,Seydou Fini,fini-seydou,S. Fini,M,40,178,400,M,1164381,EUR,1149206400,F,40,40,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,,18.0,13.0,6.6,4.0,0.00665254,2,,,,1.0,1.0,3.0,2.0,2.0,,,,,,0.1379,,Seydou,Fini,,,1.0,1.0,,1.0,,,,,,,,,,,
11407466,home,Genoa,George Pușcaș,george-puscas,G. Pușcaș,F,,187,1439,M,190319,EUR,828921600,F,37,37,True,4.0,1.0,,,,,1.0,4.0,,,,,12.0,4.0,6.6,3.0,9.02e-05,0,,,,,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407466,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,home,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,home,Genoa,Silvan Hefti,silvan-hefti,S. Hefti,D,30,182,208,M,814214,EUR,877737600,D,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,home,Genoa,Filip Jagiełło,filip-jagiello,F. Jagiełło,M,24,182,481,M,335887,EUR,870998400,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,home,Genoa,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1069,M,386230,EUR,851904000,M,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,away,Empoli,Etrit Berisha,etrit-berisha,E. Berisha,G,99,194,464,M,35656,EUR,605491200,G,99,99,False,32.0,15.0,19.0,2.0,14.0,17.0,1.0,15.0,,10.0,,,90.0,37.0,6.0,17.0,0.00085082,0,-0.7171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11407466,away,Empoli,Bartosz Bereszyński,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,19,19,False,50.0,37.0,8.0,3.0,19.0,22.0,18.0,29.0,4.0,3.0,,,90.0,78.0,7.3,20.0,0.0186746,0,,1.0,,2.0,3.0,3.0,7.0,,,3.0,2.0,1.0,,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,
11407466,away,Empoli,Ardian Ismajli,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,56.0,49.0,5.0,1.0,42.0,45.0,7.0,11.0,3.0,4.0,,,90.0,64.0,6.6,9.0,0.00375318,0,,,,4.0,2.0,5.0,2.0,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,
11407466,away,Empoli,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,47.0,36.0,11.0,3.0,30.0,33.0,6.0,14.0,9.0,6.0,,,90.0,64.0,7.0,12.0,0.00313874,1,,,,2.0,3.0,4.0,5.0,,1.0,2.0,2.0,,1.0,0.1452,,,,1.0,,,,,1.0,,,,,True,,1.0,,,,
11407466,away,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,D,13,13,False,28.0,21.0,5.0,1.0,16.0,19.0,5.0,9.0,2.0,7.0,,,90.0,60.0,6.7,12.0,0.00460279,0,,,,3.0,1.0,6.0,8.0,,,2.0,1.0,2.0,1.0,,1.0,,,,,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,
11407466,away,Empoli,Jacopo Fazzini,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,21,21,False,14.0,7.0,1.0,,3.0,4.0,5.0,13.0,1.0,,,,45.0,26.0,6.6,10.0,0.0647171,0,,3.0,1.0,,1.0,2.0,3.0,,,1.0,,1.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,
11407466,away,Empoli,Filippo Ranocchia,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,934238,EUR,989798400,M,22,22,False,38.0,27.0,8.0,3.0,19.0,21.0,9.0,18.0,5.0,4.0,,,65.0,53.0,6.6,13.0,0.203156,2,,1.0,1.0,,1.0,4.0,2.0,2.0,,,,1.0,3.0,0.0561,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
11407466,away,Empoli,Youssef Maleh,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,29,29,False,23.0,16.0,4.0,1.0,10.0,12.0,7.0,13.0,,4.0,,,76.0,34.0,6.2,12.0,0.0318122,0,,2.0,1.0,4.0,,8.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
11407466,away,Empoli,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,971005,EUR,977961600,F,28,28,False,24.0,20.0,,,5.0,5.0,15.0,24.0,2.0,9.0,,,90.0,55.0,7.5,15.0,0.00867192,4,,5.0,,2.0,,8.0,7.0,2.0,1.0,4.0,4.0,4.0,6.0,0.1528,1.0,,,,,1.0,2.0,,2.0,1.0,,,,,,2.0,,,,
11407466,away,Empoli,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,43905,EUR,555206400,F,9,9,False,15.0,13.0,,,5.0,6.0,8.0,9.0,1.0,,,,89.0,19.0,6.7,4.0,0.0349676,0,,,,,,2.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,
11407466,away,Empoli,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,27,27,False,16.0,13.0,2.0,2.0,7.0,8.0,6.0,8.0,1.0,2.0,,,66.0,36.0,7.0,9.0,0.00742092,1,,,,4.0,2.0,8.0,7.0,1.0,2.0,,,4.0,3.0,0.0419,,,,,dani.malda,2.0,1.0,,4.0,4.0,,,,,,,,,,
11407466,away,Empoli,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,8,8,True,21.0,14.0,,,5.0,9.0,10.0,14.0,2.0,2.0,,,45.0,29.0,6.8,10.0,0.259902,0,,2.0,1.0,1.0,,4.0,,,,,,1.0,2.0,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0
11407466,away,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,True,14.0,9.0,3.0,1.0,2.0,3.0,7.0,11.0,1.0,,,,25.0,22.0,6.6,6.0,0.00610512,0,,,,2.0,1.0,3.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11407466,away,Empoli,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,20,20,True,2.0,1.0,1.0,,,,1.0,3.0,,3.0,,,24.0,12.0,7.1,4.0,0.00023494,1,,1.0,,6.0,,9.0,4.0,,,,,1.0,1.0,0.4109,,,,,,,4.0,1.0,1.0,,1.0,1.0,0.6466,,,,,,,
11407466,away,Empoli,Răzvan Marin,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,True,4.0,2.0,,,1.0,3.0,2.0,2.0,,2.0,,,14.0,6.0,6.6,2.0,0.0819265,0,,1.0,1.0,1.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407466,away,Empoli,Stiven Shpendi,stiven-shpendi,S. Shpendi,F,11,181,395,M,1142825,EUR,1053302400,F,7,7,True,,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11407466,away,Empoli,Elia Caprile,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,away,Empoli,Samuele Perisan,samuele-perisan,S. Perisan,G,1,191,50,M,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,away,Empoli,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,away,Empoli,Tyronne Ebuehi,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,580512,EUR,819072000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,away,Empoli,Simone Bastoni,simone-bastoni,S. Bastoni,M,10,183,168,M,385330,EUR,847152000,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,away,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407466,away,Empoli,Mattia Destro,mattia-destro,M. Destro,F,,181,199,M,100570,EUR,669427200,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
