match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_bigChanceMissed,captain,stat_accurateCross,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox
12116987,home,Flamengo,Pedro,pedro,Pedro,F,9,186,57455,M,pedroguilherme,840219,EUR,866764800,F,9,9,False,19.0,14.0,,,0.0,5.0,6.0,9.0,13.0,1.0,,,,,90.0,43.0,7.3,11.0,0.0274537,3,,,,,3.0,6.0,10.0,2.0,3.0,5.0,1.0,2.0,1.0,2.0,,1.0,1.0,0.1817,0.3255,,,3.0,2.0,2.0,1.0,,,,,,1.0,,
12116987,home,Flamengo,Luiz Araújo,luiz-araujo,L. Araújo,M,7,175,16511,M,l_araujo11ofi,840451,EUR,833673600,F,7,7,True,20.0,16.0,5.0,3.0,0.0,8.0,8.0,9.0,15.0,3.0,,,,,77.0,31.0,7.6,7.0,0.103806,2,,,,3.0,4.0,7.0,4.0,,1.0,1.0,2.0,,1.0,,,2.0,1.0,0.1219,0.5987,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,
12116987,home,Flamengo,Victor Hugo,victor-hugo,V. Hugo,M,30,184,3548,M,,1170954,EUR,1084233600,M,29,29,True,3.0,1.0,,,0.0,1.0,1.0,1.0,3.0,,,,,,14.0,6.0,6.5,3.0,0.0162077,0,,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,
12116987,home,Flamengo,Gerson,gerson,Gerson,M,11,185,29672,M,gerson_santos,611876,EUR,864086400,M,8,8,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,13.0,6.0,6.6,,0.00916587,0,,,,,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12116987,home,Flamengo,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1493,M,,1170912,EUR,1046995200,M,48,48,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,1.0,,,,,10.0,8.0,7.2,1.0,0.0639039,0,,,,,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,1.0,,,2.0,2.0,,,,,,,,1.0,
12116987,home,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,home,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,davidluiz23,21300,EUR,546048000,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,home,Flamengo,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,leortiz33,869643,EUR,820627200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,home,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,WesleyFranca03,1134200,EUR,1062806400,D,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,home,Flamengo,Cleiton,cleiton-santana,Cleiton,D,33,194,3448,M,,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,home,Flamengo,Giorgian De Arrascaeta,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,G10DeArrascaeta,333587,EUR,770428800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,home,Flamengo,Lorran,lorran,Lorran,M,99,180,6061,M,lorranlucas10,1459764,EUR,1151971200,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,home,Flamengo,Carlinhos,carlinhos,Carlinhos,F,99,195,1670,M,,852534,EUR,855705600,F,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,away,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,,33132,EUR,614563200,G,23,23,False,39.0,35.0,9.0,6.0,0.0,31.0,34.0,4.0,5.0,4.0,,4.0,1.0,1.0,90.0,45.0,7.1,4.0,0.00058219,0,0.1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
12116987,away,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188,3355,M,,881215,EUR,911433600,D,32,32,False,33.0,30.0,4.0,2.0,0.0,21.0,22.0,9.0,11.0,6.0,,,,,45.0,39.0,6.3,5.0,0.01495,0,,,,,1.0,4.0,,,1.0,,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,
12116987,away,São Paulo,Robert Arboleda,robert-arboleda,R. Arboleda,D,5,187,3954,M,,338937,EUR,688089600,D,5,5,False,59.0,52.0,9.0,6.0,0.0,44.0,48.0,8.0,11.0,8.0,,,,,90.0,76.0,7.0,7.0,0.00272458,0,,,,,2.0,8.0,6.0,4.0,,,4.0,3.0,,7.0,1.0,3.0,1.0,,,,2.0,,,,,,,,,,,,
12116987,away,São Paulo,Diego Costa,diego-costa,D. Costa,D,4,184,1151,M,,995293,EUR,932515200,D,4,4,False,70.0,60.0,7.0,3.0,0.0,46.0,50.0,14.0,20.0,5.0,,,,,90.0,82.0,7.1,10.0,0.00373601,0,,Diego,Costa,,1.0,2.0,6.0,4.0,,,1.0,5.0,,6.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,
12116987,away,São Paulo,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,,840119,EUR,859939200,M,2,2,False,45.0,37.0,5.0,2.0,0.0,22.0,25.0,15.0,23.0,3.0,,,,,90.0,73.0,6.5,16.0,0.0107566,0,,,,3.0,3.0,7.0,6.0,,,3.0,1.0,,,,,2.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,
12116987,away,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,,291723,EUR,740966400,M,25,25,False,62.0,55.0,4.0,4.0,1.0,27.0,32.0,29.0,31.0,4.0,,,,,90.0,77.0,7.5,10.0,0.0984249,1,,,,1.0,,4.0,9.0,,1.0,5.0,1.0,,1.0,,,3.0,,0.0747,0.2045,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,,1.0,
12116987,away,São Paulo,Pablo Maia,pablo-maia,P. Maia,M,29,178,3211,M,,1120721,EUR,1010620800,M,29,29,False,45.0,41.0,,,0.0,25.0,28.0,16.0,17.0,5.0,,,,,89.0,53.0,6.2,7.0,0.0114437,1,,Pablo Maia,,,2.0,9.0,2.0,,1.0,1.0,4.0,,,,,1.0,,0.0334,,1.0,1.0,2.0,,,,,,,,,1.0,,
12116987,away,São Paulo,Welington,welington,Welington,M,34,170,939,M,,1009920,EUR,982540800,M,6,6,False,33.0,26.0,2.0,1.0,0.0,11.0,14.0,17.0,25.0,3.0,,,,,90.0,59.0,7.2,17.0,0.142723,0,,,,6.0,1.0,3.0,6.0,4.0,3.0,1.0,1.0,3.0,,3.0,,1.0,1.0,,,3.0,,1.0,1.0,1.0,,,,2.0,,,,,
12116987,away,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,luciano10,282557,EUR,737683200,F,10,10,False,24.0,19.0,,,0.0,11.0,13.0,8.0,12.0,2.0,,,,,90.0,34.0,6.9,7.0,0.00384151,2,,,,1.0,1.0,2.0,3.0,,,,1.0,1.0,1.0,2.0,,1.0,,0.1442,0.0412,,,,1.0,1.0,,,,,,1.0,1.0,,
12116987,away,São Paulo,Michel Araújo,michel-araujo,M. Araújo,M,15,178,1551,M,,924857,EUR,843868800,F,15,15,False,9.0,8.0,,,0.0,4.0,5.0,4.0,5.0,2.0,,,,,45.0,20.0,6.9,2.0,0.00311766,1,,,,1.0,1.0,4.0,6.0,,,2.0,3.0,1.0,,,,1.0,,0.0274,,,1.0,,2.0,2.0,1.0,,,,,,,,
12116987,away,São Paulo,Jonathan Calleri,jonathan-calleri,J. Calleri,F,9,181,9901,M,jocalleri,340519,EUR,748742400,F,9,9,False,12.0,6.0,1.0,1.0,0.0,3.0,6.0,3.0,6.0,,,,,,57.0,20.0,6.8,7.0,0.00866857,1,,,,,,,5.0,1.0,1.0,2.0,,2.0,,2.0,,1.0,,0.0322,,,,,,,1.0,,True,,,1.0,,,
12116987,away,São Paulo,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,,998499,EUR,883526400,F,47,47,True,20.0,15.0,2.0,,0.0,6.0,7.0,9.0,15.0,4.0,,,,,45.0,31.0,7.4,8.0,0.00590993,3,,,,2.0,1.0,3.0,3.0,,,2.0,1.0,,1.0,,,1.0,1.0,0.3133,0.7932,,,,1.0,,1.0,,,,1.0,,1.0,,
12116987,away,São Paulo,Erick,erick,Erick,F,33,173,1390,M,,895650,EUR,881712000,F,33,33,True,8.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,7.0,2.0,,,,,45.0,17.0,6.6,5.0,0.348349,0,,,,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,
12116987,away,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,,925072,EUR,865296000,F,17,17,True,4.0,3.0,,,0.0,3.0,4.0,1.0,1.0,,,,,,33.0,9.0,6.5,2.0,0.0278919,1,,,,1.0,1.0,5.0,1.0,,,,2.0,,,,,,,0.0637,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,
12116987,away,São Paulo,Juan Santos da Silva,juan,Juan,F,9,176,1031,M,,1009928,EUR,1015459200,F,31,31,True,,,,,0.0,,,,,,,,,,1.0,,,,,0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12116987,away,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,away,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,,975118,EUR,846201600,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,away,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,,875402,EUR,844992000,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,away,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,away,São Paulo,Giuliano Galoppo,giuliano-galoppo,G. Galoppo,M,34,179,1928,M,,926413,EUR,929664000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,away,São Paulo,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,,905461,EUR,965779200,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,away,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,,1015261,EUR,991958400,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116987,away,São Paulo,William Gomes,william-gomes,W. Gomes,F,7,171,4704,M,,1639250,EUR,1142380800,F,39,39,True,,,,,,,,,,,,,,,,,,,,0,,William Gomes Carvalho Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
