match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_firstName,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,player_lastName,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_aerialWon,stat_totalOffside,stat_goals
12528246,home,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185,49,M,847353,EUR,888624000,G,39,39,False,22.0,15.0,7.0,0.0,15.0,16.0,6.0,1.0,7.0,1.0,3.0,5.0,1.0,1.0,90.0,36.0,7.2,7.0,8.956e-05,0,0.4741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528246,home,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,4,4,False,71.0,61.0,16.0,0.0,33.0,37.0,34.0,1.0,2.0,,,,,,90.0,86.0,7.1,13.0,0.0270141,1,,True,10.0,28.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0161,2.0,,,,,,,,,,,,,,,,,,,
12528246,home,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,29,185,186,M,1111781,EUR,980380800,D,15,15,False,53.0,49.0,6.0,0.0,36.0,37.0,16.0,1.0,4.0,,,,,,86.0,62.0,6.8,4.0,0.0175769,2,,,4.0,13.0,1.0,3.0,,1.0,1.0,,2.0,1.0,,1.0,0.2008,,Jovan Manev,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
12528246,home,Adana Demirspor,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,26,188,179,M,827934,EUR,886896000,D,5,5,False,47.0,37.0,7.0,0.0,17.0,20.0,28.0,1.0,6.0,,,,,,90.0,58.0,6.5,14.0,0.0304293,0,,,3.0,20.0,1.0,,,,,,,,2.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,
12528246,home,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,23,23,False,31.0,27.0,3.0,0.0,11.0,13.0,19.0,1.0,,,,,,,45.0,42.0,6.4,6.0,0.0363345,0,,,3.0,16.0,4.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,
12528246,home,Adana Demirspor,Maestro,maestro,Maestro,M,58,173,1198,M,1002146,EUR,1059955200,M,58,58,False,53.0,49.0,4.0,0.0,18.0,19.0,34.0,1.0,7.0,,,,,,90.0,63.0,6.7,8.0,0.0290277,0,,,3.0,31.0,4.0,3.0,,,,,1.0,1.0,2.0,,,,,,,2.0,1.0,,,1.0,2.0,2.0,2.0,1.0,,,,,,,
12528246,home,Adana Demirspor,Bunyamin Balat,bunyamin-balat,B. Balat,M,,172,28,M,996317,EUR,852422400,M,21,21,False,50.0,36.0,9.0,0.0,11.0,14.0,38.0,1.0,7.0,,,,,,90.0,79.0,6.8,25.0,0.0356773,1,,,3.0,25.0,6.0,9.0,1.0,1.0,,,6.0,3.0,4.0,2.0,0.0267,1.0,,,,2.0,,,2.0,,3.0,3.0,1.0,,,,,,,,
12528246,home,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,7,168,562,M,896364,EUR,911520000,M,7,7,False,30.0,24.0,4.0,0.0,8.0,8.0,30.0,,6.0,,,,,,90.0,49.0,7.0,19.0,0.278085,2,,,1.0,17.0,2.0,2.0,,1.0,,,2.0,1.0,3.0,,0.0879,1.0,,,,1.0,,,8.0,,1.0,1.0,,,1.0,1.0,1.0,0.1492,,,
12528246,home,Adana Demirspor,Nabil Alioui,alioui-nabil,N. Alioui,F,10,175,374,M,873049,EUR,919296000,M,10,10,False,22.0,16.0,2.0,0.0,5.0,7.0,19.0,,3.0,,,,,,69.0,34.0,6.2,14.0,0.0237597,0,,,,11.0,3.0,1.0,,,,,,,2.0,1.0,,,,,,1.0,1.0,,4.0,,1.0,1.0,,,,,,,,,
12528246,home,Adana Demirspor,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175,109,M,910091,EUR,980726400,M,80,80,False,23.0,22.0,,0.0,3.0,3.0,20.0,,3.0,,,,,,69.0,32.0,6.2,5.0,0.0380205,1,,,,19.0,9.0,2.0,4.0,1.0,,,,,2.0,1.0,0.0155,,,,,,,,,3.0,1.0,2.0,1.0,,,,,,,,
