match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAGoal,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_bigChanceCreated
12528261,home,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193,309,M,840898,EUR,773539200,G,13,13,False,45.0,34.0,20.0,9.0,0.0,28.0,28.0,6.0,17.0,1.0,2.0,17.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,90.0,63.0,7.1,12.0,0.00283103,0,-0.8438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528261,home,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174,32,M,881966,EUR,920851200,D,27,27,False,33.0,28.0,4.0,1.0,0.0,15.0,20.0,14.0,15.0,2.0,,6.0,2.0,,,,,,,90.0,47.0,6.5,8.0,0.0579722,1,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0288,2.0,,,,,,,,,,,,,,,,,,,,,,,
12528261,home,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185,109,M,98276,EUR,585792000,D,89,89,False,50.0,38.0,15.0,4.0,0.0,31.0,34.0,7.0,16.0,1.0,1.0,2.0,,,,,,,,75.0,56.0,6.5,12.0,0.00211311,0,,,,,,3.0,1.0,,,,,,True,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,
12528261,home,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184,112,M,863277,EUR,894499200,D,2,2,False,40.0,32.0,4.0,3.0,0.0,26.0,34.0,6.0,6.0,6.0,6.0,5.0,,,,,,,,90.0,55.0,6.8,8.0,0.00701143,0,,,,,,2.0,,,4.0,,,,,,3.0,,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,
12528261,home,Antalyaspor,Güray Vural,guray-vural,G. Vural,D,77,177,69,M,43559,EUR,581990400,D,11,11,False,36.0,28.0,7.0,5.0,0.0,11.0,13.0,18.0,26.0,5.0,2.0,2.0,,,,,,,,90.0,59.0,6.8,14.0,0.0405117,0,,,,3.0,1.0,2.0,,,1.0,2.0,,,,,1.0,,,1.0,2.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,
12528261,home,Antalyaspor,Oleksandr Petrusenko,oleksandr-petrusenko,O. Petrusenko,M,16,181,116,M,906673,EUR,890870400,M,16,16,False,44.0,44.0,2.0,2.0,0.0,31.0,31.0,13.0,13.0,1.0,2.0,3.0,1.0,,,,,,,82.0,54.0,7.8,2.0,0.0191339,0,,Oleksandr,Petrusenko,,,2.0,,,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
12528261,home,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179,73,M,319871,EUR,824169600,M,6,6,False,5.0,4.0,1.0,,0.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,,,,,,,50.0,11.0,6.8,2.0,0.00057989,1,,,,,,1.0,,,,1.0,0.0685,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,
12528261,home,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185,896,M,1019026,EUR,1036022400,M,18,18,False,35.0,30.0,1.0,1.0,0.0,11.0,11.0,20.0,28.0,6.0,1.0,1.0,2.0,,,,,,,74.0,54.0,6.5,11.0,0.058198,3,,,,4.0,1.0,2.0,,3.0,,2.0,0.1647,,,1.0,2.0,,,,2.0,,,1.0,,,,1.0,1.0,,,,,,,,
12528261,home,Antalyaspor,Andros Townsend,andros-townsend,A. Townsend,F,30,181,595,M,47992,EUR,679622400,F,25,25,False,25.0,22.0,2.0,1.0,0.0,7.0,7.0,16.0,21.0,2.0,,3.0,1.0,,,,,,,74.0,33.0,6.8,7.0,0.067694,0,,,,3.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
12528261,home,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180,162,M,892933,EUR,819676800,F,81,81,False,25.0,16.0,1.0,1.0,0.0,2.0,3.0,14.0,22.0,5.0,,1.0,1.0,,,,,,,90.0,35.0,6.6,14.0,0.0529926,2,,,,,,13.0,,1.0,,3.0,0.0525,1.0,,9.0,4.0,,,2.0,,,,2.0,,,1.0,,,2.0,,,,,,,
12528261,home,Antalyaspor,Moussa Djenepo,moussa-djenepo,M. Djenepo,F,12,177,2119,M,869910,EUR,897868800,F,12,12,False,15.0,13.0,1.0,,0.0,,,14.0,16.0,4.0,,3.0,1.0,,,,,,,90.0,33.0,6.4,11.0,0.0513667,1,,,,1.0,1.0,10.0,,1.0,1.0,1.0,0.0189,1.0,,1.0,,,,2.0,1.0,,,3.0,6.0,2.0,,,,,,,,,,,
12528261,home,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,5,5,True,21.0,17.0,4.0,1.0,0.0,7.0,8.0,10.0,13.0,1.0,,1.0,,,,,,,,40.0,25.0,6.7,5.0,0.018717,1,,,,,,,,1.0,,1.0,0.0269,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12528261,home,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,186,M,220155,EUR,732931200,M,22,22,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,2.0,,3.0,,,,,,,,16.0,12.0,6.8,2.0,0.00504371,1,,,,,,,,1.0,,1.0,0.0251,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12528261,home,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189,842,M,940692,EUR,919987200,F,9,9,True,6.0,4.0,,,0.0,3.0,3.0,1.0,3.0,2.0,,1.0,,,,,,,,16.0,8.0,6.5,3.0,0.00023753,0,,,,,,1.0,,,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,
12528261,home,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193,60,M,1123371,EUR,1019779200,D,4,4,True,14.0,12.0,3.0,2.0,0.0,7.0,8.0,5.0,6.0,,,,,,,,,,,15.0,14.0,6.3,2.0,0.00194049,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528261,home,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184,208,M,186949,EUR,814233600,M,8,8,True,13.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,7.0,1.0,,3.0,,,,,,,,8.0,16.0,6.7,4.0,0.00526806,0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
12528261,home,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528261,home,Antalyaspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176,46,M,883275,EUR,912470400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528261,home,Antalyaspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528261,home,Antalyaspor,Burak Ingenç,burak-ingenc,B. Ingenc,M,30,175,45,M,1417030,EUR,1144972800,M,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Burak Ingenc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528261,home,Antalyaspor,Emre Uzun,uzun-emre,E. Uzun,M,11,177,141,M,1212159,EUR,1119225600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528261,away,Fenerbahçe,Dominik Livaković,dominik-livakovic,D. Livaković,G,40,186,12815,M,190419,EUR,789609600,G,40,40,False,32.0,24.0,17.0,9.0,0.0,21.0,23.0,3.0,9.0,,1.0,5.0,,1.0,,,,,,90.0,37.0,6.9,8.0,0.00029456,0,0.0843,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livakovic40,,,,,,
12528261,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,836683,EUR,923097600,D,16,16,False,31.0,27.0,3.0,2.0,0.0,18.0,18.0,10.0,16.0,7.0,2.0,3.0,1.0,,,,,,,90.0,57.0,7.4,11.0,0.024833,1,,,,3.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0164,,,1.0,,,,1.0,6.0,2.0,,,,,,,,,,,,,,,
