match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,description,reason,confirmed
12437506,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12437506,,,,,90,0.0,,1,,,injuryTime,1.0,,,,,,,,,
12437506,,,,,87,,,4,,,substitution,,124048946.0,False,True,regular,,,,,
12437506,,,,,84,,,7,,,substitution,,124048923.0,False,False,regular,,,,,
12437506,,2.0,0.0,,83,,,8,,,goal,,316403721.0,,True,regular,826643.0,Kylian Mbappé,,,
12437506,,,,,77,,,14,,,substitution,,124048901.0,False,True,regular,,,,,
12437506,,,,,71,,,20,,,substitution,,124048850.0,False,False,regular,,,,,
12437506,,,,,71,,,20,,,substitution,,124048849.0,False,False,regular,,,,,
12437506,,,,,71,,,20,,,substitution,,124048848.0,False,False,regular,,,,,
12437506,,,,,56,,,35,,,substitution,,124048734.0,False,True,regular,,,,,
12437506,,,,,55,,,36,,,substitution,,124048722.0,True,True,injury,,,,,
12437506,,,,,46,,,45,,,substitution,,124048594.0,False,False,regular,,,,,
12437506,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12437506,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,
12437506,,1.0,0.0,,38,,,8,,,goal,,316399817.0,,True,regular,826643.0,Kylian Mbappé,,,
12437506,,,,,38,,,8,,,inGamePenalty,,118538525.0,,True,missed,826643.0,Kylian Mbappé,Goalkeeper save,goalkeeperSave,
12437506,,,,,38,,,8,,,varDecision,,34048.0,,True,penaltyNotAwarded,1091116.0,Arda Güler,,,False
