match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_onTargetScoringAttempt,stat_wonTackle,stat_fouls,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_totalOffside,captain,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_errorLeadToAShot
12437506,away,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,,1094782,EUR,1002585600,G,13,13,False,21.0,18.0,7.0,4.0,0.0,16.0,16.0,5.0,,1.0,7.0,,3.0,6.0,,,90.0,34.0,8.1,3.0,0.00015797,0,0.7656,Unai Marrero,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12437506,away,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,ElBufalo,1116388,EUR,1027382400,D,19,19,False,43.0,36.0,2.0,1.0,0.0,25.0,31.0,13.0,8.0,1.0,5.0,7.0,,,,,90.0,74.0,6.7,13.0,0.00855721,0,,Jon Aramburu,,11.0,1.0,5.0,1.0,,,,1.0,,2.0,,1.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,
12437506,away,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1209,M,,1466116,EUR,1145750400,D,31,31,False,30.0,26.0,1.0,,0.0,23.0,26.0,4.0,2.0,12.0,,1.0,,,,,90.0,47.0,6.8,6.0,0.00124032,0,,Jon Martín,,3.0,,1.0,,,,1.0,2.0,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
12437506,away,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,,934383,EUR,978912000,D,20,20,False,34.0,30.0,3.0,1.0,0.0,18.0,20.0,14.0,2.0,4.0,2.0,2.0,,,,,90.0,42.0,6.7,4.0,0.16179,0,,,,12.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
12437506,away,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,,966441,EUR,871689600,D,3,3,False,42.0,36.0,1.0,,0.0,15.0,17.0,27.0,3.0,2.0,1.0,1.0,,,,,90.0,54.0,6.6,10.0,0.0167677,0,,,,21.0,2.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,True,1.0,,,,,,,,,
12437506,away,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,KuboTake,880218,EUR,991612800,M,14,14,False,34.0,30.0,1.0,,0.0,13.0,14.0,22.0,11.0,,5.0,1.0,,,,,90.0,64.0,7.2,16.0,0.0801338,1,,,,17.0,2.0,5.0,1.0,10.0,1.0,,6.0,0.0432,,,1.0,,2.0,3.0,,1.0,,,,,,,7.0,,,,,,,,,
12437506,away,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,,1139409,EUR,1057190400,M,28,28,False,21.0,19.0,,,0.0,7.0,8.0,13.0,3.0,,1.0,1.0,,,,,45.0,27.0,6.3,3.0,0.00322348,1,,Pablo Marín,,12.0,,,,1.0,,,1.0,0.1819,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,
12437506,away,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,,980410,EUR,1012435200,M,22,22,False,61.0,59.0,6.0,6.0,0.0,31.0,31.0,30.0,2.0,2.0,8.0,1.0,,,,,70.0,68.0,6.8,4.0,0.0152667,0,,,,28.0,,2.0,1.0,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0
12437506,away,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,17,17,False,30.0,28.0,,,0.0,12.0,14.0,19.0,1.0,1.0,4.0,1.0,,,,,71.0,41.0,6.8,5.0,0.295101,1,,,,18.0,3.0,4.0,1.0,1.0,,,,0.3596,1.0,,1.0,,1.0,,1.0,,,0.3546,3.0,2.0,,,,1.0,1.0,,,,,,,
12437506,away,Real Sociedad,Luka Sučić,luka-sucic,L. Sučić,M,24,185,6267,M,luka_sucic,949156,EUR,1031443200,F,24,24,False,46.0,39.0,7.0,4.0,0.0,21.0,23.0,23.0,3.0,1.0,5.0,1.0,,,,,84.0,60.0,7.1,12.0,0.0151891,2,,,,18.0,,2.0,,2.0,1.0,,4.0,0.0672,,1.0,1.0,1.0,2.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,
12437506,away,Real Sociedad,Arkaitz Mariezkurrena,arkaitz-mariezkurrena,A. Mariezkurrena,F,10,181,148,M,,1526575,EUR,1112659200,F,40,40,False,14.0,11.0,,,0.0,7.0,9.0,5.0,2.0,1.0,1.0,,,,,,71.0,21.0,6.7,4.0,0.00150015,1,,,,4.0,,3.0,1.0,2.0,1.0,1.0,,0.0284,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,
12437506,away,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,,1010383,EUR,966384000,M,16,16,True,22.0,20.0,2.0,1.0,0.0,6.0,7.0,15.0,2.0,,1.0,2.0,,,,,45.0,29.0,6.7,5.0,0.0142193,1,,,,14.0,,2.0,,1.0,,,2.0,0.0345,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
12437506,away,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,martin_zubimendi,966837,EUR,917913600,M,4,4,True,20.0,20.0,,,0.0,9.0,9.0,11.0,,,1.0,,,,,,20.0,22.0,6.6,,0.00281599,0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437506,away,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,,966862,EUR,1009411200,F,7,7,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,,2.0,1.0,,,,,19.0,9.0,6.5,3.0,0.00024567,1,,,,1.0,,1.0,,1.0,1.0,,1.0,0.0303,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
12437506,away,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,mikel10oyar,823622,EUR,861580800,F,10,10,True,6.0,6.0,,,0.0,4.0,4.0,2.0,1.0,,,1.0,,,,,19.0,8.0,6.7,1.0,0.00396168,0,,,,2.0,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
12437506,away,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,,845385,EUR,852595200,M,23,23,True,6.0,6.0,,,0.0,,,6.0,,,,,,,,,6.0,9.0,,2.0,0.00184035,1,,,,6.0,,2.0,1.0,1.0,,,,0.0277,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437506,away,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,,791773,EUR,796003200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437506,away,Real Sociedad,Aritz Elustondo,aritz-elustondo,A. Elustondo,D,6,178,410,M,,785468,EUR,764812800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437506,away,Real Sociedad,Álvaro Odriozola,alvaro-odriozola,Á. Odriozola,D,20,175,2582,M,,353250,EUR,818899200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437506,away,Real Sociedad,Javi López,lopez-javi,J. López,D,25,183,401,M,,945404,EUR,1009843200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437506,away,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,,838159,EUR,859680000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437506,away,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,hamarintos27,362014,EUR,696470400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437506,away,Real Sociedad,Arsen Zakharyan,arsen-zakharyan,A. Zakharyan,M,21,183,4558,M,zaha47,1066045,EUR,1053907200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,Arsen Zakharyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
