match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_wonContest,stat_wasFouled,stat_shotOffTarget,player_firstName,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_penaltyWon,stat_totalOffside,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAShot
11409140,home,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,False,23.0,15.0,5.0,5.0,4.0,4.0,11.0,19.0,3.0,3.0,,,,,90.0,46.0,8.0,10.0,0.0111381,2,,,,10.0,7.0,15.0,11.0,2.0,1.0,,2.0,,2.0,1.0,1.0,2.0,,,0.8821,,2.0,1.0,,,,1.0,1.0,0.9916,,1.0,,,,,,,,
11409140,home,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,True,6.0,3.0,1.0,1.0,,1.0,3.0,5.0,,1.0,,,,,32.0,9.0,6.5,4.0,0.01014,0,,,,2.0,,3.0,1.0,,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,
11409140,home,SC Farense,Fabrício Isidoro,fabricio-isidoro,F. Isidoro,M,14,172,31,M,915638,EUR,696556800,M,14,14,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,,,,,,25.0,10.0,6.6,2.0,0.0046357,0,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11409140,home,SC Farense,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,True,5.0,4.0,1.0,,2.0,2.0,2.0,3.0,,1.0,,,,,25.0,12.0,6.8,2.0,0.00063627,1,,,,,1.0,,4.0,,,,,,2.0,,1.0,1.0,,,0.0803,,1.0,,,,,1.0,,0.1535,,,,,,,,,,
11409140,home,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,8.0,2.0,6.5,,4.7e-07,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409140,home,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,8.0,6.0,6.6,,0.00116193,0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11409140,home,SC Farense,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409140,home,SC Farense,Fran Delgado,fran-delgado,F. Delgado,D,2,181,27,M,1066011,EUR,994809600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Fran Delgado,,,,,,,,,,,,,,,
11409140,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409140,home,SC Farense,Cristian Ponde,cristian-ponde,C. Ponde,F,20,179,38,M,190169,EUR,791078400,F,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409140,away,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,24.0,14.0,14.0,4.0,14.0,18.0,,6.0,2.0,6.0,,1.0,1.0,1.0,90.0,30.0,6.3,10.0,7.38e-05,0,0.14,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,
11409140,away,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,False,76.0,63.0,9.0,3.0,49.0,55.0,14.0,21.0,4.0,6.0,,,,,90.0,84.0,6.6,15.0,0.00840592,0,,,,2.0,3.0,4.0,4.0,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,True,,,,,,,,,
11409140,away,FC Arouca,Matías Rocha,matias-rocha,M. Rocha,D,4,183,65,M,1083250,EUR,982022400,D,13,13,False,29.0,22.0,5.0,,20.0,22.0,2.0,7.0,1.0,2.0,,,,,45.0,30.0,6.1,7.0,0.00106914,0,,,,2.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409140,away,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,57.0,46.0,10.0,5.0,29.0,34.0,17.0,23.0,4.0,2.0,,,,,88.0,73.0,6.3,13.0,0.00950849,1,,,,2.0,3.0,6.0,5.0,,1.0,1.0,1.0,,1.0,1.0,,3.0,,,0.1961,,1.0,1.0,,,,,,,,,,1.0,,,,,,
11409140,away,FC Arouca,Tiago Esgaio,tiago-esgaio,T. Esgaio,D,28,175,68,M,863637,EUR,807235200,M,28,28,False,62.0,37.0,8.0,3.0,18.0,25.0,20.0,39.0,,6.0,,,,,90.0,98.0,7.4,29.0,0.247206,2,,2.0,1.0,3.0,9.0,6.0,10.0,,,,,2.0,1.0,1.0,,3.0,4.0,1.0,0.0529,,,1.0,,,,,,,,,,,,,,,,
11409140,away,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,31.0,19.0,2.0,,8.0,12.0,11.0,20.0,,4.0,,,,,74.0,45.0,6.7,16.0,0.0400767,1,,1.0,,1.0,1.0,4.0,5.0,,2.0,1.0,1.0,,2.0,,,1.0,2.0,,0.02,1.0,1.0,,,,morlayesylla2,1.0,,0.1396,,,,,,,,,,
11409140,away,FC Arouca,Kouassi Eboue,kouassi-eboue,K. Eboue,M,8,185,220,M,839099,EUR,881971200,M,8,8,False,71.0,59.0,7.0,3.0,41.0,46.0,18.0,25.0,2.0,10.0,,,,,90.0,84.0,6.7,16.0,0.16597,1,,,,3.0,4.0,9.0,6.0,2.0,2.0,,,,2.0,1.0,2.0,2.0,1.0,,0.0407,,,,,,,1.0,,0.4158,,,,,,,,,,
11409140,away,FC Arouca,Jason,jason,Jason,M,23,179,253,M,330677,EUR,773452800,M,10,10,False,37.0,30.0,1.0,1.0,13.0,14.0,18.0,31.0,,7.0,,,,,90.0,61.0,7.4,17.0,0.141185,4,,8.0,1.0,1.0,,2.0,4.0,,1.0,1.0,,,1.0,1.0,2.0,,1.0,2.0,0.1266,1.0,2.0,,,,,2.0,,0.053,,,,,,,,,,
11409140,away,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,9,9,False,10.0,7.0,1.0,,2.0,2.0,5.0,8.0,,4.0,,,,,45.0,24.0,6.0,9.0,0.00461002,1,,,,3.0,,9.0,3.0,2.0,1.0,3.0,,,,,2.0,1.0,,1.0,0.1029,1.0,2.0,,,,,,,,,,,,,,,,,
11409140,away,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,10.0,9.0,1.0,1.0,3.0,3.0,6.0,7.0,,,,,,,90.0,21.0,6.6,4.0,0.0157561,3,,,,2.0,2.0,4.0,5.0,,2.0,,,1.0,,,1.0,,,1.0,0.2952,,3.0,1.0,,,,1.0,,0.0579,,,1.0,,,,,1.0,,
11409140,away,FC Arouca,Cristo González,cristo-gonzalez,C. González,M,33,180,344,M,592100,EUR,877651200,F,23,23,False,22.0,18.0,1.0,1.0,2.0,3.0,16.0,20.0,1.0,2.0,,,,,83.0,42.0,6.9,9.0,0.0466237,6,,1.0,,2.0,,5.0,3.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,1.0,5.0,0.4628,1.0,1.0,,,,,1.0,,0.1313,,,,,,,,,,
11409140,away,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,22,22,True,26.0,22.0,1.0,,8.0,10.0,16.0,22.0,,3.0,,,,,45.0,51.0,7.2,13.0,0.178232,0,,6.0,2.0,1.0,,3.0,3.0,,,2.0,,1.0,2.0,2.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
11409140,away,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,True,42.0,35.0,4.0,3.0,18.0,19.0,19.0,32.0,,3.0,,,,,45.0,62.0,7.3,16.0,0.184974,1,,9.0,2.0,,1.0,3.0,6.0,,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0394,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0
11409140,away,FC Arouca,Miguel Puche,puche-miguel,M. Puche,F,11,180,48,M,1000680,EUR,988588800,F,11,11,True,9.0,5.0,,,,1.0,5.0,8.0,,,,,,,16.0,11.0,6.6,6.0,0.0430842,0,,,,2.0,1.0,4.0,1.0,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
11409140,away,FC Arouca,Benji Michel,benji-michel,B. Michel,M,,178,150,M,935643,EUR,877564800,F,18,18,True,2.0,1.0,,,,,1.0,2.0,,1.0,,,,,13.0,6.0,6.3,4.0,0.00061142,1,,,,,,2.0,,,1.0,1.0,,,,,1.0,,,1.0,0.0522,,,,,,,,,,,,,,,,,,,
11409140,away,FC Arouca,Pedro Santos,santos-pedro,P. S. Carvalho,M,89,183,49,M,1014259,EUR,971308800,M,89,89,True,10.0,10.0,1.0,1.0,4.0,4.0,7.0,8.0,,,,,,,8.0,12.0,6.8,1.0,0.0407667,0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409140,away,FC Arouca,Thiago Rodrigues,thiago-da-silva,Thiago,G,1,188,92,M,358544,EUR,834537600,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Thiago Rodrigues,da Silva,,,,,,,,,,,,,,
11409140,away,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409140,away,FC Arouca,Yusuf Lawal,yusuf-lawal,Y. Lawal,M,24,175,112,M,898808,EUR,890611200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409140,away,FC Arouca,André Bukia,andre-bukia,A. Bukia,M,95,173,93,M,798904,EUR,794188800,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
