match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,from,playerName,reason,rescinded,injury
10909922,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10909922,,1.0,2.0,,90,,,1,,,goal,167664305.0,False,regular,880702.0,Dean Campbell,,,,,,
10909922,,,,,90,0.0,,1,,,injuryTime,,,,,,6.0,,,,,
10909922,,1.0,1.0,,88,,,3,,,goal,167664237.0,False,penalty,288977.0,Jamie Reid,,penalty,,,,
10909922,,,,,85,,,6,,,card,120586081.0,True,red,190405.0,Leander Dendoncker,,,Leander Dendoncker,Professional foul last man,False,
10909922,,,,,83,,,8,,,substitution,121502585.0,False,regular,,,,,,,,False
10909922,,,,,81,,,10,,,substitution,121502572.0,True,injury,,,,,,,,True
10909922,,,,,72,,,19,,,substitution,121502542.0,True,regular,,,,,,,,False
10909922,,,,,71,,,20,,,substitution,121502541.0,True,injury,,,,,,,,True
10909922,,,,,68,,,23,,,substitution,121502528.0,False,regular,,,,,,,,False
10909922,,,,,67,,,24,,,substitution,121502527.0,False,regular,,,,,,,,False
10909922,,,,,67,,,24,,,substitution,121502526.0,True,regular,,,,,,,,False
10909922,,,,,66,,,25,,,substitution,121502525.0,True,regular,,,,,,,,False
10909922,,,,,63,,,28,,,substitution,121502515.0,False,regular,,,,,,,,False
10909922,,,,,63,,,28,,,substitution,121502514.0,False,regular,,,,,,,,False
10909922,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10909922,,,,,45,0.0,,1,,,injuryTime,,,,,,1.0,,,,,
10909922,,1.0,0.0,,33,,,13,,,goal,167661748.0,True,regular,250133.0,Morgan Sanson,,,,,,
