match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_totalCross,stat_unsuccessfulTouch,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_penaltyConceded,stat_accurateCross,stat_challengeLost,captain,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_saves,stat_hitWoodwork,stat_penaltyWon
10909922,home,Aston Villa,Robin Olsen,,,robin-olsen,R. Olsen,G,30,198,1284,M,26025,EUR,631756800,G,25,25,False,22.0,17.0,6.0,2.0,17.0,18.0,4.0,1.0,13.0,1.0,2.0,1.0,90.0,36.0,6.1,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909922,home,Aston Villa,Matty Cash,,,matty-cash,M. Cash,D,2,185,9362,M,833956,EUR,870912000,D,2,2,False,77.0,68.0,5.0,3.0,25.0,31.0,46.0,3.0,4.0,,,,71.0,88.0,7.2,9.0,0,mattycash622,43.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10909922,home,Aston Villa,Calum Chambers,,,calum-chambers,C. Chambers,D,12,183,600,M,227942,EUR,790560000,D,16,16,False,76.0,64.0,7.0,2.0,36.0,41.0,35.0,5.0,5.0,,,,90.0,81.0,6.5,12.0,1,,28.0,4.0,3.0,,1.0,,3.0,5.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10909922,home,Aston Villa,Jan Bednarek,,,jan-bednarek,J. Bednarek,D,5,189,7025,M,286085,EUR,829267200,D,20,20,False,73.0,69.0,5.0,3.0,29.0,30.0,43.0,1.0,10.0,,,,90.0,77.0,6.7,4.0,0,janbednarek_,40.0,1.0,1.0,2.0,,,4.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,
10909922,home,Aston Villa,Ludwig Augustinsson,,,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,17,17,False,49.0,44.0,,,17.0,20.0,32.0,3.0,3.0,1.0,,,81.0,59.0,6.9,9.0,1,,27.0,1.0,,1.0,1.0,,2.0,2.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,
10909922,home,Aston Villa,Morgan Sanson,,,morgan-sanson,M. Sanson,M,8,182,502,M,250133,EUR,777168000,M,8,8,False,45.0,39.0,1.0,1.0,5.0,6.0,39.0,5.0,2.0,3.0,,,67.0,59.0,7.6,9.0,2,,34.0,,,2.0,1.0,1.0,,3.0,,2.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10909922,home,Aston Villa,Leander Dendoncker,,,leander-dendoncker,L. Dendoncker,M,20,188,1662,M,190405,EUR,797904000,M,32,32,False,83.0,74.0,2.0,1.0,33.0,38.0,45.0,9.0,7.0,,,,85.0,95.0,6.5,12.0,0,,41.0,6.0,1.0,,3.0,2.0,3.0,6.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,
10909922,home,Aston Villa,Douglas Luiz,,,douglas-luiz,D. Luiz,M,21,175,11812,M,867887,EUR,894672000,M,6,6,False,129.0,117.0,5.0,4.0,41.0,44.0,88.0,3.0,3.0,1.0,,,90.0,139.0,7.5,15.0,2,Douglas_Luiz,77.0,1.0,,,,,1.0,2.0,1.0,,3.0,,3.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,
10909922,home,Aston Villa,Leon Bailey,,,leon-bailey,L. Bailey,M,31,178,7654,M,808590,EUR,871084800,F,31,31,False,39.0,34.0,2.0,2.0,6.0,6.0,36.0,5.0,4.0,1.0,,,90.0,67.0,6.9,19.0,4,leonbailey,29.0,,,,2.0,1.0,1.0,9.0,4.0,,3.0,,3.0,5.0,3.0,6.0,2.0,,,,,1.0,1.0,,,,,,,
10909922,home,Aston Villa,Danny Ings,,,danny-ings,D. Ings,F,9,178,1748,M,130181,EUR,711849600,F,9,9,False,9.0,3.0,,,,,9.0,,1.0,,,,72.0,16.0,7.3,8.0,2,,3.0,,,,,,1.0,2.0,2.0,,3.0,,,1.0,1.0,,,,,,,,,True,1.0,1.0,1.0,,,
10909922,home,Aston Villa,Philippe Coutinho,,,philippe-coutinho,P. Coutinho,M,,172,68539,M,119159,EUR,708307200,F,23,23,False,77.0,72.0,5.0,4.0,18.0,18.0,59.0,,2.0,,,,66.0,88.0,7.3,9.0,5,Coutinho,54.0,,,,,,,2.0,3.0,,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,
10909922,home,Aston Villa,Emiliano Buendía,,,emiliano-buendia,E. Buendía,M,10,170,7662,M,783126,EUR,851472000,M,10,10,True,16.0,15.0,1.0,1.0,8.0,8.0,8.0,,2.0,,,,24.0,20.0,6.1,4.0,0,EM10Buendia,7.0,,,,,,1.0,4.0,,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,
10909922,home,Aston Villa,Jacob Ramsey,,,jacob-ramsey,J. Ramsey,M,41,180,3212,M,975937,EUR,991008000,M,41,41,True,13.0,9.0,2.0,,5.0,5.0,8.0,1.0,3.0,,,,23.0,15.0,6.3,4.0,0,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10909922,home,Aston Villa,Ashley Young,,,ashley-young,A. Young,D,15,180,1704,M,10589,EUR,489715200,D,18,18,True,15.0,14.0,,,9.0,9.0,6.0,,1.0,,,,19.0,17.0,6.1,1.0,0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909922,home,Aston Villa,Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,179,19707,M,555386,EUR,820281600,F,11,11,True,5.0,4.0,,,1.0,2.0,3.0,,,,,,18.0,7.0,6.3,2.0,0,OllieWatkins,3.0,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
10909922,home,Aston Villa,Lucas Digne,,,lucas-digne,L. Digne,D,12,178,4435,M,96538,EUR,743126400,D,27,27,True,4.0,4.0,,,1.0,1.0,3.0,,,,,,9.0,8.0,5.8,1.0,0,LDigne,3.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10909922,home,Aston Villa,Emiliano Martínez,,,emiliano-martinez,E. Martínez,G,23,195,60790,M,158263,EUR,715392000,G,1,1,True,,,,,,,,,,,,,,,,,0,EmiMartínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909922,home,Aston Villa,Tyrone Mings,,,tyrone-mings,T. Mings,D,5,195,1989,M,303638,EUR,731980800,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909922,home,Aston Villa,Boubacar Kamara,,,boubacar-kamara,B. Kamara,M,44,184,3380,M,826204,EUR,943315200,M,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909922,home,Aston Villa,Kadan Young,,,kadan-young,K. Young,M,19,176,315,M,1167065,EUR,1137628800,M,72,72,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10909922,away,Stevenage,Taye Ashby-Hammond,,,taye-ashby-hammond,T. Ashby-Hammond,G,13,190,27,M,920512,EUR,921974400,G,12,12,False,23.0,12.0,23.0,12.0,,,23.0,,8.0,,,,90.0,29.0,6.5,11.0,0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
10909922,away,Stevenage,Luther James-Wildin,,,luther-james-wildin,L. James-Wildin,D,2,178,82,M,838709,EUR,881107200,D,2,2,False,16.0,6.0,6.0,1.0,3.0,7.0,12.0,5.0,2.0,,,,90.0,38.0,6.8,23.0,0,,3.0,2.0,,2.0,3.0,3.0,,2.0,,1.0,1.0,,3.0,1.0,,1.0,,,,,,,,,,,1.0,,,
10909922,away,Stevenage,Dan Sweeney,,,dan-sweeney,D. Sweeney,D,6,191,22,M,856091,EUR,767232000,D,6,6,False,18.0,14.0,2.0,,11.0,12.0,6.0,1.0,4.0,,,,90.0,25.0,6.8,4.0,0,,3.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10909922,away,Stevenage,Terence Vancooten,,,terence-vancooten,T. Vancooten,D,5,185,28,M,888705,EUR,883353600,D,15,15,False,11.0,9.0,2.0,,8.0,8.0,3.0,2.0,5.0,,,,83.0,16.0,6.6,3.0,0,,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
10909922,away,Stevenage,Carl Piergianni,,,carl-piergianni,C. Piergianni,D,5,185,45,M,113362,EUR,704851200,D,5,5,False,19.0,13.0,3.0,1.0,8.0,11.0,8.0,5.0,6.0,,,,90.0,30.0,6.8,8.0,1,,5.0,4.0,1.0,3.0,1.0,,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,True,,,,,,
10909922,away,Stevenage,Max Clark,,,max-clark,M. Clark,D,3,180,31,M,836797,EUR,822009600,D,3,3,False,17.0,9.0,5.0,1.0,3.0,4.0,15.0,6.0,3.0,,,,63.0,31.0,6.9,10.0,0,,7.0,,1.0,1.0,6.0,1.0,,4.0,,1.0,2.0,,2.0,,1.0,,,,,,,1.0,2.0,,,,,,,
10909922,away,Stevenage,Jake Taylor,Jake,Taylor,jake-taylor,J. Taylor,M,25,178,8,M,95708,EUR,691545600,M,8,8,False,6.0,6.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,,,,68.0,12.0,6.9,,0,,2.0,,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10909922,away,Stevenage,Jake Reeves,,,jake-reeves,J. Reeves,M,4,173,21,M,151058,EUR,738720000,M,4,4,False,21.0,17.0,1.0,,11.0,13.0,11.0,2.0,5.0,,,,90.0,33.0,6.9,9.0,1,,7.0,,,,2.0,1.0,,2.0,1.0,1.0,2.0,,3.0,2.0,1.0,,,,,,,1.0,,,1.0,,,,,
