match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_interceptionWon,stat_totalCross,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_errorLeadToAGoal,stat_totalOffside,stat_blockedScoringAttempt,stat_accurateCross,captain,stat_goodHighClaim,stat_bigChanceMissed,stat_goals
14585930,home,SpVgg Greuther Fürth,Silas Prüfrock,Silas Prüfrock,,silas-prufrock,S. Prüfrock,G,43,178,9,M,1402749,EUR,1106611200,G,43,43,False,47.0,35.0,15.0,8.0,0.0,31.0,37.0,4.0,10.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,90.0,54.0,7.6,12.0,0.7514,0,-0.14,0.01,-0.32,0.57,,,,,,,,,,,,,,,,,,,,,,,,,
14585930,home,SpVgg Greuther Fürth,Maximilian Dietz,,,dietz-maximilian,M. Dietz,D,33,188,92,M,1002568,EUR,1013212800,D,33,33,False,41.0,38.0,5.0,3.0,0.0,25.0,25.0,13.0,16.0,,,5.0,7.0,,,,,,89.0,53.0,6.7,6.0,,0,0.25,0.04,0.17,,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
14585930,home,SpVgg Greuther Fürth,Philipp Ziereis,,,philipp-ziereis,P. Ziereis,D,4,189,52,M,142852,EUR,732067200,D,4,4,False,53.0,50.0,8.0,5.0,0.0,40.0,40.0,10.0,13.0,4.0,6.0,16.0,3.0,,1.0,,,,90.0,78.0,7.8,4.0,,1,0.24,0.24,0.81,,3.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.41,,,,,,,,,,,,,,
14585930,home,SpVgg Greuther Fürth,Reno Münz,Reno Münz,,reno-munz,R. Münz,D,5,189,146,M,1403004,EUR,1128211200,D,5,5,False,40.0,36.0,5.0,2.0,0.0,27.0,28.0,9.0,12.0,,1.0,5.0,6.0,1.0,,,,,90.0,55.0,6.3,6.0,,0,0.08,0.09,-0.2,,1.0,3.0,,,2.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
14585930,home,SpVgg Greuther Fürth,Lukas Reich,Lukas Reich,,reich-lukas,L. Reich,D,2,181,84,M,1609276,EUR,1161648000,M,2,2,False,23.0,18.0,,,0.0,8.0,10.0,10.0,13.0,1.0,4.0,4.0,2.0,,,,,,81.0,45.0,6.9,10.0,,1,0.55,0.08,-0.38,,1.0,3.0,2.0,1.0,,,,2.0,,,-0.04,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
14585930,home,SpVgg Greuther Fürth,Mathias Olesen,,,mathias-olesen,M. Olesen,M,6,186,163,M,994490,EUR,985132800,M,8,8,False,32.0,27.0,2.0,,0.0,15.0,15.0,12.0,17.0,,1.0,3.0,5.0,,1.0,,,,81.0,39.0,6.8,5.0,,1,0.3,0.28,-0.05,,,1.0,,,,,1.0,,,1.0,-0.22,1.0,,,,,,,,,,,,,
14585930,home,SpVgg Greuther Fürth,Marco John,,,marco-john,M. John,M,24,180,137,M,980625,EUR,1017705600,M,24,24,False,44.0,33.0,4.0,1.0,0.0,15.0,17.0,18.0,27.0,,7.0,1.0,4.0,,3.0,,,,90.0,69.0,6.8,17.0,,1,0.1,0.17,0.14,,1.0,5.0,4.0,,2.0,,,2.0,1.0,,0.0,,5.0,,2.0,2.0,,,,1.0,,,,,
14585930,home,SpVgg Greuther Fürth,David Abrangao,,,abrangao-david,D. Abrangao,D,40,191,17,M,1424870,EUR,1091923200,M,40,40,False,16.0,13.0,1.0,,0.0,8.0,9.0,5.0,7.0,,9.0,2.0,3.0,,2.0,,,,75.0,47.0,6.9,12.0,,0,-0.02,0.07,-0.06,,,6.0,3.0,,3.0,3.0,,5.0,2.0,,,2.0,1.0,3.0,,2.0,,,,,,,,,
14585930,home,SpVgg Greuther Fürth,Felix Klaus,,,felix-klaus,F. Klaus,M,30,179,246,M,116570,EUR,716342400,F,30,30,False,18.0,13.0,2.0,1.0,0.0,2.0,4.0,11.0,14.0,1.0,4.0,1.0,1.0,,2.0,,,,90.0,41.0,6.6,13.0,,5,0.26,0.15,0.19,,,3.0,,,2.0,2.0,2.0,1.0,1.0,3.0,-0.81,,,7.0,1.0,,3.0,,,,2.0,,,,
14585930,home,SpVgg Greuther Fürth,Branimir Hrgota,,,branimir-hrgota,B. Hrgota,F,10,185,341,M,148076,EUR,726796800,F,10,10,False,28.0,20.0,3.0,1.0,0.0,6.0,7.0,14.0,21.0,,8.0,,8.0,,1.0,,,,90.0,59.0,7.8,24.0,,2,0.64,0.36,0.0,,,3.0,4.0,,8.0,1.0,,4.0,3.0,3.0,-0.24,,,6.0,1.0,3.0,2.0,,,,1.0,True,,,
