match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_accurateCross,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_lastManTackle,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss,captain,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated
11409056,home,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,29.0,18.0,19.0,9.0,10.0,12.0,8.0,17.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,90.0,35.0,6.2,11.0,0.00204674,0,-1.2721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Pastor,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,23.0,13.0,4.0,1.0,8.0,15.0,5.0,9.0,1.0,9.0,4.0,4.0,,,,90.0,58.0,6.7,18.0,0.004651,0,,1.0,3.0,9.0,1.0,6.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Gonçalo Silva,goncalo-silva,G. Silva,D,37,184,75,M,169729,EUR,675993600,D,37,37,False,25.0,19.0,7.0,4.0,15.0,19.0,4.0,6.0,2.0,3.0,5.0,1.0,,,,90.0,36.0,6.3,6.0,0.00204314,1,,,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,0.0601,,,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Zach Muscat,zach-muscat,Z. Muscat,D,22,184,90,M,97622,EUR,745977600,D,6,6,False,27.0,20.0,7.0,4.0,13.0,16.0,7.0,11.0,1.0,2.0,6.0,1.0,,,,90.0,38.0,6.6,7.0,0.00449918,0,,,1.0,2.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,778216,EUR,620438400,D,31,31,False,19.0,11.0,6.0,,7.0,9.0,5.0,13.0,,1.0,2.0,2.0,,,,90.0,34.0,6.4,13.0,0.0236011,0,,3.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,False,12.0,9.0,,,6.0,8.0,3.0,4.0,1.0,4.0,,2.0,,,,60.0,20.0,6.5,4.0,0.00153476,0,,,,2.0,1.0,,,,,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,20.0,14.0,2.0,,7.0,11.0,7.0,9.0,3.0,4.0,6.0,1.0,,,,90.0,33.0,6.3,7.0,0.00403899,0,,,,9.0,4.0,,,,1.0,1.0,1.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,M,7,7,False,7.0,3.0,2.0,1.0,,,3.0,10.0,,2.0,,1.0,,,,73.0,17.0,6.9,8.0,0.00698814,2,,3.0,,2.0,1.0,,,1.0,,2.0,1.0,1.0,1.0,,1.0,,0.0663,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
11409056,home,SC Farense,Mattheus,mattheus,Mattheus,M,,182,151,M,243575,EUR,773539200,M,27,27,False,12.0,10.0,,,3.0,4.0,8.0,12.0,2.0,4.0,,3.0,,,,88.0,26.0,6.2,9.0,0.0950509,2,,4.0,3.0,8.0,,,,1.0,,,,1.0,2.0,1.0,1.0,2.0,0.8876,1.0,,,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
11409056,home,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,M,77,77,False,5.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,,8.0,,5.0,,,,73.0,21.0,6.8,4.0,0.00040093,3,,1.0,1.0,4.0,1.0,2.0,2.0,,1.0,2.0,2.0,,2.0,,2.0,4.0,0.131,,,,1.0,1.0,,,1.0,,,,,True,,,,,,,
11409056,home,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,False,21.0,13.0,3.0,3.0,7.0,8.0,6.0,14.0,9.0,10.0,1.0,2.0,,,,88.0,33.0,7.3,14.0,0.010776,1,,1.0,4.0,7.0,1.0,,,,,1.0,1.0,3.0,,1.0,,,0.7884,,,,2.0,1.0,,,,,,,,,1.0,,,,,,
11409056,home,SC Farense,Vítor Gonçalves,vitor-goncalves,V. Gonçalves,M,8,174,14,M,170483,EUR,701827200,M,80,80,True,2.0,1.0,,,,,1.0,2.0,,1.0,,1.0,,,,30.0,5.0,6.3,2.0,0.00154452,0,,,1.0,3.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Jhon Velásquez,john-jairo-velasquez,J. Velásquez,M,10,174,43,M,824164,EUR,799372800,M,10,10,True,2.0,2.0,,,,,2.0,3.0,,1.0,,,,,,17.0,4.0,6.5,1.0,0.00089631,0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,F,62,62,True,2.0,2.0,,,,,2.0,2.0,,,2.0,,,,,17.0,8.0,6.7,2.0,0.00136246,1,,,1.0,2.0,,,,,,,,1.0,1.0,,,,0.0584,,,,,1.0,,,,,,,,,,b.m.belooumi.10,,,,,
11409056,home,SC Farense,Fabrício Isidoro,fabricio-isidoro,F. Isidoro,M,14,172,31,M,915638,EUR,696556800,M,14,14,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,8.0,4.0,6.6,1.0,0.00025134,0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Zé Luís,ze-luis,Z. Luís,F,,185,236,M,101973,EUR,664675200,F,91,91,True,,,,,,,,,,,,,,,,8.0,,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Fran Delgado,fran-delgado,F. Delgado,D,2,181,27,M,1066011,EUR,994809600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Fran Delgado,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Igor Rossi,igor-rossi,I. Rossi,D,,189,32,M,147732,EUR,605491200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,home,SC Farense,Cristian Ponde,cristian-ponde,C. Ponde,F,20,179,38,M,190169,EUR,791078400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,away,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,38.0,34.0,7.0,3.0,34.0,35.0,,3.0,,,1.0,7.0,,4.0,,90.0,49.0,7.3,4.0,0.00010416,0,0.4406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diogomcosta99,2.0,2.0,,,
11409056,away,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,902031,EUR,946857600,D,23,23,False,43.0,35.0,2.0,2.0,17.0,19.0,20.0,27.0,1.0,3.0,1.0,5.0,,,,90.0,65.0,6.9,15.0,0.0721878,0,,3.0,,1.0,,1.0,1.0,,2.0,,,2.0,,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,
11409056,away,FC Porto,Pepe,pepe,Pepe,D,,188,6226,M,5884,EUR,415065600,D,3,3,False,91.0,85.0,11.0,6.0,57.0,57.0,28.0,34.0,1.0,2.0,2.0,4.0,,,,90.0,99.0,6.7,7.0,0.0130928,0,,,4.0,6.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,Pepe,,,,,
11409056,away,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,252815,EUR,766713600,D,2,2,False,80.0,75.0,5.0,3.0,57.0,60.0,18.0,20.0,3.0,4.0,4.0,3.0,,,,90.0,85.0,6.6,5.0,0.00726903,0,,,3.0,3.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
11409056,away,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,335033,EUR,743126400,D,18,18,False,47.0,39.0,6.0,4.0,20.0,20.0,19.0,29.0,1.0,4.0,2.0,4.0,,,,88.0,67.0,7.2,12.0,0.03166,0,,2.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11409056,away,FC Porto,Alan Varela,alan-varela,A. Varela,M,22,177,5689,M,1066560,EUR,994204800,M,22,22,False,99.0,89.0,11.0,8.0,41.0,42.0,48.0,59.0,4.0,8.0,2.0,3.0,,,,90.0,113.0,8.3,13.0,0.176929,4,,2.0,2.0,4.0,,1.0,1.0,,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,0.1183,,Alan Varela,,,1.0,,,,1.0,,,,,1.0,alan_varela01,,,1.0,,
11409056,away,FC Porto,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,954056,EUR,1010016000,M,16,16,False,57.0,48.0,2.0,,21.0,24.0,27.0,33.0,2.0,8.0,,2.0,,,,89.0,73.0,6.5,14.0,0.0334431,0,,,6.0,13.0,2.0,4.0,1.0,,,3.0,3.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,nico14,,,,,
11409056,away,FC Porto,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,979222,EUR,1039824000,M,10,10,False,32.0,27.0,1.0,,10.0,10.0,19.0,27.0,,5.0,1.0,4.0,,,,89.0,54.0,7.3,12.0,0.125077,5,,5.0,,6.0,,5.0,3.0,,,1.0,1.0,1.0,3.0,,3.0,1.0,0.1793,2.0,,,1.0,1.0,,,,1.0,,,,,,FConceicao_7,,,,,
11409056,away,FC Porto,Pepê,pepe,Pepê,F,11,175,5029,M,882664,EUR,856742400,M,11,11,False,48.0,45.0,2.0,2.0,19.0,19.0,26.0,29.0,,5.0,1.0,6.0,,,,90.0,62.0,7.9,7.0,0.273002,1,,,2.0,7.0,1.0,2.0,1.0,,,,,2.0,2.0,4.0,,4.0,0.0158,,,,1.0,,,,,1.0,,1.0,,,,pepe,,,,2.0,
11409056,away,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,845754,EUR,877478400,M,13,13,False,30.0,20.0,1.0,,4.0,4.0,16.0,27.0,3.0,9.0,1.0,5.0,,,,79.0,55.0,7.4,18.0,0.323179,3,,1.0,2.0,7.0,,4.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,3.0,0.9365,,,,3.0,,,,1.0,2.0,,1.0,,,,w_galeno90,,,,1.0,1.0
11409056,away,FC Porto,Evanilson,evanilson,Evanilson,F,9,181,7635,M,998490,EUR,939168000,F,30,30,False,22.0,19.0,,,5.0,5.0,14.0,17.0,,1.0,,4.0,,,,89.0,37.0,8.8,9.0,0.584872,4,,,1.0,2.0,,,,,,,,5.0,1.0,2.0,1.0,1.0,0.5512,,,,,2.0,,,,1.0,,,,,2.0,evanilsonlima99,,,,,1.0
11409056,away,FC Porto,Iván Jaime,ivan-jaime,I. Jaime,M,11,180,1015,M,951986,EUR,969926400,M,17,17,True,2.0,,,,,2.0,,1.0,,1.0,,,,,,11.0,9.0,6.7,5.0,,0,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11409056,away,FC Porto,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,55,55,True,,,,,,,,,,,,,,,,8.0,2.0,6.5,,5.23e-06,1,,,,,,,,,,,,,,,1.0,,0.0204,,,,,,,,,,,,,,,,,,,,
11409056,away,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,886223,EUR,851126400,M,6,6,True,2.0,2.0,,,,,2.0,2.0,,,,,,,,1.0,2.0,,,0.00056458,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,away,FC Porto,Romário Baró,romario-baro,R. Baró,M,6,179,668,M,892224,EUR,948758400,M,28,28,True,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,1.0,6.0,,,0.00024843,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,away,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,867440,EUR,967420800,F,19,19,True,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,1.0,5.93e-06,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,away,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,away,FC Porto,Zé Pedro,ze-pedro,Z. Pedro,D,32,187,663,M,945448,EUR,865555200,D,97,97,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,away,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,851286,EUR,892339200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409056,away,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
