match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalOffside,captain,stat_aerialLost,stat_ownGoals,stat_wasFouled,stat_accurateCross,stat_totalTackle,stat_keyPass,stat_dispossessed,stat_wonTackle,stat_fouls,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_clearanceOffLine,stat_bigChanceCreated
12765128,home,Dinamo Minsk,Fedor Lapoukhov,lapoukhov-fedor,F. Lapoukhov,G,21,190,472,M,1028839,EUR,1056067200,G,21,21,False,40.0,31.0,20.0,11.0,0.0,26.0,27.0,5.0,13.0,1.0,2.0,1.0,1.0,1.0,11.0,1.0,2.0,3.0,1.0,1.0,1.0,90.0,53.0,7.1,10.0,0.00333187,0,-0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765128,home,Dinamo Minsk,Vadim Pigas,vadim-pigas,V. Pigas,D,32,184,56,M,1026752,EUR,997228800,D,2,2,False,40.0,28.0,6.0,1.0,0.0,12.0,15.0,16.0,30.0,2.0,3.0,1.0,1.0,3.0,2.0,,,,,,,90.0,62.0,6.6,20.0,0.0231731,0,,,,5.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12765128,home,Dinamo Minsk,Sergei Politevich,sergei-politevich,S. Politevich,D,,190,20,M,43187,EUR,639619200,D,6,6,False,55.0,46.0,15.0,6.0,0.0,34.0,34.0,12.0,21.0,1.0,2.0,,,1.0,1.0,,,,,,,90.0,59.0,6.1,9.0,0.0112358,0,,,,,2.0,,,,,True,2.0,1.0,1.0,,,,,,,,,,,,,,,
12765128,home,Dinamo Minsk,Aleksandr Sachivko,aleksandr-sachivko,A. Sachivko,D,,183,1,M,59580,EUR,505267200,D,20,20,False,55.0,48.0,8.0,3.0,0.0,32.0,34.0,16.0,21.0,4.0,4.0,1.0,,9.0,2.0,,,,,,,90.0,71.0,6.7,8.0,0.00857013,0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
12765128,home,Dinamo Minsk,Rai Lopes,rai-lopes,R. Lopes,D,6,182,59,M,1018606,EUR,954201600,D,66,66,False,19.0,14.0,1.0,1.0,1.0,5.0,6.0,10.0,14.0,1.0,2.0,1.0,,1.0,,,,,,,,30.0,33.0,7.2,10.0,0.225915,0,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,3.0,,,,,,,,,,,,
12765128,home,Dinamo Minsk,Vladislav Kalinin,vladislav-kalinin,V. Kalinin,D,26,185,103,M,1000420,EUR,1010966400,M,26,26,False,43.0,33.0,4.0,,0.0,23.0,25.0,10.0,18.0,4.0,8.0,,,5.0,6.0,,,,,,,90.0,66.0,6.6,14.0,0.00676303,0,,,,,4.0,1.0,,1.0,,,1.0,,,,4.0,,1.0,2.0,1.0,,,,,,,,,
12765128,home,Dinamo Minsk,Dmitri Podstrelov,dmitri-podstrelov,D. Podstrelov,M,19,175,34,M,891737,EUR,905040000,M,19,19,False,10.0,10.0,,,0.0,3.0,3.0,8.0,9.0,1.0,6.0,,,,4.0,,,,,,,72.0,22.0,7.1,4.0,0.156738,0,,,,2.0,3.0,,1.0,2.0,,,2.0,,2.0,1.0,3.0,1.0,,3.0,1.0,,,,,,,,,
12765128,home,Dinamo Minsk,Boni Amian,boni-amian,B. Amian,M,29,174,32,M,1822429,EUR,1048896000,M,29,29,False,30.0,26.0,1.0,1.0,0.0,9.0,10.0,17.0,20.0,1.0,7.0,1.0,1.0,,3.0,,,,,,,90.0,44.0,7.2,7.0,0.122985,0,,,,,5.0,,1.0,1.0,,,2.0,,2.0,,3.0,4.0,2.0,2.0,1.0,,,,,,,,,
12765128,home,Dinamo Minsk,Nikita Demchenko,demchenko-nikita,N. Demchenko,M,18,175,80,M,1026535,EUR,1031270400,M,88,88,False,27.0,20.0,1.0,,0.0,6.0,7.0,14.0,21.0,2.0,3.0,3.0,1.0,1.0,1.0,,,,,,,72.0,38.0,6.5,13.0,0.0712881,0,,,,1.0,4.0,,1.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,
12765128,home,Dinamo Minsk,Gleb Zherdev,gleb-zherdev,G. Zherdev,F,9,180,7,M,987900,EUR,958608000,M,11,11,False,23.0,16.0,1.0,1.0,0.0,5.0,7.0,12.0,17.0,1.0,2.0,2.0,1.0,,5.0,,,,,,,45.0,37.0,6.7,10.0,0.0692783,1,,,,1.0,5.0,1.0,2.0,2.0,,,3.0,,,1.0,,,,,,1.0,0.0189,,,,,,,
