match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceMissed,stat_penaltyConceded,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_errorLeadToAShot,stat_goals,stat_hitWoodwork,stat_penaltyWon
14083190,away,Barcelona,Fermín López,Fermín López,,fermin-lopez,F. López,M,16,176,179218,M,1153270,EUR,1052611200,M,16,16,False,32.0,29.0,2.0,1.0,0.0,3.0,3.0,26.0,29.0,,6.0,,,,,,62.0,51.0,6.5,9.0,0.0817743,154.51411325744,12.0,-63.63,11.13,,3,,-0.16,0.18,-0.01,,1.0,4.0,5.0,1.0,1.0,,2.0,2.0,1.0,,,,,,1.0,FermínLópez,1.0,0.222,-0.56,4.0,1.0,2.0,1.0,,0.2718,1.0,,,,1.0,,78.125603786369,2.0,,,,
14083190,away,Barcelona,Raphinha,,,raphinha,Raphinha,M,11,176,878494,M,831005,EUR,850521600,M,11,11,False,52.0,47.0,5.0,4.0,0.0,10.0,11.0,37.0,41.0,,4.0,,,,,,90.0,74.0,8.2,14.0,0.693645,215.1538420607,28.0,-76.755,7.56,,4,,0.54,0.03,-0.04,,,4.0,4.0,2.0,1.0,,,3.0,2.0,,,1.0,,,4.0,Raphinha,2.0,0.8897,0.28,6.0,3.0,,1.0,,0.7197,2.0,,,,1.0,1.0,36.720281602402,2.0,,1.0,1.0,1.0
14083190,away,Barcelona,Ferran Torres,,,ferran-torres,F. Torres,F,7,185,144391,M,855833,EUR,951782400,F,7,7,False,10.0,6.0,,,0.0,3.0,4.0,3.0,6.0,1.0,2.0,,,,,,62.0,15.0,6.6,4.0,0.00408088,,,,,,2,,-0.23,0.14,0.26,,,,4.0,1.0,1.0,,,,,,3.0,,,,,FerranTorres,2.0,0.4844,-0.61,,,,,,,,1.0,,,,,,,,,,
14083190,away,Barcelona,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,814590,EUR,878256000,F,14,14,True,29.0,27.0,2.0,2.0,0.0,5.0,5.0,22.0,24.0,1.0,2.0,,,,,,28.0,38.0,6.5,7.0,0.0473617,89.006461139127,10.0,-52.71,1.26,,2,,-0.06,0.13,0.16,,,2.0,1.0,2.0,,,,1.0,,,,,,,1.0,Rashford,,0.1466,-0.5,1.0,,,1.0,,,2.0,1.0,,,1.0,,,,,,,
14083190,away,Barcelona,Robert Lewandowski,,,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,41789,EUR,588124800,F,9,9,True,7.0,7.0,,,0.0,1.0,1.0,6.0,6.0,,1.0,,,,,,28.0,9.0,6.7,,0.240544,27.554466001836,4.0,-2.73,3.57,,1,,0.08,0.03,0.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,Lewa,,0.2253,0.02,,,,,,,,,,,1.0,,,,,,,
14083190,away,Barcelona,Marc Bernal,,,marc-bernal,M. Bernal,M,22,191,55696,M,1526618,EUR,1180137600,M,22,22,True,45.0,43.0,2.0,2.0,0.0,10.0,11.0,33.0,34.0,1.0,,,,,,,24.0,47.0,6.8,3.0,0.0211309,140.96676162796,17.0,0.0,21.21,,0,,0.03,0.16,-0.03,,,1.0,,,,,,,,,,1.0,,,1.0,marc_bernal,,,,,,,,,,,,,,,,,,,,,
14083190,away,Barcelona,Marc Casadó,,,marc-casado,M. Casadó,M,17,172,64339,M,1000483,EUR,1063497600,M,17,17,True,26.0,24.0,,,0.0,9.0,10.0,15.0,16.0,,1.0,,,,,,11.0,28.0,6.5,2.0,0.0131219,20.872300422429,5.0,-3.36,2.1,,0,,-0.19,0.0,0.13,,,,,,,,,,,,,,,,,marccasado,,,,,,,,,,,,,,,,,,,,,
14083190,away,Barcelona,Marc-André Ter Stegen,,,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,88625,EUR,704592000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,terStegen,,,,,,,,,,,,,,,,,,,,,
14083190,away,Barcelona,Wojciech Szczęsny,,,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,50490,EUR,640396800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,wojciech.szczesny1,,,,,,,,,,,,,,,,,,,,,
14083190,away,Barcelona,Dro Fernández,Pedro,Fernández Sarmiento,pedro-fernandez,D. Fernández,M,27,182,75264,M,1926085,EUR,1200096000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083190,away,Barcelona,Tomás Marqués,Tomás Marqués,,tomas-marques,T. Marqués,M,43,185,9510,M,1939137,EUR,1162166400,M,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083190,away,Barcelona,Roony Bardghji,,,roony-bardghji,R. Bardghji,F,19,173,97322,M,1162107,EUR,1132012800,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
