match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_challengeLost,stat_shotOffTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches
10406859,home,KVC Westerlo,Sinan Bolat,,,sinan-bolat,S. Bolat,G,26,187,168,M,5920,EUR,589248000,G,1,1,False,True,32.0,26.0,10.0,5.0,23.0,27.0,3.0,5.0,6.0,1.0,1.0,90.0,37.0,5.8,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406859,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185,425,M,862075,EUR,993686400,D,22,22,False,,74.0,60.0,11.0,6.0,37.0,40.0,24.0,35.0,8.0,,,90.0,101.0,7.2,17.0,0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10406859,home,KVC Westerlo,Ravil Tagir,,,tagir-ravil,R. Tagir,D,28,185,250,M,992551,EUR,1052179200,D,24,24,False,,93.0,88.0,13.0,12.0,64.0,66.0,24.0,27.0,11.0,,,90.0,106.0,7.3,6.0,0,,,,,,,5.0,2.0,2.0,,1.0,3.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,
10406859,home,KVC Westerlo,Pietro Perdichizzi,,,pietro-perdichizzi,P. Perdichizzi,D,2,182,25,M,105720,EUR,724464000,D,2,2,False,,87.0,77.0,24.0,18.0,51.0,55.0,26.0,32.0,12.0,,,90.0,93.0,6.8,10.0,0,,,,1.0,2.0,2.0,2.0,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
10406859,home,KVC Westerlo,Maxim De Cuyper,,,maxim-de-cuyper,M. De Cuyper,D,29,183,4482,M,997152,EUR,977443200,D,11,11,False,,75.0,63.0,12.0,9.0,23.0,26.0,44.0,58.0,4.0,,,90.0,100.0,9.0,19.0,2,,9.0,4.0,1.0,2.0,2.0,2.0,1.0,,1.0,,1.0,,,1.0,,5.0,,,,2.0,2.0,,,,,,,,,,
10406859,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190,123,M,38471,EUR,572140800,M,33,33,False,,42.0,28.0,2.0,2.0,15.0,22.0,13.0,20.0,8.0,,,72.0,52.0,7.1,17.0,1,,,,,3.0,2.0,6.0,2.0,1.0,,1.0,,2.0,2.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,
10406859,home,KVC Westerlo,Nicolas Madsen,,,nicolas-madsen,N. Madsen,M,24,193,1196,M,938306,EUR,953251200,M,8,8,False,,52.0,45.0,7.0,7.0,19.0,21.0,26.0,34.0,5.0,,,88.0,63.0,7.1,12.0,0,,3.0,,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,3.0,,,,,,,,1.0,,,1.0,,,,,,,,,
10406859,home,KVC Westerlo,Tuur Dierckx,,,tuur-dierckx,T. Dierckx,F,,171,133,M,190409,EUR,799977600,M,55,55,False,,17.0,13.0,1.0,1.0,6.0,6.0,7.0,12.0,3.0,,,72.0,32.0,6.7,10.0,1,,1.0,,3.0,,5.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,,,,
10406859,home,KVC Westerlo,Nacer Chadli,,,nacer-chadli,N. Chadli,M,,187,416,M,32492,EUR,618019200,M,5,5,False,,7.0,3.0,,,3.0,3.0,,4.0,,,,13.0,7.0,6.5,4.0,0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10406859,home,KVC Westerlo,Halil Akbunar,,,halil-akbunar,H. Akbunar,M,77,170,143,M,217782,EUR,752803200,M,35,35,False,,42.0,28.0,3.0,,4.0,6.0,25.0,43.0,8.0,,,90.0,71.0,6.6,25.0,3,,7.0,1.0,1.0,,8.0,6.0,4.0,2.0,,,2.0,2.0,1.0,1.0,2.0,,,,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,
