match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyConceded,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_ownGoals,stat_penaltyWon,stat_goals
11761783,home,Corinthians,Yuri Alberto,yuri-alberto,Y. Alberto,F,9,183,45110,M,yurialberto,905463,EUR,984873600,F,9,9,False,,20.0,15.0,1.0,1.0,5.0,5.0,10.0,18.0,,2.0,,,90.0,37.0,6.8,15.0,0.0126538,2,,3.0,,4.0,7.0,8.0,,1.0,,4.0,4.0,1.0,1.0,,,3.0,2.0,,2.0,,,,0.5189,0.9891,,,,,2.0,1.0,1.0,,,,,,
11761783,home,Corinthians,Gabriel Moscardo,gabriel-moscardo,G. Moscardo,M,17,185,5063,M,gabrielmoscardo,1485309,EUR,1127865600,M,44,44,True,,16.0,12.0,3.0,2.0,9.0,11.0,3.0,6.0,1.0,3.0,,,45.0,24.0,6.7,6.0,0.0013646,0,,1.0,,,2.0,4.0,1.0,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11761783,home,Corinthians,Bruno Méndez,bruno-mendez,Bruno Méndez,D,4,184,752,M,,923000,EUR,936921600,D,25,25,True,,8.0,6.0,2.0,,4.0,5.0,2.0,4.0,1.0,,,,18.0,20.0,5.9,7.0,0.00236041,0,,1.0,,,2.0,4.0,,4.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11761783,home,Corinthians,Wesley,wesley,Wesley,F,22,180,10411,M,wesley_teixeira005,1211632,EUR,1109980800,M,36,36,True,,9.0,5.0,,,3.0,3.0,2.0,6.0,,2.0,,,18.0,13.0,6.4,5.0,0.0113055,0,,,,,2.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,
11761783,home,Corinthians,Matías Rojas,matias-rojas,Matías Rojas,M,,180,2550,M,MRojas,846280,EUR,815356800,M,10,10,True,,7.0,4.0,2.0,1.0,,1.0,4.0,8.0,,1.0,,,9.0,10.0,5.9,6.0,0.00344215,0,,2.0,,,4.0,1.0,1.0,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11761783,home,Corinthians,Ruan Oliveira,ruan-oliveira,Ruan Oliveira,M,10,176,665,M,,1047656,EUR,953769600,M,33,33,True,,,,,,,,,,1.0,,,,18.0,4.0,6.4,1.0,,0,,,,,3.0,1.0,2.0,1.0,,,,,,Ruan Oliveira,,,,,,,,,,,1.0,,,,,,,,,,,,
11761783,home,Corinthians,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,,973738,EUR,907891200,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761783,home,Corinthians,Matheus Bidu,matheus-bidu,M. Bidu,D,21,172,6254,M,,981703,EUR,925776000,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761783,home,Corinthians,Caetano,caetano,Caetano,D,16,182,910,M,,959006,EUR,930182400,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761783,home,Corinthians,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,,1002617,EUR,1022025600,M,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761783,home,Corinthians,Roni,roni,Roni,M,70,174,491,M,,1046440,EUR,924134400,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Roni,,,,,,,,,,,,,,,,,,,,,,,
11761783,home,Corinthians,Pedro,pedro,Pedro,M,20,170,2350,M,,1199285,EUR,1139097600,F,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Pedro,,,,,,,,,,,,,,,,,,,,,,,
11761783,home,Corinthians,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187,1396,M,,1106681,EUR,1077062400,F,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Felipe Augusto,,,,,,,,,,,,,,,,,,,,,,,
11761783,away,Santos,João Paulo,joao-paulo,J. Paulo,G,34,188,1599,M,,795177,EUR,804384000,G,34,34,False,,27.0,13.0,22.0,8.0,7.0,8.0,6.0,19.0,,10.0,,7.0,90.0,37.0,7.8,15.0,0.00115213,0,0.9264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,,,
11761783,away,Santos,Joaquim,joaquim,Joaquim,D,28,187,860,M,,1047740,EUR,914803200,D,28,28,False,,24.0,15.0,7.0,2.0,12.0,14.0,3.0,10.0,7.0,6.0,,,90.0,43.0,7.0,10.0,0.00066151,2,,,,4.0,6.0,5.0,,1.0,1.0,,1.0,2.0,,,,3.0,,,,,1.0,4.0,0.1201,,,,2.0,,,,,,,,,,
11761783,away,Santos,João Basso,joao-basso,J. Basso,D,13,189,689,M,,850955,EUR,853113600,D,2,2,False,,5.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,,,11.0,8.0,6.5,2.0,0.00014705,0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761783,away,Santos,Dodô,dodo,Dodô,D,,177,222,M,,108481,EUR,697334400,D,16,16,False,,22.0,16.0,3.0,1.0,8.0,8.0,8.0,14.0,4.0,3.0,,,65.0,41.0,6.6,8.0,0.0051474,0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11761783,away,Santos,Lucas Braga,lucas-braga,L. Braga,M,22,184,437,M,,934801,EUR,847584000,M,30,30,False,,22.0,17.0,3.0,,7.0,9.0,10.0,13.0,1.0,4.0,,,90.0,40.0,6.5,10.0,0.0241851,0,,,,1.0,5.0,4.0,,1.0,,2.0,2.0,2.0,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,
11761783,away,Santos,Rodrigo Fernández,rodrigo-fernandez,R. Fernández,M,5,172,285,M,,877599,EUR,820627200,M,14,14,False,,26.0,20.0,4.0,2.0,10.0,11.0,10.0,15.0,,2.0,,,79.0,34.0,6.1,8.0,0.00616185,0,,,,2.0,8.0,3.0,1.0,,,,1.0,3.0,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
11761783,away,Santos,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2716,M,,46798,EUR,569030400,M,25,25,False,True,37.0,29.0,4.0,2.0,16.0,18.0,13.0,20.0,2.0,6.0,,,90.0,48.0,6.6,9.0,0.0579195,2,,1.0,,1.0,4.0,4.0,1.0,,,,1.0,2.0,,,,3.0,,1.0,,,,3.0,0.0445,,,,1.0,,,,,,,,,,
11761783,away,Santos,Jean Lucas,jean-lucas,J. Lucas,M,6,181,3752,M,,927975,EUR,898473600,M,8,8,False,,34.0,29.0,4.0,2.0,11.0,13.0,20.0,24.0,1.0,6.0,,,90.0,65.0,6.6,16.0,0.165503,2,,3.0,2.0,1.0,9.0,8.0,,1.0,1.0,3.0,4.0,1.0,2.0,,,1.0,5.0,1.0,,,,1.0,0.0562,,4.0,2.0,1.0,,,,,,,,1.0,,
11761783,away,Santos,Lucas Lima,lucas-lima,L. Lima,M,10,176,1742,M,,244589,EUR,647481600,F,23,23,False,,11.0,7.0,2.0,1.0,1.0,2.0,7.0,11.0,,2.0,,,65.0,24.0,6.7,9.0,0.0382218,1,,2.0,1.0,,4.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,3.0,,1.0,,,1.0,0.0588,0.191,,,,,,,,,,,,,
11761783,away,Santos,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,yefersonsoteldo1006,789960,EUR,867628800,F,10,10,False,,22.0,18.0,3.0,2.0,5.0,6.0,13.0,19.0,1.0,4.0,,,90.0,46.0,7.0,15.0,0.060599,0,,3.0,,1.0,7.0,8.0,,,,2.0,5.0,1.0,2.0,,,,2.0,,,,,,,,6.0,3.0,,,,,,,,,,1.0,
11761783,away,Santos,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22653,M,marcosleonardo09,1047227,EUR,1051833600,F,9,9,False,,14.0,8.0,1.0,,3.0,3.0,5.0,13.0,1.0,,,,79.0,25.0,6.4,10.0,0.0127452,1,,2.0,,4.0,6.0,4.0,,,,,2.0,1.0,,,,3.0,,1.0,,,,,0.0358,,2.0,,,,1.0,,,,,,,,
11761783,away,Santos,Messias,messias,Messias,D,4,192,220,M,,839765,EUR,783820800,D,24,24,True,,19.0,14.0,3.0,,9.0,10.0,5.0,9.0,2.0,3.0,,,79.0,24.0,6.6,5.0,0.00333942,0,,,,2.0,3.0,3.0,,,,,,1.0,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,
11761783,away,Santos,Kevyson,kevyson,Kevyson,D,38,174,451,M,,1389980,EUR,1080518400,D,38,38,True,,7.0,7.0,1.0,1.0,1.0,1.0,6.0,7.0,,1.0,,,25.0,21.0,6.3,5.0,0.00626543,0,,1.0,,1.0,4.0,1.0,,1.0,1.0,,,,,Kevyson,,,,,,,,2.0,,,3.0,,,,,,,,,,,,
11761783,away,Santos,Maximiliano Silvera,maximiliano-silvera,M. Silvera,F,11,176,573,M,,1121489,EUR,873417600,F,17,17,True,,8.0,4.0,,,2.0,4.0,2.0,6.0,,3.0,,,25.0,23.0,6.8,10.0,0.00074836,1,,2.0,,,2.0,6.0,,1.0,,2.0,3.0,,,,,1.0,2.0,,1.0,,,,0.2559,,1.0,1.0,,,,,,,,,,,
11761783,away,Santos,Stiven Mendoza,steven-mendoza,S. Mendoza,M,7,171,1016,M,,354510,EUR,709603200,F,20,20,True,,5.0,3.0,,,,,4.0,7.0,,,,,11.0,13.0,7.2,5.0,0.0660445,1,,2.0,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,0.7884,0.9859,1.0,,,,,,,,,,,,1.0
11761783,away,Santos,Julio Furch,julio-furch,J. Furch,F,,189,570,M,,787551,EUR,617673600,F,11,11,True,,6.0,4.0,,,,,4.0,6.0,,2.0,,,11.0,9.0,6.8,4.0,0.179291,0,,,,,1.0,3.0,,,,,,,2.0,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
11761783,away,Santos,Vladimir,vladimir,Vladimir,G,1,191,198,M,,124996,EUR,616550400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761783,away,Santos,Junior Caiçara,junior-caicara,J. Caiçara,D,5,173,99,M,,128440,EUR,609638400,D,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761783,away,Santos,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,,981019,EUR,889401600,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761783,away,Santos,Weslley Patati,weslley-patati,W. Patati,M,7,167,1129,M,,1148468,EUR,1064966400,F,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761783,away,Santos,Dodi,dodi,Dodi,M,17,169,1040,M,,870804,EUR,829699200,M,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761783,away,Santos,Guilherme Camacho,guilherme-camacho,G. Camacho,M,5,180,154,M,,76444,EUR,636336000,M,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11761783,away,Santos,Nonato,nonato,Nonato,M,16,174,1213,M,,922566,EUR,888883200,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
