match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,confirmed,playerName,reason,rescinded,length,injury
11761783,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11761783,,1.0,1.0,,90,9.0,,1,,,goal,penalty,173906846.0,False,penalty,354510.0,Stiven Mendoza,,,,,,
11761783,,,,,90,5.0,,1,,,varDecision,,21366.0,False,penaltyNotAwarded,789960.0,Yeferson Soteldo,False,,,,,
11761783,,,,,90,1.0,,1,,,card,,120982021.0,True,yellow,846280.0,Matías Rojas,,Matías Rojas,Foul,False,,
11761783,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,9.0,
11761783,,,,,87,,,4,,,substitution,,122150202.0,True,regular,,,,,,,,False
11761783,,,,,82,,,9,,,card,,120982012.0,True,yellow,923000.0,Bruno Méndez,,Bruno Méndez,Foul,False,,
11761783,,,,,81,,,10,,,substitution,,122150190.0,True,regular,,,,,,,,False
11761783,,,,,79,,,12,,,substitution,,122150192.0,False,regular,,,,,,,,False
11761783,,,,,79,,,12,,,substitution,,122150191.0,False,regular,,,,,,,,False
11761783,,,,,72,,,19,,,card,,120981999.0,True,yellow,35519.0,Fábio Santos,,Fábio Santos,Foul,False,,
11761783,,,,,72,,,19,,,substitution,,122150162.0,True,regular,,,,,,,,False
11761783,,,,,72,,,19,,,substitution,,122150161.0,True,regular,,,,,,,,False
11761783,,,,,67,,,24,,,card,,120981994.0,True,yellow,90862.0,Giuliano,,Giuliano,Foul,False,,
11761783,,,,,65,,,26,,,substitution,,122150145.0,False,regular,,,,,,,,False
11761783,,,,,65,,,26,,,substitution,,122150146.0,False,regular,,,,,,,,False
11761783,,,,,63,,,28,,,card,,120981989.0,True,yellow,1485309.0,Gabriel Moscardo,,Gabriel Moscardo,Foul,False,,
11761783,,1.0,0.0,,57,,,34,,,goal,owngoal,173906291.0,True,ownGoal,927975.0,Jean Lucas,,,,,,
11761783,,,,,46,,,45,,,substitution,,122150121.0,True,regular,,,,,,,,False
11761783,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11761783,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,8.0,
11761783,,,,,35,,,11,,,card,,120981907.0,True,yellow,930690.0,Fausto Vera,,Fausto Vera,Foul,False,,
11761783,,,,,28,,,18,,,card,,120981894.0,False,yellow,46798.0,Tomás Rincón,,Tomás Rincón,Foul,False,,
11761783,,,,,11,,,35,,,substitution,,122149964.0,False,injury,,,,,,,,True
11761783,,,,,-5,,,6,,,card,,120982038.0,False,yellow,1047227.0,Marcos Leonardo,,Marcos Leonardo,Argument,False,,
