match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_unsuccessfulTouch,stat_dispossessed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,player_firstName,player_lastName,player_sofascoreId,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_wonContest,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_outfielderBlock
12499336,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,27.0,21.0,6.0,0.0,21.0,21.0,6.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,90.0,35.0,6.6,6.0,5.313e-05,0,-0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,78.0,70.0,4.0,0.0,35.0,41.0,37.0,4.0,8.0,3.0,6.0,,,,90.0,91.0,7.3,8.0,0.0219746,0,,2.0,35.0,2.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,False,82.0,78.0,5.0,0.0,47.0,51.0,31.0,1.0,4.0,1.0,3.0,,,,90.0,92.0,6.8,5.0,0.0109616,0,,3.0,31.0,3.0,3.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499336,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,81.0,76.0,,0.0,36.0,36.0,45.0,,3.0,,3.0,,,,77.0,91.0,6.9,8.0,0.373305,1,,,40.0,,4.0,1.0,1.0,,2.0,,3.0,1.0,1.0,0.0151,1.0,,,,,,,,,,,,,,,,,,,
12499336,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,16.0,14.0,,0.0,6.0,6.0,11.0,,,,,,,,56.0,23.0,6.7,4.0,0.0470914,0,,,9.0,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12499336,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,71.0,67.0,4.0,0.0,12.0,12.0,59.0,2.0,6.0,,2.0,,,,56.0,87.0,7.6,9.0,0.489512,2,,2.0,55.0,2.0,7.0,1.0,1.0,,3.0,1.0,4.0,1.0,,0.0567,4.0,,,,,,,ederson99,1.0,1.0,0.0202,,,,,,,,,
12499336,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,114.0,107.0,3.0,0.0,33.0,35.0,79.0,,3.0,2.0,4.0,,,,90.0,126.0,8.0,8.0,0.147072,1,,1.0,74.0,,3.0,2.0,2.0,2.0,1.0,,1.0,,,0.1367,1.0,,,,,,,,2.0,1.0,0.5734,True,1.0,,,,,,,
12499336,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,False,71.0,68.0,3.0,0.0,27.0,28.0,45.0,2.0,5.0,1.0,13.0,,,,90.0,80.0,7.5,3.0,0.0411291,0,,2.0,43.0,,1.0,1.0,2.0,2.0,,,,,,,2.0,2.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,
12499336,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,False,59.0,47.0,,2.0,10.0,12.0,48.0,,8.0,,8.0,,,,90.0,75.0,9.3,17.0,0.404777,2,,,37.0,1.0,4.0,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.2025,2.0,1.0,,5.0,2.0,,,cdk,,1.0,0.8193,,1.0,4.0,1.0,,,,,
12499336,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,45.0,38.0,1.0,2.0,7.0,7.0,41.0,,3.0,,3.0,,,,56.0,66.0,9.3,17.0,0.123355,5,,1.0,31.0,,6.0,,3.0,2.0,,2.0,,,,0.9283,2.0,3.0,,5.0,1.0,,,molalookman,1.0,3.0,1.7521,,2.0,,,1.0,2.0,1.0,,
12499336,home,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,32,32,False,20.0,17.0,,0.0,5.0,5.0,15.0,2.0,4.0,,4.0,,,,62.0,34.0,8.6,7.0,0.098666,7,,,12.0,3.0,7.0,,,,2.0,1.0,3.0,3.0,,1.0415,1.0,,,,,,,mateoretegui,1.0,3.0,1.5017,,2.0,,,1.0,1.0,,,
12499336,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,16,16,True,15.0,11.0,1.0,0.0,4.0,5.0,12.0,,,,,,,,34.0,21.0,6.4,7.0,0.00426866,0,,,7.0,,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
12499336,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,True,27.0,26.0,2.0,0.0,3.0,3.0,26.0,,2.0,,,,,,34.0,35.0,6.8,5.0,0.0444736,0,,1.0,23.0,1.0,2.0,,,,,,,,,,,2.0,,3.0,,,,lakisamar10,,,,,,2.0,,,,,,
12499336,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,M,8,8,True,58.0,56.0,1.0,0.0,18.0,18.0,40.0,,,,,,,,34.0,63.0,6.8,4.0,0.0625068,1,,1.0,38.0,1.0,3.0,,,,,1.0,,,,0.0621,,,,1.0,,,,pasalicmario,1.0,1.0,0.0318,,,,,,,,,
12499336,home,Atalanta,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,864898,EUR,930873600,F,10,10,True,13.0,11.0,,0.0,3.0,3.0,10.0,,2.0,,,,,,28.0,18.0,6.4,5.0,0.00495511,0,,,8.0,,4.0,,,,2.0,,3.0,,1.0,,,,,,,,,nicolozaniolo,,,,,,,,,,,,
12499336,home,Atalanta,Marco Palestra,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,M,27,27,True,7.0,6.0,,0.0,1.0,1.0,6.0,,1.0,,,,,,13.0,10.0,6.6,3.0,0.00182143,0,,,5.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,
12499336,home,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,,,,
12499336,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,home,Atalanta,Pietro Comi,pietro-comi,P. Comi,D,6,180,119,M,1525551,EUR,1118448000,D,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,home,Atalanta,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,614,M,754698,EUR,884822400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,home,Atalanta,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,home,Atalanta,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,47743,EUR,580608000,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,cuadrado,,,,,,,,,,,,
12499336,home,Atalanta,Federico Steffanoni,federico-steffanoni,F. Steffanoni,M,25,180,185,M,1903114,EUR,1220486400,M,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,23.0,9.0,23.0,0.0,2.0,3.0,20.0,,,1.0,4.0,,4.0,1.0,90.0,31.0,5.9,15.0,0.00313993,0,-1.3014,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12499336,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,False,27.0,21.0,6.0,0.0,20.0,23.0,4.0,2.0,5.0,3.0,6.0,,,,90.0,37.0,6.1,6.0,0.00315836,0,,3.0,1.0,1.0,2.0,2.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,1.0
12499336,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,20.0,17.0,4.0,0.0,11.0,11.0,9.0,,4.0,1.0,1.0,,,,45.0,28.0,6.0,3.0,0.00140083,0,,2.0,6.0,1.0,1.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,1384847,EUR,1041811200,D,87,87,False,37.0,31.0,5.0,0.0,21.0,22.0,15.0,1.0,4.0,3.0,2.0,,,,90.0,48.0,6.3,7.0,0.00728788,0,,2.0,10.0,,3.0,1.0,2.0,2.0,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,2.0
12499336,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,M,38,38,False,26.0,18.0,2.0,0.0,9.0,14.0,14.0,1.0,5.0,1.0,5.0,,,,90.0,42.0,6.1,12.0,0.112065,0,,,11.0,1.0,6.0,,2.0,2.0,,,,,,,1.0,2.0,2.0,5.0,,,,,2.0,,,,,2.0,,,,,,
12499336,away,Hellas Verona,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,6,6,False,35.0,31.0,2.0,1.0,21.0,21.0,14.0,2.0,7.0,,5.0,,,,90.0,47.0,6.6,8.0,0.0652579,0,,,10.0,2.0,6.0,1.0,1.0,1.0,,1.0,2.0,,1.0,,2.0,,,5.0,,Reda Belahyane,,reda.belahyane,,,,,,4.0,,,,,,
12499336,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,800408,EUR,860716800,M,25,25,False,25.0,24.0,1.0,0.0,15.0,16.0,9.0,,2.0,,4.0,,,,67.0,35.0,6.2,4.0,0.0111253,0,,1.0,9.0,,5.0,1.0,2.0,2.0,,2.0,,,2.0,,,,,1.0,,,,,2.0,,,,,,,,,,,
12499336,away,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,M,12,12,False,11.0,9.0,2.0,0.0,4.0,6.0,7.0,,,,2.0,,,,45.0,17.0,5.8,5.0,0.00310289,0,,,5.0,,2.0,,,,,1.0,,,1.0,,,2.0,,,,,,,1.0,,,,,,,,,,,
12499336,away,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,F,20,20,False,14.0,7.0,,0.0,5.0,8.0,6.0,,3.0,,5.0,,,,45.0,20.0,6.4,8.0,0.00074042,0,,,2.0,,2.0,1.0,3.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
12499336,away,Hellas Verona,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,14,14,False,17.0,14.0,,0.0,5.0,5.0,14.0,3.0,4.0,1.0,1.0,,,,79.0,31.0,6.4,8.0,0.00448471,1,,,9.0,5.0,9.0,,1.0,,,1.0,,1.0,2.0,0.0652,,2.0,,2.0,,,,,,,,,,,1.0,,,,,
12499336,away,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,False,30.0,24.0,2.0,0.0,13.0,15.0,15.0,2.0,4.0,3.0,2.0,,,,89.0,44.0,7.4,10.0,0.0135101,2,,2.0,11.0,2.0,5.0,,2.0,1.0,,2.0,1.0,1.0,2.0,0.1961,,,,,,,,,,1.0,0.6127,,1.0,,1.0,,,,,
12499336,away,Hellas Verona,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,4,4,True,17.0,16.0,1.0,0.0,7.0,7.0,10.0,1.0,4.0,1.0,3.0,,,,45.0,23.0,6.7,1.0,0.00677619,0,,,9.0,,1.0,1.0,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,True,22.0,12.0,2.0,0.0,5.0,5.0,18.0,,1.0,,1.0,,,,45.0,31.0,6.5,13.0,0.00714222,0,,,7.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,21,21,True,36.0,31.0,1.0,0.0,16.0,17.0,19.0,,1.0,1.0,5.0,,,,45.0,41.0,6.8,5.0,0.0193748,1,,,15.0,,,,,,,,,,,0.0185,,,,1.0,,,,,,1.0,0.0713,,,1.0,,,,,,
12499336,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,M,31,31,True,10.0,8.0,1.0,0.0,2.0,3.0,7.0,1.0,5.0,,2.0,,,,23.0,16.0,6.5,4.0,0.00309416,0,,1.0,6.0,,5.0,,2.0,2.0,2.0,,,,2.0,,,,,2.0,,,,,1.0,,,,,,,,,,,
12499336,away,Hellas Verona,Faride Alidou,alidou-faride,F. Alidou,F,10,186,309,M,994197,EUR,995414400,F,29,29,True,1.0,1.0,,0.0,,,1.0,,,,,,,,11.0,5.0,6.5,2.0,0.00136644,0,,,1.0,,2.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Federico Magro,federico-magro,F. Magro,G,22,189,81,M,1126870,EUR,1105315200,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Yllan Okou,yllan-okou,Y. Okou,D,99,189,111,M,1167514,EUR,1040601600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Yllan Okou,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,1426235,EUR,1136764800,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499336,away,Hellas Verona,Junior Ajayi,junior-ajayi,J. Ajayi,F,72,183,131,M,1474846,EUR,1094860800,F,72,72,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
