match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_totalCross,stat_dispossessed,stat_outfielderBlock,captain,stat_accurateCross,stat_totalOffside,stat_goals,player_firstName,stat_crossNotClaimed,player_lastName,stat_blockedScoringAttempt
14083659,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,30.0,25.0,14.0,9.0,0.0,17.0,17.0,8.0,13.0,1.0,1.0,10.0,1.0,1.0,2.0,2.0,2.0,2.0,90.0,38.0,7.8,5.0,0.00240046,0.4383,0,0.6606,0.08,-0.07,0.16,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083659,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,D,14,14,False,67.0,62.0,7.0,7.0,0.0,30.0,32.0,32.0,35.0,5.0,1.0,7.0,,,,,,,90.0,77.0,8.1,5.0,0.174479,,1,,0.41,0.29,0.27,,1.0,1.0,1.0,1.0,4.0,3.0,0.0288,0.0693,2.0,-0.07,,,,,,,,,,,,,,,,,,,,
14083659,home,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,lenormand_r,787751,EUR,847670400,D,24,24,False,48.0,44.0,1.0,1.0,0.0,28.0,31.0,16.0,17.0,5.0,7.0,4.0,1.0,,,,,,90.0,63.0,7.2,6.0,0.00879733,,0,,0.14,0.13,0.15,,1.0,,,,2.0,1.0,,,,,2.0,2.0,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,
14083659,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,59.0,56.0,4.0,3.0,0.0,44.0,44.0,12.0,15.0,8.0,6.0,4.0,2.0,,,,,,90.0,78.0,7.6,4.0,0.00338629,,2,,0.19,0.05,0.51,,,,,,2.0,1.0,0.6106,,,-0.52,4.0,4.0,5.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
14083659,home,Atlético Madrid,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4751,M,,807771,EUR,881971200,D,17,17,False,48.0,43.0,5.0,3.0,0.0,21.0,22.0,22.0,26.0,,1.0,3.0,,,,,,,90.0,68.0,7.0,10.0,0.0178716,,2,,0.21,-0.18,0.41,,,,,,,,0.0512,,,-0.2,2.0,,4.0,1.0,2.0,,,2.0,,2.0,1.0,2.0,,,,,,,,
14083659,home,Atlético Madrid,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17229,M,nicoigonzalez,901325,EUR,891820800,D,23,23,False,15.0,10.0,,,0.0,3.0,4.0,7.0,11.0,4.0,1.0,2.0,1.0,,,,,,43.0,34.0,6.6,10.0,0.00411233,,0,,-0.2,0.05,0.19,,,,,,1.0,1.0,,,,,2.0,2.0,5.0,,,,,,1.0,3.0,2.0,,,,,,,,,
14083659,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,8,8,False,66.0,61.0,6.0,4.0,0.0,21.0,22.0,40.0,44.0,3.0,2.0,8.0,1.0,,,,,,90.0,80.0,7.6,9.0,0.457073,,2,,0.71,-0.36,-0.06,,1.0,1.0,,1.0,1.0,,0.101,0.0749,2.0,-0.05,,,5.0,2.0,1.0,2.0,,1.0,2.0,1.0,1.0,,,,,,,,,
14083659,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,48.0,44.0,5.0,3.0,0.0,12.0,13.0,32.0,35.0,4.0,1.0,2.0,,,,,,,54.0,56.0,7.2,6.0,0.049321,,1,,0.34,0.13,0.14,,,,,,2.0,2.0,0.0144,,1.0,0.01,1.0,2.0,3.0,,1.0,1.0,,1.0,2.0,1.0,,,True,,,,,,,
14083659,home,Atlético Madrid,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,10,10,False,34.0,29.0,1.0,1.0,0.0,13.0,14.0,16.0,20.0,3.0,,6.0,,,,,,,63.0,51.0,6.6,15.0,0.31514,,1,,0.34,-0.47,-0.02,,3.0,,1.0,1.0,1.0,,0.0494,0.0258,1.0,0.0,1.0,2.0,9.0,,1.0,1.0,,,3.0,3.0,3.0,,,1.0,1.0,,,,,
14083659,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,22.0,20.0,3.0,3.0,0.0,7.0,7.0,13.0,15.0,1.0,,1.0,,,,,,,55.0,31.0,7.3,6.0,0.0237099,,3,,-0.15,0.04,0.0,,1.0,1.0,,2.0,,,0.7039,1.0718,,0.41,1.0,,1.0,,,1.0,1.0,1.0,,3.0,,,,,3.0,,,,,
14083659,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,19.0,17.0,,,0.0,4.0,4.0,13.0,15.0,,,1.0,,,,,,,82.0,31.0,7.4,8.0,0.506118,,3,,0.52,0.21,-0.01,,1.0,,2.0,3.0,,,0.253,0.4472,2.0,0.26,,,2.0,,,3.0,1.0,,,1.0,1.0,,,1.0,,,,,,
14083659,home,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,giulisimeone,1099352,EUR,1040169600,F,20,20,True,28.0,21.0,,,1.0,8.0,8.0,13.0,20.0,7.0,1.0,2.0,1.0,,,,,,47.0,48.0,7.8,13.0,0.52175,,0,,0.52,0.27,-0.04,,4.0,1.0,1.0,,2.0,2.0,,,2.0,,1.0,3.0,6.0,2.0,1.0,,,,,3.0,,,,,1.0,,,,,
14083659,home,Atlético Madrid,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,4,4,True,20.0,19.0,1.0,,0.0,8.0,8.0,11.0,12.0,,,2.0,,,,,,,36.0,26.0,6.5,4.0,0.020922,,0,,-0.03,-0.51,0.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,
14083659,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,9,9,True,11.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,9.0,6.0,,,1.0,,,,,,35.0,20.0,6.4,10.0,0.0338948,,2,,-0.26,-0.13,-0.07,,1.0,,,,,,0.2024,,,-0.51,3.0,5.0,6.0,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,
14083659,home,Atlético Madrid,Thiago Almada,thiago-almada,T. Almada,M,11,171,27604,M,thiago_almada23,944660,EUR,988243200,M,11,11,True,13.0,8.0,1.0,,0.0,4.0,6.0,4.0,7.0,3.0,1.0,2.0,1.0,,,,,,27.0,21.0,7.7,6.0,0.00458003,,1,,-0.16,0.19,0.18,,1.0,1.0,,1.0,1.0,1.0,0.5657,0.9744,,0.46,,,,,,1.0,,,,,,,,,,1.0,,,,
14083659,home,Atlético Madrid,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,giacomo.raspadori,865651,EUR,950832000,F,22,22,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,,8.0,1.0,6.5,,6.797e-05,,0,,-0.01,-0.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
