match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wasFouled,stat_fouls,player_sofascoreId,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,captain,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
11352435,home,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,26,26,False,21.0,12.0,13.0,4.0,10.0,10.0,2.0,11.0,1.0,6.0,1.0,2.0,1.0,90.0,27.0,6.1,9.0,0.0279157,0,-1.9791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352435,home,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183,3198,M,927356,EUR,987120000,D,7,7,False,29.0,22.0,3.0,1.0,7.0,10.0,15.0,23.0,1.0,3.0,,,,90.0,46.0,6.4,11.0,0.0120396,0,,,,4.0,1.0,1.0,3.0,7.0,1.0,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352435,home,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,758168,EUR,826243200,D,19,19,False,40.0,32.0,4.0,1.0,21.0,26.0,11.0,16.0,4.0,6.0,,,,90.0,61.0,6.5,18.0,0.00452347,0,,,,2.0,,1.0,,4.0,,,,3.0,,,niakhate,1.0,,,,,,,,,,,,,,,,,,,,,,
11352435,home,Nottingham Forest,Murillo,murillo,Murillo,D,5,180,9781,M,1199282,EUR,1025740800,D,40,40,False,39.0,25.0,10.0,2.0,12.0,17.0,13.0,22.0,7.0,3.0,,,,90.0,52.0,6.2,15.0,0.0350117,0,,Murillo,,,4.0,,7.0,2.0,1.0,,,1.0,1.0,2.0,murillosantiago40,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11352435,home,Nottingham Forest,Nuno Tavares,nuno-tavares,N. Tavares,D,17,185,4853,M,944973,EUR,948844800,D,3,3,False,39.0,35.0,2.0,,16.0,16.0,19.0,25.0,2.0,9.0,,,,90.0,62.0,6.8,12.0,0.0836264,2,,,,2.0,1.0,,2.0,3.0,,1.0,1.0,2.0,,,nuno_tavares71,,,1.0,2.0,1.0,2.0,0.0761,1.0,,,,,,,,,,,,,,,
11352435,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,False,26.0,19.0,3.0,,10.0,11.0,9.0,15.0,2.0,,,,,73.0,38.0,6.2,9.0,0.00344819,1,,,,,1.0,1.0,6.0,4.0,,,,3.0,,4.0,,,,2.0,,1.0,,0.0179,,True,1.0,,,,,,,,,,,,,
11352435,home,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179,3183,M,871765,EUR,898992000,M,16,16,False,50.0,45.0,3.0,1.0,19.0,19.0,26.0,31.0,1.0,10.0,,,,78.0,65.0,7.6,8.0,0.200317,2,,,,,,1.0,3.0,5.0,2.0,2.0,1.0,3.0,,,,,,2.0,2.0,,1.0,0.093,2.0,,1.0,1.0,1.0,,,,,,,,,,,
11352435,home,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,M,21,21,False,12.0,7.0,,,3.0,4.0,4.0,9.0,,2.0,,,,90.0,29.0,6.2,14.0,0.0423203,2,,,,1.0,1.0,1.0,4.0,4.0,,4.0,1.0,2.0,,,anthonyelanga,,,1.0,4.0,,,0.8208,,,,,,1.0,2.0,1.0,1.0,1.2702,,,,,,
11352435,home,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,865912,EUR,948931200,M,10,10,False,41.0,34.0,2.0,1.0,6.0,7.0,29.0,40.0,,10.0,,,,90.0,62.0,7.2,19.0,0.211107,3,,,,6.0,1.0,4.0,6.0,6.0,,3.0,1.0,1.0,,2.0,Morgangibbs27,,,1.0,4.0,1.0,2.0,0.3132,2.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,
11352435,home,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,M,14,14,False,34.0,29.0,5.0,4.0,8.0,10.0,21.0,28.0,,8.0,,,,90.0,55.0,7.8,15.0,0.0416521,1,,,,4.0,1.0,,4.0,7.0,,4.0,4.0,,3.0,,Calteck10,,,,2.0,3.0,,0.0276,2.0,,,,,,1.0,1.0,,0.198,,1.0,,,,
11352435,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,359664,EUR,871344000,F,9,9,False,7.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,,1.0,,,,68.0,15.0,6.6,6.0,0.0689411,0,,,,,4.0,1.0,5.0,1.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,1.0,,,,
11352435,home,Nottingham Forest,Divock Origi,divock-origi,D. Origi,F,,189,3653,M,190399,EUR,798163200,F,27,27,True,3.0,2.0,,,,1.0,2.0,2.0,,,,,,22.0,5.0,6.6,1.0,0.00039049,1,,,,,1.0,1.0,1.0,2.0,,,,1.0,,,divockorigi,,,,,,,0.0882,,,1.0,,,,,,,,,,,,,
11352435,home,Nottingham Forest,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5030,M,989056,EUR,1037145600,M,20,20,True,12.0,11.0,,,1.0,2.0,10.0,10.0,,,,,,17.0,19.0,6.8,3.0,0.0149107,1,,,,,1.0,,2.0,1.0,,1.0,1.0,,,,gioareyna,,1.0,,,1.0,,0.0628,1.0,,1.0,,,,,,,,,,,,,
11352435,home,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,1064039,EUR,988502400,M,28,28,True,12.0,11.0,,,2.0,2.0,9.0,10.0,,2.0,,,,12.0,13.0,6.8,1.0,0.00647939,0,,,,,,,,1.0,,,,1.0,,,Danilo,,,,,,,,1.0,,,,,,,,,,,,,,,
11352435,home,Nottingham Forest,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,833943,EUR,772416000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
