match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_keyPass,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_challengeLost,stat_wasFouled,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goals
11406874,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,13.0,12.0,3.0,2.0,12.0,12.0,1.0,90.0,13.0,6.4,1.0,3.598e-05,0,-0.0284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406874,home,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,72.0,63.0,7.0,5.0,27.0,29.0,43.0,90.0,83.0,7.0,11.0,0.0312826,2,,Federico Gatti,,36.0,3.0,2.0,6.0,4.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,1.0,3.0,0.071,0.0157,,,,,,,,,,,,,,,,,
11406874,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,77.0,71.0,13.0,10.0,27.0,28.0,49.0,90.0,87.0,7.4,8.0,0.0203412,0,,,,44.0,1.0,,4.0,5.0,1.0,,,,11.0,4.0,3.0,1.0,2.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
11406874,home,Juventus,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13242,M,alxsndro12,84854,EUR,664848000,D,12,12,False,70.0,64.0,5.0,2.0,21.0,22.0,50.0,90.0,89.0,6.9,11.0,0.205529,0,,,,44.0,1.0,2.0,6.0,3.0,,,,,1.0,,,1.0,4.0,,,2.0,1.0,,1.0,2.0,1.0,2.0,,,,,,,,,,
11406874,home,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,M,22,22,False,29.0,27.0,,,6.0,6.0,23.0,61.0,37.0,6.7,4.0,0.0190637,1,,,,21.0,1.0,,3.0,,,1.0,,,2.0,,,1.0,,0.0139,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,
11406874,home,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,46.0,40.0,,,9.0,10.0,38.0,90.0,64.0,6.7,12.0,0.0400711,1,,,,31.0,1.0,,3.0,,,1.0,,1.0,7.0,,,2.0,1.0,0.0461,,1.0,,,,2.0,,,,,,,,,,,,
11406874,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,58.0,46.0,12.0,7.0,14.0,16.0,43.0,77.0,77.0,7.6,17.0,0.168308,1,,,,33.0,,1.0,4.0,8.0,1.0,1.0,,1.0,3.0,6.0,6.0,4.0,1.0,0.0656,,,,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,
11406874,home,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,False,47.0,41.0,2.0,1.0,5.0,6.0,43.0,90.0,59.0,7.3,9.0,0.133798,1,,,,37.0,1.0,3.0,4.0,6.0,1.0,,1.0,2.0,2.0,,,,1.0,0.0243,0.1773,2.0,1.0,,1.0,2.0,1.0,,,2.0,True,,,,,,,
11406874,home,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,49.0,43.0,,,9.0,9.0,48.0,84.0,84.0,6.8,24.0,0.616248,2,,,,35.0,2.0,,10.0,4.0,3.0,1.0,1.0,,4.0,2.0,1.0,5.0,,0.1829,0.3707,5.0,2.0,,2.0,8.0,1.0,,2.0,,,1.0,1.0,,,,,
11406874,home,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,False,37.0,28.0,,,1.0,1.0,45.0,77.0,64.0,7.6,25.0,0.562063,2,,,,28.0,1.0,,6.0,4.0,1.0,1.0,1.0,,2.0,,,4.0,1.0,0.0511,0.1952,4.0,2.0,,2.0,9.0,1.0,,1.0,2.0,,2.0,,,,,,
11406874,home,Juventus,Arkadiusz Milik,arkadiusz-milik,A. Milik,F,14,186,14230,M,arekmilik,161325,EUR,762393600,F,14,14,False,15.0,12.0,,,6.0,6.0,9.0,90.0,25.0,6.4,4.0,0.00791387,4,,,,6.0,3.0,3.0,4.0,6.0,,1.0,2.0,,2.0,1.0,,,,1.2439,0.289,1.0,,,,,,,,2.0,,,2.0,1.0,,,,
11406874,home,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,15,15,True,15.0,14.0,,,3.0,3.0,13.0,29.0,24.0,6.8,6.0,0.035677,0,,Kenan Yıldız,,11.0,1.0,,5.0,3.0,2.0,,,,,2.0,1.0,1.0,1.0,,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,
11406874,home,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,41,41,True,13.0,12.0,4.0,4.0,4.0,4.0,12.0,13.0,21.0,7.1,3.0,0.0622961,0,,,,9.0,1.0,,2.0,3.0,,,,,1.0,,,,1.0,,,,,,1.0,3.0,1.0,1.0,,3.0,,,,,,,,
11406874,home,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,17,17,True,5.0,3.0,1.0,,1.0,2.0,4.0,13.0,11.0,6.1,7.0,0.00201767,0,,,,2.0,,,3.0,,1.0,,,,1.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,
11406874,home,Juventus,Leonardo Cerri,leonardo-cerri,L. Cerri,F,99,198,223,M,,1068581,EUR,1046736000,F,45,45,True,2.0,,,,,,2.0,11.0,2.0,6.5,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
