match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_lastManTackle
14065720,home,Paris Saint-Germain,Bradley Barcola,,,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,F,29,29,False,19.0,12.0,,,0.0,1.0,1.0,11.0,18.0,,,,,71.0,29.0,8.5,12.0,0.0514625,,2,,-0.38,0.38,0.13,,bradley_b,,,,,5.0,,1.0,4.0,,,,,,,,1.0,,,,,,0.0941,0.94,2.0,0.6773,2.0,,,,
14065720,home,Paris Saint-Germain,Ibrahim Mbaye,,,ibrahim-mbaye,I. Mbaye,F,49,175,36953,M,1590918,EUR,1201132800,F,49,49,True,32.0,28.0,,,0.0,4.0,5.0,24.0,27.0,4.0,,,,60.0,45.0,7.0,8.0,0.248214,,3,,0.41,0.41,-0.01,,,,1.0,1.0,1.0,3.0,2.0,,2.0,1.0,,,2.0,1.0,,,,1.0,,,,,0.3131,-0.58,1.0,0.2134,,1.0,2.0,,
14065720,home,Paris Saint-Germain,Senny Mayulu,,,mayulu-senny,S. Mayulu,M,24,183,21840,M,1473491,EUR,1147824000,M,24,24,True,30.0,26.0,,,0.0,11.0,12.0,15.0,18.0,5.0,,,,33.0,39.0,6.8,6.0,0.024205,,2,,-0.26,0.41,0.15,,,,,,,3.0,4.0,1.0,1.0,3.0,2.0,1.0,,,,,,,2.0,,,2.0,0.0847,-0.4,,,,,,,
14065720,home,Paris Saint-Germain,Nuno Mendes,,,nuno-mendes,N. Mendes,D,25,180,37370,M,989768,EUR,1024444800,D,25,25,True,12.0,11.0,,,0.0,6.0,6.0,5.0,6.0,1.0,,,,20.0,22.0,6.7,4.0,0.00320003,,0,,-0.07,0.07,0.18,,nunomendes_5,,1.0,,,1.0,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,
14065720,home,Paris Saint-Germain,João Neves,,,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,True,21.0,18.0,,,0.0,11.0,13.0,7.0,8.0,2.0,,,,19.0,24.0,6.9,3.0,0.0597633,,0,,0.24,0.16,0.16,,joao_neves,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
14065720,home,Paris Saint-Germain,Fabián Ruiz,,,fabian-ruiz,F. Ruiz,M,8,189,21859,M,784655,EUR,828489600,M,8,8,True,25.0,25.0,1.0,1.0,0.0,17.0,17.0,8.0,8.0,,,,,19.0,30.0,6.8,1.0,0.0199734,,1,,0.22,0.02,0.0,,fabianruiz52,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,0.154,-0.51,,,,,1.0,,
14065720,home,Paris Saint-Germain,Matvey Safonov,,,matvey-safonov,M. Safonov,G,39,191,16026,M,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,MSafonov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065720,home,Paris Saint-Germain,Willian Pacho,,,willian-pacho,W. Pacho,D,51,187,25491,M,979480,EUR,1003190400,D,51,51,True,,,,,,,,,,,,,,,,,,,,0,,,,,,pachowilliam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065720,home,Paris Saint-Germain,Marquinhos,,,marquinhos,Marquinhos,D,5,183,36538,M,155995,EUR,768873600,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,marquinhosm5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065720,home,Paris Saint-Germain,Noham Kamara,Noham Kamara,,noham-kamara,N. Kamara,D,85,183,3238,M,1937750,EUR,1169424000,D,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065720,away,RC Lens,Robin Risser,Robin Risser,,robin-risser,R. Risser,G,40,193,833,M,1387161,EUR,1101945600,G,40,40,False,32.0,26.0,11.0,5.0,0.0,25.0,30.0,1.0,2.0,3.0,,3.0,4.0,90.0,38.0,6.7,6.0,0.0002293,0.4532,0,-0.2526,0.04,-0.03,-0.18,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065720,away,RC Lens,Jonathan Gradit,,,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,24.0,23.0,,,0.0,17.0,18.0,6.0,6.0,4.0,,,,90.0,39.0,6.8,1.0,0.00630619,,0,,0.03,0.01,-0.04,,,,,,,3.0,6.0,,,5.0,3.0,1.0,,,,4.0,3.0,,3.0,,,,,,,,,,,1.0,
14065720,away,RC Lens,Samson Baidoo,,,samson-baidoo,S. Baidoo,D,6,190,1272,M,1099117,EUR,1080691200,D,6,6,False,30.0,30.0,2.0,2.0,0.0,27.0,27.0,3.0,3.0,5.0,,,,90.0,37.0,6.9,,0.00249764,,0,,0.05,0.03,0.3,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,4.0,
14065720,away,RC Lens,Malang Sarr,,,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,20,20,False,42.0,34.0,4.0,1.0,0.0,26.0,31.0,8.0,11.0,4.0,,,,90.0,53.0,6.6,9.0,0.00775404,,0,,-0.06,0.01,0.24,,,,,,1.0,3.0,5.0,,2.0,3.0,3.0,,,1.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,,1.0
14065720,away,RC Lens,Ruben Aguilar,,,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,M,2,2,False,26.0,23.0,2.0,1.0,0.0,8.0,8.0,15.0,18.0,4.0,,,,66.0,43.0,7.0,5.0,0.143038,,1,,0.28,0.03,-0.07,,,,1.0,1.0,,,4.0,,,3.0,2.0,1.0,3.0,,,,3.0,2.0,,,1.0,,0.0127,-0.05,,,,,1.0,,
14065720,away,RC Lens,Mamadou Sangare,Mamadou Sangare,,mamadou-sangare,M. Sangare,M,8,181,4819,M,1064697,EUR,1025049600,M,8,8,False,36.0,31.0,2.0,1.0,0.0,19.0,22.0,12.0,14.0,6.0,,,,90.0,47.0,6.6,10.0,0.0410875,,0,,-0.09,0.26,-0.03,,,,,,1.0,6.0,3.0,3.0,,2.0,1.0,1.0,,,2.0,2.0,,2.0,,,,,,,,,,,,,
14065720,away,RC Lens,Adrien Thomasson,,,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,False,39.0,30.0,2.0,1.0,0.0,20.0,25.0,10.0,14.0,7.0,,,,90.0,53.0,6.8,12.0,0.0622794,,1,,0.06,0.05,0.14,,,True,2.0,,,3.0,4.0,1.0,,4.0,2.0,,1.0,,1.0,2.0,,,1.0,,,,0.0577,-0.08,,,,,1.0,,
14065720,away,RC Lens,Matthieu Udol,,,matthieu-udol,M. Udol,D,14,178,453,M,787827,EUR,827280000,M,14,14,False,23.0,20.0,1.0,,0.0,14.0,17.0,6.0,6.0,4.0,,,,80.0,34.0,6.5,7.0,0.0072521,,0,,-0.03,0.03,-0.14,,,,2.0,,,3.0,4.0,,1.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14065720,away,RC Lens,Florian Thauvin,,,florian-thauvin,F. Thauvin,F,24,179,8040,M,148824,EUR,728006400,F,10,10,False,29.0,23.0,,,0.0,10.0,10.0,13.0,19.0,2.0,,,,80.0,43.0,6.5,12.0,0.18641,,3,,0.09,0.33,-0.2,,,,2.0,1.0,,6.0,4.0,1.0,3.0,,,3.0,2.0,,2.0,,,1.0,1.0,1.0,,,0.2378,0.04,2.0,0.2286,,,1.0,,
14065720,away,RC Lens,Morgan Guilavogui,,,morgan-guilavogui,M. Guilavogui,F,29,188,3076,M,990743,EUR,889488000,F,29,29,False,13.0,7.0,2.0,1.0,0.0,6.0,10.0,1.0,3.0,3.0,,,,45.0,26.0,6.6,10.0,0.00057723,,0,,-0.11,0.12,-0.02,,MorganGuila,,,,1.0,2.0,3.0,,2.0,2.0,,,,,,,,3.0,,1.0,,,,,,,,,,,
14065720,away,RC Lens,Odsonne Édouard,,,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,11,11,False,15.0,13.0,,,0.0,8.0,8.0,5.0,7.0,,,,,66.0,23.0,5.9,5.0,0.0184955,,2,,-0.52,0.03,-0.04,,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,0.6824,-0.17,1.0,0.1725,,2.0,1.0,,
14065720,away,RC Lens,Abdallah Sima,,,abdallah-sima,A.Sima,F,19,188,2455,M,1029018,EUR,992736000,F,19,19,True,12.0,8.0,1.0,,0.0,1.0,3.0,7.0,9.0,,,,,45.0,20.0,6.6,7.0,0.0199983,,0,,0.08,0.08,0.13,,,,,,,1.0,1.0,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,,,,,,
14065720,away,RC Lens,Saud Abdulhamid,,,abdulhamid-saud,S. Abdulhamid,D,23,178,8314,M,966849,EUR,932256000,D,23,23,True,15.0,13.0,,,0.0,5.0,7.0,8.0,8.0,3.0,,,,24.0,23.0,6.8,5.0,0.0052214,,0,,-0.11,0.05,0.14,,s.abdulhamed66,,2.0,,,,2.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
14065720,away,RC Lens,Rayan Fofana,Rayan Fofana,,rayan-fofana,R. Fofana,F,38,180,522,M,1545376,EUR,1139702400,F,38,38,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,,24.0,13.0,6.7,2.0,0.00690517,,3,,0.02,0.04,-0.01,,,,,,,,3.0,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,0.1705,-0.34,,,,,2.0,,
14065720,away,RC Lens,Anthony Bermont,Anthony Bermont,,anthony-bermont,A. Bermont,M,26,187,215,M,1545297,EUR,1107993600,M,26,26,True,6.0,4.0,1.0,1.0,0.0,4.0,4.0,,2.0,2.0,,,,10.0,10.0,6.6,4.0,2.824e-05,,1,,0.0,0.01,0.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,0.0585,-0.08,,,,,1.0,,
14065720,away,RC Lens,Wesley Saïd,,,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,,10.0,5.0,6.4,,0.00025515,,0,,0.01,-0.02,0.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14065720,away,RC Lens,Régis Gurtner,,,regis-gurtner,R. Gurtner,G,16,183,113,M,14841,EUR,534384000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065720,away,RC Lens,Ismaelo Ganiou,,,ganiou-pierre,I. Ganiou,D,25,185,4755,M,1408080,EUR,1110758400,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065720,away,RC Lens,Andrija Bulatovic,,,andrija-bulatovic,A. Bulatović,M,5,180,569,M,1423504,EUR,1167177600,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065720,away,RC Lens,Florian Sotoca,,,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
