match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,player_sofascoreId,stat_shotOffTarget,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_fouls,stat_totalOffside,stat_hitWoodwork,captain,stat_clearanceOffLine,stat_goals
12764234,home,Olympique Lyonnais,Lucas Perri,,,lucas-perri,L. Perri,G,1,196,3423,M,871290,EUR,881712000,G,23,23,False,26.0,19.0,8.0,1.0,0.0,18.0,19.0,1.0,7.0,6.0,1.0,4.0,90.0,32.0,7.1,7.0,0.00018763,0,0.1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764234,home,Olympique Lyonnais,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1581,M,352768,EUR,872812800,D,98,98,False,62.0,54.0,1.0,1.0,0.0,26.0,27.0,28.0,36.0,8.0,,,90.0,87.0,7.0,14.0,0.0435693,2,,1.0,1.0,1.0,7.0,8.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,0.4908,0.3162,1.0,,,,,,,,,,,,,
12764234,home,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180,1322,M,152813,EUR,721094400,D,22,22,False,45.0,40.0,6.0,4.0,0.0,26.0,27.0,14.0,19.0,5.0,,,90.0,54.0,6.9,6.0,0.0138117,0,,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,1.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,
12764234,home,Olympique Lyonnais,Moussa Niakhaté,,,moussa-niakhate,M. Niakhaté,D,19,190,8276,M,758168,EUR,826243200,D,19,19,False,78.0,71.0,6.0,3.0,0.0,38.0,40.0,33.0,38.0,11.0,,,90.0,89.0,7.0,9.0,0.0275718,1,,,,1.0,1.0,1.0,1.0,,,,,,,4.0,,,,0.059,,,1.0,1.0,niakhate,1.0,1.0,,,,,,,,
12764234,home,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10913,M,158243,EUR,715219200,D,3,3,False,42.0,37.0,2.0,1.0,0.0,17.0,18.0,21.0,28.0,3.0,,,90.0,63.0,7.6,10.0,0.812701,2,,4.0,2.0,,4.0,4.0,,,1.0,,,,2.0,2.0,3.0,1.0,1.0,0.0884,,5.0,,1.0,tagliafico3,,,1.0,1.0,1.0,,,,,
12764234,home,Olympique Lyonnais,Tanner Tessmann,,,tanner-tessmann,T. Tessmann,M,6,187,1239,M,1022084,EUR,1001289600,M,15,15,False,38.0,36.0,4.0,3.0,0.0,14.0,14.0,22.0,24.0,9.0,,,65.0,50.0,7.4,4.0,0.0566981,1,,,,,3.0,5.0,1.0,1.0,,,,1.0,,1.0,4.0,3.0,1.0,0.0156,0.05,3.0,,,,,,,,2.0,,,,,
12764234,home,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3276,M,343067,EUR,775872000,M,8,8,False,76.0,61.0,2.0,1.0,0.0,21.0,21.0,40.0,59.0,6.0,,,90.0,94.0,7.2,21.0,0.0906627,6,,4.0,5.0,1.0,11.0,4.0,3.0,2.0,1.0,1.0,,2.0,2.0,,,,2.0,0.1845,0.047,1.0,,,,2.0,,,,2.0,1.0,,,,
12764234,home,Olympique Lyonnais,Ernest Nuamah,Ernest Nuamah,,ernest-nuamah,E. Nuamah,F,37,178,6855,M,1202024,EUR,1067644800,M,37,37,False,24.0,22.0,,,0.0,5.0,5.0,18.0,21.0,3.0,,,72.0,46.0,6.8,10.0,0.105863,4,,2.0,,,6.0,3.0,,2.0,6.0,2.0,1.0,2.0,2.0,,,,1.0,0.3653,0.3186,1.0,,1.0,nana_nuamah10,,,1.0,,,,,,,
12764234,home,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,77290,M,979128,EUR,1061078400,M,18,18,False,47.0,36.0,4.0,2.0,0.0,8.0,8.0,28.0,44.0,7.0,,,79.0,68.0,8.2,23.0,0.865627,0,,5.0,,,4.0,2.0,2.0,1.0,3.0,2.0,,,,,,,,,,5.0,,,rayan_cherki,,2.0,,3.0,,2.0,,,,
12764234,home,Olympique Lyonnais,Saïd Benrahma,,,said-benrahma,S. Benrahma,F,10,172,11146,M,354808,EUR,808012800,M,17,17,False,22.0,17.0,,,0.0,2.0,2.0,15.0,21.0,2.0,,,65.0,40.0,7.4,10.0,0.380168,8,,1.0,1.0,,3.0,2.0,1.0,,2.0,1.0,1.0,,3.0,,,,1.0,0.5261,,2.0,,,said_benrahma11,5.0,3.0,,1.0,,2.0,1.0,,,
