match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_bigChanceMissed,stat_wasFouled,captain,stat_accurateCross,stat_hitWoodwork,stat_dispossessed,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated
10583907,home,Al Wehda,Munir El Kajoui,munir-mohamedi,M. El Kajoui,G,1,190.0,3804,M,Munir,141967,EUR,610761600.0,G,1,1,False,18.0,18.0,5.0,5.0,18.0,18.0,4.0,10.0,4.0,4.0,1.0,1.0,1.0,90.0,30.0,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583907,home,Al Wehda,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,,1065328,EUR,794966400.0,D,5,5,False,35.0,24.0,5.0,1.0,16.0,21.0,1.0,3.0,,,,,,90.0,60.0,6.7,1,Noor Al-Rashidi,,8.0,15.0,1.0,3.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,17.0,1.0,,,,,,,,,,,,,,
10583907,home,Al Wehda,Alberto Botía,alberto-botia,A. Botía,D,4,189.0,71,M,,31877,EUR,601776000.0,D,14,14,False,66.0,62.0,12.0,10.0,39.0,39.0,2.0,5.0,,,,,,90.0,71.0,8.0,1,Alberto,Botía,23.0,27.0,,1.0,4.0,2.0,4.0,,,,,,,,,,4.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
10583907,home,Al Wehda,Óscar Duarte,oscar-duarte,Ó. Duarte,D,6,184.0,231,M,,156401,EUR,612835200.0,D,6,6,False,69.0,63.0,15.0,11.0,37.0,39.0,4.0,4.0,,,,,,90.0,81.0,7.6,1,,,26.0,30.0,,2.0,,3.0,,,,,,3.0,,,,,6.0,,,,1.0,1.0,1.0,,,,,,,,,
10583907,home,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170.0,30,M,,1106232,EUR,1009411200.0,D,27,27,False,48.0,39.0,4.0,3.0,20.0,23.0,4.0,9.0,,,,,,90.0,76.0,7.2,1,Hawsawi Islam Ahmed,,19.0,26.0,1.0,,2.0,3.0,6.0,1.0,4.0,3.0,,1.0,1.0,1.0,,1.0,13.0,1.0,1.0,,,1.0,,1.0,,,,,,,,
10583907,home,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182.0,171,M,,256671,EUR,603936000.0,M,87,87,False,28.0,23.0,3.0,1.0,9.0,10.0,,6.0,,,,,,90.0,41.0,6.8,2,,,14.0,18.0,,2.0,,3.0,4.0,,1.0,1.0,,,1.0,1.0,,5.0,10.0,,,,,2.0,2.0,,2.0,,,,,,,
10583907,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,,911303,EUR,626832000.0,M,4,4,False,77.0,73.0,8.0,5.0,46.0,46.0,2.0,3.0,,,,,,85.0,87.0,7.1,1,,,27.0,31.0,,1.0,1.0,3.0,2.0,1.0,,,,2.0,,,,1.0,6.0,,1.0,,,1.0,,,1.0,True,,,,,,
10583907,home,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178.0,1037,M,,143786,EUR,586396800.0,M,76,76,False,50.0,45.0,6.0,4.0,14.0,14.0,,5.0,,,,,,90.0,67.0,7.4,2,,,32.0,44.0,8.0,1.0,,4.0,3.0,2.0,1.0,1.0,,1.0,,,,2.0,14.0,1.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,
10583907,home,Al Wehda,Hussain Ahmed Al Issa,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173.0,18,M,,989764,EUR,978048000.0,F,7,7,False,19.0,13.0,1.0,,5.0,6.0,1.0,3.0,,,,,,68.0,46.0,7.3,2,,,8.0,15.0,2.0,1.0,1.0,6.0,8.0,,6.0,3.0,1.0,1.0,3.0,3.0,,7.0,21.0,,1.0,1.0,,1.0,,,1.0,,,,2.0,1.0,,
10583907,home,Al Wehda,Jean-David Beauguel,jean-david-beauguel,J. Beauguel,F,9,192.0,94,M,,174895,EUR,701136000.0,F,9,9,False,14.0,9.0,,,2.0,2.0,,3.0,,,,,,68.0,19.0,7.2,1,,,7.0,12.0,,1.0,2.0,2.0,3.0,,1.0,1.0,,,,,,1.0,6.0,2.0,,,,1.0,1.0,,,,,,,,1.0,1.0
