match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_clearanceOffLine,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId
12421213,home,Oud-Heverlee Leuven,Tobe Leysen,,,tobe-leysen,T. Leysen,G,1,187,289,M,996979,EUR,1015632000,G,1,1,False,37.0,12.0,32.0,7.0,0.0,6.0,9.0,6.0,28.0,2.0,11.0,1.0,4.0,6.0,1.0,1.0,90.0,50.0,7.8,26.0,0.00134598,0,1.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421213,home,Oud-Heverlee Leuven,Thibault Vlietinck,,,thibault-vlietinck,T. Vlietinck,D,77,178,57,M,823046,EUR,871948800,D,77,77,False,18.0,14.0,2.0,2.0,0.0,8.0,10.0,7.0,12.0,3.0,6.0,,,,,,81.0,34.0,7.0,8.0,0.0467667,0,,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12421213,home,Oud-Heverlee Leuven,Takuma Ominami,,,takuma-ominami,T. Ominami,D,5,184,257,M,832976,EUR,881971200,D,5,5,False,25.0,21.0,4.0,1.0,0.0,19.0,20.0,2.0,5.0,4.0,1.0,,,,,,90.0,36.0,7.6,4.0,0.00142325,0,,,,,2.0,1.0,5.0,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12421213,home,Oud-Heverlee Leuven,Federico Ricca,Federico,Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,38.0,31.0,11.0,5.0,0.0,26.0,27.0,5.0,11.0,12.0,6.0,,,,,,90.0,59.0,7.8,8.0,0.00364551,0,,,,3.0,1.0,4.0,4.0,,3.0,2.0,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,
12421213,home,Oud-Heverlee Leuven,Takahiro Akimoto,,,takahiro-akimoto,T. Akimoto,D,30,170,293,M,1028340,EUR,886204800,D,30,30,False,22.0,18.0,4.0,1.0,0.0,16.0,16.0,2.0,6.0,8.0,6.0,,,,,,90.0,51.0,7.3,12.0,0.00065874,1,,,,2.0,1.0,5.0,6.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0076,,,,,,,,,
12421213,home,Oud-Heverlee Leuven,Birger Verstraete,,,birger-verstraete,B. Verstraete,M,4,171,119,M,192268,EUR,766454400,M,4,4,False,25.0,19.0,3.0,3.0,0.0,12.0,14.0,7.0,14.0,5.0,2.0,,,,,,90.0,43.0,6.6,10.0,0.00248245,0,,3.0,,1.0,1.0,5.0,3.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,
12421213,home,Oud-Heverlee Leuven,Ezechiel Banzuzi,Ezechiel Banzuzi,,ezechiel-banzuzi,E. Banzuzi,M,6,191,1087,M,1155383,EUR,1108512000,M,6,6,False,24.0,23.0,1.0,1.0,0.0,16.0,16.0,7.0,8.0,1.0,2.0,,,,,,44.0,32.0,5.9,2.0,0.00224324,0,,,,,,3.0,5.0,,4.0,3.0,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,
12421213,home,Oud-Heverlee Leuven,Konan N'Dri,,,ndri-konan,K. N'Dri,F,11,174,435,M,978327,EUR,972604800,M,11,11,False,11.0,11.0,,,1.0,4.0,4.0,8.0,8.0,,1.0,,,,,,65.0,24.0,6.8,6.0,0.454351,2,,1.0,1.0,3.0,,8.0,3.0,2.0,,,2.0,1.0,,,,2.0,,1.0,,,3.0,0.2518,1.0,2.0,,,,,,,
12421213,home,Oud-Heverlee Leuven,Siebe Schrijvers,,,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,23.0,17.0,,,0.0,7.0,8.0,10.0,16.0,6.0,7.0,,,,,,90.0,48.0,7.5,10.0,0.0104222,0,,1.0,,,1.0,2.0,6.0,,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,,2.0,,,,True,,,,,,
12421213,home,Oud-Heverlee Leuven,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,F,75,181,893,M,1019892,EUR,1029369600,M,23,23,False,12.0,10.0,2.0,1.0,0.0,8.0,9.0,2.0,4.0,1.0,8.0,,,,,,77.0,40.0,6.1,22.0,0.00091055,2,,1.0,,8.0,,20.0,2.0,,,,7.0,,,,,5.0,1.0,9.0,2.0,1.0,,0.5783,,,,1.0,1.0,0.6991,,,
