match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_lastName,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,captain,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
12514172,home,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,98,98,False,12.0,8.0,,,0.0,4.0,5.0,4.0,7.0,,,,4.0,,,,,89.0,18.0,5.7,6.0,0.00356038,4,,,3.0,4.0,,2.0,,,,,0.4666,0.3101,,1.0,,,1.0,1.0,,,,,,,,1.0,,3.0,1.0,1.0
12514172,home,CF Estrela Amadora,Leonel Bucca,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,M,26,26,True,4.0,3.0,,,0.0,,,3.0,4.0,,3.0,,2.0,1.0,,,,26.0,12.0,6.8,4.0,0.397247,0,,,,4.0,2.0,,,,1.0,2.0,,,,,2.0,1.0,2.0,,1.0,1.0,,,,,,,,,,
12514172,home,CF Estrela Amadora,Paulo Moreira,paulo-daniel-valente-moreira,P. Moreira,M,19,176,52,M,1090646,EUR,950745600,M,19,19,True,4.0,3.0,,,0.0,3.0,4.0,,,,,1.0,1.0,,,,,13.0,6.0,6.5,1.0,5.63e-05,0,,Paulo,,,,,,,,1.0,,,Moreira,,,,,,,,,,,,,,,,,
12514172,home,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,True,4.0,2.0,,,0.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,,,,13.0,10.0,6.9,4.0,0.00064318,1,,,,4.0,1.0,1.0,,,,1.0,0.0446,0.2766,,,1.0,1.0,,2.0,,,,,,,,,,,,
12514172,home,CF Estrela Amadora,Manuel Keliano,keliano-manuel,M. Keliano,M,42,185,351,M,1464131,EUR,1042675200,M,42,42,True,,,,,0.0,,,,,,,1.0,1.0,,,,,13.0,2.0,6.4,1.0,,0,,Manuel Keliano,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12514172,home,CF Estrela Amadora,Jovane Cabral,jovane-cabral,J. Cabral,F,11,176,1128,M,845802,EUR,897782400,F,97,97,True,1.0,1.0,,,0.0,,,1.0,1.0,,3.0,,1.0,2.0,,,,13.0,7.0,6.6,1.0,0.00070132,0,,,,3.0,,,,,1.0,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,
12514172,home,CF Estrela Amadora,Marko Gudžulić,marko-gudzulic,M. Gudžulić,G,23,196,40,M,1147582,EUR,1025827200,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,0,,Marko Gudzulic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514172,home,CF Estrela Amadora,Till Cissokho,till-cissokho,T. Cissokho,D,,200,62,M,859022,EUR,949968000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514172,home,CF Estrela Amadora,Georgiy Tunguliyadi,georgiy-tunguliyadi,G. Tunguliyadi,D,23,183,48,M,1157221,EUR,1096761600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,Georgiy Tunguliyadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514172,home,CF Estrela Amadora,Caio Santana,caio-santana,C. Santana,F,38,188,49,M,1902003,EUR,1079913600,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,Caio Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514172,away,Rio Ave,Cezary Miszta,cezary-miszta,C. Miszta,G,1,192,662,M,938292,EUR,1004400000,G,1,1,False,13.0,12.0,4.0,3.0,0.0,11.0,11.0,1.0,2.0,,,,4.0,,2.0,3.0,,90.0,19.0,6.9,1.0,0.00015908,0,0.2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514172,away,Rio Ave,Marios Vrousai,marios-vrousai,M. Vrousai,D,17,183,243,M,848521,EUR,899337600,D,17,17,False,45.0,35.0,4.0,2.0,0.0,19.0,21.0,17.0,27.0,3.0,9.0,3.0,3.0,2.0,,,,90.0,81.0,6.8,21.0,0.112028,1,,,1.0,6.0,,,,,1.0,3.0,0.0466,,,,2.0,1.0,4.0,1.0,,,3.0,1.0,3.0,2.0,,1.0,,,,
12514172,away,Rio Ave,Patrick William,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,79.0,67.0,10.0,2.0,0.0,44.0,45.0,23.0,34.0,3.0,4.0,4.0,6.0,,,,,90.0,91.0,6.8,14.0,0.0150444,0,,,2.0,3.0,,,,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,
12514172,away,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,65.0,61.0,2.0,1.0,0.0,50.0,54.0,11.0,11.0,2.0,7.0,6.0,6.0,,,,,90.0,78.0,7.0,4.0,0.00553064,0,,,1.0,4.0,2.0,,,,1.0,1.0,,,,,4.0,2.0,,,,,,,1.0,1.0,True,,,,,
12514172,away,Rio Ave,Omar Richards,omar-richards,O. Richards,D,77,174,528,M,892483,EUR,887500800,D,98,98,False,51.0,43.0,4.0,,0.0,28.0,29.0,16.0,28.0,,10.0,2.0,6.0,5.0,,,,90.0,91.0,7.2,18.0,0.0400059,2,,,,5.0,,,,,,1.0,0.0397,,,,2.0,1.0,,1.0,,1.0,6.0,1.0,6.0,3.0,,2.0,,,,
12514172,away,Rio Ave,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2293,M,1142613,EUR,1092700800,M,34,34,False,37.0,31.0,3.0,1.0,0.0,13.0,15.0,18.0,22.0,1.0,5.0,,7.0,,,,,72.0,53.0,6.9,10.0,0.0184884,0,,,3.0,9.0,3.0,,,,2.0,1.0,,,,,4.0,4.0,,2.0,,2.0,,,1.0,,,,,,,
12514172,away,Rio Ave,Martim Neto,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,False,48.0,40.0,2.0,1.0,0.0,10.0,12.0,30.0,36.0,,6.0,,3.0,1.0,,,,88.0,58.0,7.1,9.0,0.0610809,1,,,,2.0,1.0,,,,,1.0,0.0589,,,,1.0,1.0,1.0,,,2.0,,,4.0,4.0,,1.0,,,,1.0
12514172,away,Rio Ave,Brandon Aguilera,brandon-aguilera,B. Aguilera,M,10,180,927,M,1020203,EUR,1056758400,M,16,16,False,38.0,33.0,4.0,4.0,0.0,15.0,17.0,20.0,29.0,1.0,7.0,,3.0,1.0,,,,90.0,64.0,7.5,18.0,0.350633,1,,,1.0,10.0,3.0,1.0,,,,3.0,0.0274,0.3747,,,3.0,2.0,4.0,1.0,2.0,4.0,8.0,2.0,4.0,2.0,,,,,,
12514172,away,Rio Ave,João Novais,joao-novais,J. Novais,M,7,183,160,M,233370,EUR,742262400,M,6,6,False,37.0,29.0,2.0,1.0,0.0,11.0,11.0,19.0,31.0,,1.0,,2.0,,,,,72.0,58.0,6.3,16.0,0.129844,6,,,1.0,5.0,,3.0,,,,1.0,0.7112,0.1914,,1.0,1.0,1.0,1.0,2.0,,1.0,5.0,1.0,1.0,,,2.0,,2.0,,
12514172,away,Rio Ave,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,M,19,19,False,30.0,29.0,1.0,1.0,0.0,9.0,9.0,20.0,22.0,,1.0,,4.0,1.0,,,,81.0,41.0,6.5,6.0,0.0887473,2,,,,6.0,1.0,,,,1.0,2.0,0.1222,,,,,,1.0,2.0,,,1.0,,1.0,,,2.0,,,,
12514172,away,Rio Ave,Clayton,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,9,9,False,10.0,9.0,,,0.0,3.0,4.0,6.0,7.0,2.0,5.0,,1.0,3.0,,,,90.0,31.0,6.9,11.0,0.0313489,4,,,3.0,7.0,,1.0,,1.0,,1.0,0.2597,0.0285,,1.0,,,6.0,1.0,,,1.0,,2.0,,,2.0,,,,3.0
12514172,away,Rio Ave,Ole Pohlmann,ole-pohlmann,O. Pohlmann,M,80,184,239,M,930273,EUR,986428800,M,80,80,True,8.0,7.0,,,0.0,1.0,1.0,6.0,8.0,,2.0,,1.0,2.0,,,,18.0,12.0,6.9,2.0,0.0040658,0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12514172,away,Rio Ave,Tiago Morais,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,11,11,True,11.0,6.0,1.0,,0.0,2.0,3.0,4.0,9.0,,1.0,,3.0,,,,,18.0,18.0,6.7,10.0,0.00626694,1,,,,4.0,,1.0,,,,2.0,0.0094,0.0377,,,,,1.0,1.0,,,1.0,,2.0,1.0,,,,,,
12514172,away,Rio Ave,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191,1936,M,1143587,EUR,731289600,F,22,22,True,1.0,,,,0.0,,,,1.0,,,,,,,,,9.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514172,away,Rio Ave,Tim Sousa,tim-sousa,T. Sousa,F,95,168,17,M,1959880,EUR,1108339200,F,94,94,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,11.0,8.0,6.4,2.0,0.00170486,0,,Tim Sousa,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12514172,away,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,,189,96,M,798688,EUR,673660800,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514172,away,Rio Ave,Francisco Petrasso,petrasso-francisco,F. Petrasso,D,23,191,153,M,1467139,EUR,1014854400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,Francisco Petrasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514172,away,Rio Ave,João Tomé,joao-tome,J. Tomé,D,20,183,171,M,1173124,EUR,1045008000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514172,away,Rio Ave,Vítor Gomes,vitor-gomes,V. Gomes,M,,181,38,M,44739,EUR,567388800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514172,away,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
