match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_dispossessed,stat_shotOffTarget,stat_ownGoals,player_sofascoreId,stat_goals,stat_bigChanceMissed,stat_penaltyMiss,stat_errorLeadToAGoal,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_totalOffside
10408357,home,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,True,28.0,13.0,25.0,11.0,5.0,7.0,8.0,21.0,1.0,6.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,90.0,35.0,7.4,15.0,0.0,0.0,0.00280163,0,0.3425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408357,home,Getafe,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,D,9,9,False,,33.0,22.0,4.0,1.0,11.0,15.0,12.0,29.0,3.0,1.0,,,,,,,,90.0,70.0,6.8,24.0,0.0195,0.0,0.0266138,1,,,,11.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
10408357,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,6,6,False,,38.0,29.0,8.0,4.0,22.0,25.0,7.0,13.0,4.0,7.0,1.0,,,,,,,90.0,47.0,6.7,9.0,0.0,0.0,0.00291599,0,,,,,,,4.0,2.0,,,,3.0,2.0,1.0,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,
10408357,home,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,,27.0,11.0,9.0,1.0,8.0,13.0,3.0,14.0,6.0,3.0,,,,,,,,90.0,39.0,7.2,16.0,0.0433,0.0952,0.00106242,1,,,,,,,3.0,1.0,,,,4.0,2.0,2.0,2.0,,2.0,,4.0,3.0,1.0,,,,,,,,,,,,,
10408357,home,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184,491,M,980578,EUR,953856000,D,4,4,False,,30.0,18.0,5.0,,9.0,13.0,10.0,19.0,10.0,4.0,1.0,,,,,,,90.0,65.0,6.8,18.0,0.0,0.0,0.0236896,0,,,,2.0,1.0,1.0,2.0,,3.0,3.0,,5.0,1.0,3.0,1.0,1.0,2.0,,3.0,1.0,,1.0,,,,,,,,,,,,
10408357,home,Getafe,Gonzalo Villar,gonzalo-villar,G. Villar,M,12,181,1019,M,914765,EUR,890611200,M,24,24,False,,21.0,15.0,,,12.0,12.0,3.0,9.0,5.0,4.0,2.0,,,,,,,45.0,27.0,6.9,6.0,0.0,0.0,0.00148874,0,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
10408357,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175,1414,M,385888,EUR,812419200,M,18,18,False,,33.0,23.0,7.0,4.0,11.0,15.0,16.0,24.0,5.0,6.0,,,,,,,,89.0,55.0,7.2,14.0,0.0402,0.0,0.232978,2,,,,6.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,,1.0,3.0,3.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,
10408357,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,,6.0,6.0,,,4.0,4.0,2.0,2.0,,1.0,,,,,,,,26.0,7.0,6.5,,0.0,0.0,0.00101625,0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10408357,home,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,False,,18.0,12.0,1.0,1.0,6.0,6.0,7.0,13.0,5.0,3.0,2.0,,,,,,,54.0,23.0,5.9,6.0,0.0,0.0,0.126269,0,,,,1.0,1.0,1.0,4.0,,,,,,,2.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,
10408357,home,Getafe,Enes Ünal,enes-unal,E. Ünal,F,26,185,3634,M,336655,EUR,863222400,F,10,10,False,,17.0,10.0,,,2.0,2.0,8.0,15.0,10.0,3.0,4.0,,,,,,,90.0,37.0,7.7,9.0,0.303,0.1699,0.00331975,3,,,,,,5.0,8.0,,1.0,1.0,,1.0,1.0,2.0,,1.0,3.0,,3.0,,1.0,,1.0,2.0,,EnesUnal16,1.0,,,,,,,
10408357,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182,2532,M,604954,EUR,860198400,F,19,19,False,,20.0,18.0,,,9.0,10.0,9.0,10.0,2.0,7.0,1.0,,,,,,,73.0,32.0,5.9,9.0,0.8314,0.4916,0.00982009,2,,,,,,2.0,7.0,2.0,1.0,1.0,,,,,,5.0,1.0,,,,1.0,,2.0,1.0,,,,1.0,1.0,,,,,
10408357,home,Getafe,Ángel Algobia,angel-algobia,Á. Algobia,M,27,186,39,M,966219,EUR,930096000,M,16,16,True,,30.0,23.0,4.0,3.0,16.0,18.0,7.0,13.0,2.0,5.0,1.0,,,,,,,64.0,37.0,6.6,8.0,0.0343,0.0,0.00771728,1,,,,1.0,,1.0,3.0,2.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10408357,home,Getafe,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,F,17,17,True,,15.0,11.0,1.0,1.0,3.0,5.0,8.0,11.0,7.0,2.0,3.0,,,,,,,45.0,29.0,7.0,8.0,0.1425,0.0,0.0144391,3,,,,1.0,,,2.0,,2.0,1.0,1.0,,,1.0,,2.0,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,
10408357,home,Getafe,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,966679,EUR,985305600,F,14,14,True,,7.0,2.0,,,,,2.0,7.0,3.0,,1.0,,,,,,,17.0,11.0,6.5,7.0,0.0,0.0,0.00316202,0,,,,,,1.0,4.0,,,,,,,,,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,,
10408357,home,Getafe,Jaime Seoane,jaime-seoane,J. Seoane,M,10,175,156,M,838636,EUR,853891200,M,8,8,True,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,4.0,,2.0,0.0,0.0,2.56e-05,0,,,,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10408357,home,Getafe,Kiko Casilla,kiko-casilla,K. Casilla,G,,190,585,,18184,EUR,528595200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408357,home,Getafe,Diego Conde,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408357,home,Getafe,Damián Suárez,damian-suarez,D. Suárez,D,22,172,368,M,36982,EUR,578102400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408357,home,Getafe,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,,185,4185,M,311462,EUR,763689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408357,home,Getafe,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408357,home,Getafe,Stefan Mitrović,stefan-mitrovic,S. Mitrović,D,23,189,417,M,108736,EUR,643334400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408357,home,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184,1287,M,331449,EUR,791078400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408357,home,Getafe,Jaime Mata,jaime-mata,J. Mata,F,17,185,448,M,351140,EUR,593654400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408357,away,Rayo Vallecano,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,,19.0,7.0,15.0,4.0,6.0,9.0,1.0,10.0,3.0,10.0,1.0,1.0,,1.0,2.0,,,90.0,34.0,6.1,12.0,0.0,0.0,0.00019292,0,-0.2433,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,1.0,3.0,1.0,,
10408357,away,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,,19.0,17.0,,,8.0,8.0,9.0,13.0,2.0,1.0,1.0,,,,,,,53.0,33.0,6.5,5.0,0.0,0.0,0.00275988,0,,,,2.0,,1.0,2.0,1.0,,,,2.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
10408357,away,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,19,19,False,,59.0,45.0,17.0,9.0,32.0,39.0,13.0,20.0,3.0,2.0,,,,,,,,90.0,70.0,7.6,14.0,0.3963,0.0,0.00475364,2,,,,,,1.0,5.0,,,,1.0,7.0,,,,,4.0,,3.0,1.0,,,,1.0,,,,,,,,,1.0,1.0
10408357,away,Rayo Vallecano,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,5,5,False,,60.0,55.0,10.0,7.0,37.0,40.0,18.0,20.0,4.0,6.0,,,,,,,,90.0,72.0,7.3,6.0,0.1666,0.0644,0.00491052,2,,,,,,2.0,2.0,,,,1.0,6.0,1.0,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,
10408357,away,Rayo Vallecano,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,3,3,False,,60.0,47.0,7.0,,26.0,32.0,23.0,32.0,3.0,5.0,2.0,,,,,,,90.0,82.0,6.8,16.0,0.0325,0.0,0.124832,2,,,,4.0,2.0,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,,frangarci11,,,,,,,,
10408357,away,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,,38.0,32.0,5.0,3.0,14.0,15.0,18.0,23.0,7.0,4.0,3.0,,,,,,,90.0,50.0,6.4,8.0,0.0151,0.0,0.0131557,0,,,,,,3.0,12.0,5.0,2.0,1.0,,,,2.0,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,
10408357,away,Rayo Vallecano,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,6,6,False,,28.0,21.0,1.0,,9.0,10.0,12.0,20.0,1.0,3.0,1.0,,,,,,,68.0,37.0,6.4,11.0,0.2058,0.0,0.0104118,2,,,,2.0,,1.0,4.0,,,,,,,,,1.0,2.0,1.0,,,,,1.0,2.0,,,,,,,,,,
10408357,away,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,,33.0,25.0,7.0,4.0,11.0,13.0,17.0,27.0,5.0,10.0,3.0,,,,,,,90.0,60.0,7.1,19.0,0.2576,0.0,0.337586,3,,,,7.0,3.0,2.0,6.0,,3.0,1.0,3.0,,,,,3.0,,6.0,1.0,,,,2.0,,,,,,,,,,,
