match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_goalAssist,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,captain,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_goodHighClaim,stat_errorLeadToAShot
11369958,home,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187.0,160,M,794989,EUR,910051200,G,1,1,False,12.0,11.0,3.0,2.0,11.0,11.0,1.0,1.0,2.0,2.0,2.0,90.0,16.0,6.8,1.0,4.534e-05,0,0.9589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369958,home,KV Mechelen,David Bates,david-bates,D. Bates,D,4,193.0,95,M,839675,EUR,844473600,D,27,27,False,106.0,93.0,12.0,9.0,38.0,42.0,64.0,3.0,3.0,,,90.0,116.0,7.5,14.0,0.0383892,1,,,,55.0,4.0,8.0,4.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.3826,1.0,,,,,,,,,,,,,,,,,
11369958,home,KV Mechelen,Elias Cobbaut,elias-cobbaut,E. Cobbaut,D,33,188.0,177,M,828570,EUR,880329600,D,22,22,False,91.0,84.0,11.0,6.0,40.0,41.0,50.0,,4.0,,,90.0,95.0,7.4,9.0,0.606649,0,,,,44.0,,1.0,,3.0,1.0,,,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
11369958,home,KV Mechelen,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188.0,7494,M,1391541,EUR,1099440000,D,34,34,False,77.0,74.0,3.0,2.0,24.0,24.0,53.0,1.0,4.0,,,90.0,83.0,6.9,3.0,0.0629606,1,,Ngal'ayel Mukau,,50.0,5.0,1.0,6.0,3.0,,,,1.0,1.0,,,,1.0,0.0138,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11369958,home,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175.0,70,M,965741,EUR,1011052800,M,6,6,False,55.0,45.0,2.0,2.0,12.0,14.0,48.0,,6.0,,,65.0,72.0,7.2,17.0,0.123201,0,,,,36.0,,1.0,3.0,1.0,,,,1.0,,,,,,,3.0,,,,7.0,3.0,1.0,2.0,,,,,,,,,,
11369958,home,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175.0,187,M,338869,EUR,769392000,M,19,19,False,46.0,44.0,3.0,2.0,12.0,12.0,34.0,1.0,6.0,,,90.0,56.0,7.5,3.0,0.0905895,3,,,,32.0,2.0,,3.0,3.0,,1.0,,,1.0,1.0,,2.0,,0.4192,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,0.3125,,,,,,
11369958,home,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179.0,194,M,133164,EUR,764380800,M,16,16,False,86.0,75.0,13.0,10.0,22.0,25.0,66.0,,7.0,,,90.0,104.0,9.3,16.0,0.452667,4,,,,55.0,1.0,,2.0,4.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,0.1119,4.0,2.0,2.0,2.0,5.0,2.0,1.0,,1.0,1.0,,0.4517,True,1.0,,,,
11369958,home,KV Mechelen,Daam Foulon,daam-foulon,D. Foulon,M,5,180.0,205,M,826170,EUR,922147200,M,23,23,False,54.0,43.0,3.0,1.0,16.0,20.0,43.0,2.0,,,,90.0,86.0,7.2,24.0,0.0288772,1,,,,27.0,5.0,6.0,7.0,14.0,,1.0,,,3.0,3.0,2.0,5.0,2.0,0.0888,,1.0,,1.0,9.0,,,,,,,,,,2.0,,,
11369958,home,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184.0,140,M,58917,EUR,688003200,F,7,7,False,74.0,69.0,13.0,11.0,10.0,12.0,73.0,,9.0,,,89.0,98.0,8.2,14.0,0.380883,0,,,,63.0,2.0,1.0,6.0,7.0,1.0,,,,4.0,2.0,,1.0,1.0,,5.0,3.0,1.0,,11.0,4.0,1.0,,,,,,,,,,,
11369958,home,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197.0,268,M,886171,EUR,887500800,F,20,20,False,9.0,6.0,,,1.0,2.0,8.0,,5.0,,,65.0,26.0,5.8,9.0,0.0236855,7,,,,5.0,2.0,1.0,7.0,2.0,,2.0,3.0,,,,2.0,1.0,1.0,1.611,,1.0,,3.0,1.0,,1.0,2.0,,1.0,,0.596,,,,1.0,,
