match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_fouls,captain,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_goals,stat_challengeLost,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId
12441714,home,Willem II Tilburg,Thomas Didillon,,,thomas-didillon,T. Didillon,G,1,193,124,M,339809,EUR,817516800,G,1,1,False,31.0,16.0,25.0,10.0,0.0,7.0,8.0,9.0,23.0,15.0,1.0,2.0,3.0,90.0,39.0,6.3,15.0,0.0027974,0,-0.8323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441714,home,Willem II Tilburg,Tommy St. Jago,,,tommy-st-jago,T. S. Jago,D,33,186,182,M,876232,EUR,946857600,D,33,33,False,29.0,26.0,3.0,2.0,0.0,21.0,23.0,5.0,6.0,2.0,,,,90.0,60.0,7.0,7.0,0.00456208,1,,2.0,4.0,2.0,10.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,4.0,2.0,1.0,1.0,0.253,0.4726,,,,,,,,,,,,,
12441714,home,Willem II Tilburg,Raffael Behounek,,,behounek-raffael,R. Behounek,D,30,187,82,M,799723,EUR,861148800,D,30,30,False,41.0,34.0,13.0,6.0,0.0,24.0,24.0,10.0,17.0,2.0,,,,90.0,47.0,6.3,8.0,0.00520202,0,,1.0,1.0,2.0,1.0,,,,,4.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
12441714,home,Willem II Tilburg,Erik Schouten,,,erik-schouten,E. Schouten,D,,183,29,M,116945,EUR,682300800,D,4,4,False,26.0,18.0,6.0,,0.0,10.0,11.0,8.0,15.0,3.0,,,,82.0,39.0,6.5,8.0,0.00534842,1,,4.0,2.0,4.0,3.0,,,,,9.0,,1.0,1.0,1.0,,,0.1867,,,True,1.0,,,,,,,,,,
12441714,home,Willem II Tilburg,Mickael Tirpan,,,mickael-tirpan,M. Tirpan,D,25,177,59,M,800340,EUR,751334400,M,25,25,False,22.0,14.0,3.0,,1.0,7.0,10.0,8.0,18.0,3.0,,,,90.0,46.0,7.9,17.0,0.274727,1,,1.0,2.0,4.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,,4.0,2.0,2.0,2.0,0.0852,0.4552,2.0,,,6.0,1.0,1.0,2.0,2.0,,,,,
12441714,home,Willem II Tilburg,Jesse Bosch,,,jesse-bosch,J. Bosch,M,5,176,81,M,989859,EUR,949363200,M,8,8,False,18.0,10.0,,,0.0,1.0,1.0,9.0,17.0,,,,,89.0,29.0,6.4,8.0,0.0122928,0,,1.0,1.0,4.0,1.0,,,,,5.0,,,,,,,,,3.0,,,,,,,,,,,,
12441714,home,Willem II Tilburg,Boris Lambert,,,lambert-boris,B. Lambert,M,35,187,94,M,936240,EUR,955324800,M,6,6,False,10.0,5.0,3.0,1.0,0.0,3.0,4.0,2.0,6.0,1.0,,,,82.0,21.0,7.2,6.0,0.00239306,1,,1.0,,1.0,2.0,,,,1.0,2.0,1.0,1.0,2.0,,1.0,,0.0961,0.4607,,,,,,,,,1.0,,,,
12441714,home,Willem II Tilburg,Ringo Meerveld,,,ringo-meerveld,R. Meerveld,M,10,177,424,M,992018,EUR,1040428800,M,16,16,False,23.0,20.0,1.0,1.0,0.0,9.0,10.0,11.0,13.0,5.0,,,,90.0,48.0,6.6,9.0,0.225319,2,,1.0,,8.0,7.0,6.0,3.0,,,3.0,,,2.0,1.0,1.0,2.0,0.0533,,,,1.0,,,2.0,,,,2.0,1.0,,
12441714,home,Willem II Tilburg,Rúnar Þór Sigurgeirsson,,,runar-thor-sigurgeirsson,R. Þ. Sigurgeirsson,D,21,186,110,M,902229,EUR,946339200,M,5,5,False,21.0,14.0,4.0,1.0,0.0,5.0,6.0,10.0,21.0,3.0,,,,90.0,58.0,8.0,17.0,0.0659357,3,,,1.0,3.0,6.0,2.0,1.0,,1.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,0.4748,0.6146,,,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,,
12441714,home,Willem II Tilburg,Jeremy Bokila,,,jeremy-bokila,J. Bokila,F,18,188,210,M,32497,EUR,595468800,F,18,18,False,15.0,8.0,,,0.0,2.0,3.0,6.0,14.0,1.0,,,,90.0,38.0,7.0,16.0,0.037348,2,,9.0,5.0,16.0,10.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,4.0,3.0,0.0403,0.0292,5.0,,,2.0,,2.0,,1.0,,,1.0,,
12441714,home,Willem II Tilburg,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190,139,M,997827,EUR,987120000,F,9,9,False,11.0,8.0,,,0.0,3.0,4.0,5.0,7.0,2.0,,,,71.0,26.0,6.5,11.0,0.00882802,1,,4.0,3.0,11.0,3.0,2.0,,,1.0,,1.0,1.0,,,3.0,,0.0325,0.0626,2.0,,,,,2.0,,,,1.0,,,
