match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_possessionLostCtrl,stat_aerialWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_totalContest,stat_wonContest,stat_hitWoodwork,player_firstName,player_lastName,captain,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim
12501580,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,14.0,14.0,2.0,2.0,0.0,13.0,13.0,1.0,1.0,11.0,2.0,2.0,90.0,28.0,7.3,0.00016568,0,1.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,home,Atalanta,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,355486,EUR,863568000,D,5,5,False,39.0,26.0,10.0,3.0,0.0,12.0,16.0,14.0,24.0,4.0,,,73.0,50.0,6.5,0.0144401,0,,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,53.0,47.0,5.0,3.0,0.0,25.0,26.0,22.0,27.0,2.0,,,90.0,67.0,7.4,0.011038,0,,,2.0,3.0,6.0,,10.0,1.0,,7.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12501580,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,58.0,46.0,5.0,1.0,0.0,14.0,16.0,32.0,42.0,12.0,,,90.0,84.0,8.1,0.0141117,1,,,3.0,5.0,8.0,,7.0,4.0,3.0,16.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0635,3.0,,,,,,,,,,,,,,,,
12501580,home,Atalanta,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,47743,EUR,580608000,M,7,7,False,27.0,20.0,1.0,1.0,0.0,8.0,10.0,12.0,19.0,2.0,,,59.0,50.0,7.7,0.200068,1,,2.0,,4.0,7.0,,,3.0,2.0,14.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.0268,2.0,cuadrado,1.0,4.0,2.0,1.0,,,,,,,,,,,
12501580,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,65.0,56.0,8.0,6.0,0.0,30.0,31.0,26.0,34.0,7.0,,,90.0,86.0,7.3,0.0659809,0,,,2.0,5.0,8.0,2.0,1.0,4.0,2.0,13.0,1.0,1.0,,,,,1.0,2.0,,1.0,ederson99,,2.0,1.0,,,,,,,,,,,,
12501580,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,73.0,61.0,10.0,3.0,0.0,22.0,26.0,39.0,49.0,5.0,,,90.0,85.0,6.6,0.04019,0,,2.0,1.0,5.0,3.0,,2.0,,,17.0,1.0,,3.0,1.0,,,,2.0,,,,3.0,,,,,,True,,,,,,,,
12501580,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,False,41.0,36.0,3.0,,0.0,7.0,7.0,32.0,40.0,3.0,,,87.0,77.0,6.6,0.254247,3,,6.0,,5.0,4.0,1.0,1.0,1.0,,15.0,2.0,,3.0,1.0,1.0,2.0,1.0,2.0,0.2541,2.0,,1.0,2.0,,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,
12501580,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,False,22.0,18.0,1.0,1.0,0.0,6.0,6.0,12.0,17.0,1.0,,,60.0,35.0,6.5,0.0214404,2,,1.0,2.0,7.0,2.0,1.0,,,,10.0,1.0,,2.0,2.0,,,,,0.3688,1.0,cdk,2.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,0.1223,
12501580,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,37.0,33.0,,,0.0,6.0,6.0,29.0,35.0,2.0,,,90.0,75.0,7.1,0.524562,5,,4.0,,14.0,5.0,4.0,,2.0,1.0,23.0,1.0,,5.0,2.0,2.0,3.0,,,0.419,3.0,molalookman,,10.0,2.0,,,,,2.0,1.0,,,2.0,2.0,0.0703,
12501580,home,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,32,32,False,13.0,10.0,2.0,1.0,0.0,2.0,2.0,8.0,11.0,2.0,,,73.0,27.0,5.9,0.0161519,3,,,,3.0,3.0,2.0,3.0,2.0,2.0,8.0,,,3.0,,,3.0,,1.0,0.6742,1.0,mateoretegui,1.0,,,,,,,,3.0,,,,,,
12501580,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,D,16,16,True,23.0,18.0,1.0,,0.0,8.0,8.0,11.0,21.0,3.0,,,31.0,40.0,7.1,0.0682896,0,,6.0,,,4.0,,,1.0,,12.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,
12501580,home,Atalanta,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,70,70,True,12.0,11.0,1.0,1.0,0.0,2.0,2.0,9.0,10.0,1.0,,,30.0,19.0,6.4,0.0519753,1,,,,3.0,1.0,,,,,4.0,,,,,,,,1.0,0.0471,,dani.malda,,3.0,,,,,,,,1.0,,,,,
12501580,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,M,8,8,True,17.0,14.0,1.0,,0.0,3.0,4.0,11.0,13.0,2.0,,,17.0,20.0,6.7,0.00313062,2,,,1.0,3.0,2.0,,,,,3.0,2.0,,,,,1.0,1.0,,0.0852,,pasalicmario,2.0,,,,,,,,,1.0,,,,,
12501580,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,True,7.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,,,17.0,14.0,6.4,0.0958833,0,,1.0,,4.0,1.0,1.0,,,,6.0,,,,1.0,,,,1.0,,,lakisamar10,,2.0,,,,,,,,,,,,,
12501580,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,True,3.0,3.0,,,0.0,2.0,2.0,2.0,2.0,,,,9.0,7.0,6.6,0.00965293,0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12501580,home,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,,,,,,,
12501580,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,home,Atalanta,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1111,M,928800,EUR,948326400,M,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,home,Atalanta,Marco Palestra,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,home,Atalanta,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,away,Venezia,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,28,28,False,40.0,16.0,31.0,7.0,0.0,10.0,13.0,6.0,27.0,13.0,3.0,4.0,90.0,54.0,7.8,0.00098285,0,0.1927,,,,1.0,,,,,25.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,4.0
12501580,away,Venezia,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,258,M,1388438,EUR,1029283200,D,25,25,False,36.0,29.0,5.0,1.0,0.0,16.0,21.0,13.0,15.0,4.0,,,81.0,48.0,6.6,0.0147647,0,,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,,1.0,,,,,,,,,,1.0,,,,Joel Schingtienne,,,,,,,,,,
12501580,away,Venezia,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19111,M,933641,EUR,959904000,D,4,4,False,15.0,10.0,4.0,1.0,0.0,6.0,7.0,4.0,8.0,,,,90.0,30.0,7.1,0.00133227,0,,,,1.0,3.0,,6.0,2.0,1.0,7.0,1.0,,2.0,1.0,,,1.0,,,,jayidzes,,,,,,,True,,,,,,,,
12501580,away,Venezia,Fali Candé,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,2,2,False,49.0,42.0,6.0,2.0,0.0,30.0,31.0,12.0,18.0,10.0,,,90.0,67.0,7.3,0.0036753,0,,,,2.0,8.0,1.0,4.0,3.0,2.0,9.0,1.0,,1.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,
12501580,away,Venezia,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,M,24,24,False,30.0,20.0,3.0,1.0,0.0,6.0,8.0,16.0,26.0,6.0,,,90.0,72.0,7.5,0.0698852,3,,4.0,1.0,8.0,12.0,1.0,4.0,10.0,6.0,20.0,,1.0,1.0,3.0,,1.0,2.0,2.0,0.4208,1.0,,2.0,2.0,,,,,,2.0,1.0,1.0,,,1.0,0.2893,
12501580,away,Venezia,Gianluca Busio,gianluca-busio,G. Busio,M,6,170,907,M,896180,EUR,1022544000,M,6,6,False,24.0,21.0,1.0,1.0,0.0,11.0,12.0,10.0,12.0,3.0,,,60.0,32.0,6.6,0.00847262,0,,,1.0,4.0,1.0,2.0,1.0,1.0,1.0,8.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12501580,away,Venezia,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,14,14,False,44.0,33.0,4.0,3.0,0.0,18.0,23.0,15.0,21.0,6.0,,,87.0,55.0,6.9,0.015411,0,,,1.0,3.0,3.0,,2.0,2.0,2.0,14.0,1.0,,1.0,,,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
12501580,away,Venezia,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,71,71,False,36.0,25.0,5.0,3.0,0.0,11.0,15.0,14.0,25.0,3.0,,,90.0,65.0,6.9,0.0145429,0,,4.0,1.0,8.0,9.0,2.0,,5.0,2.0,24.0,,,5.0,2.0,,,1.0,2.0,,,,2.0,3.0,2.0,,,,,,,,,1.0,,,
12501580,away,Venezia,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,False,26.0,19.0,4.0,3.0,0.0,12.0,13.0,7.0,14.0,8.0,,,90.0,48.0,7.0,0.0066387,0,,1.0,2.0,5.0,5.0,,1.0,4.0,1.0,15.0,,1.0,4.0,1.0,,,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
12501580,away,Venezia,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,F,11,11,False,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,1.0,,,60.0,21.0,6.9,0.106804,0,,,2.0,7.0,6.0,2.0,,1.0,1.0,6.0,,,3.0,2.0,,,,4.0,,,,,2.0,1.0,,,,,,,,,,,,
12501580,away,Venezia,Mirko Marić,mirko-maric,M. Marić,F,9,188,399,M,190933,EUR,800582400,F,99,99,False,25.0,19.0,,,0.0,11.0,12.0,8.0,13.0,3.0,,,81.0,45.0,6.8,0.00566573,2,,,6.0,10.0,7.0,1.0,5.0,1.0,1.0,13.0,5.0,,4.0,1.0,,1.0,,,0.0345,,,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,
12501580,away,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185,313,M,1141754,EUR,1066262400,M,97,97,True,10.0,7.0,1.0,,0.0,1.0,2.0,6.0,9.0,2.0,,,30.0,17.0,6.8,0.00411154,0,,1.0,1.0,2.0,4.0,,1.0,,,4.0,2.0,,,1.0,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,,
12501580,away,Venezia,John Yeboah,john-yeboah,J. Yeboah,F,10,170,3981,M,879802,EUR,961718400,M,10,10,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,,,30.0,11.0,6.4,0.00175316,1,,,,1.0,1.0,,,,,4.0,1.0,,2.0,,,,1.0,,0.4065,,,,1.0,,,,,,,1.0,,,1.0,1.0,0.7286,
12501580,away,Venezia,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190,311,M,1068885,EUR,1035504000,D,16,16,True,2.0,,1.0,,0.0,,,,2.0,,,,9.0,4.0,6.7,,0,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,away,Venezia,Alfred Duncan,alfred-duncan,A. Duncan,M,32,178,572,M,232224,EUR,731721600,M,32,32,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,1.0,,,9.0,10.0,6.7,0.00083655,1,,,1.0,1.0,,,1.0,,,2.0,,,1.0,,,1.0,,,0.0161,1.0,,,,,,,,,,,,,,,,
12501580,away,Venezia,Cheick Oumar Condé,conde-cheick-oumar,C. O. Condé,M,26,185,537,M,1019971,EUR,964569600,M,17,17,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,9.0,8.0,7.0,0.00092666,1,,,,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.0132,1.0,,,,,,,,,,,1.0,,,,,
12501580,away,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190,41,M,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,away,Venezia,Jesse Joronen,jesse-joronen,J. Joronen,G,66,197,329,M,97978,EUR,732672000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,away,Venezia,Saad El Haddad,saad-el-haddad,S. E. Haddad,M,80,175,2394,M,1887618,EUR,1122163200,M,80,80,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Saad El Haddad,,,,,,,,,,
12501580,away,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,1086199,EUR,1049414400,D,79,79,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,away,Venezia,Bjarki Steinn Bjarkason,bjarki-steinn-bjarkason,B. S. Bjarkason,M,19,180,137,M,933207,EUR,958003200,M,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,away,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501580,away,Venezia,Daniel Fila,fila-daniel,D. Fila,F,17,190,449,M,1088870,EUR,1029888000,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
