match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_shotValueNormalized,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dispossessed,stat_wonContest,stat_goals,stat_outfielderBlock,stat_lastManTackle,stat_penaltyConceded,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
15197264,home,Ipswich Town,Chuba Akpom,,,chuba-akpom,C. Akpom,F,29,186.0,1666,M,190867,EUR,813196800.0,F,29,29,False,13.0,13.0,,,0.0,,,13.0,13.0,,3.0,,,3.0,,,,,73.0,21.0,6.3,2.0,61.500055811706,6.0,7.245,11.55,,2,-0.44,-0.58,0.14,,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,-0.43,,,2.0,,,,,,,,,,,,,
15197264,home,Ipswich Town,Sammie Szmodics,,,sammie-szmodics,S. Szmodics,M,19,168.0,1164,M,354782,EUR,811900800.0,F,23,23,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,,1.0,,1.0,,,,,,17.0,11.0,6.6,1.0,35.186081104681,4.0,11.025,7.35,,0,-0.01,-0.05,0.13,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
15197264,home,Ipswich Town,Kasey McAteer,Kasey McAteer,,kasey-mcateer,K. McAteer,M,20,177.0,512,M,1065134,EUR,1006387200.0,M,20,20,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,,,,,,,,,17.0,9.0,6.7,1.0,48.594876249229,6.0,14.7,22.26,,0,0.36,0.04,-0.04,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,22.606696706949,1.0,,,,,,,,,,,
15197264,home,Ipswich Town,Sindre Walle Egeli,,,egeli-sindre-walle,S. W. Egeli,F,8,182.0,1392,M,1154598,EUR,1150848000.0,F,8,8,True,12.0,10.0,1.0,,0.0,5.0,5.0,5.0,7.0,,1.0,,,1.0,,,,,17.0,14.0,6.7,2.0,28.415447658322,5.0,17.64,8.4,,1,0.13,0.09,0.0,,,,,,,,,,1.0,,,,,,,-0.24,,,,,,,,,,,,,,,,
15197264,home,Ipswich Town,Ivan Azón,,,ivan-azon-monzon,I. A. Monzón,F,31,181.0,730,M,1000696,EUR,1040688000.0,F,31,31,True,6.0,3.0,,,0.0,1.0,1.0,2.0,5.0,2.0,3.0,,,1.0,,,,,17.0,12.0,6.5,5.0,16.064718070412,2.0,10.605,6.09,,1,-0.31,0.11,-0.01,,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,-0.56,,,1.0,11.531320999781,1.0,1.0,,,,,,1.0,,,,
15197264,home,Ipswich Town,Elkan Baggott,Elkan Baggott,,elkan-baggott,E. Baggott,D,25,194.0,5609,M,1066814,EUR,1035331200.0,D,25,25,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,,9.0,7.0,6.2,2.0,25.220909474767,3.0,12.39,8.505,,0,-0.01,-0.03,-0.17,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,elkanbaggot,,,
15197264,home,Ipswich Town,David Button,,,david-button,D. Button,G,27,191.0,69,M,32673,EUR,604540800.0,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197264,home,Ipswich Town,Leif Davis,,,leif-davis,L. Davis,D,3,182.0,978,M,963493,EUR,946598400.0,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197264,home,Ipswich Town,Marcelino Núñez,,,marcelino-nunez,M. Núñez,M,32,173.0,3023,M,1014801,EUR,951868800.0,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197264,home,Ipswich Town,Finley Barbrook,,,finley-barbrook,F. Barbrook,M,25,,41,M,1512180,EUR,1102118400.0,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197264,away,Blackpool,Bailey Peacock-Farrell,,,bailey-peacock-farrell,B. Peacock-Farrell,G,1,194.0,181,M,826259,EUR,846547200.0,G,1,1,False,27.0,17.0,16.0,6.0,0.0,12.0,12.0,5.0,15.0,,,1.0,9.0,,3.0,,6.0,,90.0,41.0,7.5,11.0,78.674358210242,12.0,42.315,13.335,0.5769,0,0.16,0.0,-0.14,0.38,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,
15197264,away,Blackpool,Daniel Imray,,,daniel-imray,D. Imray,M,30,178.0,103,M,1101358,EUR,1059264000.0,D,30,30,False,13.0,11.0,1.0,,0.0,4.0,4.0,7.0,9.0,,4.0,4.0,1.0,,,,,,90.0,50.0,5.9,16.0,100.67965128812,12.0,32.655,19.11,,3,-0.07,0.28,-0.25,,,,,,11.0,2.0,5.0,,,1.0,2.0,3.0,2.0,1.0,1.0,-0.26,1.0,,4.0,43.693636433437,3.0,4.0,1.0,,1.0,,,1.0,,,,
15197264,away,Blackpool,Andy Lyons,,,lyons-andy,A. Lyons,M,2,177.0,72,M,932236,EUR,965174400.0,D,2,2,False,16.0,10.0,4.0,2.0,0.0,5.0,8.0,5.0,8.0,,4.0,8.0,1.0,2.0,,,,,90.0,37.0,6.9,7.0,66.072990093646,7.0,3.675,8.715,,0,0.06,0.03,0.58,,,,,4.0,10.0,2.0,,,,,,2.0,2.0,4.0,,,,,1.0,,,,,,3.0,,,,,,,
15197264,away,Blackpool,Oliver Casey,,,oliver-casey,O. Casey,D,4,188.0,39,M,1009707,EUR,977184000.0,D,4,4,False,29.0,26.0,3.0,1.0,0.0,23.0,24.0,3.0,5.0,2.0,3.0,11.0,2.0,,,,,,90.0,44.0,6.4,3.0,26.556160403308,6.0,-5.46,1.995,,0,0.07,0.0,-0.11,,,,,1.0,4.0,,,,,,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,
15197264,away,Blackpool,Zachary Ashworth,Zachary Ashworth,,zachary-ashworth,Z. Ashworth,D,26,176.0,28,M,1083027,EUR,1031270400.0,D,26,26,False,38.0,30.0,9.0,3.0,0.0,23.0,26.0,7.0,12.0,,2.0,5.0,3.0,,,,,,90.0,50.0,6.5,10.0,111.05178842519,11.0,-35.91,6.93,,0,-0.03,-0.01,0.22,,,2.0,,1.0,2.0,,,,,,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
15197264,away,Blackpool,CJ Hamilton,,,cj-hamilton,C. Hamilton,M,22,185.0,40,M,827147,EUR,795916800.0,D,22,22,False,17.0,14.0,,,0.0,10.0,10.0,4.0,7.0,2.0,5.0,1.0,2.0,1.0,,,,,90.0,34.0,6.7,6.0,86.629674904052,12.0,54.075,23.625,,1,0.16,-0.53,-0.18,,,2.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,-0.23,,,1.0,39.752967782829,2.0,1.0,1.0,,1.0,,,1.0,,,,
15197264,away,Blackpool,George Honeyman,,,george-honeyman,G. C. Honeyman,M,10,173.0,116,M,789859,EUR,778982400.0,M,10,10,False,16.0,14.0,,,0.0,8.0,8.0,6.0,8.0,,5.0,,5.0,1.0,,,,,77.0,28.0,6.8,5.0,27.471415673911,4.0,-8.4,5.145,,0,-0.01,0.02,0.18,,True,,,1.0,4.0,1.0,,,,,,4.0,3.0,2.0,,,,,2.0,,,,,,1.0,,,,,,,
15197264,away,Blackpool,Lee Evans,,,lee-evans,L. Evans,M,8,186.0,80,M,219060,EUR,775008000.0,M,7,7,False,20.0,13.0,2.0,1.0,0.0,6.0,11.0,7.0,9.0,,,2.0,1.0,,,,,,62.0,25.0,6.2,8.0,38.873987392315,6.0,24.78,8.82,,1,-0.15,0.04,-0.2,,,1.0,,1.0,1.0,,,,1.0,,,,,,,-0.03,1.0,1.0,,,,,,,,,,,,,,
15197264,away,Blackpool,Albie Morgan,,,albie-morgan,A. Morgan,M,8,180.0,47,M,944264,EUR,949449600.0,M,8,8,False,30.0,24.0,4.0,3.0,0.0,12.0,14.0,12.0,16.0,,2.0,1.0,3.0,1.0,,,,,90.0,43.0,6.9,13.0,145.25609760236,15.0,40.425,20.16,,0,0.08,0.06,0.16,,,5.0,,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,
15197264,away,Blackpool,Ashley Fletcher,,,ashley-fletcher,A. Fletcher,F,11,185.0,221,M,353224,EUR,812592000.0,F,11,11,False,16.0,11.0,,,0.0,6.0,7.0,5.0,9.0,3.0,4.0,2.0,1.0,1.0,,,,,90.0,26.0,7.1,10.0,49.764894150037,7.0,18.585,8.085,,2,-0.01,0.02,0.15,,,,,,4.0,,1.0,,,1.0,1.0,,,1.0,,0.32,,,1.0,,,2.0,,1.0,,,,,,,,
15197264,away,Blackpool,Tom Bloxham,Tom Bloxham,,tom-bloxham,T. Bloxham,F,14,196.0,81,M,1067951,EUR,1067731200.0,F,14,14,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,,,,,,,70.0,9.0,6.4,3.0,10.474863807304,2.0,1.89,2.415,,0,-0.09,0.01,-0.09,,,1.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
15197264,away,Blackpool,Jordan Brown,Jordan Brown,,jordan-brown,J. Brown,M,6,181.0,22,M,1035087,EUR,993081600.0,M,6,6,True,12.0,11.0,2.0,1.0,0.0,8.0,8.0,3.0,4.0,,1.0,1.0,2.0,,,,,,28.0,15.0,6.5,2.0,26.392595986354,4.0,-2.205,6.51,,0,0.07,0.0,-0.04,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
15197264,away,Blackpool,Josh Bowler,,,bowler-josh,J. Bowler,M,19,175.0,147,M,879800,EUR,920592000.0,M,19,19,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,20.0,6.0,6.4,2.0,49.548845086399,6.0,21.105,7.98,,1,-0.05,0.2,-0.05,,,,,,1.0,,,,,,1.0,,,,,-0.12,,,,13.496735753507,1.0,1.0,,,,,,,,,,
15197264,away,Blackpool,Scott Banks,,,scott-banks,S. Banks,M,18,183.0,119,M,944027,EUR,978307200.0,F,23,23,True,2.0,2.0,,,0.0,2.0,2.0,,0.0,,2.0,,,1.0,,,,,13.0,5.0,7.2,1.0,29.006729179833,2.0,28.455,18.585,,0,-0.01,0.31,0.0,,,1.0,,,,,1.0,,,,,,,,,,,,,18.589477910904,1.0,,1.0,,,,,,,,,1.0
15197264,away,Blackpool,Franco Ravizzoli,Franco Ravizzoli,,franco-ravizzoli,F. Ravizzoli,G,25,188.0,35,M,1088141,EUR,868406400.0,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197264,away,Blackpool,Oluchukwu Nwankwo,Oluchukwu Nwankwo,,oluchukwu-nwankwo,O. Nwankwo,D,46,,3,M,1987796,EUR,,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197264,away,Blackpool,Spencer Knight,Spencer Knight,,spencer-knight,S. Knight,M,42,,2,M,1926079,EUR,,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197264,away,Blackpool,Ryan Finnigan,Ryan Finnigan,,ryan-finnigan,R. Finnigan,M,28,185.0,22,M,1089682,EUR,1064275200.0,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197264,away,Blackpool,Theo Upton,Theo Upton,,theo-upton,T. Upton,M,40,,3,M,1926080,EUR,,M,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15197264,away,Blackpool,Niall Ennis,,,niall-ennis,N. Ennis,F,9,178.0,100,M,826138,EUR,927158400.0,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
