match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,captain,stat_fouls,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_bigChanceMissed,stat_penaltyConceded
10438069,home,Benfica,Gonçalo Ramos,,,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,88,88,False,10.0,6.0,,,1.0,1.0,5.0,9.0,1.0,2.0,1.0,,,,68.0,19.0,7.2,5.0,4,,,,2.0,4.0,,,1.0,1.0,,1.0,,,1.0,,goncaloramos88,,2.0,,1.0,1.0,,2.0,1.0,,,,,
10438069,home,Benfica,Petar Musa,,,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,True,4.0,2.0,1.0,,,,2.0,4.0,2.0,4.0,2.0,1.0,,,22.0,10.0,6.5,5.0,0,,,,,3.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
10438069,home,Benfica,David Neres,,,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,F,7,7,True,6.0,5.0,,,,,5.0,6.0,,,,,,,22.0,8.0,6.3,3.0,0,,,,,2.0,,1.0,1.0,,,,,,,,davidneres,,,,,,,,,1.0,,,,
10438069,home,Benfica,Gilberto,,,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,13.0,13.0,,,6.0,6.0,7.0,7.0,1.0,2.0,1.0,,,,18.0,21.0,6.5,4.0,0,,,,,2.0,,,2.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,
10438069,home,Benfica,Chiquinho,,,chiquinho,Chiquinho,M,22,174,1902,M,584124,EUR,806112000,M,22,22,True,23.0,22.0,,,15.0,15.0,7.0,8.0,,1.0,1.0,1.0,,,17.0,24.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438069,home,Benfica,Samuel Soares,,,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,,,1.0,,1.0,1.0,2.0,5.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438069,home,Benfica,Lucas Veríssimo,,,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,826343,EUR,804643200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438069,home,Benfica,Mihailo Ristić,,,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438069,home,Benfica,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438069,home,Benfica,Andreas Schjelderup,,,andreas-schjelderup,A. Schjelderup,F,21,177,8800,M,1100952,EUR,1086048000,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,andreasschjelderup,,,,,,,,,,,,,
10438069,away,Santa Clara,Gabriel Batista,,,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,12,12,False,28.0,18.0,16.0,6.0,17.0,22.0,1.0,6.0,,,9.0,,1.0,1.0,90.0,38.0,5.9,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10438069,away,Santa Clara,Pierre Sagna,,,pierre-sagna,P. Sagna,D,,183,17,M,135130,EUR,651196800,D,95,95,False,34.0,26.0,6.0,4.0,17.0,22.0,10.0,16.0,3.0,7.0,4.0,2.0,,,74.0,51.0,7.0,12.0,0,,4.0,1.0,,1.0,,,2.0,1.0,,1.0,1.0,1.0,,2.0,,True,,1.0,,,,,,,,,,
10438069,away,Santa Clara,Ygor Nogueira,,,ygor-nogueira,Y. Nogueira,D,40,187,112,M,757980,EUR,796262400,D,2,2,False,28.0,27.0,2.0,2.0,23.0,23.0,4.0,5.0,,4.0,3.0,2.0,,,90.0,40.0,6.7,1.0,1,,,,,,,,2.0,2.0,,3.0,1.0,,,,,,,1.0,,,,,1.0,,,,,
10438069,away,Santa Clara,Ítalo,,,italo,Ítalo,D,16,191,58,M,1110161,EUR,1013990400,D,44,44,False,34.0,28.0,4.0,1.0,21.0,24.0,7.0,10.0,1.0,1.0,3.0,,,,84.0,43.0,6.2,7.0,1,,,,3.0,4.0,,1.0,,,,2.0,2.0,,,,,,1.0,1.0,,,,,1.0,,,,1.0,
10438069,away,Santa Clara,Matheus Araújo,Matheus,,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,D,32,32,False,43.0,35.0,7.0,4.0,23.0,24.0,12.0,21.0,3.0,8.0,5.0,1.0,,,90.0,71.0,6.8,16.0,1,,2.0,,,1.0,1.0,,,,,1.0,1.0,4.0,1.0,,,,,,1.0,,2.0,,,,,,,
10438069,away,Santa Clara,Bruno Jordão,,,bruno-jordao,B. Jordão,M,6,180,275,M,845791,EUR,908150400,M,6,6,False,24.0,21.0,6.0,4.0,11.0,12.0,10.0,12.0,,3.0,7.0,2.0,,,83.0,35.0,6.1,7.0,0,,,,1.0,7.0,2.0,2.0,1.0,1.0,,,,,2.0,1.0,,,2.0,,,,,,,,,,,
10438069,away,Santa Clara,Adriano Firmino,,,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,20,20,False,37.0,31.0,5.0,3.0,22.0,26.0,9.0,11.0,,5.0,7.0,,,,90.0,56.0,6.2,12.0,1,,,,,9.0,2.0,,5.0,,,,2.0,5.0,1.0,,,,3.0,1.0,1.0,,2.0,,,,,,,1.0
10438069,away,Santa Clara,Ricardinho,,,ricardinho,Ricardinho,M,21,178,116,M,1094399,EUR,902361600,M,10,10,False,18.0,12.0,1.0,,4.0,5.0,8.0,16.0,1.0,4.0,2.0,1.0,,,90.0,34.0,6.6,10.0,3,,3.0,,,4.0,2.0,1.0,,,,1.0,,2.0,,,,,1.0,,2.0,,1.0,,1.0,,,,,
10438069,away,Santa Clara,Bruno Almeida,,,bruno-almeida,B. Almeida,M,10,172,75,M,941314,EUR,842227200,M,19,19,False,11.0,8.0,1.0,,4.0,4.0,4.0,8.0,,,,,,,45.0,16.0,6.0,6.0,0,,1.0,,1.0,5.0,2.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
10438069,away,Santa Clara,Andrézinho,Andrézinho,,andrezinho,Andrézinho,M,7,174,88,M,1065957,EUR,849398400,M,21,21,False,16.0,14.0,2.0,1.0,8.0,8.0,7.0,9.0,,6.0,3.0,1.0,,,74.0,35.0,6.5,9.0,1,,1.0,1.0,1.0,8.0,1.0,1.0,9.0,5.0,1.0,1.0,,,2.0,2.0,,,1.0,,1.0,,,,,,,,1.0,
10438069,away,Santa Clara,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191,462,M,1007431,EUR,869184000,F,39,39,False,9.0,5.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,8.0,2.0,3.0,,,90.0,22.0,6.6,8.0,0,,,,4.0,8.0,1.0,,5.0,3.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,
10438069,away,Santa Clara,Kento Misao,,,kento-misao,K. Misao,M,6,180,90,M,358988,EUR,829612800,M,40,40,True,19.0,16.0,3.0,2.0,9.0,10.0,7.0,9.0,,2.0,4.0,1.0,,,45.0,24.0,6.5,5.0,0,,,,,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
10438069,away,Santa Clara,Diogo Calila,,,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,D,13,13,True,9.0,8.0,,,7.0,7.0,2.0,4.0,,1.0,3.0,,,,16.0,14.0,6.9,2.0,1,,2.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,
10438069,away,Santa Clara,Allano,,,allano,Allano,M,29,182,485,M,796925,EUR,798681600,F,7,7,True,8.0,6.0,,,2.0,2.0,5.0,7.0,,2.0,,1.0,,,16.0,12.0,6.9,2.0,0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,
10438069,away,Santa Clara,Rildo,,,rildo,Rildo,F,37,178,262,M,1047095,EUR,948412800,F,37,37,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,,,,,,11.0,5.0,6.3,2.0,0,,,,1.0,4.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,
10438069,away,Santa Clara,Paulo,,,paulo,Paulo,D,2,187,57,M,1018886,EUR,1013644800,D,43,43,True,4.0,4.0,1.0,1.0,4.0,4.0,,,,,,,,,10.0,6.0,6.5,,0,,,,1.0,3.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,
10438069,away,Santa Clara,Marcos Díaz,,,marcos-diaz,M. Díaz,G,,186,29,M,105935,EUR,507945600,G,74,74,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438069,away,Santa Clara,Paulo Henrique,,,paulo-henrique,P. Henrique,D,23,182,49,M,342981,EUR,846028800,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438069,away,Santa Clara,Victor Bobsin,,,victor-bobsin,V. Bobsin,M,8,184,110,M,905451,EUR,947635200,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438069,away,Santa Clara,Kyosuke Tagawa,,,kyosuke-tagawa,K. Tagawa,F,11,181,119,M,858886,EUR,918691200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
