match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_totalCross,stat_accurateCross,captain,stat_totalOffside,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_goals,stat_goalAssist
11369425,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,34.0,24.0,16.0,6.0,21.0,24.0,3.0,10.0,1.0,7.0,1.0,1.0,90.0,41.0,6.5,10.0,0.00278147,0,-0.5526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369425,home,Deportivo Alavés,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174.0,530,M,866810,EUR,839116800,D,2,2,False,27.0,22.0,2.0,2.0,9.0,11.0,13.0,16.0,1.0,6.0,,,90.0,50.0,7.0,11.0,0.0179087,0,,6.0,9.0,1.0,1.0,6.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369425,home,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,False,30.0,20.0,8.0,3.0,13.0,15.0,7.0,15.0,2.0,2.0,,,86.0,44.0,6.7,11.0,0.00390849,2,,3.0,2.0,,,,,,1.0,1.0,1.0,,1.0,,abdel.abqar,2.0,1.0,1.0,1.0,1.0,0.0969,,,,,,,,,,,,,,,,,,
11369425,home,Deportivo Alavés,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,984623,EUR,1021766400,D,16,16,False,45.0,40.0,5.0,4.0,31.0,33.0,9.0,12.0,3.0,4.0,,,90.0,55.0,6.8,7.0,0.0180691,1,,3.0,5.0,,1.0,1.0,,,,,,2.0,,1.0,,1.0,3.0,,1.0,1.0,0.0195,,,,,,,,,,,,,,,,,,
11369425,home,Deportivo Alavés,Javi López,lopez-javi,J. López,D,25,183.0,401,M,945404,EUR,1009843200,D,27,27,False,27.0,22.0,4.0,1.0,10.0,14.0,13.0,17.0,2.0,5.0,,,90.0,63.0,6.8,18.0,0.00779096,2,,6.0,8.0,,2.0,7.0,4.0,,,,,3.0,1.0,,,,1.0,,2.0,1.0,0.0907,4.0,1.0,,,,,,,,,,,,,,,,
11369425,home,Deportivo Alavés,Luis Rioja,luis-rioja,L. Rioja,M,11,173.0,860,M,900433,EUR,750729600,M,11,11,False,14.0,10.0,2.0,1.0,1.0,2.0,14.0,22.0,,2.0,,,85.0,34.0,7.4,11.0,0.120169,1,,2.0,3.0,1.0,,2.0,2.0,,1.0,1.0,2.0,,1.0,3.0,,,,,1.0,1.0,0.0494,10.0,5.0,True,1.0,,,,,,,,,,,,,,
11369425,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,25.0,12.0,6.0,1.0,10.0,13.0,2.0,12.0,1.0,9.0,,,77.0,36.0,6.8,16.0,0.00220165,2,,3.0,3.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,,,,,,,1.0,,1.0,0.0897,,,,,,,1.0,0.2577,,,,,,,,,,
11369425,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,False,32.0,28.0,3.0,2.0,11.0,12.0,17.0,20.0,1.0,9.0,,,90.0,45.0,6.9,7.0,0.0287158,1,,5.0,5.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,2.0,,,,1.0,1.0,,2.0,0.0521,,,,,,,,,,,,,,,,,,
11369425,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,1082968,EUR,902793600,M,21,21,False,12.0,6.0,1.0,,,,6.0,16.0,,2.0,,,63.0,31.0,6.9,18.0,0.57623,2,,6.0,2.0,,3.0,3.0,2.0,,,,4.0,,2.0,3.0,,,,2.0,,,0.0501,4.0,,,1.0,,,,,1.0,,,,,,,,,
11369425,home,Deportivo Alavés,Ianis Hagi,ianis-hagi,I. Hagi,M,14,180.0,7098,M,756344,EUR,909014400,F,10,10,False,11.0,8.0,1.0,1.0,2.0,3.0,7.0,12.0,,,,,63.0,24.0,7.3,12.0,0.325275,1,,3.0,2.0,1.0,,1.0,,,,,3.0,1.0,1.0,2.0,ianishagi,,1.0,1.0,,,0.0252,4.0,1.0,,,,,,,1.0,,,,,,,,,
