match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,player_lastName,player_sofascoreId,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_goalAssist,stat_goals
11369299,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,False,10.0,7.0,,,3.0,3.0,4.0,7.0,1.0,4.0,,,,,,61.0,14.0,6.7,4.0,0.0,0.0,0.0784363,1.0,0,,,,,,5.0,,,,,2.0,2.0,1.0,3.0,1.0,2.0,,,1.0,,,,,,,True,,
11369299,home,Girona FC,Yan Couto,couto-yan,Y. Couto,D,2,169,7132,M,1002813,EUR,1023062400,D,20,20,True,12.0,11.0,1.0,1.0,5.0,5.0,6.0,8.0,1.0,3.0,1.0,3.0,,,,29.0,25.0,7.4,4.0,0.0556,0.0,0.329054,1.0,1,,,1.0,,,2.0,1.0,,,,2.0,2.0,,1.0,,,,1.0,1.0,,yan.couto,,,1.0,,,1.0,
11369299,home,Girona FC,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,1082981,EUR,1049328000,M,18,18,True,17.0,14.0,2.0,1.0,7.0,9.0,7.0,8.0,,1.0,,2.0,,,,29.0,21.0,6.8,5.0,0.0,0.0,0.138384,2.0,0,,,,,1.0,3.0,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,PabloTorre,,,,,,,
11369299,home,Girona FC,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,9,9,True,4.0,3.0,,,,1.0,3.0,3.0,,1.0,,1.0,,,,29.0,13.0,6.8,6.0,0.0981,0.2091,0.0360142,,2,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,2.0,,tema_dovbyk,1.0,,1.0,,,,
11369299,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,6.0,6.0,,,2.0,2.0,5.0,5.0,,2.0,,2.0,,,,18.0,9.0,6.8,,0.0,0.0,0.0329895,1.0,0,,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
11369299,home,Girona FC,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,F,24,24,True,5.0,4.0,,,,,4.0,7.0,1.0,1.0,,1.0,,,,16.0,9.0,7.4,3.0,0.2844,0.5475,0.016878,,1,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0
11369299,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,home,Girona FC,Eric García,eric-garcia,E. García,D,24,182,56393,M,876214,EUR,978998400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,ericgm3,,,,,,,
11369299,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,home,Girona FC,Bernardo Espinosa,bernardo-espinosa,Bernardo,D,,192,218,M,139919,EUR,616118400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,home,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,Jhon Solis,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,home,Girona FC,Ibrahima Kébé,ibrahima-kebe,I. Kébé,M,17,180,165,M,1031566,EUR,965088000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,away,Las Palmas,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192,931,M,964983,EUR,869788800,G,13,13,False,37.0,28.0,13.0,6.0,24.0,27.0,4.0,10.0,,1.0,,11.0,,3.0,5.0,90.0,50.0,7.6,9.0,0.0,0.0,0.00525488,,0,0.1755,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11369299,away,Las Palmas,Julián Araujo,julian-araujo,J. Araujo,D,22,175,4723,M,978150,EUR,997660800,D,28,28,False,34.0,30.0,2.0,,11.0,14.0,19.0,21.0,1.0,5.0,,4.0,,,,90.0,50.0,7.1,6.0,0.2733,0.5267,0.0310136,1.0,1,,,1.0,,,2.0,,,,2.0,4.0,3.0,,,,2.0,1.0,,,,julian_araujo,1.0,1.0,,,,,
11369299,away,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,37.0,32.0,4.0,2.0,21.0,21.0,11.0,16.0,1.0,3.0,,2.0,,,,90.0,45.0,6.6,6.0,0.0,0.0,0.00723815,,0,,,,,,1.0,1.0,,,3.0,,,2.0,,,,,1.0,,,,,,,,,,
11369299,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,15,15,False,63.0,54.0,9.0,4.0,38.0,42.0,16.0,21.0,,4.0,,5.0,,,,90.0,75.0,6.8,10.0,0.0,0.0,0.00920367,,0,,,,,,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
11369299,away,Las Palmas,Sergi Cardona,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,3,3,False,37.0,29.0,5.0,2.0,16.0,21.0,14.0,21.0,,4.0,1.0,3.0,,,,90.0,67.0,6.8,16.0,0.0,0.0,0.257138,1.0,0,,,5.0,1.0,4.0,8.0,,1.0,,1.0,4.0,3.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,
11369299,away,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,False,37.0,34.0,1.0,,12.0,12.0,22.0,25.0,3.0,3.0,,2.0,,,,86.0,44.0,6.6,7.0,0.0,0.0,0.0373285,1.0,0,,,,,,6.0,2.0,,,2.0,,,,1.0,,3.0,,,2.0,,,,,,,,,
11369299,away,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,49.0,44.0,4.0,4.0,23.0,24.0,21.0,25.0,1.0,2.0,,6.0,,,,56.0,57.0,6.8,8.0,0.0,0.0,0.022563,,0,,,,,,3.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,
11369299,away,Las Palmas,Pejiño,pejino,Pejiño,F,24,177,111,M,925220,EUR,838598400,M,24,24,False,6.0,4.0,1.0,,1.0,1.0,3.0,5.0,,1.0,,,,,,57.0,17.0,6.0,7.0,0.5884,0.9991,0.0136078,,2,,,,,,9.0,2.0,2.0,,1.0,1.0,1.0,,2.0,,3.0,,,1.0,,,2.0,1.0,,,,,
11369299,away,Las Palmas,Jonathan Viera,jonathan-viera,J. Viera,M,21,171,424,M,129451,EUR,624931200,M,21,21,False,65.0,62.0,2.0,2.0,22.0,24.0,40.0,44.0,,6.0,,1.0,,,,86.0,76.0,7.3,7.0,0.0325,0.0235,0.0476812,,1,,,3.0,,,5.0,,1.0,1.0,,1.0,1.0,4.0,1.0,,4.0,,,1.0,,,1.0,,,,True,,
11369299,away,Las Palmas,Munir El Haddadi,munir-el-haddadi,M. E. Haddadi,F,17,175,3412,M,350170,EUR,809913600,M,17,17,False,34.0,28.0,1.0,1.0,13.0,13.0,15.0,22.0,1.0,3.0,1.0,4.0,,,,76.0,48.0,7.1,10.0,0.0525,0.0,0.33973,2.0,2,,,1.0,,1.0,4.0,2.0,,,,,,3.0,,,1.0,,1.0,1.0,,,,,,2.0,,,
11369299,away,Las Palmas,Sory Kaba,sory-kaba,S. Kaba,F,39,191,1042,M,869131,EUR,806889600,F,16,16,False,15.0,10.0,1.0,1.0,3.0,5.0,7.0,10.0,2.0,8.0,,4.0,,,,90.0,36.0,7.0,12.0,0.1168,0.0,0.120827,1.0,3,,,,,4.0,8.0,1.0,7.0,4.0,,,,2.0,,,,,,2.0,,,,,1.0,2.0,,,
11369299,away,Las Palmas,Máximo Perrone,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,8,8,True,38.0,32.0,3.0,1.0,10.0,13.0,22.0,25.0,,5.0,,3.0,,,,34.0,45.0,7.0,6.0,0.0,0.0,0.0294447,,0,,Maximo Perrone,,,,1.0,,2.0,2.0,,2.0,2.0,1.0,1.0,,,,,,,maxiperrone16,,,,,,,
11369299,away,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180,82,M,868223,EUR,805420800,M,11,11,True,10.0,9.0,,,2.0,2.0,7.0,11.0,,2.0,,3.0,,,,33.0,20.0,6.4,8.0,0.0,0.0,0.0158116,,0,,,3.0,,1.0,3.0,1.0,1.0,,,1.0,,1.0,,,,,,2.0,,,,,,,,,
11369299,away,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,841854,EUR,805161600,F,19,19,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,1.0,,,,14.0,7.0,6.8,1.0,0.0131,0.0661,0.0515035,1.0,1,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,
11369299,away,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,M,5,5,True,6.0,6.0,,,,,7.0,8.0,,,,1.0,,,,11.0,11.0,6.7,1.0,0.0,0.0,0.0198359,1.0,0,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,
11369299,away,Las Palmas,Omenuke Mfulu,omenuke-mfulu,O. Mfulu,M,,182,893,M,552668,EUR,764121600,M,22,22,True,11.0,10.0,1.0,,4.0,5.0,6.0,6.0,1.0,2.0,,3.0,,,,12.0,12.0,6.6,1.0,0.0,0.0,0.00657574,,0,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11369299,away,Las Palmas,Aarón Escandell,aaron-escandell,A. Escandell,G,13,188,1011,M,368922,EUR,812160000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,away,Las Palmas,Alex González Gorrin,alex-gonzalez,A. González,G,31,191,9,M,1022977,EUR,1028764800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,away,Las Palmas,Eric Curbelo,eric-curbelo,E. Curbelo,D,23,181,52,M,868227,EUR,758505600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,away,Las Palmas,Álvaro Lemos,alvaro-lemos,Á. Lemos,D,18,175,74,M,813645,EUR,733449600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,away,Las Palmas,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,1089453,EUR,918518400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,away,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369299,away,Las Palmas,Cristian Herrera,cristian-herrera,C. Herrera,F,17,189,85,M,362032,EUR,668822400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
